col_1,col_2,col_3,division
,Senator In The General Assembly 4th District - Republican,Representative In Congress 2nd District - Republican,All
,Robin Gilchrist,Armond James,All
Robin Gilchrist,1,18,All
Armond James,,0,All
Total,19,18,All
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,5
,Armond James,Robin Gilchrist,5
Armond James,0,1,5
Robin Gilchrist,,0,5
Total,1,1,5
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,8
,Armond James,Robin Gilchrist,8
Armond James,0,2,8
Robin Gilchrist,,0,8
Total,2,2,8
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,9
,Armond James,Robin Gilchrist,9
Armond James,0,2,9
Robin Gilchrist,,0,9
Total,2,2,9
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,11
,Armond James,Robin Gilchrist,11
Armond James,0,1,11
Robin Gilchrist,,0,11
Total,1,1,11
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,12
,Armond James,Robin Gilchrist,12
Armond James,0,4,12
Robin Gilchrist,,0,12
Total,4,4,12
,Senator In The General Assembly 4th District - Republican,Representative In Congress 2nd District - Republican,16
,Robin Gilchrist,Armond James,16
Robin Gilchrist,1,1,16
Armond James,,0,16
Total,2,1,16
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,17
,Armond James,Robin Gilchrist,17
Armond James,0,1,17
Robin Gilchrist,,0,17
Total,1,1,17
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,19
,Armond James,Robin Gilchrist,19
Armond James,0,1,19
Robin Gilchrist,,0,19
Total,1,1,19
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,20
,Armond James,Robin Gilchrist,20
Armond James,0,1,20
Robin Gilchrist,,0,20
Total,1,1,20
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,21
,Armond James,Robin Gilchrist,21
Armond James,0,2,21
Robin Gilchrist,,0,21
Total,2,2,21
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,25
,Armond James,Robin Gilchrist,25
Armond James,0,1,25
Robin Gilchrist,,0,25
Total,1,1,25
,Representative In Congress 2nd District - Republican,Senator In The General Assembly 4th District - Republican,26
,Armond James,Robin Gilchrist,26
Armond James,0,1,26
Robin Gilchrist,,0,26
Total,1,1,26
