col_1,col_2,col_3,col_4,division
,Senator In The General Assembly 4th District - Democrat,,,All
,Leanna Washington,Art Haywood,Brian D Gralnick,All
Leanna Washington,601,0,0,All
Art Haywood,,300,0,All
Brian D Gralnick,,,192,All
Total,601,300,192,All
,Senator In The General Assembly 4th District - Democrat,,,1
,Leanna Washington,Art Haywood,Brian D Gralnick,1
Leanna Washington,56,0,0,1
Art Haywood,,25,0,1
Brian D Gralnick,,,25,1
Total,56,25,25,1
,Senator In The General Assembly 4th District - Democrat,,,2
,Leanna Washington,Art Haywood,Brian D Gralnick,2
Leanna Washington,75,0,0,2
Art Haywood,,28,0,2
Brian D Gralnick,,,12,2
Total,75,28,12,2
,Senator In The General Assembly 4th District - Democrat,,,3
,Leanna Washington,Art Haywood,Brian D Gralnick,3
Leanna Washington,32,0,0,3
Art Haywood,,24,0,3
Brian D Gralnick,,,9,3
Total,32,24,9,3
,Senator In The General Assembly 4th District - Democrat,,,4
,Leanna Washington,Art Haywood,Brian D Gralnick,4
Leanna Washington,27,0,0,4
Art Haywood,,11,0,4
Brian D Gralnick,,,10,4
Total,27,11,10,4
,Senator In The General Assembly 4th District - Democrat,,,5
,Leanna Washington,Art Haywood,Brian D Gralnick,5
Leanna Washington,71,0,0,5
Art Haywood,,47,0,5
Brian D Gralnick,,,27,5
Total,71,47,27,5
,Senator In The General Assembly 4th District - Democrat,,,6
,Leanna Washington,Art Haywood,Brian D Gralnick,6
Leanna Washington,34,0,0,6
Art Haywood,,21,0,6
Brian D Gralnick,,,14,6
Total,34,21,14,6
,Senator In The General Assembly 4th District - Democrat,,,7
,Leanna Washington,Art Haywood,Brian D Gralnick,7
Leanna Washington,58,0,0,7
Art Haywood,,46,0,7
Brian D Gralnick,,,21,7
Total,58,46,21,7
,Senator In The General Assembly 4th District - Democrat,,,9
,Leanna Washington,Art Haywood,Brian D Gralnick,9
Leanna Washington,59,0,0,9
Art Haywood,,27,0,9
Brian D Gralnick,,,19,9
Total,59,27,19,9
,Senator In The General Assembly 4th District - Democrat,,,10
,Leanna Washington,Brian D Gralnick,Art Haywood,10
Leanna Washington,83,0,0,10
Brian D Gralnick,,13,0,10
Art Haywood,,,8,10
Total,83,13,8,10
,Senator In The General Assembly 4th District - Democrat,,,12
,Leanna Washington,Art Haywood,Brian D Gralnick,12
Leanna Washington,55,0,0,12
Art Haywood,,40,0,12
Brian D Gralnick,,,24,12
Total,55,40,24,12
,Senator In The General Assembly 4th District - Democrat,,,13
,Leanna Washington,Art Haywood,Brian D Gralnick,13
Leanna Washington,51,0,0,13
Art Haywood,,23,0,13
Brian D Gralnick,,,18,13
Total,51,23,18,13
