col_1,col_2,col_3,col_4,col_5,division
,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Donna J Derose,1
Marnie Aument Loughrey,8,11,10,12,1
James Harrity,,10,10,9,1
Frank T Brzozowski,,,5,9,1
Donna J Derose,,,,2,1
Total,23,22,16,14,1
,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Frank T Brzozowski,James Harrity,Marnie Aument Loughrey,Donna J Derose,2
Frank T Brzozowski,5,3,4,3,2
James Harrity,,2,5,3,2
Marnie Aument Loughrey,,,0,3,2
Donna J Derose,,,,0,2
Total,9,7,6,3,2
,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,James Harrity,Frank T Brzozowski,Marnie Aument Loughrey,Donna J Derose,3
James Harrity,5,12,11,10,3
Frank T Brzozowski,,4,10,9,3
Marnie Aument Loughrey,,,4,10,3
Donna J Derose,,,,2,3
Total,20,17,17,13,3
,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Frank T Brzozowski,James Harrity,Donna J Derose,Marnie Aument Loughrey,4
Frank T Brzozowski,45,28,28,28,4
James Harrity,,5,28,26,4
Donna J Derose,,,2,27,4
Marnie Aument Loughrey,,,,1,4
Total,77,35,33,30,4
,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
,Frank T Brzozowski,Marnie Aument Loughrey,James Harrity,Donna J Derose,5
Frank T Brzozowski,17,15,15,15,5
Marnie Aument Loughrey,,7,18,20,5
James Harrity,,,7,17,5
Donna J Derose,,,,3,5
Total,32,28,25,23,5
,Member Of - Democratic State Committee 2nd Senatorial District,,,,6
,Marnie Aument Loughrey,Frank T Brzozowski,Donna J Derose,James Harrity,6
Marnie Aument Loughrey,10,9,10,7,6
Frank T Brzozowski,,7,8,8,6
Donna J Derose,,,1,7,6
James Harrity,,,,4,6
Total,22,17,12,12,6
,Member Of - Democratic State Committee 2nd Senatorial District,,,,8
,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,8
James Harrity,8,16,16,18,8
Marnie Aument Loughrey,,9,16,16,8
Donna J Derose,,,6,15,8
Frank T Brzozowski,,,,3,8
Total,27,26,23,21,8
,Member Of - Democratic State Committee 2nd Senatorial District,,,,9
,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,9
James Harrity,7,16,14,15,9
Marnie Aument Loughrey,,2,17,15,9
Donna J Derose,,,0,14,9
Frank T Brzozowski,,,,0,9
Total,24,22,17,16,9
,Member Of - Democratic State Committee 2nd Senatorial District,,,,10
,James Harrity,Frank T Brzozowski,Marnie Aument Loughrey,Donna J Derose,10
James Harrity,5,6,5,5,10
Frank T Brzozowski,,1,6,6,10
Marnie Aument Loughrey,,,3,5,10
Donna J Derose,,,,2,10
Total,11,9,9,8,10
,Member Of - Democratic State Committee 2nd Senatorial District,,,,11
,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,11
James Harrity,13,24,24,24,11
Marnie Aument Loughrey,,12,24,22,11
Donna J Derose,,,4,23,11
Frank T Brzozowski,,,,5,11
Total,42,39,31,30,11
,Member Of - Democratic State Committee 2nd Senatorial District,,,,12
,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,12
Marnie Aument Loughrey,10,13,12,10,12
James Harrity,,3,10,11,12
Donna J Derose,,,2,9,12
Frank T Brzozowski,,,,2,12
Total,25,17,14,13,12
,Member Of - Democratic State Committee 2nd Senatorial District,,,,13
,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Donna J Derose,13
