col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 191st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,All
,Ronald Granville Waters,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,All
Ronald Granville Waters,90,117,109,81,72,42,All
Alishea Jackson,,4,70,62,44,34,All
Rasheen Crews,,,3,66,40,33,All
Kevin C Hannah,,,,3,36,34,All
Vernon D Brown,,,,,5,36,All
James Tyson,,,,,,2,All
Total,289,122,114,85,78,45,All
,Representative In The General Assembly 191st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Ronald Granville Waters,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,1
Ronald Granville Waters,24,13,11,6,4,3,1
Rasheen Crews,,0,7,6,1,2,1
Alishea Jackson,,,0,5,1,2,1
Kevin C Hannah,,,,0,1,1,1
Vernon D Brown,,,,,2,1,1
James Tyson,,,,,,0,1
Total,45,13,11,6,6,3,1
,Representative In The General Assembly 191st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,23
,Ronald Granville Waters,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,23
Ronald Granville Waters,12,46,33,26,23,12,23
Alishea Jackson,,1,26,22,15,12,23
Rasheen Crews,,,1,21,12,11,23
Kevin C Hannah,,,,1,11,11,23
Vernon D Brown,,,,,1,12,23
James Tyson,,,,,,2,23
Total,77,47,34,27,24,14,23
,Representative In The General Assembly 191st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,25
,Ronald Granville Waters,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,25
Ronald Granville Waters,39,33,33,26,25,19,25
Alishea Jackson,,2,21,20,16,13,25
Rasheen Crews,,,1,21,16,13,25
Kevin C Hannah,,,,1,16,15,25
Vernon D Brown,,,,,1,16,25
James Tyson,,,,,,0,25
Total,97,35,35,27,27,19,25
,Representative In The General Assembly 191st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,27
,Ronald Granville Waters,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,27
Ronald Granville Waters,15,30,27,23,20,8,27
Rasheen Crews,,1,16,18,11,7,27
Alishea Jackson,,,1,15,12,7,27
Kevin C Hannah,,,,1,8,7,27
Vernon D Brown,,,,,1,7,27
James Tyson,,,,,,0,27
Total,70,32,29,25,21,9,27
