col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,division
,Vincent Furlong,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Henry Mcgregor Sias,Rania Major,John Macoretta,Lawrence J Bozzelli,Brian Mclaughlin,Daniel R Sulman,Shanese Johnson,Danyl S Patterson,Jennifer Schultz,Zac Shaffer,David Conroy,Leonard Deutchman,Wendi Barish,Bill Rice,Crystal B Powell,Jon Marshall,Leon Goodman,Lucretia C Clemons,Mark B Cohen,Mark J Moore,Terri M Booker,Vincent Melchiorre,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Deborah Canty,Matthew C Monroe,Matt Wolf,Marissa Brumbach,George Twardy,Bill Rice,Sherman Toppin,Betsy Wahl,Christian Dicicco,Crystal B Powell,Jon Marshall,4
Vincent Furlong,0,23,9,8,7,8,7,7,5,3,4,1,2,3,2,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,6,10,4,1,0,0,0,0,0,4
Deborah Cianfrani,,0,9,9,7,7,6,7,5,4,3,2,2,3,2,2,2,0,1,1,0,1,0,1,0,1,0,0,0,0,0,6,10,4,1,0,0,0,0,0,4
Stella Tsai,,,0,9,8,6,7,6,5,3,3,2,2,1,2,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8,9,5,0,0,0,0,0,0,4
Vikki Kristiansson,,,,1,8,7,7,7,6,2,2,1,3,1,1,2,2,1,1,1,1,1,0,1,1,0,0,0,0,0,0,7,9,4,1,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,0,7,8,6,6,2,3,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,6,7,4,0,0,0,0,0,0,4
Rania Major,,,,,,0,7,6,5,0,3,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,3,1,0,0,0,0,0,4
John Macoretta,,,,,,,0,5,6,1,3,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,5,7,3,0,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,0,4,1,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,1,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,6,2,0,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,0,1,2,0,2,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,3,3,1,0,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,3,2,0,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7,2,1,0,0,0,0,0,4
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,4
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,25,24,12,12,9,9,8,8,6,6,5,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,16,13,6,1,1,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,5
,Deborah Cianfrani,Vincent Furlong,Stella Tsai,Rania Major,Brian Mclaughlin,John Macoretta,Lawrence J Bozzelli,Vikki Kristiansson,Henry Mcgregor Sias,Shanese Johnson,Mark B Cohen,Crystal B Powell,Terri M Booker,Daniel R Sulman,Danyl S Patterson,Jennifer Schultz,Jon Marshall,Leon Goodman,Bill Rice,David Conroy,Leonard Deutchman,Wendi Barish,Zac Shaffer,Deborah Canty,Lucretia C Clemons,Vincent Melchiorre,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Mark J Moore,Matthew C Monroe,Matt Wolf,Marissa Brumbach,Jon Marshall,George Twardy,Sherman Toppin,Betsy Wahl,Bill Rice,Christian Dicicco,Crystal B Powell,5
Deborah Cianfrani,0,18,13,9,8,9,8,10,8,4,3,2,2,3,2,2,3,3,1,2,1,0,2,0,1,1,0,0,0,0,0,12,12,3,1,1,0,0,0,0,5
Vincent Furlong,,0,12,10,8,8,8,10,7,4,2,2,3,3,1,2,2,2,0,2,1,1,2,1,1,1,0,0,0,0,0,10,13,2,1,2,0,0,0,0,5
Stella Tsai,,,0,8,7,8,7,8,8,4,2,2,1,1,2,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,12,10,2,1,1,0,0,0,0,5
Rania Major,,,,0,9,8,8,8,7,2,2,2,2,1,1,1,1,1,1,0,1,2,0,1,1,0,0,0,0,0,0,8,10,2,2,2,0,0,0,0,5
Brian Mclaughlin,,,,,0,8,8,8,7,0,2,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,9,7,0,2,0,0,0,0,0,5
John Macoretta,,,,,,0,8,8,8,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,1,8,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,1,0,0,0,0,0,5
Vikki Kristiansson,,,,,,,,0,7,1,1,0,1,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,7,8,1,1,0,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,5
Shanese Johnson,,,,,,,,,,1,0,2,3,2,1,2,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,2,4,3,1,2,0,0,0,0,5
Mark B Cohen,,,,,,,,,,,0,1,0,0,2,1,1,2,2,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,2,0,0,0,0,0,5
Crystal B Powell,,,,,,,,,,,,0,3,1,1,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,3,0,2,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,0,1,0,2,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,5
Daniel R Sulman,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,0,1,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,3,1,1,1,0,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,0,2,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,2,2,0,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,5
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,5
Deborah Canty,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,1,2,0,0,0,0,0,5
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,5
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,20,19,15,14,10,10,10,10,8,8,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,0,0,0,0,0,18,17,6,4,2,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,6
,Stella Tsai,Deborah Cianfrani,Vikki Kristiansson,Vincent Furlong,Lawrence J Bozzelli,Rania Major,John Macoretta,Jennifer Schultz,Mark B Cohen,Brian Mclaughlin,Deborah Canty,Henry Mcgregor Sias,Shanese Johnson,Zac Shaffer,Danyl S Patterson,David Conroy,Leon Goodman,Terri M Booker,Wendi Barish,Crystal B Powell,Daniel R Sulman,Jon Marshall,Mark J Moore,Vincent Melchiorre,Leonard Deutchman,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Lucretia C Clemons,Matthew C Monroe,Matt Wolf,Marissa Brumbach,George Twardy,Sherman Toppin,Jon Marshall,Betsy Wahl,Bill Rice,Christian Dicicco,Crystal B Powell,6
Stella Tsai,0,11,9,8,8,10,8,5,4,6,3,6,6,2,2,2,0,1,3,0,2,1,2,2,1,0,0,0,0,0,0,11,10,6,0,0,0,0,0,0,6
Deborah Cianfrani,,1,8,7,6,8,6,4,2,5,3,4,5,1,2,2,0,1,3,0,1,0,1,2,1,0,0,0,0,0,0,7,8,5,0,0,0,0,0,0,6
Vikki Kristiansson,,,0,7,6,7,6,4,4,5,6,4,3,3,3,3,3,2,3,2,0,1,1,0,0,0,0,0,0,0,0,5,5,7,3,1,0,0,0,0,6
Vincent Furlong,,,,0,6,5,5,2,4,5,3,6,3,5,5,5,3,0,0,2,2,1,1,2,1,0,0,0,0,0,0,7,7,6,3,0,0,0,0,0,6
Lawrence J Bozzelli,,,,,0,7,6,3,3,6,0,6,2,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,6,5,5,0,2,0,0,0,0,6
Rania Major,,,,,,0,8,3,4,6,2,5,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,6
John Macoretta,,,,,,,0,1,3,6,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,6
Jennifer Schultz,,,,,,,,0,1,0,3,1,2,1,0,0,0,2,3,0,1,2,2,0,0,0,0,0,0,0,0,3,6,2,0,1,0,0,0,0,6
Mark B Cohen,,,,,,,,,0,2,3,1,2,3,3,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,0,0,0,0,0,6
Brian Mclaughlin,,,,,,,,,,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,6
Deborah Canty,,,,,,,,,,,0,0,2,3,3,3,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,0,0,6
Henry Mcgregor Sias,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,0,6
Shanese Johnson,,,,,,,,,,,,,0,1,2,2,0,1,2,0,1,0,0,2,1,0,0,0,0,0,0,4,5,3,0,0,0,0,0,0,6
Zac Shaffer,,,,,,,,,,,,,,1,4,4,3,0,0,2,2,1,1,1,0,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,6
Danyl S Patterson,,,,,,,,,,,,,,,0,5,3,0,0,2,1,0,0,2,1,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,6
David Conroy,,,,,,,,,,,,,,,,0,3,0,0,2,1,0,0,2,1,0,0,0,0,0,0,2,2,3,3,0,0,0,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,6
Crystal B Powell,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,6
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,6
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,0,0,0,0,0,0,6
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,0,6
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,0,0,6
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,17,13,13,13,11,10,8,7,7,6,6,6,6,6,5,5,3,3,3,2,2,2,2,2,1,0,0,0,0,0,0,15,11,10,4,3,0,0,0,0,6
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,7
,Deborah Cianfrani,Vincent Furlong,Shanese Johnson,Stella Tsai,Rania Major,Daniel R Sulman,Lucretia C Clemons,Zac Shaffer,Deborah Canty,Henry Mcgregor Sias,John Macoretta,Lawrence J Bozzelli,Mark B Cohen,Vikki Kristiansson,Wendi Barish,Brian Mclaughlin,Crystal B Powell,Danyl S Patterson,David Conroy,Jennifer Schultz,Leon Goodman,Terri M Booker,Vincent Melchiorre,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Jon Marshall,Leonard Deutchman,Mark J Moore,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Betsy Wahl,Bill Rice,Christian Dicicco,Crystal B Powell,7
Deborah Cianfrani,2,7,4,3,2,2,1,2,0,2,2,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,0,0,0,0,0,0,7
Vincent Furlong,,0,1,2,1,2,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,7
Shanese Johnson,,,0,5,3,1,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,3,3,1,1,1,0,0,0,0,7
Stella Tsai,,,,0,2,2,3,1,1,2,2,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,4,4,0,1,1,0,0,0,0,7
Rania Major,,,,,0,0,0,1,1,2,2,2,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7
Daniel R Sulman,,,,,,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,7
Lucretia C Clemons,,,,,,,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,7
Zac Shaffer,,,,,,,,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,7
Deborah Canty,,,,,,,,,0,0,0,0,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
Henry Mcgregor Sias,,,,,,,,,,0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7
John Macoretta,,,,,,,,,,,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7
Lawrence J Bozzelli,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,7
Mark B Cohen,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
Vikki Kristiansson,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,7
Wendi Barish,,,,,,,,,,,,,,,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
Brian Mclaughlin,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
Crystal B Powell,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
Danyl S Patterson,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
David Conroy,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,7
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,0,7
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,7
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,7
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,13,8,7,6,4,3,3,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,7,7,1,1,1,0,0,0,0,7
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,8
