col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,All
,Dwayne Woodruff,Lawrence S Krasner,Rich Negrin,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,John O Neill,All
Dwayne Woodruff,40,424,265,126,139,57,11,12,All
Lawrence S Krasner,,104,0,0,0,0,0,0,All
Rich Negrin,,,29,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,45,0,0,0,0,All
Joe Khan,,,,,31,0,0,0,All
Michael W Untermeyer,,,,,,29,0,0,All
Teresa Carr Deni,,,,,,,3,0,All
John O Neill,,,,,,,,1,All
Total,"1,074",528,294,171,170,86,14,13,All
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,1
,Dwayne Woodruff,Lawrence S Krasner,Rich Negrin,Joe Khan,John O Neill,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,1
Dwayne Woodruff,1,45,12,6,4,2,2,0,1
Lawrence S Krasner,,4,0,0,0,0,0,0,1
Rich Negrin,,,6,0,0,0,0,0,1
Joe Khan,,,,0,0,0,0,0,1
John O Neill,,,,,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,1,0,0,1
Michael W Untermeyer,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,0,1
Total,72,49,18,6,4,3,2,0,1
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,2
,Dwayne Woodruff,Rich Negrin,Joe Khan,Lawrence S Krasner,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,2
Dwayne Woodruff,0,6,6,5,3,2,0,0,2
Rich Negrin,,1,0,0,0,0,0,0,2
Joe Khan,,,0,0,0,0,0,0,2
Lawrence S Krasner,,,,0,0,0,0,0,2
Michael W Untermeyer,,,,,1,0,0,0,2
Tariq Karim El Shabazz,,,,,,0,0,0,2
John O Neill,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,0,2
Total,22,7,6,5,4,2,0,0,2
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,3
,Dwayne Woodruff,Lawrence S Krasner,Rich Negrin,Joe Khan,Tariq Karim El Shabazz,Teresa Carr Deni,Michael W Untermeyer,John O Neill,3
Dwayne Woodruff,5,86,28,12,9,1,0,0,3
Lawrence S Krasner,,15,0,0,0,0,0,0,3
Rich Negrin,,,2,0,0,0,0,0,3
Joe Khan,,,,1,0,0,0,0,3
Tariq Karim El Shabazz,,,,,2,0,0,0,3
Teresa Carr Deni,,,,,,1,0,0,3
Michael W Untermeyer,,,,,,,1,0,3
John O Neill,,,,,,,,0,3
Total,141,101,30,13,11,2,1,0,3
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,4
,Dwayne Woodruff,Tariq Karim El Shabazz,Rich Negrin,Joe Khan,Lawrence S Krasner,Michael W Untermeyer,John O Neill,Teresa Carr Deni,4
Dwayne Woodruff,0,6,8,3,1,1,0,0,4
Tariq Karim El Shabazz,,4,0,0,0,0,0,0,4
Rich Negrin,,,0,0,0,0,0,0,4
Joe Khan,,,,3,0,0,0,0,4
Lawrence S Krasner,,,,,1,0,0,0,4
Michael W Untermeyer,,,,,,0,0,0,4
John O Neill,,,,,,,0,0,4
Teresa Carr Deni,,,,,,,,0,4
Total,19,10,8,6,2,1,0,0,4
,District Attorney - Democrat,,,,,,,Justice Of The Supreme Court - Democrat,5
,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Dwayne Woodruff,5
Lawrence S Krasner,14,0,0,0,0,0,0,4,5
Tariq Karim El Shabazz,,2,0,0,0,0,0,4,5
Joe Khan,,,1,0,0,0,0,4,5
Rich Negrin,,,,0,0,0,0,3,5
Michael W Untermeyer,,,,,2,0,0,0,5
John O Neill,,,,,,0,0,0,5
Teresa Carr Deni,,,,,,,0,0,5
Dwayne Woodruff,,,,,,,,0,5
Total,18,6,5,3,2,0,0,15,5
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,6
,Dwayne Woodruff,Tariq Karim El Shabazz,Lawrence S Krasner,Rich Negrin,Joe Khan,Michael W Untermeyer,John O Neill,Teresa Carr Deni,6
Dwayne Woodruff,1,6,5,9,4,0,0,0,6
Tariq Karim El Shabazz,,6,0,0,0,0,0,0,6
Lawrence S Krasner,,,4,0,0,0,0,0,6
Rich Negrin,,,,0,0,0,0,0,6
Joe Khan,,,,,1,0,0,0,6
Michael W Untermeyer,,,,,,2,0,0,6
John O Neill,,,,,,,0,0,6
Teresa Carr Deni,,,,,,,,0,6
Total,25,12,9,9,5,2,0,0,6
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,7
,Dwayne Woodruff,Rich Negrin,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,John O Neill,Michael W Untermeyer,Teresa Carr Deni,7
Dwayne Woodruff,0,2,1,1,1,0,0,0,7
Rich Negrin,,0,0,0,0,0,0,0,7
Joe Khan,,,0,0,0,0,0,0,7
Lawrence S Krasner,,,,0,0,0,0,0,7
Tariq Karim El Shabazz,,,,,0,0,0,0,7
John O Neill,,,,,,0,0,0,7
Michael W Untermeyer,,,,,,,0,0,7
Teresa Carr Deni,,,,,,,,0,7
Total,5,2,1,1,1,0,0,0,7
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,8
,Dwayne Woodruff,Rich Negrin,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,John O Neill,8
Dwayne Woodruff,3,9,5,6,2,1,1,0,8
Rich Negrin,,1,0,0,0,0,0,0,8
Joe Khan,,,2,0,0,0,0,0,8
Lawrence S Krasner,,,,1,0,0,0,0,8
Tariq Karim El Shabazz,,,,,1,0,0,0,8
Michael W Untermeyer,,,,,,0,0,0,8
Teresa Carr Deni,,,,,,,0,0,8
John O Neill,,,,,,,,0,8
Total,27,10,7,7,3,1,1,0,8
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,9
,Dwayne Woodruff,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Lawrence S Krasner,Joe Khan,John O Neill,Teresa Carr Deni,9
Dwayne Woodruff,3,8,3,4,4,1,0,0,9
Rich Negrin,,2,0,0,0,0,0,0,9
Michael W Untermeyer,,,6,0,0,0,0,0,9
Tariq Karim El Shabazz,,,,2,0,0,0,0,9
Lawrence S Krasner,,,,,1,0,0,0,9
Joe Khan,,,,,,1,0,0,9
John O Neill,,,,,,,0,0,9
Teresa Carr Deni,,,,,,,,0,9
Total,23,10,9,6,5,2,0,0,9
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,10
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,10
Dwayne Woodruff,1,83,26,16,13,13,5,5,10
Lawrence S Krasner,,7,0,0,0,0,0,0,10
Joe Khan,,,2,0,0,0,0,0,10
Tariq Karim El Shabazz,,,,1,0,0,0,0,10
Michael W Untermeyer,,,,,3,0,0,0,10
Rich Negrin,,,,,,3,0,0,10
John O Neill,,,,,,,1,0,10
Teresa Carr Deni,,,,,,,,0,10
Total,162,90,28,17,16,16,6,5,10
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,11
,Dwayne Woodruff,Lawrence S Krasner,Rich Negrin,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,11
Dwayne Woodruff,1,28,12,13,7,2,1,1,11
Lawrence S Krasner,,10,0,0,0,0,0,0,11
Rich Negrin,,,2,0,0,0,0,0,11
Joe Khan,,,,0,0,0,0,0,11
Tariq Karim El Shabazz,,,,,3,0,0,0,11
Michael W Untermeyer,,,,,,1,0,0,11
John O Neill,,,,,,,0,0,11
Teresa Carr Deni,,,,,,,,0,11
Total,65,38,14,13,10,3,1,1,11
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,12
,Dwayne Woodruff,Lawrence S Krasner,Rich Negrin,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,12
Dwayne Woodruff,2,36,40,13,12,5,1,0,12
Lawrence S Krasner,,9,0,0,0,0,0,0,12
Rich Negrin,,,4,0,0,0,0,0,12
Joe Khan,,,,1,0,0,0,0,12
Tariq Karim El Shabazz,,,,,2,0,0,0,12
Michael W Untermeyer,,,,,,1,0,0,12
John O Neill,,,,,,,0,0,12
