col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,All
Lawrence S Krasner,153,0,0,0,0,0,0,146,62,42,64,22,3,All
Joe Khan,,30,0,0,0,0,0,41,53,45,12,16,4,All
Rich Negrin,,,25,0,0,0,0,27,88,50,12,4,5,All
Tariq Karim El Shabazz,,,,42,0,0,0,62,36,30,19,13,2,All
Michael W Untermeyer,,,,,45,0,0,19,33,29,6,3,1,All
John O Neill,,,,,,7,0,2,2,4,2,1,0,All
Teresa Carr Deni,,,,,,,2,9,2,1,0,2,0,All
Ellen Ceisler,,,,,,,,12,45,41,125,40,4,All
Timothy Barry,,,,,,,,,2,95,15,5,2,All
Joe Cosgrove,,,,,,,,,,9,8,2,2,All
Todd Eagen,,,,,,,,,,,0,3,2,All
Irene M Clark,,,,,,,,,,,,0,0,All
Bryan Barbin,,,,,,,,,,,,,0,All
Total,371,144,144,141,113,13,12,364,281,214,159,62,15,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Timothy Barry,Irene M Clark,Joe Cosgrove,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Rich Negrin,Michael W Untermeyer,Joe Khan,John O Neill,Teresa Carr Deni,1
Ellen Ceisler,1,2,4,0,4,0,5,4,1,2,0,0,0,1
Timothy Barry,,0,0,4,0,0,1,1,4,2,1,1,0,1
Irene M Clark,,,0,0,1,0,2,2,0,0,0,0,0,1
Joe Cosgrove,,,,1,0,0,0,0,2,0,0,1,0,1
Todd Eagen,,,,,0,0,3,1,0,0,0,0,0,1
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,4,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,5,0,0,0,0,0,1
Rich Negrin,,,,,,,,,3,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,0,0,0,0,1
Joe Khan,,,,,,,,,,,1,0,0,1
John O Neill,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,0,1
Total,15,11,5,5,5,0,11,10,7,3,2,1,0,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Joe Khan,Teresa Carr Deni,John O Neill,2
Ellen Ceisler,0,4,3,5,2,0,10,4,3,3,2,3,0,2
Joe Cosgrove,,1,3,0,0,0,4,2,2,1,1,0,0,2
Timothy Barry,,,0,0,0,0,3,4,1,1,1,1,0,2
Todd Eagen,,,,0,0,0,2,2,0,0,1,0,0,2
Irene M Clark,,,,,0,0,0,1,1,0,0,1,0,2
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,12,0,0,0,0,0,0,2
Rich Negrin,,,,,,,,1,0,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,2,0,0,0,0,2
