col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,division
Zac Shaffer,,,,,,,,,,,,,,,,,,0,21,11,6,7,16,10,0,11,5,3,0,7,6,0,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,0,9,2,3,7,10,1,11,4,1,1,1,5,0,1,0,0,0,0,4
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,,1,11,12,10,6,5,10,6,6,3,3,2,2,2,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,8,6,4,8,2,3,8,2,6,1,2,3,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,1,5,6,6,5,5,6,3,4,1,3,2,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,4,2,9,5,7,2,6,3,0,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,5,6,3,7,7,2,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,2,5,2,9,1,2,5,2,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,2,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,3,3,1,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,2,1,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,105,32,30,29,26,0,68,60,60,59,57,56,56,52,48,48,38,38,36,34,31,28,26,26,25,22,19,18,18,13,11,10,8,0,0,0,0,4
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,Stella Tsai,Vikki Kristiansson,Deborah Cianfrani,Mark B Cohen,Shanese Johnson,Rania Major,Deborah Canty,John Macoretta,Vincent Furlong,Jennifer Schultz,Brian Mclaughlin,Henry Mcgregor Sias,Wendi Barish,Leon Goodman,Lucretia C Clemons,Danyl S Patterson,David Conroy,Daniel R Sulman,Lawrence J Bozzelli,Zac Shaffer,Crystal B Powell,Leonard Deutchman,Terri M Booker,Vincent Melchiorre,Jon Marshall,Bill Rice,Mark J Moore,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,5
Ellen Ceisler,3,15,6,10,7,0,20,19,23,18,25,16,20,11,10,18,8,4,18,13,18,12,13,14,8,11,14,8,8,6,4,4,4,0,0,0,0,5
Timothy Barry,,1,12,2,1,0,20,18,19,17,14,17,13,15,16,7,18,16,6,10,6,9,9,9,11,7,4,4,4,2,1,3,1,1,0,0,0,5
Joe Cosgrove,,,0,2,2,0,15,17,14,13,7,10,9,13,11,5,12,11,2,8,1,7,5,4,9,8,2,9,1,5,1,1,2,0,0,0,0,5
Irene M Clark,,,,0,0,0,8,6,9,6,10,8,8,1,5,8,0,2,10,3,6,4,2,3,2,3,7,1,5,1,3,2,3,0,0,0,0,5
Todd Eagen,,,,,0,0,6,6,5,3,3,5,2,4,5,3,4,4,2,1,4,2,3,3,3,2,3,0,1,4,0,0,0,0,0,0,0,5
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Stella Tsai,,,,,,,1,22,27,10,17,22,14,14,13,9,16,16,11,5,7,6,4,8,14,8,7,4,4,5,2,2,3,0,0,0,0,5
Vikki Kristiansson,,,,,,,,0,22,15,14,18,20,22,14,8,12,16,11,12,6,13,10,7,11,11,5,9,3,3,0,0,0,0,0,0,0,5
Deborah Cianfrani,,,,,,,,,0,12,22,22,15,14,16,14,15,14,12,4,10,4,6,11,14,4,9,4,7,6,1,0,2,0,0,0,0,5
Mark B Cohen,,,,,,,,,,3,11,9,16,13,10,9,11,6,4,10,8,12,11,8,5,11,8,9,4,4,1,3,3,0,0,0,0,5
Shanese Johnson,,,,,,,,,,,3,18,16,6,9,18,8,6,14,5,12,6,6,12,7,3,11,2,7,2,2,2,2,0,0,0,0,5
Rania Major,,,,,,,,,,,,0,9,14,14,9,13,14,10,5,7,5,3,6,13,1,6,1,4,2,4,2,2,0,0,0,0,5
Deborah Canty,,,,,,,,,,,,,0,9,6,14,6,3,11,9,8,10,10,7,3,9,8,10,5,3,1,2,0,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,0,15,3,12,13,5,11,4,7,9,3,11,7,0,7,0,3,1,1,0,1,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,0,5,10,13,6,7,6,4,8,7,9,3,3,2,3,6,1,1,1,1,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,2,5,3,11,2,10,3,2,6,4,1,8,2,5,2,1,2,1,0,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,,,1,11,3,4,5,3,2,6,11,4,1,4,2,4,0,2,2,1,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,3,5,2,5,1,4,12,4,1,2,1,0,0,0,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,0,5,10,4,3,6,2,2,6,1,4,2,2,3,2,1,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,3,13,12,3,4,12,2,10,2,2,2,1,3,1,0,0,0,5
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,0,3,3,5,3,3,7,0,4,4,2,3,2,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,0,10,5,1,13,4,9,1,2,2,2,3,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,,,,0,4,1,11,4,8,5,4,1,0,0,1,0,0,0,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,3,2,2,2,1,1,2,1,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,2,0,0,1,0,0,0,0,5
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,9,1,2,1,1,2,0,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,2,3,2,2,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,1,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,1,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,53,37,29,15,10,0,40,40,39,38,38,31,30,29,27,25,24,21,21,20,20,19,19,18,18,18,17,13,11,11,6,5,5,1,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,6
,Stella Tsai,Deborah Cianfrani,Vikki Kristiansson,John Macoretta,Lawrence J Bozzelli,Rania Major,Vincent Furlong,Brian Mclaughlin,Shanese Johnson,Henry Mcgregor Sias,Zac Shaffer,Mark B Cohen,Vincent Melchiorre,Crystal B Powell,David Conroy,Leon Goodman,Daniel R Sulman,Danyl S Patterson,Deborah Canty,Lucretia C Clemons,Wendi Barish,Jennifer Schultz,Bill Rice,Leonard Deutchman,Mark J Moore,Jon Marshall,Terri M Booker,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Timothy Barry,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,6
Stella Tsai,1,21,14,10,14,11,11,12,10,9,11,7,10,9,6,6,8,4,4,4,5,3,2,0,2,1,1,0,0,0,0,18,14,7,7,1,0,6
Deborah Cianfrani,,0,13,11,12,12,13,10,11,10,8,8,9,7,5,1,6,3,2,2,3,2,1,0,1,0,1,0,0,0,0,14,10,8,7,1,0,6
Vikki Kristiansson,,,1,13,13,11,12,9,4,10,2,6,3,1,2,5,2,2,4,3,3,0,1,3,2,0,1,0,0,0,0,15,6,9,1,0,0,6
John Macoretta,,,,0,12,10,10,9,4,10,3,6,2,0,2,5,2,2,3,1,1,0,0,3,0,0,0,0,0,0,0,13,3,10,1,1,0,6
Lawrence J Bozzelli,,,,,0,12,12,12,6,12,2,5,2,1,2,5,2,0,2,3,3,1,1,1,1,0,0,0,0,0,0,15,6,9,1,0,0,6
Rania Major,,,,,,0,11,10,5,10,1,3,1,1,0,2,1,1,0,1,1,0,2,1,0,1,0,0,0,0,0,14,5,9,0,0,0,6
Vincent Furlong,,,,,,,1,10,4,11,1,6,4,1,0,0,1,0,1,1,2,0,1,1,0,0,1,0,0,0,0,11,3,11,1,0,0,6
Brian Mclaughlin,,,,,,,,0,3,10,3,5,2,1,1,4,1,1,3,1,1,1,1,0,0,1,1,0,0,0,0,14,2,9,0,0,0,6
Shanese Johnson,,,,,,,,,0,4,6,4,7,6,4,2,4,2,1,2,2,2,0,1,2,0,0,0,0,0,0,5,9,3,5,2,0,6
Henry Mcgregor Sias,,,,,,,,,,0,0,4,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,3,9,1,0,0,6
Zac Shaffer,,,,,,,,,,,0,5,9,7,8,5,5,6,3,2,2,2,1,2,0,1,0,0,0,0,0,3,8,0,6,0,0,6
Mark B Cohen,,,,,,,,,,,,0,4,2,3,3,1,2,4,0,3,1,0,2,2,0,1,0,0,0,0,5,3,3,2,1,0,6
Vincent Melchiorre,,,,,,,,,,,,,0,6,5,1,5,3,1,1,2,1,0,1,0,0,1,0,0,0,0,2,7,3,6,0,0,6
Crystal B Powell,,,,,,,,,,,,,,0,4,2,5,4,1,2,3,1,1,0,2,1,0,0,0,0,0,2,9,0,5,1,0,6
David Conroy,,,,,,,,,,,,,,,0,3,4,5,3,2,0,1,0,2,0,0,0,0,0,0,0,1,6,0,5,0,0,6
Leon Goodman,,,,,,,,,,,,,,,,0,2,3,4,2,2,1,1,2,1,1,0,0,0,0,0,6,5,1,0,0,0,6
Daniel R Sulman,,,,,,,,,,,,,,,,,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,6,1,4,0,0,6
Danyl S Patterson,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,2,0,1,0,0,0,0,0,1,5,0,4,0,0,6
Deborah Canty,,,,,,,,,,,,,,,,,,,0,1,1,3,0,2,1,0,1,0,0,0,0,3,2,2,1,1,0,6
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,1,0,0,0,0,0,0,4,5,0,1,1,0,6
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,0,0,0,3,4,0,0,1,0,6
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,1,2,0,1,1,0,6
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,6
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,2,0,0,1,0,6
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,6
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,6
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,6
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,6
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,6
Timothy Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,9,0,1,0,6
Ellen Ceisler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,1,0,6
Joe Cosgrove,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,6
Todd Eagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6
Irene M Clark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6
Bryan Barbin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6
Total,29,24,23,18,18,17,17,14,14,13,13,12,12,10,9,9,8,7,7,6,6,4,3,3,3,1,1,0,0,0,0,25,23,13,9,3,1,6
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7
,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,Stella Tsai,Shanese Johnson,Deborah Cianfrani,Deborah Canty,David Conroy,Crystal B Powell,Daniel R Sulman,Vikki Kristiansson,Zac Shaffer,Danyl S Patterson,Mark B Cohen,Lucretia C Clemons,Leon Goodman,Vincent Melchiorre,Wendi Barish,Jennifer Schultz,Mark J Moore,Rania Major,John Macoretta,Vincent Furlong,Henry Mcgregor Sias,Lawrence J Bozzelli,Brian Mclaughlin,Terri M Booker,Bill Rice,Leonard Deutchman,Jon Marshall,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,7
Ellen Ceisler,1,17,8,6,5,1,33,32,24,18,22,22,24,11,18,19,11,15,11,14,11,13,9,7,4,6,2,3,2,6,4,5,2,1,0,0,0,7
Todd Eagen,,0,3,2,0,0,19,16,15,5,15,14,15,7,17,14,4,3,2,13,0,1,1,4,3,3,3,2,2,0,0,2,1,1,0,0,0,7
Timothy Barry,,,1,5,0,1,13,7,11,7,4,6,3,12,5,4,9,6,5,3,4,6,4,10,7,6,8,6,5,4,4,1,2,0,0,0,0,7
Joe Cosgrove,,,,1,1,0,9,7,7,6,4,2,4,7,1,1,5,6,4,3,5,3,5,6,3,5,2,3,6,1,1,3,1,0,0,0,0,7
Irene M Clark,,,,,0,0,5,6,2,5,0,2,1,2,0,0,3,4,3,2,3,3,2,2,1,1,1,1,1,3,2,0,1,0,0,0,0,7
Bryan Barbin,,,,,,0,0,1,0,1,1,0,1,1,1,2,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7
Stella Tsai,,,,,,,0,30,27,17,21,20,20,15,17,15,12,15,9,14,12,13,5,10,8,6,7,4,4,7,3,5,2,1,0,0,0,7
Shanese Johnson,,,,,,,,2,25,15,17,21,20,12,15,16,12,13,7,16,8,8,8,9,3,5,2,2,3,5,1,2,4,1,0,0,0,7
Deborah Cianfrani,,,,,,,,,0,9,15,17,17,15,13,15,8,8,1,11,8,7,3,9,6,6,4,5,7,5,1,0,2,1,0,0,0,7
Deborah Canty,,,,,,,,,,0,12,10,7,13,8,8,12,15,12,5,10,9,10,6,5,6,2,2,1,5,4,5,2,0,0,0,0,7
David Conroy,,,,,,,,,,,0,15,14,8,17,20,7,6,9,12,6,4,4,0,4,1,1,1,0,1,1,4,1,1,0,0,0,7
Crystal B Powell,,,,,,,,,,,,0,14,4,15,15,6,8,4,12,3,4,6,5,0,4,1,0,0,6,5,0,4,1,0,0,0,7
Daniel R Sulman,,,,,,,,,,,,,0,5,13,13,6,5,2,12,5,2,1,2,2,2,2,3,3,1,1,1,1,0,0,0,0,7
Vikki Kristiansson,,,,,,,,,,,,,,1,10,7,12,8,7,3,6,4,2,10,11,6,8,7,7,3,1,4,1,1,0,0,0,7
Zac Shaffer,,,,,,,,,,,,,,,0,18,9,3,8,11,1,2,2,4,6,3,4,2,1,0,1,3,1,1,0,0,0,7
Danyl S Patterson,,,,,,,,,,,,,,,,0,6,2,7,12,2,2,2,1,4,1,1,1,0,1,2,1,2,1,0,0,0,7
Mark B Cohen,,,,,,,,,,,,,,,,,1,7,9,3,5,5,4,5,6,6,4,1,2,2,1,3,2,0,0,0,0,7
Lucretia C Clemons,,,,,,,,,,,,,,,,,,0,6,6,9,9,7,5,1,3,0,0,0,7,4,5,2,0,0,0,0,7
Leon Goodman,,,,,,,,,,,,,,,,,,,0,3,7,7,7,3,5,3,3,3,1,1,2,6,2,0,0,0,0,7
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,0,3,2,3,2,2,2,1,1,1,1,1,1,3,0,0,0,0,7
Wendi Barish,,,,,,,,,,,,,,,,,,,,,1,8,4,1,2,2,2,3,1,3,1,3,0,0,0,0,0,7
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,5,6,2,2,2,0,0,4,1,3,1,0,0,0,0,7
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,4,0,5,0,1,1,2,3,4,3,0,0,0,0,7
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,4,6,3,2,1,1,0,0,0,0,7
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,,0,4,6,4,5,0,0,2,0,0,0,0,0,7
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,4,1,0,2,1,0,0,0,0,7
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,4,0,0,1,1,0,0,0,0,7
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,0,0,0,0,0,0,0,7
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,7
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,0,0,0,0,7
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,7
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,7
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,7
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7
Total,46,22,20,15,7,2,44,41,32,28,27,26,26,26,25,23,22,20,19,19,16,15,15,15,12,11,9,9,8,8,7,7,5,1,0,0,0,7
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8
,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Zac Shaffer,Mark B Cohen,Crystal B Powell,Danyl S Patterson,Deborah Canty,Daniel R Sulman,David Conroy,Vincent Furlong,Vincent Melchiorre,Vikki Kristiansson,Leon Goodman,John Macoretta,Jennifer Schultz,Rania Major,Brian Mclaughlin,Wendi Barish,Henry Mcgregor Sias,Lawrence J Bozzelli,Leonard Deutchman,Lucretia C Clemons,Terri M Booker,Jon Marshall,Mark J Moore,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,8
Ellen Ceisler,0,25,6,3,5,0,25,28,25,26,11,22,19,14,24,19,7,20,10,12,5,11,6,5,12,2,2,7,6,4,2,4,2,0,0,0,0,8
Todd Eagen,,0,1,0,0,0,22,21,21,22,3,18,16,7,21,16,2,18,5,4,2,4,1,1,5,1,1,3,2,3,1,2,1,0,0,0,0,8
Timothy Barry,,,1,7,0,0,12,11,9,1,8,2,2,3,3,1,8,4,4,3,5,2,6,7,2,9,7,1,2,2,2,2,1,0,0,0,0,8
Joe Cosgrove,,,,0,0,0,10,8,9,3,10,0,3,7,1,2,8,2,8,2,7,2,9,7,4,7,7,2,3,2,2,1,1,0,0,0,0,8
Irene M Clark,,,,,0,0,1,1,1,2,4,1,3,4,0,4,3,0,4,4,2,2,2,0,1,0,0,3,0,1,2,1,0,0,0,0,0,8
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Stella Tsai,,,,,,,1,33,35,19,6,18,16,10,19,14,11,17,11,1,7,6,8,8,8,10,8,1,3,6,3,1,1,0,0,0,0,8
Deborah Cianfrani,,,,,,,,0,31,20,9,17,15,8,19,14,10,18,6,5,7,6,10,10,7,10,9,2,4,3,3,3,1,0,0,0,0,8
Shanese Johnson,,,,,,,,,0,19,8,20,16,11,17,14,12,16,8,3,6,7,7,9,7,9,8,1,3,6,2,1,1,0,0,0,0,8
Zac Shaffer,,,,,,,,,,1,7,18,19,9,20,20,3,18,8,7,5,5,2,2,6,3,2,7,3,2,0,2,1,0,0,0,0,8
Mark B Cohen,,,,,,,,,,,1,3,9,9,3,7,9,3,12,10,6,4,6,7,3,4,4,6,2,1,2,3,1,0,0,0,0,8
Crystal B Powell,,,,,,,,,,,,0,15,8,14,15,7,14,4,4,1,6,3,2,5,2,0,0,3,6,1,3,0,0,0,0,0,8
Danyl S Patterson,,,,,,,,,,,,,0,5,15,20,4,15,6,6,4,1,2,2,0,0,2,5,0,2,2,2,2,0,0,0,0,8
Deborah Canty,,,,,,,,,,,,,,0,3,6,10,3,13,10,7,8,5,5,9,2,2,7,4,5,3,2,0,0,0,0,0,8
Daniel R Sulman,,,,,,,,,,,,,,,0,13,1,18,2,4,1,4,2,2,5,2,2,3,1,1,0,2,2,0,0,0,0,8
David Conroy,,,,,,,,,,,,,,,,0,4,13,7,7,5,1,3,0,0,0,1,6,0,2,2,3,1,0,0,0,0,8
Vincent Furlong,,,,,,,,,,,,,,,,,0,2,9,6,6,5,11,10,2,9,9,1,1,3,3,2,0,0,0,0,0,8
Vincent Melchiorre,,,,,,,,,,,,,,,,,,0,2,3,1,2,3,1,3,1,2,3,0,0,0,1,2,0,0,0,0,8
Vikki Kristiansson,,,,,,,,,,,,,,,,,,,0,8,9,5,4,1,6,5,2,7,3,2,0,1,0,0,0,0,0,8
Leon Goodman,,,,,,,,,,,,,,,,,,,,1,6,5,3,3,3,2,2,8,2,2,2,4,1,0,0,0,0,8
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,2,5,5,0,5,5,6,2,0,3,0,1,0,0,0,0,8
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,2,4,9,4,1,3,5,4,1,1,0,0,0,0,0,8
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,8,4,7,7,1,1,1,2,2,0,0,0,0,0,8
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,9,0,2,2,3,2,1,0,0,0,0,8
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,5,4,0,2,0,0,0,0,0,8
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,2,2,0,1,0,0,0,0,0,8
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,3,1,0,0,0,0,8
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,8
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,0,0,0,8
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,0,0,0,0,8
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,8
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,8
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,8
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8
Total,46,29,24,23,6,0,43,42,42,32,27,26,26,26,25,23,23,23,22,19,17,15,15,14,14,13,12,10,10,9,7,7,3,0,0,0,0,8
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Vikki Kristiansson,John Macoretta,Mark B Cohen,Crystal B Powell,Deborah Canty,Rania Major,Stella Tsai,Leon Goodman,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Henry Mcgregor Sias,Jennifer Schultz,Vincent Melchiorre,Zac Shaffer,Leonard Deutchman,Lucretia C Clemons,Brian Mclaughlin,Wendi Barish,Danyl S Patterson,David Conroy,Lawrence J Bozzelli,Terri M Booker,Mark J Moore,Daniel R Sulman,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,9
Ellen Ceisler,0,6,6,3,2,0,7,9,13,14,15,12,8,11,7,12,8,6,8,12,6,7,10,4,8,4,4,1,2,4,2,0,1,1,0,0,0,9
Joe Cosgrove,,0,3,0,0,1,13,9,7,0,4,8,8,4,11,2,9,7,4,3,3,2,2,7,2,2,2,6,0,0,0,0,1,0,0,0,0,9
