col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Rich Negrin,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,All
Ellen Ceisler,7,259,193,460,137,14,494,409,256,153,51,21,18,All
Joe Cosgrove,,5,148,22,7,6,163,157,134,43,30,11,6,All
Timothy Barry,,,5,21,19,3,133,154,120,67,46,14,6,All
Todd Eagen,,,,2,4,1,150,224,54,59,19,4,5,All
Irene M Clark,,,,,0,5,79,34,35,19,11,3,9,All
Bryan Barbin,,,,,,0,4,8,11,7,3,2,0,All
Lawrence S Krasner,,,,,,,152,0,0,0,0,0,0,All
Rich Negrin,,,,,,,,148,0,0,0,0,0,All
Joe Khan,,,,,,,,,107,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,81,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,36,0,0,All
John O Neill,,,,,,,,,,,,12,0,All
Teresa Carr Deni,,,,,,,,,,,,,3,All
Total,"1,424",554,550,530,190,35,768,720,485,302,137,45,28,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Timothy Barry,Irene M Clark,Bryan Barbin,Tariq Karim El Shabazz,Rich Negrin,Lawrence S Krasner,Michael W Untermeyer,Joe Khan,John O Neill,Teresa Carr Deni,1
Ellen Ceisler,0,54,1,0,2,0,36,22,2,2,0,0,0,1
Todd Eagen,,0,0,0,0,0,30,21,1,2,0,0,0,1
Joe Cosgrove,,,0,4,0,0,2,4,0,0,1,0,0,1
Timothy Barry,,,,0,0,0,2,3,0,1,0,0,0,1
Irene M Clark,,,,,0,0,2,0,0,0,0,0,0,1
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,11,0,0,0,0,0,0,1
Rich Negrin,,,,,,,,3,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,,,2,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,0,0,0,0,1
Joe Khan,,,,,,,,,,,0,0,0,1
John O Neill,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,0,1
Total,63,55,7,6,2,0,51,28,4,3,1,0,0,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Joe Khan,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,John O Neill,2
Ellen Ceisler,0,6,9,21,5,0,9,15,18,7,5,1,0,2
Timothy Barry,,1,11,2,2,1,12,6,11,7,1,0,0,2
Joe Cosgrove,,,0,1,1,0,9,7,5,6,0,1,0,2
Todd Eagen,,,,0,1,0,5,7,11,2,0,0,0,2
Irene M Clark,,,,,0,1,2,7,1,2,4,0,0,2
Bryan Barbin,,,,,,0,1,0,0,0,1,0,0,2
Joe Khan,,,,,,,8,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,,8,0,0,0,0,0,2
Rich Negrin,,,,,,,,,6,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,,5,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,,10,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,0,2
John O Neill,,,,,,,,,,,,,0,2
Total,55,38,28,25,16,2,33,33,33,21,18,1,0,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
