col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,All
Carolyn H Nichols,17,437,265,170,118,164,126,125,85,86,39,2,All
Maria Mclaughlin,,9,259,166,116,131,97,114,65,59,33,2,All
Geoff Moulton,,,5,122,77,77,44,48,45,45,5,2,All
Debbie Kunselman,,,,4,56,62,47,36,27,19,5,2,All
Bill Caye,,,,,0,43,41,18,17,12,2,3,All
Lawrence S Krasner,,,,,,57,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,47,0,0,0,0,0,All
Michael W Untermeyer,,,,,,,,45,0,0,0,0,All
Joe Khan,,,,,,,,,22,0,0,0,All
Rich Negrin,,,,,,,,,,7,0,0,All
John O Neill,,,,,,,,,,,3,0,All
Teresa Carr Deni,,,,,,,,,,,,1,All
Total,678,549,296,216,139,248,209,200,139,108,46,6,All
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Michael W Untermeyer,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,1
Carolyn H Nichols,3,20,16,13,7,8,8,7,6,4,0,0,1
Maria Mclaughlin,,0,16,13,7,7,6,7,2,2,0,0,1
Geoff Moulton,,,0,10,5,5,3,3,3,2,0,0,1
Debbie Kunselman,,,,1,3,3,5,5,1,0,0,0,1
Bill Caye,,,,,0,2,0,4,1,1,0,0,1
Lawrence S Krasner,,,,,,7,0,0,0,0,0,0,1
Michael W Untermeyer,,,,,,,2,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,1,0,0,0,0,1
Joe Khan,,,,,,,,,1,0,0,0,1
Rich Negrin,,,,,,,,,,1,0,0,1
John O Neill,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,0,1
Total,38,25,18,17,8,17,11,11,8,5,0,0,1
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Michael W Untermeyer,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Rich Negrin,John O Neill,Teresa Carr Deni,2
Carolyn H Nichols,1,33,25,20,4,12,17,5,2,4,0,1,2
Maria Mclaughlin,,0,25,20,4,13,15,8,0,1,0,0,2
Geoff Moulton,,,2,18,2,7,12,3,0,1,0,0,2
Debbie Kunselman,,,,0,1,4,12,5,1,0,1,0,2
Bill Caye,,,,,0,1,2,1,1,0,0,0,2
Michael W Untermeyer,,,,,,4,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,0,0,0,0,0,0,2
Joe Khan,,,,,,,,2,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,,3,0,0,0,2
Rich Negrin,,,,,,,,,,2,0,0,2
John O Neill,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,2
Total,44,39,27,24,5,20,17,11,7,6,1,1,2
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Lawrence S Krasner,Michael W Untermeyer,Tariq Karim El Shabazz,Rich Negrin,Joe Khan,John O Neill,Teresa Carr Deni,3
Carolyn H Nichols,1,13,7,7,2,5,8,5,3,2,1,0,3
Maria Mclaughlin,,0,9,9,4,5,6,4,1,2,0,0,3
Debbie Kunselman,,,0,4,4,5,1,3,0,1,0,0,3
Geoff Moulton,,,,0,1,2,2,2,0,1,0,0,3
Bill Caye,,,,,0,1,1,2,0,0,0,0,3
Lawrence S Krasner,,,,,,2,0,0,0,0,0,0,3
Michael W Untermeyer,,,,,,,2,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,,4,0,0,0,0,3
Rich Negrin,,,,,,,,,0,0,0,0,3
Joe Khan,,,,,,,,,,0,0,0,3
John O Neill,,,,,,,,,,,0,0,3
Teresa Carr Deni,,,,,,,,,,,,0,3
Total,27,22,11,10,5,12,11,11,4,3,1,0,3
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,4
