col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Deborah Cianfrani,,,,,,,,,6,109,236,195,98,187,107,342,184,106,166,127,258,161,44,57,117,54,24,23,1,1,0,0,All
Zac Shaffer,,,,,,,,,,4,166,231,228,210,277,89,157,175,98,225,74,35,75,71,22,80,48,13,1,1,0,0,All
Lawrence J Bozzelli,,,,,,,,,,,10,322,142,242,140,176,162,157,255,119,84,28,111,77,35,34,73,19,1,0,0,0,All
John Macoretta,,,,,,,,,,,,2,178,329,136,145,120,127,208,185,78,31,75,52,26,23,49,17,2,0,0,0,All
David Conroy,,,,,,,,,,,,,74,199,113,44,81,83,101,191,44,47,65,56,32,51,56,34,1,0,1,0,All
Vincent Furlong,,,,,,,,,,,,,,2,103,154,108,105,183,206,88,44,65,29,26,27,25,24,1,1,0,0,All
Daniel R Sulman,,,,,,,,,,,,,,,3,72,126,147,95,96,77,34,67,41,17,67,29,14,3,0,0,0,All
Rania Major,,,,,,,,,,,,,,,,3,166,66,145,61,232,110,43,13,78,21,17,15,3,2,0,0,All
Mark B Cohen,,,,,,,,,,,,,,,,,7,99,125,80,94,49,53,35,37,49,25,23,2,1,0,0,All
Leon Goodman,,,,,,,,,,,,,,,,,,0,105,46,52,60,97,107,61,19,50,19,3,2,0,0,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,8,72,73,34,68,57,28,19,48,27,1,2,0,0,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,5,66,38,30,30,36,56,22,35,3,1,0,0,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,111,21,10,63,47,12,10,1,1,0,0,All
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,14,46,106,42,24,24,1,1,1,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,1,47,12,19,40,9,3,0,0,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,1,55,30,56,20,1,0,1,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,26,26,25,0,0,1,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,1,21,16,1,0,1,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,0,0,1,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"2,382","1,367","1,306",930,904,872,831,783,713,701,687,624,601,581,517,517,486,461,454,426,419,276,246,236,206,169,156,78,5,2,1,0,All
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Dwayne Woodruff,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Wendi Barish,Jennifer Schultz,Zac Shaffer,Henry Mcgregor Sias,Deborah Canty,John Macoretta,Vincent Furlong,Deborah Cianfrani,Leon Goodman,Mark B Cohen,David Conroy,Vincent Melchiorre,Brian Mclaughlin,Daniel R Sulman,Lawrence J Bozzelli,Rania Major,Mark J Moore,Shanese Johnson,Bill Rice,Terri M Booker,Crystal B Powell,Danyl S Patterson,Leonard Deutchman,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,1
Dwayne Woodruff,11,63,59,43,44,40,39,36,36,32,26,30,22,19,19,16,15,17,15,16,14,14,5,8,6,5,6,5,0,0,0,0,1
Vikki Kristiansson,,1,45,33,33,30,31,25,27,25,19,20,15,9,8,11,8,12,8,12,9,11,0,2,3,3,4,4,0,0,0,0,1
Stella Tsai,,,0,36,37,33,25,33,31,17,10,21,16,12,6,3,9,14,14,12,9,11,2,3,2,4,4,4,0,0,0,0,1
Lucretia C Clemons,,,,0,28,28,21,24,20,8,6,13,14,6,5,3,4,11,7,3,9,5,2,4,5,3,2,3,0,0,0,0,1
Wendi Barish,,,,,1,32,19,20,25,10,9,16,14,5,4,3,5,10,7,10,7,10,1,5,4,2,2,1,0,0,0,0,1
Jennifer Schultz,,,,,,0,16,20,26,7,3,15,13,6,5,1,4,7,4,9,11,9,3,6,5,1,3,2,0,0,0,0,1
Zac Shaffer,,,,,,,0,18,13,15,13,5,9,7,12,14,5,12,3,1,6,2,2,2,0,3,3,3,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,0,13,11,7,7,12,9,2,2,6,11,8,4,7,2,0,2,3,3,2,1,0,0,0,0,1
Deborah Canty,,,,,,,,,0,8,7,14,6,9,8,3,6,6,7,10,6,10,2,3,3,3,4,2,0,0,0,0,1
John Macoretta,,,,,,,,,,0,18,7,6,5,10,12,9,7,8,4,4,1,0,0,1,1,1,2,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,0,5,8,6,10,17,8,3,7,4,1,2,4,1,0,2,2,1,0,0,0,0,1
Deborah Cianfrani,,,,,,,,,,,,0,4,8,6,3,6,3,5,13,4,11,3,7,5,3,1,2,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,0,7,3,0,2,8,5,1,6,2,1,3,2,0,3,2,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,2,9,2,5,7,3,4,1,1,3,2,1,4,3,1,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,2,11,4,5,3,3,2,1,3,3,1,2,1,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,0,6,1,3,1,3,1,5,3,0,1,0,1,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,0,5,4,3,1,3,4,0,0,1,0,0,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,4,1,1,1,1,1,0,3,3,1,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,3,2,0,1,2,1,0,1,1,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,10,0,1,1,0,0,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,1,0,2,4,2,1,1,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,106,65,61,45,45,41,40,39,36,33,31,30,24,24,22,21,18,18,17,17,16,14,8,8,6,6,6,5,0,0,0,0,1
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Dwayne Woodruff,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Wendi Barish,Jennifer Schultz,Deborah Canty,Henry Mcgregor Sias,Deborah Cianfrani,Zac Shaffer,John Macoretta,Mark B Cohen,Daniel R Sulman,Lawrence J Bozzelli,Rania Major,David Conroy,Shanese Johnson,Crystal B Powell,Leon Goodman,Brian Mclaughlin,Vincent Furlong,Leonard Deutchman,Vincent Melchiorre,Mark J Moore,Terri M Booker,Danyl S Patterson,Jon Marshall,Bill Rice,Christian Dicicco,Betsy Wahl,Dawn M Tancredi,Matthew C Monroe,2
Dwayne Woodruff,14,77,78,53,58,59,49,47,43,36,33,31,27,29,29,23,23,21,21,16,19,14,13,13,15,8,8,2,0,0,0,0,2
Vikki Kristiansson,,3,62,42,44,35,38,39,21,30,20,18,19,23,23,15,14,12,14,15,12,7,8,9,9,9,5,0,0,0,0,0,2
Stella Tsai,,,0,43,44,43,38,39,31,26,18,20,26,18,23,15,19,13,14,15,9,10,10,8,9,8,6,2,0,0,0,0,2
Lucretia C Clemons,,,,0,34,31,28,35,16,20,9,10,18,12,10,10,14,16,15,7,3,7,3,13,9,9,5,1,1,0,0,0,2
Wendi Barish,,,,,0,36,36,26,26,16,10,11,12,18,18,11,16,17,15,8,2,5,3,9,11,4,5,1,0,0,0,0,2
Jennifer Schultz,,,,,,0,35,20,27,13,12,15,10,11,18,7,20,19,12,7,7,9,5,11,11,2,6,0,0,0,0,0,2
Deborah Canty,,,,,,,0,21,21,11,9,13,14,13,19,9,16,16,7,6,5,8,5,6,9,0,1,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,0,14,17,13,10,15,15,7,4,5,2,11,8,7,7,2,8,2,7,3,0,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,0,6,12,11,6,11,19,7,17,15,5,7,6,3,6,4,12,4,3,2,0,0,0,0,2
Zac Shaffer,,,,,,,,,,0,14,15,21,6,9,11,4,3,8,7,7,7,9,2,3,8,0,0,0,0,0,0,2
John Macoretta,,,,,,,,,,,0,5,6,16,10,6,3,3,6,10,13,7,5,6,3,1,4,2,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,0,14,7,9,6,8,3,5,2,2,4,7,1,2,6,1,1,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,1,6,7,7,6,1,8,3,4,6,5,2,0,5,0,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,0,9,6,3,1,7,15,6,6,3,7,1,1,3,2,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,0,3,14,9,2,8,6,3,3,2,7,2,0,1,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,1,2,4,4,4,4,4,6,4,3,2,2,0,1,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,0,12,3,2,2,1,3,0,6,2,2,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,3,10,4,3,1,1,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,0,4,1,3,2,6,2,1,2,0,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,2,3,6,3,5,0,1,2,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,0,3,4,0,1,0,0,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,0,2,6,0,0,2,0,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,0,1,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,4,0,1,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,142,87,84,62,62,61,51,50,45,41,34,33,32,32,32,28,25,24,23,22,20,17,17,16,16,13,9,3,1,0,0,0,2
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Dwayne Woodruff,Vikki Kristiansson,Stella Tsai,Henry Mcgregor Sias,Jennifer Schultz,Lucretia C Clemons,Zac Shaffer,Wendi Barish,John Macoretta,Vincent Furlong,Deborah Canty,David Conroy,Daniel R Sulman,Lawrence J Bozzelli,Mark B Cohen,Deborah Cianfrani,Leon Goodman,Vincent Melchiorre,Rania Major,Brian Mclaughlin,Shanese Johnson,Crystal B Powell,Leonard Deutchman,Mark J Moore,Danyl S Patterson,Jon Marshall,Terri M Booker,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Dwayne Woodruff,11,95,76,59,59,55,53,50,44,41,40,33,33,30,31,31,30,24,23,20,24,11,10,8,9,8,8,5,0,0,0,0,3
Vikki Kristiansson,,1,62,43,46,45,43,35,34,30,35,26,23,16,16,19,14,17,19,12,17,5,8,7,6,4,4,2,0,0,0,0,3
Stella Tsai,,,0,45,44,46,27,33,14,12,30,4,26,15,18,23,21,5,19,13,16,6,8,3,6,5,3,2,0,0,0,0,3
Henry Mcgregor Sias,,,,0,28,36,24,25,11,8,10,5,23,10,19,7,14,5,6,10,6,2,5,6,7,1,1,2,0,0,0,0,3
Jennifer Schultz,,,,,0,35,20,37,9,7,35,5,15,14,11,18,17,5,18,8,14,8,8,7,7,5,5,2,0,0,0,0,3
Lucretia C Clemons,,,,,,1,26,31,6,5,22,4,24,8,8,9,20,3,7,5,14,6,4,6,7,6,4,3,0,0,0,0,3
Zac Shaffer,,,,,,,0,19,22,19,11,19,20,7,15,3,11,16,5,4,4,0,5,4,5,4,2,2,0,0,0,0,3
Wendi Barish,,,,,,,,0,5,5,29,3,15,12,9,15,13,3,13,3,9,4,5,7,2,5,2,0,0,0,0,0,3
John Macoretta,,,,,,,,,1,27,7,21,9,15,6,5,8,17,4,6,3,1,4,1,4,2,1,2,0,0,0,0,3
Vincent Furlong,,,,,,,,,,0,10,24,5,10,6,11,5,19,8,10,5,3,2,0,2,1,3,4,0,0,0,0,3
Deborah Canty,,,,,,,,,,,0,3,8,12,9,18,11,9,16,6,12,5,4,4,1,4,4,1,0,0,0,0,3
David Conroy,,,,,,,,,,,,2,4,5,4,0,3,12,1,6,2,3,3,4,1,2,4,4,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,0,6,7,4,12,5,3,4,5,2,4,2,6,2,2,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,1,13,11,9,5,6,11,4,0,7,4,0,4,0,1,0,0,0,0,3
Mark B Cohen,,,,,,,,,,,,,,,0,10,8,6,8,8,5,1,1,2,1,1,1,2,0,0,0,0,3
Deborah Cianfrani,,,,,,,,,,,,,,,,1,6,5,19,8,11,7,1,1,1,1,3,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,0,3,2,6,6,3,4,3,2,6,3,2,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,0,5,3,1,2,2,1,0,1,2,3,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,0,6,9,6,1,0,0,0,2,0,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,0,5,4,3,2,1,1,2,5,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,8,1,0,3,0,4,1,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,4,3,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,168,109,81,66,63,63,57,53,47,45,43,38,36,34,34,33,30,26,25,24,24,12,11,10,9,8,8,6,0,0,0,0,3
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Dwayne Woodruff,Wendi Barish,Vikki Kristiansson,Stella Tsai,Deborah Canty,Jennifer Schultz,Lawrence J Bozzelli,Lucretia C Clemons,Deborah Cianfrani,John Macoretta,Leon Goodman,Daniel R Sulman,Henry Mcgregor Sias,Brian Mclaughlin,Rania Major,Vincent Furlong,Zac Shaffer,Shanese Johnson,Crystal B Powell,David Conroy,Jon Marshall,Mark B Cohen,Terri M Booker,Vincent Melchiorre,Leonard Deutchman,Mark J Moore,Danyl S Patterson,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,4
Dwayne Woodruff,8,66,68,66,44,43,41,44,30,33,31,28,30,26,29,23,23,21,18,14,12,12,13,10,10,9,5,2,0,0,0,0,4
Wendi Barish,,3,45,44,37,37,25,31,20,16,23,19,15,14,22,10,14,16,15,9,11,4,12,5,8,6,4,1,0,0,0,0,4
Vikki Kristiansson,,,2,57,38,35,26,35,23,26,22,20,27,16,22,17,19,15,10,6,8,5,7,4,7,3,3,1,0,0,0,0,4
Stella Tsai,,,,0,37,35,30,31,26,24,22,23,24,18,21,15,14,15,9,8,9,7,8,4,7,5,3,1,0,0,0,0,4
Deborah Canty,,,,,0,30,19,21,15,10,13,13,12,8,13,10,6,11,10,5,7,0,6,3,6,1,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,0,13,23,18,9,14,9,9,7,16,7,8,15,11,5,8,2,9,3,5,7,1,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,1,11,14,21,17,13,14,16,9,15,10,5,3,9,8,5,2,5,4,2,2,1,0,0,0,0,4
Lucretia C Clemons,,,,,,,,0,8,7,17,14,18,3,12,5,14,8,10,7,5,2,10,2,6,7,2,0,0,0,0,0,4
Deborah Cianfrani,,,,,,,,,1,9,6,4,10,9,16,9,3,11,10,0,2,5,7,3,1,3,2,1,0,0,0,0,4
John Macoretta,,,,,,,,,,0,13,11,14,18,5,15,7,4,1,5,7,6,1,6,2,2,1,1,0,0,0,0,4
Leon Goodman,,,,,,,,,,,0,17,13,10,3,5,12,1,4,6,7,1,2,0,3,5,1,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,0,14,7,4,5,13,4,1,6,4,3,0,3,5,2,0,1,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,0,10,5,11,13,1,3,1,2,3,2,1,4,2,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,1,5,12,4,4,2,5,6,5,2,2,2,1,1,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,0,5,5,13,9,3,0,4,7,1,1,2,4,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,0,5,5,4,3,2,5,2,5,2,0,0,1,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,,,,0,3,4,3,1,1,0,4,2,1,2,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,0,7,2,1,3,5,4,1,1,2,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,2,0,1,9,2,0,4,3,1,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,1,4,1,1,2,2,1,0,1,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,2,0,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,3,3,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,2,0,4,1,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,2,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,118,75,73,69,47,46,46,44,35,34,33,30,30,29,29,26,24,21,20,16,13,13,13,12,11,9,5,2,0,0,0,0,4
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Dwayne Woodruff,Stella Tsai,Vikki Kristiansson,Deborah Cianfrani,Wendi Barish,Henry Mcgregor Sias,Lawrence J Bozzelli,Vincent Furlong,Brian Mclaughlin,Deborah Canty,Daniel R Sulman,Lucretia C Clemons,Rania Major,John Macoretta,Shanese Johnson,Jennifer Schultz,Zac Shaffer,Crystal B Powell,Leonard Deutchman,Mark B Cohen,Vincent Melchiorre,Leon Goodman,Mark J Moore,David Conroy,Jon Marshall,Bill Rice,Danyl S Patterson,Terri M Booker,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,5
Dwayne Woodruff,7,24,24,16,14,16,15,15,15,13,13,14,13,13,12,11,11,6,7,7,7,5,5,3,3,1,2,1,0,0,0,0,5
Stella Tsai,,0,21,13,13,12,12,9,9,12,7,11,11,8,9,8,5,6,5,3,1,2,2,2,1,0,2,2,0,0,0,0,5
Vikki Kristiansson,,,0,11,11,10,12,10,8,11,7,11,9,9,7,8,6,4,4,1,4,1,3,1,1,0,2,1,0,0,0,0,5
Deborah Cianfrani,,,,2,6,8,10,8,6,6,3,4,12,7,11,6,2,7,0,4,1,1,1,1,1,0,1,2,0,0,0,0,5
Wendi Barish,,,,,0,5,5,5,3,11,7,8,4,3,6,9,5,4,5,1,2,4,2,2,1,0,1,2,0,0,0,0,5
Henry Mcgregor Sias,,,,,,0,6,9,8,2,6,6,8,7,6,3,4,2,0,2,1,3,0,0,0,0,2,0,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,0,9,9,7,4,3,7,10,7,3,4,2,3,2,2,0,2,1,1,0,0,1,0,0,0,0,5
Vincent Furlong,,,,,,,,0,11,2,4,1,8,10,7,3,5,2,1,2,3,2,2,2,1,0,1,0,0,0,0,0,5
Brian Mclaughlin,,,,,,,,,0,3,4,2,6,7,5,2,5,1,2,2,2,2,4,2,3,0,1,0,0,0,0,0,5
Deborah Canty,,,,,,,,,,0,4,6,2,3,3,5,4,4,5,1,2,2,2,2,1,0,2,1,0,0,0,0,5
Daniel R Sulman,,,,,,,,,,,1,5,2,5,3,6,7,1,4,1,3,4,1,1,1,0,1,0,0,0,0,0,5
Lucretia C Clemons,,,,,,,,,,,,0,4,2,2,4,3,3,4,1,2,1,3,1,1,0,1,1,0,0,0,0,5
Rania Major,,,,,,,,,,,,,0,6,10,3,2,4,0,4,0,1,0,0,0,0,0,1,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,0,5,1,3,0,3,1,3,1,1,2,1,0,0,0,0,0,0,0,5
Shanese Johnson,,,,,,,,,,,,,,,0,5,3,3,0,3,0,2,1,0,1,0,0,1,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,0,4,3,2,1,2,3,2,0,1,0,0,1,0,0,0,0,5
Zac Shaffer,,,,,,,,,,,,,,,,,0,0,2,1,4,2,2,2,2,0,1,0,0,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,0,0,1,2,2,1,1,0,0,0,0,0,0,0,5
Mark B Cohen,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,0,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,0,5
