col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,District Attorney - Republican,Judge Of The Superior Court - Republican,,,,,All
,Beth Grossman,Emil Giordano,Craig Stedman,Wade A Kagarise,Paula A Patrick,Mary Murray,All
Beth Grossman,18,324,312,254,235,149,All
Emil Giordano,,7,272,241,182,111,All
Craig Stedman,,,8,232,179,107,All
Wade A Kagarise,,,,0,147,95,All
Paula A Patrick,,,,,6,103,All
Mary Murray,,,,,,2,All
Total,449,359,346,278,264,161,All
,District Attorney - Republican,Judge Of The Superior Court - Republican,,,,,1
,Beth Grossman,Emil Giordano,Craig Stedman,Wade A Kagarise,Paula A Patrick,Mary Murray,1
Beth Grossman,0,7,6,5,4,1,1
Emil Giordano,,0,6,5,4,1,1
Craig Stedman,,,0,5,4,1,1
Wade A Kagarise,,,,0,3,0,1
Paula A Patrick,,,,,0,1,1
Mary Murray,,,,,,0,1
Total,7,7,6,5,4,1,1
,District Attorney - Republican,Judge Of The Superior Court - Republican,,,,,2
,Beth Grossman,Craig Stedman,Paula A Patrick,Emil Giordano,Wade A Kagarise,Mary Murray,2
Beth Grossman,0,9,9,8,7,1,2
Craig Stedman,,0,9,8,8,0,2
Paula A Patrick,,,0,9,8,1,2
Emil Giordano,,,,0,9,1,2
Wade A Kagarise,,,,,0,1,2
Mary Murray,,,,,,0,2
Total,11,11,11,10,9,1,2
,District Attorney - Republican,Judge Of The Superior Court - Republican,,,,,3
,Beth Grossman,Emil Giordano,Paula A Patrick,Mary Murray,Wade A Kagarise,Craig Stedman,3
Beth Grossman,0,3,3,2,2,0,3
Emil Giordano,,0,3,2,2,0,3
Paula A Patrick,,,0,2,2,0,3
Mary Murray,,,,0,2,0,3
Wade A Kagarise,,,,,0,0,3
Craig Stedman,,,,,,0,3
Total,3,3,3,2,2,0,3
,District Attorney - Republican,Judge Of The Superior Court - Republican,,,,,4
,Beth Grossman,Craig Stedman,Emil Giordano,Paula A Patrick,Wade A Kagarise,Mary Murray,4
Beth Grossman,0,11,12,9,7,5,4
Craig Stedman,,1,9,6,6,4,4
Emil Giordano,,,0,6,6,4,4
Paula A Patrick,,,,0,3,3,4
Wade A Kagarise,,,,,0,4,4
Mary Murray,,,,,,0,4
Total,15,12,12,9,7,5,4
,District Attorney - Republican,Judge Of The Superior Court - Republican,,,,,5
,Beth Grossman,Craig Stedman,Emil Giordano,Paula A Patrick,Wade A Kagarise,Mary Murray,5
Beth Grossman,0,12,10,8,6,5,5
Craig Stedman,,0,10,8,6,5,5
Emil Giordano,,,0,6,6,5,5
Paula A Patrick,,,,0,2,3,5
Wade A Kagarise,,,,,0,2,5
