col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,division
Danyl S Patterson,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,1,1,0,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,2,0,0,1,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,33,15,13,12,8,8,8,8,8,8,8,7,6,6,6,6,6,5,5,5,5,4,4,3,3,2,1,1,0,0,0,0,2
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Dwayne Woodruff,Stella Tsai,Shanese Johnson,Deborah Cianfrani,Daniel R Sulman,Mark B Cohen,Zac Shaffer,Lucretia C Clemons,Danyl S Patterson,Vincent Melchiorre,Leon Goodman,Deborah Canty,Vincent Furlong,David Conroy,Crystal B Powell,Rania Major,Vikki Kristiansson,Henry Mcgregor Sias,Jennifer Schultz,John Macoretta,Wendi Barish,Terri M Booker,Brian Mclaughlin,Lawrence J Bozzelli,Jon Marshall,Leonard Deutchman,Mark J Moore,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Dwayne Woodruff,6,43,35,34,29,23,26,26,23,22,18,18,18,21,18,15,15,12,12,13,10,9,8,6,6,2,2,2,0,0,0,0,3
Stella Tsai,,0,26,27,22,10,18,20,16,19,15,9,10,17,9,10,11,9,8,7,7,5,4,4,3,2,1,1,0,0,0,0,3
Shanese Johnson,,,1,23,20,16,17,16,16,15,8,8,11,12,7,10,8,8,8,4,6,5,3,4,2,1,1,1,0,0,0,0,3
Deborah Cianfrani,,,,1,21,12,17,18,14,15,5,5,11,14,6,8,7,6,6,8,4,3,3,6,1,0,0,1,0,0,0,0,3
Daniel R Sulman,,,,,0,11,19,19,15,17,10,8,8,15,7,4,3,5,7,2,8,4,2,2,4,3,0,1,0,0,0,0,3
Mark B Cohen,,,,,,3,7,7,9,2,7,8,13,5,8,10,7,4,7,3,4,4,3,3,3,1,1,1,0,0,0,0,3
Zac Shaffer,,,,,,,0,18,18,20,9,8,8,16,7,2,5,4,3,2,6,2,1,4,0,2,1,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,0,20,19,7,10,3,16,10,3,3,2,3,2,4,4,0,1,2,1,1,1,0,0,0,0,3
Danyl S Patterson,,,,,,,,,0,16,7,8,5,16,11,2,3,0,1,1,1,3,1,1,1,1,1,1,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,0,8,8,4,14,8,2,2,3,3,2,5,1,1,2,0,3,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,1,12,7,7,8,6,8,4,7,3,9,5,2,0,4,3,1,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,0,6,4,9,7,7,4,6,1,7,6,3,0,3,3,2,1,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,0,5,4,8,8,7,7,5,5,3,5,7,3,0,1,1,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,0,7,0,4,1,2,1,3,0,0,0,1,0,1,0,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,0,6,3,0,4,1,2,4,2,1,3,1,3,2,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,1,6,8,5,5,5,4,6,5,1,0,2,1,0,0,0,0,3
Vikki Kristiansson,,,,,,,,,,,,,,,,,0,8,4,7,1,1,3,4,0,1,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,3,6,3,0,5,6,0,1,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,2,7,4,1,1,4,2,1,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,,,,,,0,1,0,4,5,0,1,0,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,3,2,1,3,2,1,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,1,1,0,3,0,1,2,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,1,1,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,86,45,42,37,35,35,31,30,27,26,24,23,23,21,20,19,18,15,15,13,13,11,9,8,6,4,4,2,0,0,0,0,3
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Dwayne Woodruff,Stella Tsai,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,Danyl S Patterson,Deborah Canty,Henry Mcgregor Sias,Rania Major,Brian Mclaughlin,John Macoretta,Vincent Furlong,Vikki Kristiansson,Lucretia C Clemons,Lawrence J Bozzelli,Zac Shaffer,David Conroy,Terri M Booker,Vincent Melchiorre,Daniel R Sulman,Wendi Barish,Crystal B Powell,Leonard Deutchman,Matthew C Monroe,Jennifer Schultz,Jon Marshall,Bill Rice,Dawn M Tancredi,Leon Goodman,Mark J Moore,Betsy Wahl,Christian Dicicco,4
Dwayne Woodruff,10,22,24,22,14,14,14,13,13,12,11,11,11,12,8,10,6,7,7,5,5,5,5,3,5,1,1,1,2,2,0,0,4
Stella Tsai,,4,11,17,4,5,3,5,9,7,7,7,8,4,5,7,6,1,5,4,3,1,1,2,1,1,1,1,0,0,0,0,4
Shanese Johnson,,,1,14,7,7,8,6,8,7,6,8,4,10,3,6,4,4,6,4,2,2,0,1,2,0,1,0,2,1,0,0,4
Deborah Cianfrani,,,,0,6,8,5,6,11,10,8,9,7,5,7,7,5,2,5,4,5,3,2,3,1,2,1,1,0,0,0,0,4
Mark B Cohen,,,,,3,5,5,4,3,4,3,6,4,4,3,2,1,2,4,0,1,3,2,1,2,2,0,0,0,1,0,0,4
Danyl S Patterson,,,,,,0,4,1,1,1,1,1,2,8,1,5,5,1,4,5,3,2,1,1,1,0,0,1,1,1,0,0,4
Deborah Canty,,,,,,,0,4,5,3,1,4,3,7,2,4,2,4,3,2,3,3,3,2,4,1,1,1,1,2,1,0,4
Henry Mcgregor Sias,,,,,,,,0,5,9,6,9,7,2,6,2,0,2,1,1,1,0,3,0,4,0,0,0,1,1,0,0,4
Rania Major,,,,,,,,,0,8,7,6,5,1,6,3,0,2,1,1,3,0,2,3,2,1,1,1,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,0,9,8,6,0,7,1,0,1,1,1,2,0,2,2,2,1,0,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,1,6,7,0,5,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,1,6,2,5,3,0,2,3,0,0,1,2,0,2,0,0,0,1,0,0,0,4
Vikki Kristiansson,,,,,,,,,,,,,0,2,3,3,1,1,1,0,1,1,2,1,2,0,0,1,1,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,,0,1,5,4,3,4,3,1,2,0,0,3,0,1,0,2,2,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,0,1,0,2,1,1,3,1,2,2,2,3,0,0,0,1,0,0,4
Zac Shaffer,,,,,,,,,,,,,,,,0,6,1,5,5,3,1,1,2,1,2,0,1,1,0,1,0,4
David Conroy,,,,,,,,,,,,,,,,,0,0,4,5,2,2,0,2,0,1,1,1,0,0,1,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,1,1,1,0,3,2,1,3,1,1,0,1,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,0,4,1,1,2,1,1,1,0,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,1,0,1,0,0,1,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,0,0,0,4,1,3,0,2,0,1,1,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,0,0,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,2,0,0,1,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,1,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,69,28,26,24,21,16,15,15,15,14,14,14,13,12,11,11,9,9,9,7,7,6,6,6,5,5,2,2,2,2,1,0,4
,Justice Of The Supreme Court - Democrat,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Dwayne Woodruff,Stella Tsai,Deborah Cianfrani,Lucretia C Clemons,Rania Major,David Conroy,Mark B Cohen,Shanese Johnson,Zac Shaffer,Crystal B Powell,Daniel R Sulman,Danyl S Patterson,Lawrence J Bozzelli,Vikki Kristiansson,Brian Mclaughlin,Deborah Canty,Henry Mcgregor Sias,John Macoretta,Terri M Booker,Vincent Furlong,Vincent Melchiorre,Wendi Barish,Jennifer Schultz,Leon Goodman,Mark J Moore,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Jon Marshall,Leonard Deutchman,Matthew C Monroe,5
Dwayne Woodruff,1,9,7,5,5,4,4,4,4,3,2,3,3,3,2,2,2,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,5
Stella Tsai,,0,7,4,2,3,1,4,3,3,2,3,1,2,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5
Deborah Cianfrani,,,0,4,2,3,1,4,3,3,2,3,1,2,1,1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,5
Lucretia C Clemons,,,,0,1,4,1,2,4,3,2,3,1,2,0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,5
Rania Major,,,,,0,0,0,0,0,1,0,0,1,2,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5
David Conroy,,,,,,0,1,2,4,2,2,3,1,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,5
Mark B Cohen,,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Shanese Johnson,,,,,,,,0,2,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
Zac Shaffer,,,,,,,,,0,2,2,3,1,1,0,0,1,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,5
Crystal B Powell,,,,,,,,,,0,1,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
Daniel R Sulman,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,0,2,1,1,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5
Vikki Kristiansson,,,,,,,,,,,,,,0,1,1,2,1,0,1,0,2,0,1,1,0,0,0,0,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Deborah Canty,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,5
