col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,All
,Dwayne Woodruff,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,All
Dwayne Woodruff,95,297,288,194,148,124,45,3,1,0,All
Marissa Brumbach,,42,89,74,50,34,13,1,0,0,All
Matt Wolf,,,29,29,27,30,13,0,0,0,All
George Twardy,,,,16,27,8,2,0,0,0,All
Sherman Toppin,,,,,24,23,5,0,0,0,All
Jon Marshall,,,,,,13,10,2,0,0,All
Bill Rice,,,,,,,12,0,1,0,All
Betsy Wahl,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,0,0,All
Crystal B Powell,,,,,,,,,,0,All
Total,798,369,328,224,185,147,60,4,1,0,All
,Justice Of The Supreme Court - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,1
,Dwayne Woodruff,Matt Wolf,Marissa Brumbach,Jon Marshall,Sherman Toppin,George Twardy,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,1
Dwayne Woodruff,8,11,10,8,7,7,5,0,0,0,1
Matt Wolf,,2,1,0,4,1,1,0,0,0,1
Marissa Brumbach,,,0,3,1,2,1,0,0,0,1
Jon Marshall,,,,1,1,1,3,0,0,0,1
Sherman Toppin,,,,,2,0,0,0,0,0,1
George Twardy,,,,,,0,0,0,0,0,1
Bill Rice,,,,,,,0,0,0,0,1
Betsy Wahl,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,0,0,1
Crystal B Powell,,,,,,,,,,0,1
Total,38,13,11,10,9,7,5,0,0,0,1
,Justice Of The Supreme Court - Democrat,Judge Of The Municipal Court - Democrat,,,,,,,,,2
,Dwayne Woodruff,George Twardy,Marissa Brumbach,Matt Wolf,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,2
