col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,District Attorney - Democrat,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,All
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Marissa Brumbach,Matt Wolf,Sherman Toppin,George Twardy,Jon Marshall,Bill Rice,Christian Dicicco,Betsy Wahl,Crystal B Powell,All
Lawrence S Krasner,223,0,0,0,0,0,0,937,643,163,123,110,27,2,0,0,All
Joe Khan,,51,0,0,0,0,0,160,96,20,57,23,7,0,0,0,All
Rich Negrin,,,23,0,0,0,0,71,65,13,9,11,5,0,0,0,All
Tariq Karim El Shabazz,,,,11,0,0,0,43,37,24,8,14,3,0,0,0,All
Michael W Untermeyer,,,,,11,0,0,32,24,6,13,6,4,0,0,0,All
John O Neill,,,,,,2,0,10,14,5,2,1,0,0,0,0,All
Teresa Carr Deni,,,,,,,0,15,7,4,2,2,2,0,0,0,All
Marissa Brumbach,,,,,,,,5,708,107,125,90,19,0,0,0,All
Matt Wolf,,,,,,,,,8,42,26,38,9,0,0,0,All
Sherman Toppin,,,,,,,,,,1,16,11,6,0,0,0,All
George Twardy,,,,,,,,,,,3,12,4,0,0,0,All
Jon Marshall,,,,,,,,,,,,1,7,0,0,0,All
Bill Rice,,,,,,,,,,,,,0,1,0,0,All
Christian Dicicco,,,,,,,,,,,,,,0,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,0,0,All
Crystal B Powell,,,,,,,,,,,,,,,,0,All
Total,"1,358",270,122,86,61,19,18,"1,285",905,239,218,168,49,2,0,0,All
,District Attorney - Democrat,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,1
,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,John O Neill,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,1
Lawrence S Krasner,15,0,0,0,0,0,0,43,31,6,8,7,0,0,0,0,1
Joe Khan,,5,0,0,0,0,0,8,7,5,2,0,0,0,0,0,1
Rich Negrin,,,0,0,0,0,0,4,5,1,0,0,0,0,0,0,1
