col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Brian Mclaughlin,,,,,,,,,,,,,,,,,,0,2,2,1,2,4,5,1,1,0,0,0,0,0,4,1,2,2,3,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,2,1,0,0,0,0,0,2,0,6,2,2,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,1,2,0,1,0,0,0,7,0,0,1,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,0,0,0,0,0,3,3,1,1,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,2,0,1,0,0,0,2,2,1,1,0,1,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,1,0,0,0,1,0,3,1,2,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,1,1,2,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2,0,1,0,1,0,1,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,2,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,3
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,3
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,3
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,78,71,64,60,37,36,34,33,30,26,25,24,20,19,18,16,13,12,12,9,8,8,7,6,5,4,1,1,0,0,0,49,41,26,11,7,6,1,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,4
,Deborah Cianfrani,Rania Major,Stella Tsai,Leon Goodman,Vikki Kristiansson,Henry Mcgregor Sias,John Macoretta,Lawrence J Bozzelli,Vincent Furlong,Shanese Johnson,Brian Mclaughlin,Zac Shaffer,Lucretia C Clemons,Danyl S Patterson,Vincent Melchiorre,David Conroy,Daniel R Sulman,Deborah Canty,Mark B Cohen,Crystal B Powell,Leonard Deutchman,Wendi Barish,Jennifer Schultz,Terri M Booker,Bill Rice,Mark J Moore,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,4
Deborah Cianfrani,0,40,43,33,33,36,35,34,32,11,8,7,7,6,6,5,7,2,5,3,4,3,1,2,2,2,1,0,0,0,0,36,4,0,2,3,4,0,4
Rania Major,,2,38,36,36,36,36,35,35,7,11,4,2,3,1,3,1,3,5,1,6,3,2,2,1,2,1,0,0,0,0,37,3,1,4,2,0,0,4
Stella Tsai,,,0,33,33,37,36,35,34,10,6,7,5,5,5,4,5,2,2,2,2,3,0,2,2,1,1,0,0,0,0,35,2,0,1,5,4,0,4
Leon Goodman,,,,1,33,33,34,33,28,2,5,5,1,2,0,2,0,4,2,1,5,2,3,1,0,1,0,0,0,0,0,34,2,2,0,1,0,0,4
Vikki Kristiansson,,,,,0,32,33,31,30,0,5,3,1,3,2,3,0,3,2,2,3,1,0,2,1,0,0,0,0,0,0,32,1,2,3,1,0,0,4
Henry Mcgregor Sias,,,,,,0,35,35,31,3,6,2,1,0,0,0,0,1,0,0,2,4,0,2,1,1,1,0,0,0,0,33,1,0,1,3,0,0,4
John Macoretta,,,,,,,0,36,31,4,6,2,0,1,0,1,0,3,1,2,2,2,1,2,1,0,0,0,0,0,0,33,1,0,1,3,0,0,4
Lawrence J Bozzelli,,,,,,,,0,31,4,6,2,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,32,0,1,1,3,0,0,4
