col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Municipal Court - Democrat,,,,,,,,,City Controller - Democrat,,,All
,Marissa Brumbach,Matt Wolf,Sherman Toppin,George Twardy,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Marissa Brumbach,14,386,68,67,34,13,0,0,0,345,275,4,All
Matt Wolf,,23,47,36,27,10,0,0,0,294,284,8,All
Sherman Toppin,,,13,17,12,4,0,0,0,120,70,2,All
George Twardy,,,,4,12,0,0,0,0,73,57,1,All
Jon Marshall,,,,,8,3,0,0,0,60,32,0,All
Bill Rice,,,,,,2,0,0,0,20,9,2,All
Betsy Wahl,,,,,,,0,0,0,0,0,0,All
Christian Dicicco,,,,,,,,0,0,0,0,0,All
Crystal B Powell,,,,,,,,,0,0,0,0,All
Rebecca Rhynhart,,,,,,,,,,69,0,0,All
Alan L Butkovitz,,,,,,,,,,,59,0,All
Bobbie T Curry,,,,,,,,,,,,0,All
Total,655,630,212,141,104,34,0,0,0,602,462,12,All
,City Controller - Democrat,,,Judge Of The Municipal Court - Democrat,,,,,,,,,1
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Crystal B Powell,1
Rebecca Rhynhart,4,0,0,32,19,13,11,3,3,0,0,0,1
Alan L Butkovitz,,5,0,9,9,5,8,1,1,0,0,0,1
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,1
Marissa Brumbach,,,,0,17,13,6,0,1,0,0,0,1
Matt Wolf,,,,,1,3,3,1,1,0,0,0,1
George Twardy,,,,,,1,2,0,1,0,0,0,1
Sherman Toppin,,,,,,,0,2,0,0,0,0,1
Bill Rice,,,,,,,,0,1,0,0,0,1
Jon Marshall,,,,,,,,,0,0,0,0,1
Betsy Wahl,,,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,,,0,0,1
Crystal B Powell,,,,,,,,,,,,0,1
Total,50,24,0,43,30,20,19,4,4,0,0,0,1
