col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
Daniel R Sulman,,,,,,,,,,,,7,"1,324","1,307",331,266,229,115,111,96,133,118,162,114,51,79,103,46,78,55,40,30,5,2,0,0,All
Leon Goodman,,,,,,,,,,,,,3,"1,203",214,310,226,118,92,128,141,103,172,133,83,138,97,73,68,68,45,31,4,2,1,0,All
Zac Shaffer,,,,,,,,,,,,,,0,246,155,206,87,66,60,93,104,108,80,32,73,79,23,67,55,33,19,4,2,1,0,All
Jennifer Schultz,,,,,,,,,,,,,,,1,173,185,214,268,197,129,128,141,119,138,120,72,108,43,29,66,27,1,1,0,0,All
John Macoretta,,,,,,,,,,,,,,,,7,174,156,173,118,198,180,120,210,25,61,68,24,50,39,44,16,0,0,1,0,All
Mark B Cohen,,,,,,,,,,,,,,,,,8,243,156,145,145,144,95,105,89,43,58,66,74,103,34,35,0,0,2,0,All
Rania Major,,,,,,,,,,,,,,,,,,1,285,226,160,139,66,145,118,31,21,89,37,81,17,27,1,1,0,0,All
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,3,223,151,153,54,142,131,45,29,104,46,35,17,18,1,1,0,0,All
Shanese Johnson,,,,,,,,,,,,,,,,,,,,0,120,92,54,82,128,56,19,104,32,65,23,28,1,1,0,0,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,2,168,85,169,37,50,74,34,53,31,32,28,0,0,0,0,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,2,73,174,34,62,64,34,47,25,44,26,1,0,0,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,5,107,22,67,83,28,46,24,44,25,2,0,0,0,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,4,18,54,58,19,47,23,39,13,1,0,0,0,All
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,2,60,29,95,18,57,9,28,0,0,2,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,5,47,46,34,42,52,32,0,0,0,0,All
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,29,27,33,18,0,0,1,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,39,26,22,0,1,0,0,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,26,13,20,1,0,0,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,26,0,0,1,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,0,0,0,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,308","3,257","2,776","2,258",351,"2,766","2,592","2,115","1,989","1,956","1,943","1,938","1,819","1,611",839,731,699,568,563,469,467,430,417,414,286,284,247,221,202,195,127,95,6,3,2,0,All
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Stella Tsai,Lucretia C Clemons,Vikki Kristiansson,Deborah Canty,Leon Goodman,Daniel R Sulman,Henry Mcgregor Sias,Wendi Barish,Zac Shaffer,John Macoretta,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,Jennifer Schultz,Rania Major,Vincent Furlong,Brian Mclaughlin,Crystal B Powell,Lawrence J Bozzelli,Mark J Moore,Leonard Deutchman,Terri M Booker,Danyl S Patterson,Vincent Melchiorre,David Conroy,Jon Marshall,Bill Rice,Christian Dicicco,Dawn M Tancredi,Betsy Wahl,Matthew C Monroe,1
Carolyn H Nichols,1,175,150,123,31,157,133,129,111,105,103,105,99,84,55,50,48,42,31,27,26,24,23,20,20,18,18,13,15,9,8,6,1,1,0,0,1
Maria Mclaughlin,,0,146,123,28,148,125,127,109,103,102,98,98,84,57,49,40,40,30,29,26,23,20,21,15,17,16,15,13,10,8,4,1,1,0,0,1
Geoff Moulton,,,0,113,21,132,106,117,95,91,90,95,90,76,44,36,32,30,29,20,20,21,17,16,18,13,12,7,10,9,8,6,0,1,0,0,1
Debbie Kunselman,,,,0,12,107,96,99,87,83,80,81,87,69,34,32,20,22,26,16,15,10,17,10,13,9,10,8,4,7,3,4,0,1,0,0,1
Bill Caye,,,,,0,22,21,9,19,13,10,3,9,10,14,15,12,15,6,9,9,10,4,4,6,11,7,6,7,3,3,3,0,0,0,0,1
Stella Tsai,,,,,,0,115,125,102,93,100,97,96,79,39,33,39,25,27,17,19,17,17,17,12,13,10,9,8,9,5,5,0,1,0,0,1
Lucretia C Clemons,,,,,,,1,92,87,87,82,81,80,66,37,32,27,22,20,10,14,11,18,6,15,14,9,11,9,9,4,5,1,0,0,0,1
Vikki Kristiansson,,,,,,,,0,95,90,88,96,92,81,39,25,29,23,21,15,17,14,10,15,7,8,5,6,5,11,0,1,0,1,0,0,1
Deborah Canty,,,,,,,,,1,90,78,69,83,72,25,30,20,22,17,14,9,5,17,5,14,9,11,15,5,5,2,4,0,1,0,0,1
Leon Goodman,,,,,,,,,,0,77,76,80,70,25,19,11,20,11,6,7,3,12,2,13,9,9,9,6,7,4,2,0,1,0,0,1
Daniel R Sulman,,,,,,,,,,,0,75,79,73,27,12,6,15,13,5,7,6,6,6,3,10,4,5,5,6,4,2,0,1,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,0,75,66,28,8,17,10,10,7,10,9,4,9,6,2,3,2,3,2,2,2,0,1,0,0,1
Wendi Barish,,,,,,,,,,,,,0,70,19,18,14,13,23,9,8,2,8,2,8,3,7,0,3,5,1,2,0,1,0,0,1
Zac Shaffer,,,,,,,,,,,,,,0,19,8,5,14,8,6,6,4,2,4,7,4,3,5,4,5,2,2,0,1,0,0,1
John Macoretta,,,,,,,,,,,,,,,3,21,16,27,12,13,15,18,2,15,5,11,3,11,6,5,6,0,1,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,0,21,20,16,17,12,10,14,9,12,10,14,11,5,3,4,3,0,0,0,0,1
Deborah Cianfrani,,,,,,,,,,,,,,,,,2,15,12,17,15,14,8,14,4,5,7,4,6,4,2,2,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,,,,,1,8,12,14,14,3,9,3,8,3,7,7,6,3,2,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,8,6,5,7,4,8,5,7,1,3,4,3,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,0,11,11,6,11,4,2,7,7,2,1,2,3,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,0,10,2,10,1,3,2,0,4,3,2,1,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,0,2,16,1,7,2,1,6,2,4,2,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,0,1,7,2,7,5,1,1,0,3,1,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,2,3,0,2,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,1,2,7,5,3,1,2,4,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,7,3,1,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,3,1,3,2,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,2,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,200,189,157,130,32,168,144,140,125,115,110,109,105,90,68,56,53,49,35,30,29,26,23,22,22,20,19,18,17,14,8,7,1,1,0,0,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Leon Goodman,Deborah Canty,Wendi Barish,Daniel R Sulman,Henry Mcgregor Sias,Zac Shaffer,John Macoretta,Mark B Cohen,Jennifer Schultz,Vincent Furlong,Shanese Johnson,Deborah Cianfrani,Rania Major,Mark J Moore,Brian Mclaughlin,Crystal B Powell,Lawrence J Bozzelli,Leonard Deutchman,David Conroy,Danyl S Patterson,Vincent Melchiorre,Terri M Booker,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Carolyn H Nichols,2,187,163,143,14,171,151,145,137,142,135,135,125,111,49,40,32,26,24,26,21,14,17,17,14,10,12,10,9,9,7,1,0,0,0,0,2
Maria Mclaughlin,,0,169,142,13,165,157,143,138,139,132,131,130,109,55,45,32,29,20,20,18,16,19,14,15,8,11,8,10,5,6,1,0,0,0,0,2
Geoff Moulton,,,0,140,12,145,137,128,126,118,118,115,117,96,49,38,30,24,16,17,15,10,16,12,13,9,9,8,6,4,4,1,0,0,0,0,2
Debbie Kunselman,,,,0,4,125,117,109,110,112,115,104,101,91,33,28,25,18,14,14,13,9,8,8,8,7,5,7,6,4,3,1,0,0,0,0,2
Bill Caye,,,,,0,8,5,7,3,7,4,6,2,2,8,8,4,7,4,6,6,5,7,5,3,1,2,2,2,3,2,0,0,0,0,0,2
Stella Tsai,,,,,,0,141,129,124,122,125,122,117,104,41,30,27,20,18,21,16,6,16,8,14,6,6,4,3,3,3,1,0,0,0,0,2
Vikki Kristiansson,,,,,,,0,126,134,120,124,124,127,108,44,22,19,15,8,10,15,9,13,6,11,8,7,3,6,5,4,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,2,111,115,109,104,111,91,43,26,20,10,14,17,7,11,6,13,9,5,11,6,7,5,3,1,0,0,0,0,2
Leon Goodman,,,,,,,,,0,118,114,113,111,101,34,29,19,13,14,7,11,11,9,6,9,10,7,5,5,4,2,1,0,0,0,0,2
Deborah Canty,,,,,,,,,,1,121,110,100,95,33,31,17,12,15,11,9,11,6,12,5,3,8,9,5,4,4,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,0,113,106,105,30,16,19,7,7,8,7,6,4,5,9,7,6,2,2,2,2,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,0,108,102,28,19,11,11,7,5,6,7,6,2,6,3,6,1,5,1,2,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,0,96,30,16,16,9,1,6,5,7,6,2,4,6,4,1,4,0,2,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,0,16,13,7,7,3,1,3,5,3,1,6,4,1,1,3,1,1,0,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,1,22,9,14,5,10,7,6,9,4,8,3,7,3,3,0,4,0,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,,,,,0,8,15,13,9,8,8,7,7,3,2,4,5,5,3,3,1,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,0,5,8,10,8,8,8,7,4,6,2,2,1,2,4,1,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,0,12,6,9,4,10,2,6,4,4,2,3,2,3,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,0,10,10,7,8,9,3,2,2,5,1,4,1,1,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,,0,9,4,8,7,3,1,1,2,0,4,2,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,0,1,10,4,3,2,0,0,0,3,1,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,0,3,7,2,3,3,6,5,4,2,1,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,0,3,6,3,1,0,0,1,1,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,4,7,3,4,2,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,0,0,0,1,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,3,3,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,2,0,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,0,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,215,209,185,150,15,183,174,166,157,151,141,140,136,116,68,50,35,30,27,26,22,21,20,19,16,14,13,11,10,9,8,1,0,0,0,0,2
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Henry Mcgregor Sias,Daniel R Sulman,Leon Goodman,Deborah Canty,Wendi Barish,Zac Shaffer,John Macoretta,Jennifer Schultz,Shanese Johnson,Deborah Cianfrani,Mark B Cohen,Rania Major,Vincent Furlong,Brian Mclaughlin,Lawrence J Bozzelli,Leonard Deutchman,Mark J Moore,Crystal B Powell,Terri M Booker,Vincent Melchiorre,Danyl S Patterson,David Conroy,Jon Marshall,Bill Rice,Dawn M Tancredi,Betsy Wahl,Christian Dicicco,Matthew C Monroe,3
Carolyn H Nichols,2,239,225,201,32,215,202,176,175,154,156,156,148,136,76,50,44,42,38,34,32,28,26,25,22,21,20,14,12,12,7,5,1,0,0,0,3
Maria Mclaughlin,,2,222,198,27,217,203,174,172,155,149,151,142,135,77,48,41,33,38,29,29,27,22,23,19,18,16,14,13,11,8,6,1,0,0,0,3
Geoff Moulton,,,1,204,23,210,203,170,182,153,154,145,144,138,69,41,31,31,31,26,22,24,24,20,17,16,12,13,11,10,6,4,1,0,0,0,3
Debbie Kunselman,,,,0,17,201,183,154,159,142,140,138,139,131,55,40,29,27,28,21,19,16,20,19,13,12,9,12,7,7,6,2,0,0,0,0,3
Bill Caye,,,,,0,19,16,15,9,12,10,17,10,9,14,11,14,14,8,13,11,9,5,6,3,3,6,3,2,2,1,3,0,0,0,0,3
Stella Tsai,,,,,,0,203,160,178,154,145,143,143,139,60,38,31,31,30,27,21,19,23,18,12,9,9,11,5,8,8,1,1,0,0,0,3
Vikki Kristiansson,,,,,,,1,151,177,148,147,138,136,137,56,40,19,30,29,24,22,17,19,18,12,9,4,7,4,9,3,2,1,0,0,0,3
Lucretia C Clemons,,,,,,,,5,140,128,141,125,130,127,51,31,26,17,23,10,14,14,9,16,19,20,17,8,10,9,8,5,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,1,139,135,112,125,131,42,24,9,17,15,13,13,14,15,8,12,11,5,6,2,3,3,1,1,0,0,0,3
Daniel R Sulman,,,,,,,,,,2,128,126,118,124,38,18,11,7,17,9,4,10,6,15,7,3,1,5,2,2,3,0,1,0,0,0,3
Leon Goodman,,,,,,,,,,,0,124,121,122,38,15,18,11,22,6,13,9,9,10,17,16,10,6,7,7,4,3,1,0,0,0,3
Deborah Canty,,,,,,,,,,,,1,119,112,33,21,25,19,25,18,10,10,6,14,12,12,10,8,9,9,1,2,1,0,0,0,3
Wendi Barish,,,,,,,,,,,,,0,118,29,34,16,21,8,14,6,9,9,9,10,8,10,4,2,4,3,0,1,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,0,27,15,7,6,12,5,7,11,4,3,5,2,3,4,5,5,0,2,1,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,0,20,20,22,15,19,20,21,23,16,8,5,5,5,3,4,1,3,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,0,17,22,8,14,10,9,7,14,8,7,9,6,2,2,2,2,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,0,19,13,16,8,8,3,4,10,9,13,4,8,3,2,3,0,0,0,0,3
Deborah Cianfrani,,,,,,,,,,,,,,,,,,0,11,23,12,12,14,2,6,7,12,4,1,3,0,0,0,0,0,0,3
Mark B Cohen,,,,,,,,,,,,,,,,,,,0,10,11,7,8,5,6,9,6,7,6,8,1,2,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,0,13,14,10,2,2,3,6,2,4,4,0,1,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,0,12,13,8,3,4,5,5,4,4,2,4,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,0,13,3,3,2,5,2,2,2,1,3,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,0,6,3,3,2,5,2,5,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,1,3,5,2,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,12,10,3,5,4,1,2,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,3,7,5,0,2,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,2,2,2,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,2,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,272,269,252,221,33,240,228,207,201,173,171,163,156,151,95,55,45,43,42,35,35,32,29,27,26,24,22,17,14,14,8,6,1,0,0,0,3
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Wendi Barish,Deborah Canty,Henry Mcgregor Sias,Leon Goodman,Zac Shaffer,Daniel R Sulman,Jennifer Schultz,Mark B Cohen,Deborah Cianfrani,John Macoretta,Rania Major,Leonard Deutchman,Mark J Moore,Vincent Furlong,Lawrence J Bozzelli,Shanese Johnson,Brian Mclaughlin,Crystal B Powell,Jon Marshall,David Conroy,Terri M Booker,Vincent Melchiorre,Danyl S Patterson,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,4
Maria Mclaughlin,2,136,115,99,17,115,114,83,87,79,79,71,60,55,50,31,30,26,25,25,21,21,20,20,19,16,10,10,9,9,7,1,0,0,0,0,4
Carolyn H Nichols,,1,105,96,15,108,102,78,77,76,67,65,54,51,50,30,29,22,26,24,23,19,20,21,16,14,11,9,9,9,7,1,0,0,0,0,4
Geoff Moulton,,,0,93,13,94,96,74,76,72,69,65,49,52,38,22,23,27,20,15,14,11,16,19,12,11,8,4,7,5,4,1,0,0,0,0,4
Debbie Kunselman,,,,0,10,83,83,60,69,66,56,53,43,44,39,26,21,19,19,15,15,10,15,15,11,12,10,6,5,3,3,1,0,0,0,0,4
Bill Caye,,,,,0,13,10,6,7,7,5,3,2,4,9,6,12,4,6,4,1,6,4,8,7,6,1,3,4,3,3,0,0,0,0,0,4
Stella Tsai,,,,,,0,108,74,82,76,76,68,56,56,37,17,27,24,22,16,16,14,18,19,7,12,7,5,7,6,3,1,0,0,0,0,4
Vikki Kristiansson,,,,,,,0,79,83,77,75,74,59,53,38,20,25,28,21,16,14,15,16,16,10,11,4,5,5,3,2,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,3,62,58,60,60,48,43,30,12,13,14,12,9,16,6,9,14,5,9,7,4,7,3,8,0,0,0,0,0,4
Wendi Barish,,,,,,,,,0,76,57,57,54,49,31,13,17,12,13,7,9,6,12,11,8,10,7,5,5,3,0,1,0,0,0,0,4
Deborah Canty,,,,,,,,,,0,52,55,45,44,32,11,18,12,17,8,7,5,12,13,4,10,4,3,6,2,1,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,0,62,51,42,15,13,9,18,9,7,7,8,6,4,5,3,4,3,0,4,4,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,0,48,44,12,7,4,14,6,14,10,7,5,5,1,1,2,2,3,3,0,0,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,0,37,9,9,4,5,1,9,9,6,3,0,6,0,3,3,0,4,0,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,0,10,5,6,8,3,5,7,7,9,5,2,0,1,4,1,3,3,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,0,12,19,8,15,7,10,8,11,16,10,14,9,5,7,3,3,1,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,,,,1,6,6,12,4,4,5,6,3,9,5,4,2,1,3,5,1,0,0,0,0,4
Deborah Cianfrani,,,,,,,,,,,,,,,,,0,10,16,2,4,5,4,18,9,12,2,3,7,3,2,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,,,1,5,3,4,7,6,6,5,2,3,1,2,2,2,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,0,4,1,4,7,12,5,8,1,1,3,0,4,0,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,0,8,7,7,1,4,0,4,2,0,1,0,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,0,6,4,1,4,3,6,3,1,4,3,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,1,6,2,4,2,1,5,0,2,2,0,0,0,0,0,4
