col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,All
Carolyn H Nichols,19,697,544,417,150,469,164,145,133,55,20,11,All
Maria Mclaughlin,,4,529,400,139,411,141,112,98,43,15,10,All
Geoff Moulton,,,2,334,102,317,77,70,78,22,4,5,All
Debbie Kunselman,,,,2,81,274,82,53,42,15,4,6,All
Bill Caye,,,,,1,70,33,29,23,12,4,3,All
Lawrence S Krasner,,,,,,170,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,61,0,0,0,0,0,All
Joe Khan,,,,,,,,31,0,0,0,0,All
Rich Negrin,,,,,,,,,7,0,0,0,All
Michael W Untermeyer,,,,,,,,,,25,0,0,All
John O Neill,,,,,,,,,,,4,0,All
Teresa Carr Deni,,,,,,,,,,,,4,All
Total,"1,034",851,592,485,179,726,273,221,163,101,26,18,All
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,1
Carolyn H Nichols,1,83,56,59,20,68,7,11,8,3,2,2,1
Maria Mclaughlin,,0,58,62,21,62,8,9,10,4,2,2,1
Debbie Kunselman,,,0,43,11,45,3,6,7,0,0,2,1
Geoff Moulton,,,,0,12,48,1,6,4,1,0,1,1
Bill Caye,,,,,1,13,2,1,3,0,0,0,1
Lawrence S Krasner,,,,,,17,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,5,0,0,0,0,0,1
Joe Khan,,,,,,,,2,0,0,0,0,1
Rich Negrin,,,,,,,,,1,0,0,0,1
Michael W Untermeyer,,,,,,,,,,3,0,0,1
John O Neill,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,0,1
Total,105,101,64,64,23,95,16,14,13,9,2,2,1
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,2
Carolyn H Nichols,1,35,23,11,5,23,12,15,6,8,0,0,2
Maria Mclaughlin,,0,22,9,6,17,7,10,7,3,0,0,2
Geoff Moulton,,,0,8,4,9,4,8,3,1,0,0,2
Debbie Kunselman,,,,0,3,10,3,0,0,0,0,0,2
Bill Caye,,,,,0,6,0,2,2,0,0,0,2
Lawrence S Krasner,,,,,,10,0,0,0,0,0,0,2
Joe Khan,,,,,,,4,0,0,0,0,0,2
Rich Negrin,,,,,,,,0,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,4,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,2,0,0,2
John O Neill,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,2
Total,65,44,25,13,10,38,19,17,14,11,0,0,2
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,3
Carolyn H Nichols,1,67,52,45,17,52,19,8,6,3,1,0,3
Maria Mclaughlin,,1,55,44,17,49,13,9,5,2,0,0,3
Geoff Moulton,,,0,37,12,41,7,6,3,1,0,0,3
Debbie Kunselman,,,,0,8,36,7,3,3,0,0,0,3
Bill Caye,,,,,0,8,6,4,1,0,0,0,3
Lawrence S Krasner,,,,,,10,0,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,5,0,0,0,0,0,3
Joe Khan,,,,,,,,1,0,0,0,0,3
Rich Negrin,,,,,,,,,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,,0,0,0,3
John O Neill,,,,,,,,,,,0,0,3
Teresa Carr Deni,,,,,,,,,,,,0,3
Total,90,79,58,49,19,72,24,12,7,3,1,0,3
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,4
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Rich Negrin,Joe Khan,Michael W Untermeyer,John O Neill,Teresa Carr Deni,4
Carolyn H Nichols,2,39,29,28,8,21,12,17,7,4,1,0,4
Maria Mclaughlin,,1,29,28,9,20,10,9,6,2,0,0,4
Geoff Moulton,,,0,20,4,16,6,9,4,1,0,0,4
Debbie Kunselman,,,,0,6,18,10,3,1,2,0,0,4
Bill Caye,,,,,0,4,3,0,3,1,0,0,4
Lawrence S Krasner,,,,,,17,0,0,0,0,0,0,4
Tariq Karim El Shabazz,,,,,,,4,0,0,0,0,0,4
Rich Negrin,,,,,,,,0,0,0,0,0,4
Joe Khan,,,,,,,,,3,0,0,0,4
Michael W Untermeyer,,,,,,,,,,1,0,0,4
John O Neill,,,,,,,,,,,0,0,4
Teresa Carr Deni,,,,,,,,,,,,0,4
Total,64,48,36,34,11,43,20,19,17,7,1,0,4
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,5
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,5
Carolyn H Nichols,1,30,24,15,9,14,7,6,3,3,1,1,5
Maria Mclaughlin,,0,25,16,8,16,7,6,4,2,0,1,5
Geoff Moulton,,,0,16,7,15,6,4,2,1,0,1,5
Debbie Kunselman,,,,0,3,12,3,2,2,2,0,0,5
Bill Caye,,,,,0,2,3,2,0,1,0,1,5
Lawrence S Krasner,,,,,,5,0,0,0,0,0,0,5
Joe Khan,,,,,,,3,0,0,0,0,0,5
Tariq Karim El Shabazz,,,,,,,,2,0,0,0,0,5
Michael W Untermeyer,,,,,,,,,0,0,0,0,5
Rich Negrin,,,,,,,,,,0,0,0,5
John O Neill,,,,,,,,,,,0,0,5
Teresa Carr Deni,,,,,,,,,,,,0,5
Total,36,36,29,21,9,25,13,9,5,3,1,1,5
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,6
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Rich Negrin,Michael W Untermeyer,Teresa Carr Deni,John O Neill,6
Carolyn H Nichols,0,51,46,32,11,40,11,10,10,4,0,0,6
Maria Mclaughlin,,0,44,29,12,32,9,5,7,1,0,0,6
Geoff Moulton,,,0,24,8,25,7,5,6,1,0,0,6
Debbie Kunselman,,,,0,5,25,6,4,0,1,0,0,6
Bill Caye,,,,,0,9,2,0,2,0,0,0,6
Lawrence S Krasner,,,,,,11,0,0,0,0,0,0,6
Joe Khan,,,,,,,2,0,0,0,0,0,6
Tariq Karim El Shabazz,,,,,,,,2,0,0,0,0,6
Rich Negrin,,,,,,,,,0,0,0,0,6
Michael W Untermeyer,,,,,,,,,,3,0,0,6
Teresa Carr Deni,,,,,,,,,,,1,0,6
John O Neill,,,,,,,,,,,,0,6
Total,79,58,48,36,13,57,17,12,11,7,1,0,6
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,7
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Tariq Karim El Shabazz,Lawrence S Krasner,Rich Negrin,Joe Khan,Michael W Untermeyer,John O Neill,Teresa Carr Deni,7
Carolyn H Nichols,1,41,36,25,11,15,16,17,13,5,0,2,7
Maria Mclaughlin,,0,35,22,8,12,10,10,7,3,0,1,7
Geoff Moulton,,,0,21,8,9,8,10,5,4,0,1,7
Debbie Kunselman,,,,1,6,12,8,4,5,1,1,1,7
Bill Caye,,,,,0,3,3,4,2,1,0,0,7
Tariq Karim El Shabazz,,,,,,9,0,0,0,0,0,0,7
Lawrence S Krasner,,,,,,,7,0,0,0,0,0,7
Rich Negrin,,,,,,,,1,0,0,0,0,7
Joe Khan,,,,,,,,,2,0,0,0,7
Michael W Untermeyer,,,,,,,,,,1,0,0,7
John O Neill,,,,,,,,,,,1,0,7
Teresa Carr Deni,,,,,,,,,,,,0,7
Total,69,44,38,34,13,28,25,19,16,7,2,2,7
