col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,All
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Ellen Ceisler,86,412,343,694,267,30,"1,194","1,158",25,All
Timothy Barry,,53,332,42,24,5,683,371,31,All
Joe Cosgrove,,,34,35,21,15,543,403,15,All
Todd Eagen,,,,11,9,7,223,551,5,All
Irene M Clark,,,,,17,10,225,131,1,All
Bryan Barbin,,,,,,6,39,28,0,All
Rebecca Rhynhart,,,,,,,369,0,0,All
Alan L Butkovitz,,,,,,,,305,0,All
Bobbie T Curry,,,,,,,,,15,All
Total,"2,528","1,178","1,032",841,388,78,"2,198","1,908",69,All
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,1
Rebecca Rhynhart,6,0,0,11,7,6,2,3,0,1
Alan L Butkovitz,,5,0,6,3,0,4,0,0,1
Bobbie T Curry,,,1,0,0,1,0,0,0,1
Ellen Ceisler,,,,2,3,2,6,2,0,1
Timothy Barry,,,,,0,0,0,0,0,1
Joe Cosgrove,,,,,,0,1,1,0,1
Todd Eagen,,,,,,,0,0,0,1
Irene M Clark,,,,,,,,2,0,1
Bryan Barbin,,,,,,,,,0,1
Total,26,14,2,21,11,7,7,5,0,1
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Timothy Barry,Bryan Barbin,Irene M Clark,2
Alan L Butkovitz,8,0,0,31,19,14,3,1,0,2
Rebecca Rhynhart,,6,0,10,5,8,11,0,0,2
Bobbie T Curry,,,0,1,0,0,0,0,0,2
Ellen Ceisler,,,,4,22,3,3,1,0,2
Todd Eagen,,,,,2,0,3,0,0,2
Joe Cosgrove,,,,,,0,4,0,0,2
Timothy Barry,,,,,,,1,0,0,2
Bryan Barbin,,,,,,,,1,1,2
Irene M Clark,,,,,,,,,0,2
Total,52,31,1,47,27,24,17,3,1,2
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,3
,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,3
Ellen Ceisler,2,7,20,3,4,1,32,12,0,3
Timothy Barry,,0,1,6,1,0,9,14,0,3
Todd Eagen,,,0,0,0,0,18,2,0,3
Joe Cosgrove,,,,0,0,0,7,6,0,3
Irene M Clark,,,,,0,0,2,4,0,3
Bryan Barbin,,,,,,0,0,1,0,3
Alan L Butkovitz,,,,,,,4,0,0,3
Rebecca Rhynhart,,,,,,,,4,0,3
Bobbie T Curry,,,,,,,,,0,3
Total,47,23,21,13,6,1,44,29,0,3
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Bryan Barbin,Irene M Clark,4
Rebecca Rhynhart,6,0,0,10,14,8,3,1,0,4
Alan L Butkovitz,,7,0,10,3,3,6,0,0,4
Bobbie T Curry,,,0,1,1,0,0,0,0,4
Ellen Ceisler,,,,2,5,1,8,1,0,4
Timothy Barry,,,,,1,8,1,0,0,4
Joe Cosgrove,,,,,,2,0,0,0,4
Todd Eagen,,,,,,,0,0,0,4
Bryan Barbin,,,,,,,,0,0,4
Irene M Clark,,,,,,,,,0,4
Total,30,20,2,25,21,14,10,1,0,4
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,5
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,5
Alan L Butkovitz,4,0,0,11,14,5,4,2,0,5
Rebecca Rhynhart,,4,0,12,7,8,1,3,0,5
Bobbie T Curry,,,0,0,0,0,0,0,0,5
Ellen Ceisler,,,,2,5,6,2,3,0,5
Joe Cosgrove,,,,,2,4,2,0,0,5
Timothy Barry,,,,,,2,1,0,0,5
Todd Eagen,,,,,,,0,1,0,5
Irene M Clark,,,,,,,,0,0,5
Bryan Barbin,,,,,,,,,0,5
Total,27,25,0,25,24,15,6,5,0,5
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,6
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,6
Rebecca Rhynhart,9,0,0,26,18,18,4,2,2,6
Alan L Butkovitz,,6,0,24,16,12,3,2,0,6
Bobbie T Curry,,,0,1,1,2,1,0,0,6
Joe Cosgrove,,,,1,11,17,1,0,0,6
Ellen Ceisler,,,,,2,5,3,3,0,6
Timothy Barry,,,,,,1,0,0,0,6
Irene M Clark,,,,,,,0,0,2,6
Todd Eagen,,,,,,,,0,0,6
Bryan Barbin,,,,,,,,,0,6
Total,58,45,3,53,38,33,8,4,2,6
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,7
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,7
Ellen Ceisler,4,8,10,23,4,0,39,25,2,7
Joe Cosgrove,,5,6,0,1,0,15,9,0,7
Timothy Barry,,,2,3,0,0,10,13,2,7
