col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,15,13,13,1,0,0,0,28,26,14,8,10,5,6,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,20,14,0,0,0,0,17,18,14,14,15,3,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,0,0,0,21,12,12,10,14,9,2,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,14,10,9,6,22,9,6,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,1,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,All
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,0,0,0,0,0,All
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,0,0,0,0,All
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,0,0,All
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,All
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,All
Total,638,556,526,497,484,466,452,441,417,336,302,291,270,254,249,247,232,225,216,177,153,120,104,97,81,80,77,2,2,2,0,420,342,310,233,218,64,45,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,1
,Vincent Furlong,Brian Mclaughlin,Vincent Melchiorre,Vikki Kristiansson,Stella Tsai,Deborah Cianfrani,David Conroy,Jennifer Schultz,Deborah Canty,Mark B Cohen,Lawrence J Bozzelli,Zac Shaffer,John Macoretta,Rania Major,Shanese Johnson,Leon Goodman,Wendi Barish,Henry Mcgregor Sias,Lucretia C Clemons,Mark J Moore,Bill Rice,Daniel R Sulman,Leonard Deutchman,Terri M Booker,Crystal B Powell,Jon Marshall,Danyl S Patterson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,John O Neill,Rich Negrin,Michael W Untermeyer,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,Teresa Carr Deni,1
Vincent Furlong,0,30,19,20,17,16,13,12,11,10,10,8,11,8,9,7,6,7,5,5,3,4,5,3,3,3,2,0,0,0,0,19,14,6,7,3,0,0,1
Brian Mclaughlin,,0,15,16,16,18,13,13,15,11,8,5,10,7,6,5,7,7,3,4,4,1,4,5,3,4,2,0,0,0,0,16,11,7,5,4,1,1,1
Vincent Melchiorre,,,0,9,6,6,17,5,7,6,7,8,6,2,5,3,4,1,2,0,4,3,4,3,1,3,0,0,0,0,0,13,10,10,0,0,0,0,1
Vikki Kristiansson,,,,0,15,14,7,10,9,4,7,5,7,11,8,5,7,6,5,6,1,5,2,3,2,1,1,0,0,0,0,7,7,5,3,6,0,0,1
Stella Tsai,,,,,0,12,8,13,11,3,4,4,7,10,7,4,7,7,3,4,2,3,3,2,3,1,1,0,0,0,0,6,7,4,5,5,0,0,1
Deborah Cianfrani,,,,,,0,4,13,10,6,9,3,7,12,4,4,8,6,4,2,4,0,1,3,3,1,3,0,0,0,0,7,9,5,3,4,0,0,1
David Conroy,,,,,,,0,5,4,6,3,6,6,1,3,4,2,2,2,2,4,1,3,2,0,1,2,0,0,0,0,10,6,5,1,1,0,0,1
Jennifer Schultz,,,,,,,,0,13,7,1,5,4,6,6,5,10,2,7,5,2,4,3,4,4,1,2,0,0,0,0,7,3,5,6,3,0,0,1
Deborah Canty,,,,,,,,,0,2,3,5,4,5,3,2,8,1,3,4,3,1,2,5,4,4,1,0,0,0,0,4,6,3,4,3,0,0,1
Mark B Cohen,,,,,,,,,,0,4,4,7,2,4,4,3,2,4,3,1,2,2,1,2,1,1,0,0,0,0,5,1,5,5,1,0,1,1
Lawrence J Bozzelli,,,,,,,,,,,0,4,8,5,2,3,1,5,1,0,1,0,2,0,1,2,1,0,0,0,0,4,7,3,0,1,0,0,1
Zac Shaffer,,,,,,,,,,,,0,3,0,2,5,1,1,2,3,2,2,1,1,1,2,1,0,0,0,0,4,7,1,3,1,0,0,1
John Macoretta,,,,,,,,,,,,,0,4,2,3,0,4,2,3,1,1,2,1,0,2,1,0,0,0,0,3,5,2,2,2,0,0,1
Rania Major,,,,,,,,,,,,,,0,4,1,4,5,2,2,0,0,0,1,0,0,1,0,0,0,0,3,5,1,1,4,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,0,2,4,0,4,1,0,3,1,0,2,0,0,0,0,0,0,1,3,1,3,3,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,0,1,1,5,5,1,2,3,1,1,2,3,0,0,0,0,2,4,1,3,1,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,0,0,4,1,1,1,1,3,5,0,0,0,0,0,0,3,2,3,2,2,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,0,0,0,0,2,3,2,0,2,0,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,0,2,0,3,1,2,3,0,2,0,0,0,0,2,1,1,2,2,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,1,0,0,0,0,1,2,0,5,1,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,1,0,0,0,0,3,2,3,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,0,4,0,1,2,1,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,0,0,0,0,2,1,4,1,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,2,0,2,1,1,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3,1,0,1,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,3,0,1,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,1,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,0,0,0,0,1
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,1
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,53,48,36,30,29,28,26,24,20,19,16,16,15,14,13,12,12,9,9,9,8,8,8,6,5,5,4,0,0,0,0,42,36,22,13,6,1,1,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,2
,Vincent Furlong,Vincent Melchiorre,Brian Mclaughlin,Vikki Kristiansson,David Conroy,Zac Shaffer,Stella Tsai,Mark B Cohen,Deborah Cianfrani,Daniel R Sulman,Jennifer Schultz,Lawrence J Bozzelli,Deborah Canty,Rania Major,Shanese Johnson,Wendi Barish,Leon Goodman,Lucretia C Clemons,Crystal B Powell,John Macoretta,Leonard Deutchman,Terri M Booker,Bill Rice,Henry Mcgregor Sias,Danyl S Patterson,Jon Marshall,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,John O Neill,Rich Negrin,Joe Khan,Michael W Untermeyer,Lawrence S Krasner,Tariq Karim El Shabazz,Teresa Carr Deni,2
Vincent Furlong,0,24,15,19,13,13,13,10,5,12,6,6,8,4,8,6,7,8,4,5,3,4,3,3,3,1,0,0,0,0,0,15,8,8,4,3,0,1,2
Vincent Melchiorre,,0,15,12,16,17,11,6,3,10,3,5,3,2,7,3,5,7,2,4,3,1,1,1,0,0,0,0,0,0,0,16,8,6,2,2,0,0,2
Brian Mclaughlin,,,0,10,8,5,11,7,9,5,6,7,7,6,8,2,2,4,1,3,3,1,1,2,0,1,0,0,0,0,0,9,13,3,2,1,0,0,2
Vikki Kristiansson,,,,0,10,10,15,8,6,8,8,7,7,4,4,9,7,7,5,3,3,3,2,2,3,1,1,0,0,0,0,7,6,8,3,3,1,0,2
David Conroy,,,,,0,14,7,4,1,6,3,1,1,2,4,1,3,6,3,0,3,1,2,0,2,1,0,0,0,0,0,13,7,3,1,1,0,0,2
Zac Shaffer,,,,,,0,5,4,1,8,2,3,2,2,2,3,5,4,4,2,2,0,2,1,2,1,0,0,0,0,0,14,2,4,2,2,0,0,2
Stella Tsai,,,,,,,0,4,6,6,7,4,5,5,7,4,4,8,1,0,4,1,3,3,0,0,0,0,0,0,0,6,6,6,1,1,1,0,2
Mark B Cohen,,,,,,,,0,8,7,6,6,4,5,3,4,5,0,3,4,5,3,3,2,2,2,1,0,0,0,0,1,5,5,5,3,1,0,2
Deborah Cianfrani,,,,,,,,,0,2,8,7,8,7,3,6,0,1,2,4,2,3,1,1,1,2,1,0,0,0,0,4,6,4,2,2,1,0,2
Daniel R Sulman,,,,,,,,,,0,5,2,2,2,3,3,1,2,2,0,4,2,2,1,0,0,0,0,0,0,0,9,1,3,2,1,0,0,2
Jennifer Schultz,,,,,,,,,,,0,3,6,4,1,6,2,2,1,1,3,3,2,0,1,1,0,0,0,0,0,3,3,2,3,2,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,0,4,5,1,2,3,1,0,5,2,1,1,1,0,0,0,0,0,0,0,2,4,3,3,1,0,0,2
Deborah Canty,,,,,,,,,,,,,0,4,1,5,2,1,3,1,0,2,1,2,1,0,1,0,0,0,0,3,2,4,1,1,1,0,2
Rania Major,,,,,,,,,,,,,,0,2,2,2,2,2,2,1,2,3,2,0,0,0,0,0,0,0,1,3,5,2,1,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,0,0,0,5,2,1,1,0,1,1,0,0,0,0,0,0,0,3,5,1,2,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,0,1,2,2,2,0,1,1,1,1,1,1,0,0,0,0,2,1,3,3,1,1,0,2
Leon Goodman,,,,,,,,,,,,,,,,,0,1,2,2,2,1,1,2,2,0,0,0,0,0,0,0,3,3,1,2,1,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,1,0,0,0,0,0,0,0,3,4,2,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,2,0,1,0,0,0,0,1,0,3,1,1,1,0,2
John Macoretta,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,2,2,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,0,0,0,0,0,1,2,2,1,1,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,0,0,0,2,0,1,1,0,1,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,2,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,1,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,2
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,2
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,2
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
Total,39,34,28,28,25,24,21,20,19,16,13,13,12,12,11,11,10,9,7,7,7,6,5,4,3,2,1,0,0,0,0,30,23,17,10,7,2,2,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,3
,Stella Tsai,Vikki Kristiansson,Brian Mclaughlin,Vincent Furlong,Shanese Johnson,Wendi Barish,Deborah Cianfrani,Jennifer Schultz,Lawrence J Bozzelli,Vincent Melchiorre,Deborah Canty,Lucretia C Clemons,Rania Major,Zac Shaffer,John Macoretta,Terri M Booker,Crystal B Powell,Daniel R Sulman,David Conroy,Mark B Cohen,Leon Goodman,Bill Rice,Danyl S Patterson,Henry Mcgregor Sias,Jon Marshall,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Leonard Deutchman,Matthew C Monroe,Rich Negrin,Lawrence S Krasner,Joe Khan,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,3
Stella Tsai,0,11,8,6,5,9,7,7,7,5,7,7,6,5,5,4,3,4,4,3,4,0,2,3,1,1,0,0,0,0,0,4,5,4,2,0,3,0,3
Vikki Kristiansson,,0,6,5,6,7,4,5,5,3,4,6,6,3,3,4,3,3,2,2,2,0,1,2,0,1,0,0,0,0,0,4,4,4,2,1,1,0,3
Brian Mclaughlin,,,0,8,2,3,5,4,6,2,1,2,5,1,6,3,2,3,0,4,1,0,0,2,2,1,0,0,0,0,0,3,2,3,2,0,1,0,3
Vincent Furlong,,,,0,2,2,4,3,5,3,2,1,4,2,6,3,1,2,1,3,2,0,1,2,2,0,0,0,0,0,0,3,3,1,3,0,1,0,3
Shanese Johnson,,,,,0,2,2,2,2,3,4,3,4,2,2,5,3,1,1,3,2,1,1,1,0,0,0,0,0,0,0,3,2,3,0,0,2,0,3
Wendi Barish,,,,,,0,2,4,5,5,4,4,2,5,2,1,1,3,4,2,3,0,1,1,0,1,0,0,0,0,0,2,3,2,2,0,1,0,3
Deborah Cianfrani,,,,,,,0,4,4,2,4,1,4,3,3,4,4,2,1,1,0,1,1,2,1,0,0,0,0,0,0,1,3,1,2,0,2,0,3
Jennifer Schultz,,,,,,,,0,3,3,5,3,2,2,2,3,3,3,0,1,1,2,0,0,1,1,0,0,0,0,0,1,3,3,0,1,1,0,3
Lawrence J Bozzelli,,,,,,,,,0,2,3,2,4,2,6,1,0,3,1,2,1,0,1,3,0,1,0,0,0,0,0,3,0,3,3,0,0,0,3
Vincent Melchiorre,,,,,,,,,,0,2,2,2,6,1,2,1,1,5,2,2,2,1,0,0,0,0,0,0,0,0,2,2,0,2,1,2,0,3
Deborah Canty,,,,,,,,,,,0,3,1,3,2,4,3,1,1,1,2,1,2,1,1,0,0,0,0,0,0,1,3,1,1,0,2,0,3
Lucretia C Clemons,,,,,,,,,,,,0,1,3,0,3,2,2,2,1,2,0,1,0,0,1,0,0,0,0,0,1,2,3,0,0,2,0,3
Rania Major,,,,,,,,,,,,,0,1,4,3,2,2,1,2,0,0,0,2,0,0,0,0,0,0,0,3,2,2,1,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,0,0,2,2,3,5,1,1,1,1,0,1,0,0,0,0,0,0,0,3,1,2,0,2,0,3
John Macoretta,,,,,,,,,,,,,,,0,1,0,1,0,2,1,0,0,3,1,0,0,0,0,0,0,3,1,1,2,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,0,5,1,0,3,1,1,1,0,1,0,0,0,0,0,0,1,3,1,0,0,2,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,3,1,0,0,1,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,3,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,3
Mark B Cohen,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,0,0,3,1,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,3
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,18,16,11,11,10,10,9,9,9,9,8,8,8,8,7,7,5,5,5,5,4,3,3,3,2,1,0,0,0,0,0,8,7,6,4,4,4,1,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,4
,Vincent Furlong,Mark B Cohen,Zac Shaffer,Wendi Barish,Vincent Melchiorre,Stella Tsai,Vikki Kristiansson,Brian Mclaughlin,Daniel R Sulman,David Conroy,Deborah Cianfrani,Leon Goodman,Jennifer Schultz,Lawrence J Bozzelli,Rania Major,Deborah Canty,Henry Mcgregor Sias,Lucretia C Clemons,John Macoretta,Shanese Johnson,Leonard Deutchman,Crystal B Powell,Jon Marshall,Bill Rice,Danyl S Patterson,Mark J Moore,Terri M Booker,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Lawrence S Krasner,Tariq Karim El Shabazz,Teresa Carr Deni,4
Vincent Furlong,0,27,37,29,39,24,25,23,18,26,15,15,11,12,11,10,10,9,10,8,7,7,3,3,1,0,1,0,0,0,0,18,16,22,10,3,0,0,4
Mark B Cohen,,2,24,21,18,16,16,23,15,9,18,16,15,13,13,14,8,5,8,9,5,5,4,4,2,3,3,0,0,0,0,24,8,8,15,5,0,2,4
Zac Shaffer,,,0,29,38,18,17,12,22,27,7,16,9,6,6,8,3,10,5,4,0,2,4,2,4,2,1,0,0,0,0,16,8,17,9,2,2,0,4
Wendi Barish,,,,0,23,23,22,14,26,16,13,22,16,6,9,14,4,12,2,6,4,5,3,1,2,2,3,0,0,0,0,21,10,9,6,5,2,0,4
Vincent Melchiorre,,,,,0,12,12,15,17,30,11,8,4,10,4,3,0,7,6,3,5,1,3,4,2,0,0,0,0,0,0,9,10,21,7,4,2,0,4
Stella Tsai,,,,,,0,27,12,15,10,17,12,14,7,17,11,13,12,9,11,3,7,2,0,3,1,2,1,0,0,0,17,12,4,6,5,2,0,4
Vikki Kristiansson,,,,,,,0,15,16,11,16,12,11,11,12,10,11,8,10,11,3,8,1,0,1,0,3,1,0,0,0,16,11,6,8,3,0,0,4
Brian Mclaughlin,,,,,,,,0,11,6,18,9,16,17,8,8,10,1,9,5,9,2,7,5,0,4,3,0,0,0,0,13,9,8,10,2,0,0,4
