col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Michael W Untermeyer,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,All
Carolyn H Nichols,24,"1,154",852,625,259,491,372,286,201,152,37,25,All
Maria Mclaughlin,,17,823,606,254,402,337,281,187,107,36,20,All
Geoff Moulton,,,4,495,165,250,255,148,121,79,12,14,All
Debbie Kunselman,,,,6,126,201,199,129,84,47,5,9,All
Bill Caye,,,,,2,98,42,83,36,22,7,6,All
Lawrence S Krasner,,,,,,130,0,0,0,0,0,0,All
Michael W Untermeyer,,,,,,,52,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,111,0,0,0,0,All
Joe Khan,,,,,,,,,54,0,0,0,All
Rich Negrin,,,,,,,,,,28,0,0,All
John O Neill,,,,,,,,,,,2,0,All
Teresa Carr Deni,,,,,,,,,,,,1,All
Total,"1,635","1,430",922,702,304,706,500,489,318,210,46,26,All
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,1
Maria Mclaughlin,1,31,21,16,5,11,10,9,4,7,0,0,1
Carolyn H Nichols,,1,22,16,5,10,8,9,4,7,0,0,1
Geoff Moulton,,,0,13,4,7,3,6,2,5,0,0,1
Debbie Kunselman,,,,0,1,8,4,1,2,2,0,0,1
Bill Caye,,,,,0,1,1,3,0,0,0,0,1
Lawrence S Krasner,,,,,,5,0,0,0,0,0,0,1
Joe Khan,,,,,,,3,0,0,0,0,0,1
