col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,All
Ellen Ceisler,2,321,346,173,160,13,823,289,77,66,28,13,13,All
Joe Cosgrove,,5,26,80,6,8,293,125,54,26,24,2,4,All
Todd Eagen,,,0,13,5,4,223,121,20,23,11,0,2,All
Timothy Barry,,,,2,9,2,177,72,42,24,17,5,2,All
Irene M Clark,,,,,0,6,120,39,7,14,5,7,4,All
Bryan Barbin,,,,,,0,16,11,5,1,1,1,0,All
Lawrence S Krasner,,,,,,,189,0,0,0,0,0,0,All
Joe Khan,,,,,,,,80,0,0,0,0,0,All
Rich Negrin,,,,,,,,,41,0,0,0,0,All
John O Neill,,,,,,,,,,38,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,17,0,0,All
Teresa Carr Deni,,,,,,,,,,,,4,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,,3,All
Total,"1,320",538,407,342,196,35,"1,153",456,165,130,74,21,19,All
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Lawrence S Krasner,Joe Khan,John O Neill,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,1
Lawrence S Krasner,18,0,0,0,0,0,0,103,39,34,18,10,0,1
Joe Khan,,2,0,0,0,0,0,12,4,3,3,1,2,1
John O Neill,,,1,0,0,0,0,2,0,0,0,0,0,1
Rich Negrin,,,,0,0,0,0,0,1,0,1,0,0,1
Tariq Karim El Shabazz,,,,,1,0,0,1,1,0,0,0,0,1
Michael W Untermeyer,,,,,,0,0,1,0,0,1,0,0,1
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,0,1
Ellen Ceisler,,,,,,,,0,34,34,16,10,1,1
Joe Cosgrove,,,,,,,,,0,2,3,0,0,1
Todd Eagen,,,,,,,,,,0,1,0,0,1
Timothy Barry,,,,,,,,,,,0,0,0,1
Irene M Clark,,,,,,,,,,,,0,0,1
Bryan Barbin,,,,,,,,,,,,,0,1
Total,134,16,3,2,2,1,0,119,45,37,23,11,2,1
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,Ellen Ceisler,Todd Eagen,Timothy Barry,Irene M Clark,Joe Cosgrove,Bryan Barbin,2
Lawrence S Krasner,1,0,0,0,0,0,0,2,1,1,1,1,0,2
Joe Khan,,1,0,0,0,0,0,1,1,1,0,0,0,2
Rich Negrin,,,1,0,0,0,0,0,1,1,0,0,0,2
John O Neill,,,,0,0,0,0,0,0,0,0,0,0,2
