col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,All
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rich Negrin,Lawrence S Krasner,John O Neill,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,All
Maria Mclaughlin,52,785,489,407,188,365,314,149,182,94,22,10,All
Carolyn H Nichols,,11,463,385,169,244,320,95,132,57,20,13,All
Geoff Moulton,,,1,319,122,124,216,45,88,32,11,5,All
Debbie Kunselman,,,,0,92,86,194,35,72,25,13,8,All
Bill Caye,,,,,6,62,65,24,30,18,9,4,All
Rich Negrin,,,,,,78,0,0,0,0,0,0,All
Lawrence S Krasner,,,,,,,70,0,0,0,0,0,All
John O Neill,,,,,,,,78,0,0,0,0,All
Joe Khan,,,,,,,,,32,0,0,0,All
Michael W Untermeyer,,,,,,,,,,46,0,0,All
Teresa Carr Deni,,,,,,,,,,,3,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,7,All
Total,"1,219",923,530,438,220,478,442,251,247,150,29,24,All
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Michael W Untermeyer,Rich Negrin,Joe Khan,John O Neill,Teresa Carr Deni,Tariq Karim El Shabazz,1
Maria Mclaughlin,0,19,10,9,4,9,8,12,9,4,1,0,1
Carolyn H Nichols,,1,7,6,2,5,6,4,3,2,1,0,1
Geoff Moulton,,,0,6,3,2,4,1,1,1,1,0,1
Debbie Kunselman,,,,0,2,2,3,1,1,1,1,0,1
Bill Caye,,,,,0,2,1,1,1,0,0,0,1
Lawrence S Krasner,,,,,,5,0,0,0,0,0,0,1
Michael W Untermeyer,,,,,,,2,0,0,0,0,0,1
Rich Negrin,,,,,,,,1,0,0,0,0,1
Joe Khan,,,,,,,,,3,0,0,0,1
John O Neill,,,,,,,,,,3,0,0,1
Teresa Carr Deni,,,,,,,,,,,1,0,1
Tariq Karim El Shabazz,,,,,,,,,,,,1,1
Total,45,23,11,9,5,16,13,13,12,7,2,1,1
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,2
,Maria Mclaughlin,Carolyn H Nichols,Debbie Kunselman,Geoff Moulton,Bill Caye,Rich Negrin,Lawrence S Krasner,Michael W Untermeyer,John O Neill,Joe Khan,Tariq Karim El Shabazz,Teresa Carr Deni,2
Maria Mclaughlin,3,26,11,11,7,15,10,6,4,6,0,0,2
Carolyn H Nichols,,1,13,11,5,12,9,3,4,5,0,0,2
Debbie Kunselman,,,0,7,3,4,2,1,2,4,0,0,2
Geoff Moulton,,,,1,2,5,2,1,0,3,0,0,2
Bill Caye,,,,,0,1,2,3,1,0,0,0,2
Rich Negrin,,,,,,8,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,9,0,0,0,0,0,2
Michael W Untermeyer,,,,,,,,7,0,0,0,0,2
John O Neill,,,,,,,,,7,0,0,0,2
Joe Khan,,,,,,,,,,1,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,2
Total,45,35,13,12,7,26,20,14,13,8,0,0,2
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,3
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Bill Caye,Debbie Kunselman,Rich Negrin,John O Neill,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,3
Maria Mclaughlin,1,31,19,15,14,11,8,7,8,5,1,0,3
Carolyn H Nichols,,1,19,16,15,11,6,7,6,3,0,0,3
Geoff Moulton,,,0,9,10,8,3,4,4,1,0,0,3
Bill Caye,,,,1,7,7,2,3,2,2,0,0,3
Debbie Kunselman,,,,,0,4,2,4,4,1,0,0,3
Rich Negrin,,,,,,2,0,0,0,0,0,0,3
John O Neill,,,,,,,2,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,,2,0,0,0,0,3
Joe Khan,,,,,,,,,2,0,0,0,3
Michael W Untermeyer,,,,,,,,,,5,0,0,3
Teresa Carr Deni,,,,,,,,,,,1,0,3
Tariq Karim El Shabazz,,,,,,,,,,,,0,3
Total,42,35,21,17,16,14,11,11,10,10,2,0,3
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,4
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Bill Caye,Debbie Kunselman,Rich Negrin,John O Neill,Lawrence S Krasner,Michael W Untermeyer,Joe Khan,Tariq Karim El Shabazz,Teresa Carr Deni,4
Maria Mclaughlin,3,19,6,3,2,8,8,3,5,1,0,0,4
Carolyn H Nichols,,0,6,3,2,6,5,4,3,1,0,0,4
Geoff Moulton,,,0,2,1,1,2,2,0,2,0,0,4
Bill Caye,,,,0,1,1,1,1,0,0,0,0,4
Debbie Kunselman,,,,,0,0,2,0,0,0,0,0,4
Rich Negrin,,,,,,11,0,0,0,0,0,0,4
John O Neill,,,,,,,9,0,0,0,0,0,4
Lawrence S Krasner,,,,,,,,5,0,0,0,0,4
