col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Carolyn H Nichols,20,387,311,259,92,286,187,7,All
Maria Mclaughlin,,11,309,249,87,250,189,4,All
Geoff Moulton,,,9,214,61,179,135,5,All
Debbie Kunselman,,,,7,51,160,111,3,All
Bill Caye,,,,,4,59,38,0,All
Rebecca Rhynhart,,,,,,23,0,0,All
Alan L Butkovitz,,,,,,,27,0,All
Bobbie T Curry,,,,,,,,0,All
Total,534,483,351,293,108,369,260,8,All
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,1
Carolyn H Nichols,1,48,35,31,9,44,12,0,1
Maria Mclaughlin,,1,38,32,10,43,11,0,1
Geoff Moulton,,,0,28,8,33,6,0,1
Debbie Kunselman,,,,1,1,31,3,0,1
Bill Caye,,,,,0,6,2,0,1
Rebecca Rhynhart,,,,,,3,0,0,1
Alan L Butkovitz,,,,,,,4,0,1
Bobbie T Curry,,,,,,,,0,1
Total,59,57,41,35,10,56,19,0,1
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,2
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,2
Carolyn H Nichols,2,46,39,39,11,31,22,0,2
Maria Mclaughlin,,0,36,38,9,27,26,0,2
Debbie Kunselman,,,1,32,8,21,18,0,2
Geoff Moulton,,,,1,4,24,14,0,2
Bill Caye,,,,,0,3,7,0,2
Rebecca Rhynhart,,,,,,3,0,0,2
Alan L Butkovitz,,,,,,,3,0,2
Bobbie T Curry,,,,,,,,0,2
Total,58,54,42,41,12,37,31,0,2
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,3
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,3
Maria Mclaughlin,0,46,43,38,13,41,16,0,3
Carolyn H Nichols,,1,39,36,11,35,17,0,3
Geoff Moulton,,,1,33,8,29,14,0,3
Debbie Kunselman,,,,0,5,30,12,0,3
Bill Caye,,,,,0,10,3,0,3
Rebecca Rhynhart,,,,,,6,0,0,3
Alan L Butkovitz,,,,,,,0,0,3
Bobbie T Curry,,,,,,,,0,3
Total,57,53,44,42,13,51,20,0,3
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,4
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,4
Carolyn H Nichols,0,27,21,14,4,20,8,1,4
Maria Mclaughlin,,0,21,15,4,21,7,0,4
Geoff Moulton,,,3,13,5,14,5,0,4
Debbie Kunselman,,,,1,2,11,4,0,4
Bill Caye,,,,,0,3,1,0,4
Rebecca Rhynhart,,,,,,0,0,0,4
Alan L Butkovitz,,,,,,,0,0,4
Bobbie T Curry,,,,,,,,0,4
Total,34,32,26,18,5,27,8,1,4
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,5
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,5
Maria Mclaughlin,1,31,25,18,2,17,17,0,5
Carolyn H Nichols,,1,24,18,2,19,13,0,5
Geoff Moulton,,,0,19,2,13,14,0,5
Debbie Kunselman,,,,0,0,10,10,1,5
Bill Caye,,,,,0,2,0,0,5
Rebecca Rhynhart,,,,,,2,0,0,5
Alan L Butkovitz,,,,,,,3,0,5
Bobbie T Curry,,,,,,,,0,5
Total,40,38,28,21,2,27,22,1,5
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,6
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,6
Carolyn H Nichols,3,20,19,18,9,15,16,0,6
Maria Mclaughlin,,0,16,17,8,13,10,0,6
Debbie Kunselman,,,1,14,6,11,9,0,6
Geoff Moulton,,,,0,6,12,7,0,6
Bill Caye,,,,,0,4,6,0,6
Alan L Butkovitz,,,,,,3,0,0,6
Rebecca Rhynhart,,,,,,,1,0,6
Bobbie T Curry,,,,,,,,0,6
Total,35,24,21,20,11,21,19,0,6
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,7
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,7
Carolyn H Nichols,3,47,36,33,12,29,25,1,7
Maria Mclaughlin,,1,35,31,12,33,18,0,7
Geoff Moulton,,,0,24,7,26,10,1,7
Debbie Kunselman,,,,1,8,19,13,0,7
Bill Caye,,,,,0,6,7,0,7
Alan L Butkovitz,,,,,,2,0,0,7
Rebecca Rhynhart,,,,,,,0,0,7
Bobbie T Curry,,,,,,,,0,7
Total,60,54,38,35,13,36,27,1,7
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,8
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,8
Carolyn H Nichols,1,22,21,14,4,15,15,3,8
Maria Mclaughlin,,2,23,13,2,18,8,2,8
Geoff Moulton,,,0,14,3,14,6,2,8
Debbie Kunselman,,,,0,2,9,5,1,8
Bill Caye,,,,,2,0,5,0,8
Alan L Butkovitz,,,,,,2,0,0,8
Rebecca Rhynhart,,,,,,,1,0,8
Bobbie T Curry,,,,,,,,0,8
Total,36,32,24,16,8,22,21,3,8
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,9
,Carolyn H Nichols,Geoff Moulton,Maria Mclaughlin,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,9
Carolyn H Nichols,1,12,13,8,3,14,7,0,9
Geoff Moulton,,2,9,7,2,9,4,0,9
Maria Mclaughlin,,,0,6,2,8,6,0,9
Debbie Kunselman,,,,1,2,5,3,0,9
Bill Caye,,,,,0,2,1,0,9
Rebecca Rhynhart,,,,,,1,0,0,9
Alan L Butkovitz,,,,,,,1,0,9
Bobbie T Curry,,,,,,,,0,9
Total,22,15,14,9,3,16,9,0,9
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,10
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,10
Carolyn H Nichols,0,14,11,7,4,13,5,0,10
Maria Mclaughlin,,0,11,8,4,12,5,0,10
Geoff Moulton,,,1,5,3,8,4,0,10
Debbie Kunselman,,,,0,1,7,1,0,10
Bill Caye,,,,,0,2,2,0,10
Rebecca Rhynhart,,,,,,0,0,0,10
Alan L Butkovitz,,,,,,,0,0,10
Bobbie T Curry,,,,,,,,0,10
Total,18,17,13,8,4,15,7,0,10
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,11
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,11
Carolyn H Nichols,1,26,26,13,4,17,16,2,11
Maria Mclaughlin,,2,20,11,3,8,15,2,11
Geoff Moulton,,,1,11,2,8,8,2,11
Debbie Kunselman,,,,0,3,5,5,1,11
Bill Caye,,,,,1,1,3,0,11
Alan L Butkovitz,,,,,,2,0,0,11
Rebecca Rhynhart,,,,,,,1,0,11
Bobbie T Curry,,,,,,,,0,11
Total,47,35,28,14,5,22,21,2,11
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,12
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,12
Carolyn H Nichols,0,6,7,5,2,8,4,0,12
Maria Mclaughlin,,1,7,4,1,7,3,0,12
Geoff Moulton,,,0,5,2,5,3,0,12
Debbie Kunselman,,,,0,1,4,2,0,12
Bill Caye,,,,,0,1,1,0,12
Rebecca Rhynhart,,,,,,0,0,0,12
Alan L Butkovitz,,,,,,,2,0,12
Bobbie T Curry,,,,,,,,0,12
Total,12,11,8,6,2,12,7,0,12
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,13
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Bill Caye,Geoff Moulton,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,13
Carolyn H Nichols,4,25,17,11,11,18,17,0,13
Maria Mclaughlin,,2,16,10,9,20,12,0,13
Debbie Kunselman,,,1,10,5,12,5,0,13
Bill Caye,,,,1,3,8,4,0,13
Geoff Moulton,,,,,0,7,5,0,13
Alan L Butkovitz,,,,,,4,0,0,13
Rebecca Rhynhart,,,,,,,4,0,13
Bobbie T Curry,,,,,,,,0,13
Total,41,37,20,13,12,29,25,0,13
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,14
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,14
Carolyn H Nichols,2,16,11,6,5,13,5,0,14
Maria Mclaughlin,,1,13,7,5,11,6,0,14
Geoff Moulton,,,0,6,4,8,4,0,14
Bill Caye,,,,0,2,5,2,0,14
Debbie Kunselman,,,,,0,4,2,0,14
Rebecca Rhynhart,,,,,,1,0,0,14
Alan L Butkovitz,,,,,,,1,0,14
Bobbie T Curry,,,,,,,,0,14
Total,21,19,13,7,6,15,7,0,14
