col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,All
Carolyn H Nichols,54,432,309,216,89,329,252,192,89,66,23,0,0,0,All
Maria Mclaughlin,,22,302,213,81,311,182,185,72,57,22,0,0,0,All
Geoff Moulton,,,7,171,63,233,148,153,39,39,13,0,0,0,All
Debbie Kunselman,,,,8,46,177,71,102,37,46,9,0,0,0,All
Bill Caye,,,,,2,47,51,31,25,31,12,0,0,0,All
Marissa Brumbach,,,,,,8,93,125,42,18,9,0,0,0,All
Matt Wolf,,,,,,,13,29,13,25,9,0,0,0,All
George Twardy,,,,,,,,9,13,9,2,0,0,0,All
Sherman Toppin,,,,,,,,,4,13,5,0,0,0,All
Jon Marshall,,,,,,,,,,1,1,0,0,0,All
Bill Rice,,,,,,,,,,,1,0,0,0,All
Betsy Wahl,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,0,0,All
Crystal B Powell,,,,,,,,,,,,,,0,All
Total,680,535,372,259,110,402,313,236,110,90,32,0,0,0,All
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,1
,Carolyn H Nichols,Geoff Moulton,Maria Mclaughlin,Debbie Kunselman,Bill Caye,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Betsy Wahl,Bill Rice,Christian Dicicco,Crystal B Powell,1
Carolyn H Nichols,3,19,20,8,3,11,10,8,5,2,0,0,0,0,1
Geoff Moulton,,0,18,9,3,12,6,8,3,2,0,0,0,0,1
Maria Mclaughlin,,,1,8,3,10,8,7,3,2,0,0,0,0,1
Debbie Kunselman,,,,0,0,6,3,3,1,2,0,0,0,0,1
Bill Caye,,,,,0,1,1,1,1,0,0,0,0,0,1
Marissa Brumbach,,,,,,0,4,4,1,1,0,0,0,0,1
Matt Wolf,,,,,,,0,1,0,1,0,0,0,0,1
George Twardy,,,,,,,,0,2,0,0,0,0,0,1
Sherman Toppin,,,,,,,,,1,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,0,0,0,0,1
Bill Rice,,,,,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,0,0,1
Crystal B Powell,,,,,,,,,,,,,,0,1
Total,30,22,22,9,3,13,11,9,6,2,0,0,0,0,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,2
