col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,All
Alan L Butkovitz,242,0,0,385,252,133,92,58,20,All
Rebecca Rhynhart,,135,0,325,229,155,65,69,20,All
Bobbie T Curry,,,1,8,5,3,0,3,1,All
Ellen Ceisler,,,,14,229,104,87,97,19,All
Joe Cosgrove,,,,,8,90,35,14,8,All
Timothy Barry,,,,,,10,14,5,3,All
Todd Eagen,,,,,,,3,2,4,All
Irene M Clark,,,,,,,,2,3,All
Bryan Barbin,,,,,,,,,0,All
Total,828,663,14,745,500,308,166,135,42,All
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,1
Alan L Butkovitz,18,0,0,27,24,10,8,4,3,1
Rebecca Rhynhart,,13,0,18,12,4,2,3,0,1
Bobbie T Curry,,,0,0,0,0,0,0,0,1
Ellen Ceisler,,,,0,14,4,4,5,1,1
Joe Cosgrove,,,,,0,5,2,1,1,1
Timothy Barry,,,,,,2,2,0,0,1
Todd Eagen,,,,,,,0,1,0,1
Irene M Clark,,,,,,,,1,0,1
Bryan Barbin,,,,,,,,,0,1
Total,66,40,0,45,36,16,10,8,3,1
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,2
Alan L Butkovitz,15,0,0,20,18,8,12,1,1,2
Rebecca Rhynhart,,8,0,9,9,6,2,3,2,2
Bobbie T Curry,,,0,3,1,0,0,1,0,2
Ellen Ceisler,,,,1,12,5,3,4,1,2
Joe Cosgrove,,,,,0,4,5,0,1,2
Timothy Barry,,,,,,0,1,0,0,2
Todd Eagen,,,,,,,0,0,0,2
Irene M Clark,,,,,,,,0,1,2
Bryan Barbin,,,,,,,,,0,2
Total,52,27,3,33,28,14,14,5,3,2
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,3
