col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Carolyn H Nichols,68,"1,123",880,536,263,747,694,30,All
Maria Mclaughlin,,23,875,540,248,679,567,18,All
Geoff Moulton,,,8,421,175,445,444,15,All
Debbie Kunselman,,,,23,128,362,208,11,All
Bill Caye,,,,,4,163,111,8,All
Rebecca Rhynhart,,,,,,155,0,0,All
Alan L Butkovitz,,,,,,,69,0,All
Bobbie T Curry,,,,,,,,3,All
Total,"1,611","1,350",965,640,305,"1,075",853,39,All
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,1
Carolyn H Nichols,3,53,46,12,8,44,21,0,1
Maria Mclaughlin,,1,45,11,9,38,18,0,1
Geoff Moulton,,,0,10,7,33,12,0,1
Bill Caye,,,,0,1,6,6,0,1
Debbie Kunselman,,,,,1,6,3,0,1
Alan L Butkovitz,,,,,,4,0,0,1
Rebecca Rhynhart,,,,,,,1,0,1
Bobbie T Curry,,,,,,,,0,1
Total,72,61,47,12,11,52,27,0,1
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,2
Carolyn H Nichols,3,42,31,21,11,28,24,0,2
Maria Mclaughlin,,0,29,18,9,26,23,0,2
Geoff Moulton,,,0,15,7,17,16,0,2
Debbie Kunselman,,,,2,8,10,14,0,2
Bill Caye,,,,,0,8,5,0,2
Alan L Butkovitz,,,,,,0,0,0,2
Rebecca Rhynhart,,,,,,,3,0,2
Bobbie T Curry,,,,,,,,0,2
Total,55,49,33,27,14,33,32,0,2
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,3
Carolyn H Nichols,3,24,16,3,4,24,8,0,3
Maria Mclaughlin,,2,16,4,3,18,7,0,3
Geoff Moulton,,,0,5,3,15,5,0,3
Debbie Kunselman,,,,1,1,4,3,0,3
Bill Caye,,,,,0,3,0,0,3
Alan L Butkovitz,,,,,,2,0,0,3
Rebecca Rhynhart,,,,,,,0,0,3
Bobbie T Curry,,,,,,,,0,3
Total,38,29,22,9,5,31,13,0,3
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,4
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,4
Maria Mclaughlin,0,25,24,16,4,19,21,0,4
Carolyn H Nichols,,1,17,11,4,21,16,0,4
Geoff Moulton,,,0,9,1,14,9,0,4
Debbie Kunselman,,,,2,4,4,12,0,4
Bill Caye,,,,,0,2,4,0,4
Alan L Butkovitz,,,,,,4,0,0,4
Rebecca Rhynhart,,,,,,,3,0,4
Bobbie T Curry,,,,,,,,0,4
Total,42,40,25,19,6,32,32,0,4
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,5
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,5
Carolyn H Nichols,1,71,52,36,18,52,46,2,5
Maria Mclaughlin,,0,52,36,18,46,35,1,5
Geoff Moulton,,,0,24,11,27,29,0,5
Debbie Kunselman,,,,0,9,28,11,1,5
Bill Caye,,,,,0,14,5,1,5
Rebecca Rhynhart,,,,,,3,0,0,5
Alan L Butkovitz,,,,,,,3,0,5
Bobbie T Curry,,,,,,,,0,5
Total,102,82,57,40,20,64,55,2,5
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,6
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,6
Carolyn H Nichols,1,156,125,112,21,112,65,0,6
Maria Mclaughlin,,1,129,114,21,115,55,0,6
Geoff Moulton,,,1,98,11,86,45,0,6
Debbie Kunselman,,,,2,13,86,35,0,6
Bill Caye,,,,,0,16,6,0,6
Rebecca Rhynhart,,,,,,13,0,0,6
Alan L Butkovitz,,,,,,,5,0,6
Bobbie T Curry,,,,,,,,0,6
Total,183,176,135,126,24,142,75,0,6
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,7
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,7
Carolyn H Nichols,4,38,28,18,6,30,21,1,7
Maria Mclaughlin,,0,27,18,6,27,17,0,7
Geoff Moulton,,,0,14,4,15,13,0,7
Debbie Kunselman,,,,0,2,7,11,0,7
Bill Caye,,,,,0,3,4,0,7
Alan L Butkovitz,,,,,,6,0,0,7
Rebecca Rhynhart,,,,,,,3,0,7
Bobbie T Curry,,,,,,,,0,7
Total,59,46,28,20,7,42,28,1,7
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,8
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,8
Carolyn H Nichols,5,27,16,16,4,21,17,1,8
Maria Mclaughlin,,0,15,15,4,15,14,1,8
Debbie Kunselman,,,2,9,4,10,6,1,8
Geoff Moulton,,,,0,1,6,9,1,8
Bill Caye,,,,,0,3,1,0,8
Rebecca Rhynhart,,,,,,1,0,0,8
Alan L Butkovitz,,,,,,,5,0,8
Bobbie T Curry,,,,,,,,0,8
Total,46,31,20,17,5,26,23,1,8
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,9
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,9
Carolyn H Nichols,2,35,28,8,6,24,17,1,9
Maria Mclaughlin,,0,28,8,6,19,13,1,9
Geoff Moulton,,,0,8,5,16,10,0,9
Debbie Kunselman,,,,0,0,4,3,0,9
Bill Caye,,,,,0,2,3,0,9
Alan L Butkovitz,,,,,,0,0,0,9
Rebecca Rhynhart,,,,,,,3,0,9
Bobbie T Curry,,,,,,,,0,9
Total,48,37,29,8,6,26,20,1,9
,City Controller - Democrat,,,Judge Of The Superior Court - Democrat,,,,,10
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,10
Rebecca Rhynhart,15,0,0,14,11,4,4,2,10
Alan L Butkovitz,,1,0,13,9,8,3,3,10
Bobbie T Curry,,,0,1,0,0,0,0,10
Carolyn H Nichols,,,,1,19,13,6,5,10
Maria Mclaughlin,,,,,1,13,8,4,10
Geoff Moulton,,,,,,0,4,3,10
Debbie Kunselman,,,,,,,1,1,10
Bill Caye,,,,,,,,1,10
Total,32,15,1,31,23,14,9,6,10
,City Controller - Democrat,,,Judge Of The Superior Court - Democrat,,,,,11
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,11
Rebecca Rhynhart,25,0,0,19,20,16,8,5,11
Alan L Butkovitz,,1,0,17,15,11,4,2,11
Bobbie T Curry,,,0,0,1,0,0,0,11
Carolyn H Nichols,,,,0,30,26,9,5,11
Maria Mclaughlin,,,,,1,25,10,6,11
Geoff Moulton,,,,,,0,10,5,11
Bill Caye,,,,,,,0,3,11
Debbie Kunselman,,,,,,,,0,11
Total,50,21,1,38,37,29,13,8,11
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,12
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,12
Carolyn H Nichols,1,38,30,13,6,35,21,0,12
Maria Mclaughlin,,2,29,15,8,29,18,0,12
Geoff Moulton,,,1,12,5,24,8,0,12
Debbie Kunselman,,,,1,4,8,6,0,12
Bill Caye,,,,,0,5,4,0,12
Alan L Butkovitz,,,,,,1,0,0,12
Rebecca Rhynhart,,,,,,,3,0,12
Bobbie T Curry,,,,,,,,0,12
Total,58,50,34,16,9,38,33,0,12
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,13
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,13
Carolyn H Nichols,1,25,23,11,5,22,14,0,13
Maria Mclaughlin,,0,22,9,4,18,11,0,13
Geoff Moulton,,,0,10,4,14,7,0,13
Debbie Kunselman,,,,0,2,6,3,0,13
Bill Caye,,,,,0,3,2,0,13
Alan L Butkovitz,,,,,,1,0,0,13
Rebecca Rhynhart,,,,,,,6,0,13
Bobbie T Curry,,,,,,,,0,13
Total,40,32,24,11,5,26,24,0,13
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,14
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,14
Carolyn H Nichols,6,97,83,68,16,70,39,2,14
Maria Mclaughlin,,6,84,69,15,67,34,2,14
Geoff Moulton,,,1,65,13,54,31,2,14
Debbie Kunselman,,,,0,11,51,20,1,14
Bill Caye,,,,,0,13,2,1,14
Rebecca Rhynhart,,,,,,10,0,0,14
Alan L Butkovitz,,,,,,,4,0,14
Bobbie T Curry,,,,,,,,0,14
Total,123,116,93,75,19,93,45,2,14
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,15
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,15
Carolyn H Nichols,1,49,43,20,18,42,31,1,15
Maria Mclaughlin,,1,41,20,16,35,20,0,15
Geoff Moulton,,,0,16,15,27,20,0,15
Debbie Kunselman,,,,0,5,16,7,0,15
Bill Caye,,,,,0,12,7,0,15
Rebecca Rhynhart,,,,,,11,0,0,15
Alan L Butkovitz,,,,,,,4,0,15
Bobbie T Curry,,,,,,,,0,15
Total,75,56,47,23,19,61,38,1,15
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,16
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,16
Carolyn H Nichols,3,40,31,20,12,27,22,1,16
Maria Mclaughlin,,0,30,19,10,24,21,0,16
Geoff Moulton,,,0,15,6,17,15,0,16
Debbie Kunselman,,,,2,6,11,8,0,16
Bill Caye,,,,,0,6,5,0,16
Rebecca Rhynhart,,,,,,5,0,0,16
Alan L Butkovitz,,,,,,,3,0,16
Bobbie T Curry,,,,,,,,0,16
Total,55,47,32,22,12,35,30,1,16
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,17
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,17
Carolyn H Nichols,1,34,28,10,4,33,21,2,17
Maria Mclaughlin,,0,27,11,4,16,22,2,17
Geoff Moulton,,,2,7,1,14,12,2,17
Debbie Kunselman,,,,2,3,5,7,1,17
Bill Caye,,,,,0,1,3,0,17
Alan L Butkovitz,,,,,,2,0,0,17
Rebecca Rhynhart,,,,,,,3,0,17
Bobbie T Curry,,,,,,,,1,17
Total,59,42,32,15,4,39,30,5,17
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,18
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,18
Carolyn H Nichols,2,38,30,17,9,22,29,1,18
Maria Mclaughlin,,3,31,15,9,18,24,0,18
Geoff Moulton,,,0,11,4,12,19,0,18
Debbie Kunselman,,,,0,6,9,10,0,18
Bill Caye,,,,,1,3,7,0,18
Rebecca Rhynhart,,,,,,4,0,0,18
Alan L Butkovitz,,,,,,,2,0,18
Bobbie T Curry,,,,,,,,0,18
Total,56,47,33,19,11,34,32,1,18
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,19
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,19
Carolyn H Nichols,1,29,21,18,5,21,11,1,19
Maria Mclaughlin,,0,20,17,5,17,10,1,19
Geoff Moulton,,,0,13,2,11,6,1,19
Debbie Kunselman,,,,1,5,10,6,0,19
Bill Caye,,,,,1,5,1,0,19
Rebecca Rhynhart,,,,,,3,0,0,19
Alan L Butkovitz,,,,,,,3,0,19
Bobbie T Curry,,,,,,,,0,19
Total,40,34,23,20,7,28,17,1,19
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,20
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,20
Carolyn H Nichols,0,19,20,13,10,13,14,0,20
Maria Mclaughlin,,0,18,9,8,10,9,0,20
Geoff Moulton,,,1,10,9,8,8,0,20
Bill Caye,,,,0,3,5,7,0,20
Debbie Kunselman,,,,,0,5,2,0,20
Rebecca Rhynhart,,,,,,6,0,0,20
Alan L Butkovitz,,,,,,,0,0,20
Bobbie T Curry,,,,,,,,0,20
Total,31,22,21,13,10,22,14,0,20
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,21
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Bill Caye,Debbie Kunselman,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,21
Maria Mclaughlin,0,19,13,9,5,13,10,0,21
Carolyn H Nichols,,3,12,8,4,9,10,0,21
Geoff Moulton,,,1,7,3,5,7,0,21
Bill Caye,,,,0,3,4,6,0,21
Debbie Kunselman,,,,,1,4,1,0,21
Rebecca Rhynhart,,,,,,2,0,0,21
Alan L Butkovitz,,,,,,,1,0,21
Bobbie T Curry,,,,,,,,0,21
Total,24,23,14,10,6,16,12,0,21
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,22
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,22
Carolyn H Nichols,2,39,32,19,14,32,17,1,22
Maria Mclaughlin,,1,34,19,15,25,15,1,22
Geoff Moulton,,,0,14,10,20,14,1,22
Bill Caye,,,,0,7,14,5,0,22
Debbie Kunselman,,,,,1,10,6,1,22
Rebecca Rhynhart,,,,,,4,0,0,22
Alan L Butkovitz,,,,,,,2,0,22
Bobbie T Curry,,,,,,,,0,22
Total,53,43,36,21,19,40,22,1,22
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,23
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,23
Carolyn H Nichols,4,30,25,17,16,27,9,5,23
Maria Mclaughlin,,0,23,15,12,22,7,3,23
Geoff Moulton,,,0,11,11,17,3,3,23
Debbie Kunselman,,,,0,6,12,4,2,23
Bill Caye,,,,,0,8,3,4,23
Rebecca Rhynhart,,,,,,5,0,0,23
Alan L Butkovitz,,,,,,,4,0,23
Bobbie T Curry,,,,,,,,0,23
Total,47,34,25,18,16,35,14,5,23
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,24
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,24
Carolyn H Nichols,2,24,18,11,5,18,16,1,24
Maria Mclaughlin,,2,19,11,4,14,13,0,24
Geoff Moulton,,,0,8,2,9,10,0,24
Debbie Kunselman,,,,0,4,5,7,0,24
Bill Caye,,,,,0,4,2,0,24
Rebecca Rhynhart,,,,,,4,0,0,24
Alan L Butkovitz,,,,,,,3,0,24
Bobbie T Curry,,,,,,,,1,24
Total,39,31,21,14,7,27,22,2,24
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,25
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,25
Carolyn H Nichols,2,30,18,16,9,26,19,4,25
Maria Mclaughlin,,0,19,16,10,23,16,1,25
Debbie Kunselman,,,1,7,9,9,10,1,25
Geoff Moulton,,,,0,3,6,8,2,25
Bill Caye,,,,,1,2,7,1,25
Rebecca Rhynhart,,,,,,3,0,0,25
Alan L Butkovitz,,,,,,,2,0,25
Bobbie T Curry,,,,,,,,1,25
Total,56,43,24,19,12,39,24,6,25
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,26
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,26
Carolyn H Nichols,7,33,29,17,3,26,20,3,26
Maria Mclaughlin,,0,26,16,3,21,14,2,26
Geoff Moulton,,,1,13,3,18,11,2,26
Debbie Kunselman,,,,2,1,8,7,0,26
Bill Caye,,,,,0,1,3,0,26
Alan L Butkovitz,,,,,,3,0,0,26
Rebecca Rhynhart,,,,,,,5,0,26
Bobbie T Curry,,,,,,,,0,26
Total,58,38,33,19,4,34,28,3,26
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,27
