col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Rich Negrin,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,John O Neill,All
Carolyn H Nichols,14,728,620,483,130,382,247,118,115,47,11,11,All
Maria Mclaughlin,,5,616,478,135,350,225,85,99,45,10,11,All
Geoff Moulton,,,0,420,94,270,208,57,69,29,6,8,All
Debbie Kunselman,,,,1,63,240,161,50,48,16,5,7,All
Bill Caye,,,,,0,73,21,19,20,12,6,3,All
Lawrence S Krasner,,,,,,87,0,0,0,0,0,0,All
Rich Negrin,,,,,,,25,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,34,0,0,0,0,All
Joe Khan,,,,,,,,,26,0,0,0,All
Michael W Untermeyer,,,,,,,,,,24,0,0,All
Teresa Carr Deni,,,,,,,,,,,0,0,All
John O Neill,,,,,,,,,,,,0,All
Total,957,839,656,533,156,528,294,171,170,86,14,13,All
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Rich Negrin,Joe Khan,John O Neill,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,1
Maria Mclaughlin,0,58,46,42,10,42,15,5,3,1,1,0,1
Carolyn H Nichols,,1,47,42,10,39,11,5,4,3,1,0,1
Geoff Moulton,,,0,37,5,31,10,2,3,1,1,0,1
Debbie Kunselman,,,,0,5,29,8,2,3,1,1,0,1
Bill Caye,,,,,0,8,2,1,0,0,1,0,1
Lawrence S Krasner,,,,,,4,0,0,0,0,0,0,1
Rich Negrin,,,,,,,2,0,0,0,0,0,1
Joe Khan,,,,,,,,1,0,0,0,0,1
John O Neill,,,,,,,,,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,,,0,0,0,1
Michael W Untermeyer,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,0,1
Total,67,64,48,44,12,49,18,6,4,3,2,0,1
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rich Negrin,Joe Khan,Lawrence S Krasner,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,2
Carolyn H Nichols,0,12,12,7,3,6,2,5,2,2,0,0,2
Maria Mclaughlin,,0,13,7,3,4,5,5,2,1,0,0,2
Geoff Moulton,,,0,6,3,5,2,5,2,0,0,0,2
Debbie Kunselman,,,,0,0,3,0,3,1,2,0,0,2
Bill Caye,,,,,0,0,0,2,1,0,0,0,2
Rich Negrin,,,,,,0,0,0,0,0,0,0,2
Joe Khan,,,,,,,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,,0,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,1,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,0,0,0,2
John O Neill,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,2
Total,17,17,14,9,3,7,6,5,4,2,0,0,2
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Rich Negrin,Joe Khan,Tariq Karim El Shabazz,Teresa Carr Deni,Michael W Untermeyer,John O Neill,3
Carolyn H Nichols,1,108,90,77,18,80,23,11,8,2,1,0,3
Maria Mclaughlin,,0,92,80,20,76,23,10,4,1,1,0,3
Geoff Moulton,,,0,66,11,62,23,9,3,0,0,0,3
Debbie Kunselman,,,,0,12,58,17,6,2,1,1,0,3
Bill Caye,,,,,0,14,5,3,1,0,0,0,3
Lawrence S Krasner,,,,,,12,0,0,0,0,0,0,3
Rich Negrin,,,,,,,3,0,0,0,0,0,3
Joe Khan,,,,,,,,1,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,,,1,0,0,0,3
Teresa Carr Deni,,,,,,,,,,0,0,0,3
Michael W Untermeyer,,,,,,,,,,,0,0,3
John O Neill,,,,,,,,,,,,0,3
Total,127,115,97,86,23,101,30,13,11,2,1,0,3
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,4
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Tariq Karim El Shabazz,Rich Negrin,Joe Khan,Lawrence S Krasner,Michael W Untermeyer,John O Neill,Teresa Carr Deni,4
Carolyn H Nichols,0,12,10,6,1,6,7,4,1,0,0,0,4
Maria Mclaughlin,,0,10,5,1,5,8,2,1,0,0,0,4
Geoff Moulton,,,0,5,1,1,7,1,1,0,0,0,4
Debbie Kunselman,,,,0,0,2,5,0,0,0,0,0,4
Bill Caye,,,,,0,1,0,0,1,0,0,0,4
Tariq Karim El Shabazz,,,,,,1,0,0,0,0,0,0,4
Rich Negrin,,,,,,,0,0,0,0,0,0,4
Joe Khan,,,,,,,,1,0,0,0,0,4
Lawrence S Krasner,,,,,,,,,0,0,0,0,4
Michael W Untermeyer,,,,,,,,,,1,0,0,4
John O Neill,,,,,,,,,,,0,0,4
Teresa Carr Deni,,,,,,,,,,,,0,4
Total,18,16,10,7,2,10,8,6,2,1,0,0,4
,District Attorney - Democrat,,,,,,,Judge Of The Superior Court - Democrat,,,,,5
,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,5
Lawrence S Krasner,13,0,0,0,0,0,0,4,3,1,1,0,5
Tariq Karim El Shabazz,,2,0,0,0,0,0,3,4,0,1,0,5
Joe Khan,,,1,0,0,0,0,4,2,2,0,1,5
Rich Negrin,,,,0,0,0,0,3,3,3,2,0,5
Michael W Untermeyer,,,,,2,0,0,0,0,0,0,0,5
John O Neill,,,,,,0,0,0,0,0,0,0,5
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,5
Carolyn H Nichols,,,,,,,,0,10,6,4,1,5
Maria Mclaughlin,,,,,,,,,0,6,4,1,5
Geoff Moulton,,,,,,,,,,0,3,1,5
Debbie Kunselman,,,,,,,,,,,0,0,5
Bill Caye,,,,,,,,,,,,0,5
Total,18,6,5,3,2,0,0,14,12,6,4,1,5
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,6
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Tariq Karim El Shabazz,Lawrence S Krasner,Rich Negrin,Joe Khan,Michael W Untermeyer,John O Neill,Teresa Carr Deni,6
Carolyn H Nichols,1,16,12,4,2,6,5,9,3,0,0,0,6
Maria Mclaughlin,,0,12,4,2,3,5,6,4,1,0,0,6
Geoff Moulton,,,0,3,1,2,3,5,3,0,0,0,6
Debbie Kunselman,,,,0,1,0,2,2,0,0,0,0,6
Bill Caye,,,,,0,0,2,0,0,0,0,0,6
Tariq Karim El Shabazz,,,,,,4,0,0,0,0,0,0,6
Lawrence S Krasner,,,,,,,4,0,0,0,0,0,6
Rich Negrin,,,,,,,,0,0,0,0,0,6
Joe Khan,,,,,,,,,1,0,0,0,6
Michael W Untermeyer,,,,,,,,,,1,0,0,6
John O Neill,,,,,,,,,,,0,0,6
Teresa Carr Deni,,,,,,,,,,,,0,6
Total,24,19,13,4,2,12,9,9,5,2,0,0,6
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,7
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Bill Caye,Geoff Moulton,Rich Negrin,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,John O Neill,Michael W Untermeyer,Teresa Carr Deni,7
Carolyn H Nichols,0,3,3,2,2,2,1,0,1,0,0,0,7
Maria Mclaughlin,,0,2,2,2,2,1,1,0,0,0,0,7
Debbie Kunselman,,,0,1,1,1,1,0,1,0,0,0,7
Bill Caye,,,,0,1,2,0,0,0,0,0,0,7
Geoff Moulton,,,,,0,1,1,0,0,0,0,0,7
Rich Negrin,,,,,,0,0,0,0,0,0,0,7
Joe Khan,,,,,,,0,0,0,0,0,0,7
Lawrence S Krasner,,,,,,,,0,0,0,0,0,7
Tariq Karim El Shabazz,,,,,,,,,0,0,0,0,7
John O Neill,,,,,,,,,,0,0,0,7
Michael W Untermeyer,,,,,,,,,,,0,0,7
Teresa Carr Deni,,,,,,,,,,,,0,7
Total,4,4,3,2,2,2,1,1,1,0,0,0,7
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,8
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rich Negrin,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,John O Neill,8
Carolyn H Nichols,2,13,10,7,3,8,5,5,2,1,1,0,8
