col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Tariq Karim El Shabazz,Teresa Carr Deni,All
Ellen Ceisler,15,870,608,374,410,32,"1,904",779,298,98,69,69,37,All
Joe Cosgrove,,4,90,191,22,18,763,314,174,48,34,18,6,All
Todd Eagen,,,6,16,10,11,498,142,48,19,21,14,4,All
Timothy Barry,,,,4,19,8,335,156,106,50,17,23,5,All
Irene M Clark,,,,,0,3,274,102,38,16,11,18,20,All
Bryan Barbin,,,,,,1,40,18,11,3,3,0,0,All
Lawrence S Krasner,,,,,,,423,0,0,0,0,0,0,All
Joe Khan,,,,,,,,230,0,0,0,0,0,All
Rich Negrin,,,,,,,,,103,0,0,0,0,All
Michael W Untermeyer,,,,,,,,,,38,0,0,0,All
John O Neill,,,,,,,,,,,35,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,29,0,All
Teresa Carr Deni,,,,,,,,,,,,,14,All
Total,"3,291","1,372",771,706,480,77,"2,650","1,173",516,185,128,118,55,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,1
Ellen Ceisler,1,45,14,10,13,1,65,34,17,9,3,2,0,1
Joe Cosgrove,,0,8,7,0,1,29,13,13,5,3,1,0,1
Todd Eagen,,,1,4,2,0,14,7,6,0,0,1,0,1
Timothy Barry,,,,0,1,0,10,7,4,1,4,1,0,1
Irene M Clark,,,,,0,0,10,4,1,0,1,0,0,1
Bryan Barbin,,,,,,0,0,1,1,0,0,0,0,1
Lawrence S Krasner,,,,,,,16,0,0,0,0,0,0,1
Joe Khan,,,,,,,,12,0,0,0,0,0,1
Rich Negrin,,,,,,,,,7,0,0,0,0,1
John O Neill,,,,,,,,,,4,0,0,0,1
Michael W Untermeyer,,,,,,,,,,,2,0,0,1
