col_1,col_2,col_3,division
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,All
,Michael Tomlinson,Vincent Furlong,All
Michael Tomlinson,2,29,All
Vincent Furlong,,0,All
Total,31,29,All
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,1
,Michael Tomlinson,Vincent Furlong,1
Michael Tomlinson,0,3,1
Vincent Furlong,,0,1
Total,3,3,1
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,2
,Michael Tomlinson,Vincent Furlong,2
Michael Tomlinson,0,1,2
Vincent Furlong,,0,2
Total,1,1,2
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,7
,Michael Tomlinson,Vincent Furlong,7
Michael Tomlinson,0,4,7
Vincent Furlong,,0,7
Total,4,4,7
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,9
,Michael Tomlinson,Vincent Furlong,9
Michael Tomlinson,0,1,9
Vincent Furlong,,0,9
Total,1,1,9
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,10
,Michael Tomlinson,Vincent Furlong,10
Michael Tomlinson,0,2,10
Vincent Furlong,,0,10
Total,2,2,10
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,11
,Michael Tomlinson,Vincent Furlong,11
Michael Tomlinson,1,2,11
Vincent Furlong,,0,11
Total,3,2,11
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,14
,Michael Tomlinson,Vincent Furlong,14
Michael Tomlinson,0,3,14
Vincent Furlong,,0,14
Total,3,3,14
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,15
,Michael Tomlinson,Vincent Furlong,15
Michael Tomlinson,0,3,15
Vincent Furlong,,0,15
Total,3,3,15
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,16
,Michael Tomlinson,Vincent Furlong,16
Michael Tomlinson,0,3,16
Vincent Furlong,,0,16
Total,3,3,16
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,18
,Michael Tomlinson,Vincent Furlong,18
Michael Tomlinson,0,2,18
Vincent Furlong,,0,18
Total,2,2,18
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,19
,Michael Tomlinson,Vincent Furlong,19
Michael Tomlinson,0,1,19
Vincent Furlong,,0,19
Total,1,1,19
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,21
,Michael Tomlinson,Vincent Furlong,21
Michael Tomlinson,0,1,21
Vincent Furlong,,0,21
Total,1,1,21
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,22
,Michael Tomlinson,Vincent Furlong,22
Michael Tomlinson,0,1,22
Vincent Furlong,,0,22
Total,1,1,22
,City Controller - Republican,Judge Of The Court Of Common Pleas - Republican,24
,Michael Tomlinson,Vincent Furlong,24
Michael Tomlinson,1,2,24
Vincent Furlong,,0,24
Total,3,2,24
