col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Judge Of The Superior Court - Republican,,,,,Judge Of The Commonwealth Court - Republican,,All
,Emil Giordano,Craig Stedman,Wade A Kagarise,Paula A Patrick,Mary Murray,Christine Fizzano Cannon,Paul Lalley,All
Emil Giordano,11,170,149,105,55,192,177,All
Craig Stedman,,2,146,90,51,173,163,All
Wade A Kagarise,,,0,74,31,149,144,All
Paula A Patrick,,,,9,42,108,100,All
Mary Murray,,,,,1,62,54,All
Christine Fizzano Cannon,,,,,,4,170,All
Paul Lalley,,,,,,,1,All
Total,236,193,163,142,73,232,202,All
,Judge Of The Commonwealth Court - Republican,,Judge Of The Superior Court - Republican,,,,,1
,Christine Fizzano Cannon,Paul Lalley,Emil Giordano,Paula A Patrick,Craig Stedman,Mary Murray,Wade A Kagarise,1
Christine Fizzano Cannon,0,3,3,4,3,2,1,1
Paul Lalley,,0,4,3,4,2,1,1
Emil Giordano,,,1,3,4,2,1,1
Paula A Patrick,,,,0,3,2,0,1
Craig Stedman,,,,,0,2,1,1
Mary Murray,,,,,,0,0,1
Wade A Kagarise,,,,,,,0,1
Total,5,4,5,5,4,2,1,1
,Judge Of The Commonwealth Court - Republican,,Judge Of The Superior Court - Republican,,,,,2
,Christine Fizzano Cannon,Paul Lalley,Emil Giordano,Craig Stedman,Paula A Patrick,Mary Murray,Wade A Kagarise,2
Christine Fizzano Cannon,0,4,5,4,3,2,2,2
Paul Lalley,,0,4,4,3,2,2,2
Emil Giordano,,,0,4,3,2,2,2
Craig Stedman,,,,0,3,2,2,2
Paula A Patrick,,,,,0,2,1,2
Mary Murray,,,,,,0,0,2
Wade A Kagarise,,,,,,,0,2
Total,5,4,5,4,3,2,2,2
,Judge Of The Superior Court - Republican,,,,,Judge Of The Commonwealth Court - Republican,,3
,Emil Giordano,Craig Stedman,Wade A Kagarise,Mary Murray,Paula A Patrick,Christine Fizzano Cannon,Paul Lalley,3
Emil Giordano,0,4,4,2,1,6,5,3
Craig Stedman,,1,4,1,1,4,3,3
Wade A Kagarise,,,0,1,1,4,3,3
