col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
Daniel R Sulman,,,,,,,,,,,,,,,,,0,33,47,124,31,47,31,47,26,39,17,15,15,20,24,14,0,2,2,1,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,1,40,32,101,38,95,40,88,28,20,19,23,20,15,15,2,2,0,1,All
Deborah Canty,,,,,,,,,,,,,,,,,,,4,28,27,90,25,50,21,77,36,40,23,20,26,20,2,3,0,1,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,2,20,33,29,32,15,26,18,7,10,9,18,13,1,1,1,2,All
John Macoretta,,,,,,,,,,,,,,,,,,,,,1,29,103,36,103,16,15,11,17,12,20,7,1,2,0,0,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,28,38,32,77,21,39,26,17,31,17,3,2,0,2,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,1,37,89,24,12,7,14,15,23,12,0,1,0,0,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,28,35,38,36,35,19,27,25,0,0,1,0,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,1,17,13,13,18,9,18,6,0,1,1,0,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,26,17,7,19,8,3,1,0,2,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,4,19,14,13,8,14,0,0,0,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,32,20,8,18,1,0,1,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,10,17,1,0,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,14,0,1,0,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,1,0,1,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,841,805,532,396,188,471,467,449,448,406,384,383,326,300,287,277,265,241,221,212,197,183,178,167,166,140,109,103,78,71,70,59,4,4,3,2,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,,,1
,Brian Mclaughlin,Lucretia C Clemons,Stella Tsai,Vincent Furlong,Crystal B Powell,Zac Shaffer,Deborah Cianfrani,David Conroy,Henry Mcgregor Sias,John Macoretta,Lawrence J Bozzelli,Shanese Johnson,Vikki Kristiansson,Mark B Cohen,Rania Major,Bill Rice,Daniel R Sulman,Vincent Melchiorre,Danyl S Patterson,Deborah Canty,Jennifer Schultz,Jon Marshall,Mark J Moore,Terri M Booker,Wendi Barish,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Leon Goodman,Leonard Deutchman,Matthew C Monroe,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,1
Brian Mclaughlin,1,4,5,4,4,5,4,2,4,4,3,1,3,2,3,2,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,6,6,5,2,0,1
Lucretia C Clemons,,1,4,2,6,4,3,4,1,0,1,2,0,2,0,1,1,2,0,1,0,0,1,0,1,0,0,0,0,0,0,6,4,2,2,0,1
Stella Tsai,,,0,4,2,3,6,1,4,3,4,2,3,3,3,2,2,1,0,1,1,1,1,1,1,0,0,0,0,0,0,8,7,6,3,0,1
Vincent Furlong,,,,1,1,0,4,0,4,4,3,2,4,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,1
Crystal B Powell,,,,,0,5,1,4,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1
Zac Shaffer,,,,,,0,1,3,0,0,1,1,0,1,0,1,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,3,2,2,2,0,1
Deborah Cianfrani,,,,,,,0,1,4,3,3,2,3,2,3,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,6,6,5,1,0,1
David Conroy,,,,,,,,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
Henry Mcgregor Sias,,,,,,,,,0,4,3,1,4,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,5,4,1,0,1
John Macoretta,,,,,,,,,,0,3,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,1,0,1
Shanese Johnson,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,1
Vikki Kristiansson,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,1
Mark B Cohen,,,,,,,,,,,,,,0,0,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,3,3,2,2,0,1
Rania Major,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,1
Bill Rice,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,2,2,2,2,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Deborah Canty,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,1,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,1,1,1,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Maria Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,6,3,0,1
Carolyn H Nichols,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,0,1
Geoff Moulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1
Debbie Kunselman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Bill Caye,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,12,9,8,8,7,7,6,5,5,5,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,11,10,6,3,0,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Zac Shaffer,Shanese Johnson,Brian Mclaughlin,Deborah Cianfrani,Crystal B Powell,Daniel R Sulman,David Conroy,Lucretia C Clemons,Stella Tsai,Leon Goodman,Vincent Furlong,Vincent Melchiorre,Henry Mcgregor Sias,John Macoretta,Leonard Deutchman,Mark B Cohen,Vikki Kristiansson,Mark J Moore,Rania Major,Bill Rice,Jon Marshall,Lawrence J Bozzelli,Deborah Canty,Jennifer Schultz,Terri M Booker,Christian Dicicco,Matthew C Monroe,Betsy Wahl,Danyl S Patterson,Dawn M Tancredi,Wendi Barish,2
Carolyn H Nichols,1,12,9,5,4,8,8,6,6,5,5,4,4,7,4,4,4,5,4,4,4,4,1,3,0,1,2,1,2,1,1,1,0,0,0,0,2
Maria Mclaughlin,,1,9,5,5,9,8,4,6,5,5,5,5,4,3,5,4,4,4,4,4,3,2,2,1,2,2,2,2,2,1,0,0,0,0,0,2
Geoff Moulton,,,0,5,3,6,4,6,5,3,4,3,4,3,3,5,2,1,2,2,4,2,2,2,1,2,3,1,1,1,0,0,0,0,0,0,2
Bill Caye,,,,0,3,3,3,4,3,2,2,2,2,1,4,4,1,2,3,2,3,3,1,2,1,1,1,0,1,0,0,1,0,0,0,0,2
Debbie Kunselman,,,,,0,4,2,2,3,1,2,2,3,2,1,3,3,2,3,2,4,2,2,1,0,2,1,1,2,2,0,1,0,0,0,0,2
Zac Shaffer,,,,,,0,7,2,5,7,5,7,7,4,3,3,5,2,1,3,4,2,3,2,1,2,1,1,1,2,1,0,0,0,0,0,2
Shanese Johnson,,,,,,,0,1,4,5,3,4,4,4,3,2,3,3,1,3,2,2,1,1,0,1,0,1,1,1,1,0,0,0,0,0,2
Brian Mclaughlin,,,,,,,,0,4,1,1,1,1,2,3,4,0,2,3,1,3,3,1,3,1,1,2,0,0,0,0,1,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,0,3,3,3,3,4,1,4,3,2,3,1,4,3,0,3,0,0,2,0,1,0,0,1,0,0,0,0,2
Crystal B Powell,,,,,,,,,,0,3,6,5,3,1,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,0,4,3,3,1,2,4,1,0,3,1,0,2,0,1,2,2,0,1,1,1,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,0,6,3,1,1,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,0,3,1,1,3,0,1,0,2,0,2,0,0,2,0,1,0,2,0,0,0,0,0,0,2
Stella Tsai,,,,,,,,,,,,,,0,0,1,2,3,2,1,2,2,1,2,0,1,1,1,0,1,1,1,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,0,3,2,1,1,2,1,3,2,2,2,1,1,0,1,0,0,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,0,2,2,3,3,3,3,1,2,1,1,3,0,2,0,0,0,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,0,1,1,2,1,2,2,1,1,1,1,0,2,1,0,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,3,3,1,3,0,2,0,0,1,0,1,0,1,1,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,,0,1,2,3,0,2,0,0,1,0,1,0,0,1,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,1,2,0,2,0,1,0,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,1,1,1,1,1,0,1,0,0,0,0,2
Vikki Kristiansson,,,,,,,,,,,,,,,,,,,,,,0,1,4,1,0,1,0,1,0,0,1,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,1,2,3,1,1,0,2,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,0,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,18,18,11,7,6,12,9,8,8,7,7,7,7,7,6,6,6,5,5,5,5,5,4,4,3,3,3,2,2,2,1,1,0,0,0,0,2
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Brian Mclaughlin,Crystal B Powell,Lucretia C Clemons,Vikki Kristiansson,Mark B Cohen,Stella Tsai,Zac Shaffer,David Conroy,Deborah Cianfrani,Rania Major,Vincent Furlong,John Macoretta,Jon Marshall,Shanese Johnson,Bill Rice,Daniel R Sulman,Deborah Canty,Henry Mcgregor Sias,Danyl S Patterson,Lawrence J Bozzelli,Leonard Deutchman,Vincent Melchiorre,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Jennifer Schultz,Leon Goodman,Mark J Moore,Matthew C Monroe,Terri M Booker,Wendi Barish,3
Maria Mclaughlin,1,3,4,2,1,6,1,1,6,4,4,0,0,3,4,4,3,2,1,2,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3
Carolyn H Nichols,,0,3,1,1,2,1,1,3,2,4,1,1,3,3,3,2,1,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
Geoff Moulton,,,0,1,1,3,0,1,3,2,3,0,0,2,3,3,2,1,1,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3
Debbie Kunselman,,,,0,0,2,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Bill Caye,,,,,0,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Brian Mclaughlin,,,,,,0,0,1,3,2,2,0,0,2,3,3,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Crystal B Powell,,,,,,,0,5,0,0,1,5,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,0,0,0,1,5,4,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Vikki Kristiansson,,,,,,,,,0,4,4,0,0,3,4,4,2,2,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3
Mark B Cohen,,,,,,,,,,1,3,0,0,2,3,3,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,0,1,1,4,3,3,2,2,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,,0,4,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
David Conroy,,,,,,,,,,,,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Deborah Cianfrani,,,,,,,,,,,,,,0,2,2,2,1,2,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,0,4,2,1,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,0,2,1,1,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,13,5,4,3,1,6,6,6,6,5,5,5,4,4,4,4,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Mark B Cohen,Vikki Kristiansson,Vincent Furlong,Rania Major,Stella Tsai,Deborah Cianfrani,Lawrence J Bozzelli,Zac Shaffer,Crystal B Powell,Shanese Johnson,Brian Mclaughlin,Deborah Canty,Daniel R Sulman,Henry Mcgregor Sias,John Macoretta,Lucretia C Clemons,David Conroy,Jennifer Schultz,Leon Goodman,Vincent Melchiorre,Wendi Barish,Danyl S Patterson,Jon Marshall,Terri M Booker,Leonard Deutchman,Bill Rice,Mark J Moore,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,4
Maria Mclaughlin,1,32,25,19,8,20,18,17,17,17,16,12,13,13,12,12,10,11,10,7,11,9,8,8,5,7,5,3,5,2,1,1,0,0,0,0,4
Carolyn H Nichols,,0,25,18,9,18,18,17,18,19,16,12,11,12,13,12,10,10,10,8,10,8,9,8,3,7,5,4,5,1,2,1,1,0,0,0,4
Geoff Moulton,,,1,16,7,13,15,13,14,16,13,12,9,8,9,10,7,8,9,8,8,8,5,6,4,4,2,3,2,1,1,1,1,0,0,0,4
Debbie Kunselman,,,,0,3,9,11,9,8,10,9,5,6,6,9,5,7,5,6,4,9,5,6,5,3,5,2,2,1,1,1,1,1,0,0,0,4
Bill Caye,,,,,0,5,6,3,7,5,5,3,5,2,3,3,4,4,2,1,2,2,5,3,1,2,1,1,2,0,0,0,1,0,0,0,4
Mark B Cohen,,,,,,1,9,5,7,7,6,5,6,5,6,5,8,6,4,2,4,3,6,4,2,5,4,4,3,2,1,1,0,0,0,0,4
Vikki Kristiansson,,,,,,,0,11,12,11,8,10,8,8,6,5,4,8,7,8,8,8,5,4,3,2,1,2,1,1,0,0,0,0,0,0,4
Vincent Furlong,,,,,,,,0,11,8,9,8,1,6,6,7,6,4,7,8,4,3,4,3,1,3,1,2,4,0,0,0,1,0,0,0,4
Rania Major,,,,,,,,,0,12,10,10,5,5,7,7,5,3,7,8,2,3,3,7,1,2,2,1,3,1,0,0,1,0,0,0,4
Stella Tsai,,,,,,,,,,1,12,9,5,4,7,7,6,4,8,6,4,5,4,3,3,4,3,2,1,0,1,1,1,0,0,0,4
Deborah Cianfrani,,,,,,,,,,,0,10,2,2,6,9,5,2,10,6,3,2,5,2,1,5,2,3,1,0,1,1,1,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,0,3,2,1,7,0,3,8,9,2,3,1,4,2,1,1,2,0,1,0,0,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,0,7,3,2,1,6,1,1,7,6,3,6,4,1,1,0,1,3,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,0,8,0,3,5,0,1,8,6,2,4,3,1,2,1,2,1,0,0,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,0,1,7,4,1,0,5,3,5,3,2,4,2,2,3,0,1,1,1,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,0,2,2,7,4,1,2,1,3,1,3,2,2,2,0,0,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,,1,2,1,0,3,1,7,1,1,6,2,1,4,0,1,1,1,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,2,0,5,6,3,2,3,0,1,1,1,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,6,2,1,1,2,0,1,3,1,0,0,0,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,,,,,0,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,0,6,4,4,3,3,2,0,1,1,0,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,,,0,2,2,3,0,1,2,0,0,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,1,0,5,1,1,2,0,1,1,1,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,2,2,0,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,1,1,0,0,0,0,4
