col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Tariq Karim El Shabazz,Teresa Carr Deni,All
Ellen Ceisler,12,958,"1,176",460,455,34,"1,925","1,286",572,166,60,63,48,All
Joe Cosgrove,,9,84,247,19,14,716,427,250,65,21,20,15,All
Todd Eagen,,,3,35,9,4,655,454,145,53,15,10,5,All
Timothy Barry,,,,1,12,19,383,239,159,61,16,21,8,All
Irene M Clark,,,,,0,2,268,116,53,23,8,16,21,All
Bryan Barbin,,,,,,0,36,21,8,6,1,0,3,All
Lawrence S Krasner,,,,,,,399,0,0,0,0,0,0,All
Joe Khan,,,,,,,,274,0,0,0,0,0,All
Rich Negrin,,,,,,,,,141,0,0,0,0,All
Michael W Untermeyer,,,,,,,,,,64,0,0,0,All
John O Neill,,,,,,,,,,,21,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,15,0,All
Teresa Carr Deni,,,,,,,,,,,,,5,All
Total,"4,143","1,528","1,346",892,506,76,"2,660","1,789",855,289,96,91,63,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Timothy Barry,Irene M Clark,Bryan Barbin,Joe Khan,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Tariq Karim El Shabazz,1
Ellen Ceisler,0,70,47,28,21,0,86,71,41,9,5,3,0,1
Todd Eagen,,0,6,2,0,1,33,32,10,5,1,1,1,1
Joe Cosgrove,,,0,13,0,1,33,24,15,2,3,0,0,1
Timothy Barry,,,,0,0,0,19,19,9,1,1,0,0,1
Irene M Clark,,,,,0,0,5,9,4,2,1,0,0,1
Bryan Barbin,,,,,,0,1,1,0,0,0,0,0,1
Joe Khan,,,,,,,11,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,,15,0,0,0,0,0,1
Rich Negrin,,,,,,,,,15,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,4,0,0,0,1
John O Neill,,,,,,,,,,,1,0,0,1
