col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,All
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Maria Mclaughlin,41,895,532,388,251,580,557,9,All
Carolyn H Nichols,,29,512,371,240,596,519,12,All
Geoff Moulton,,,6,286,171,331,248,5,All
Debbie Kunselman,,,,6,130,282,150,4,All
Bill Caye,,,,,4,160,120,2,All
Rebecca Rhynhart,,,,,,53,0,0,All
Alan L Butkovitz,,,,,,,57,0,All
Bobbie T Curry,,,,,,,,1,All
Total,"1,221","1,190",605,460,298,832,743,17,All
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,1
Maria Mclaughlin,1,43,34,21,16,29,23,0,1
Carolyn H Nichols,,2,32,18,14,26,22,0,1
Geoff Moulton,,,0,16,13,21,17,0,1
Debbie Kunselman,,,,0,5,16,7,0,1
Bill Caye,,,,,0,8,9,0,1
Rebecca Rhynhart,,,,,,2,0,0,1
Alan L Butkovitz,,,,,,,0,0,1
Bobbie T Curry,,,,,,,,0,1
Total,55,52,39,23,17,36,30,0,1
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,2
Carolyn H Nichols,0,31,21,15,11,23,18,0,2
Maria Mclaughlin,,1,20,12,9,21,16,0,2
Geoff Moulton,,,0,11,9,12,11,0,2
Debbie Kunselman,,,,0,5,10,6,0,2
Bill Caye,,,,,0,6,6,0,2
Rebecca Rhynhart,,,,,,1,0,0,2
Alan L Butkovitz,,,,,,,2,0,2
Bobbie T Curry,,,,,,,,0,2
Total,41,38,23,16,12,29,23,0,2
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,3
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,3
Maria Mclaughlin,2,26,18,14,6,27,10,0,3
Carolyn H Nichols,,1,16,12,4,21,12,0,3
Geoff Moulton,,,0,10,4,12,6,0,3
Debbie Kunselman,,,,0,5,8,7,0,3
Bill Caye,,,,,0,4,2,0,3
Alan L Butkovitz,,,,,,4,0,0,3
Rebecca Rhynhart,,,,,,,2,0,3
Bobbie T Curry,,,,,,,,0,3
Total,39,34,18,16,7,34,17,0,3
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,4
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,4
Carolyn H Nichols,2,14,8,5,4,11,11,0,4
Maria Mclaughlin,,1,9,6,5,11,9,0,4
Geoff Moulton,,,0,6,5,7,3,0,4
Debbie Kunselman,,,,0,1,6,1,0,4
Bill Caye,,,,,0,3,3,0,4
Rebecca Rhynhart,,,,,,2,0,0,4
Alan L Butkovitz,,,,,,,3,0,4
Bobbie T Curry,,,,,,,,0,4
Total,24,22,10,8,6,18,17,0,4
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,5
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,5
Maria Mclaughlin,3,49,31,26,13,34,33,0,5
Carolyn H Nichols,,1,27,26,12,31,29,0,5
Geoff Moulton,,,0,21,8,22,19,0,5
Debbie Kunselman,,,,0,9,21,13,0,5
Bill Caye,,,,,0,10,7,0,5
Rebecca Rhynhart,,,,,,3,0,0,5
Alan L Butkovitz,,,,,,,7,0,5
Bobbie T Curry,,,,,,,,0,5
Total,71,62,41,34,17,51,50,0,5
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,6
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,6
Maria Mclaughlin,1,34,21,12,5,23,17,0,6
Carolyn H Nichols,,0,20,12,4,19,17,0,6
Geoff Moulton,,,1,11,6,9,13,0,6
Debbie Kunselman,,,,0,4,4,9,0,6
Bill Caye,,,,,0,1,4,0,6
Alan L Butkovitz,,,,,,3,0,0,6
Rebecca Rhynhart,,,,,,,0,0,6
Bobbie T Curry,,,,,,,,0,6
Total,43,37,24,15,8,26,21,0,6
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,7
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,7
Carolyn H Nichols,2,38,18,13,13,30,21,1,7
