col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
John Macoretta,,,,,,,,,,,,,,,,,,0,8,5,4,4,2,5,4,2,0,3,1,1,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,,,,,,1,10,3,6,3,5,1,2,4,3,3,1,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,0,10,5,4,5,0,2,2,4,2,1,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,2,2,2,4,1,1,1,3,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,9,2,3,2,2,3,4,1,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,4,2,3,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,3,7,2,0,1,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,0,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,4,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,141,52,0,97,84,66,64,60,55,52,51,40,39,37,37,36,36,33,32,29,28,24,22,21,12,12,11,11,10,3,0,0,0,0,1
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Stella Tsai,Vikki Kristiansson,Henry Mcgregor Sias,Jennifer Schultz,Wendi Barish,Lucretia C Clemons,Deborah Cianfrani,Zac Shaffer,Vincent Furlong,Shanese Johnson,Deborah Canty,Rania Major,Daniel R Sulman,Leon Goodman,John Macoretta,Lawrence J Bozzelli,Brian Mclaughlin,Crystal B Powell,Vincent Melchiorre,David Conroy,Terri M Booker,Mark B Cohen,Leonard Deutchman,Mark J Moore,Danyl S Patterson,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Rebecca Rhynhart,4,0,0,50,44,34,42,39,32,23,19,20,19,22,21,15,20,17,14,17,14,9,8,11,4,11,7,3,6,4,0,0,0,0,2
Alan L Butkovitz,,2,0,14,10,15,9,8,10,8,9,7,8,5,4,10,4,5,7,3,6,7,5,2,9,0,3,2,0,0,0,0,0,0,2
Bobbie T Curry,,,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Stella Tsai,,,,1,46,37,38,41,33,24,23,18,18,20,20,22,14,17,17,14,14,10,8,8,5,8,5,4,4,2,0,0,0,0,2
Vikki Kristiansson,,,,,0,32,32,31,30,19,17,13,16,15,19,17,13,16,12,11,10,8,4,8,4,5,3,1,3,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,0,25,23,23,13,16,15,7,7,13,21,17,20,13,16,6,6,3,2,7,4,4,3,3,0,0,0,0,0,2
Jennifer Schultz,,,,,,,0,36,31,15,20,8,15,18,11,12,13,9,8,6,14,4,5,9,5,4,6,2,4,3,0,0,0,0,2
Wendi Barish,,,,,,,,0,29,16,17,8,11,21,12,14,10,7,8,7,13,2,4,10,3,6,6,1,2,1,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,0,10,16,6,15,15,9,15,11,5,5,4,9,5,7,10,1,3,5,2,4,0,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,,0,3,10,12,15,17,2,3,10,10,9,11,5,1,6,5,3,2,1,0,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,0,5,11,4,3,16,6,4,7,3,5,10,9,3,3,3,4,3,2,2,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,0,8,5,14,4,7,12,14,13,4,6,8,5,5,4,5,2,2,3,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,0,9,13,5,5,5,7,3,9,8,5,7,4,2,2,2,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,0,7,2,7,2,3,3,8,4,4,6,3,5,4,0,3,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,0,3,5,11,10,9,7,2,0,5,4,3,0,2,0,1,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,0,7,3,2,3,4,7,3,1,3,4,0,2,1,1,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,0,8,5,7,4,5,6,4,3,5,4,2,4,2,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,0,11,11,0,2,2,0,2,3,1,0,2,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,11,3,4,8,3,4,2,5,1,2,2,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,0,0,1,3,0,2,4,3,2,1,1,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,0,5,1,11,5,1,3,3,1,3,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,2,7,3,5,2,2,1,1,1,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,2,2,0,4,4,2,3,1,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,2,1,3,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,2,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,78,30,1,67,55,52,51,47,45,32,31,30,29,27,27,26,25,24,23,21,21,20,19,15,14,11,10,6,6,4,0,0,0,0,2
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Stella Tsai,Vikki Kristiansson,Jennifer Schultz,Henry Mcgregor Sias,Wendi Barish,Lucretia C Clemons,Deborah Canty,Lawrence J Bozzelli,Leon Goodman,Deborah Cianfrani,Daniel R Sulman,John Macoretta,Zac Shaffer,Leonard Deutchman,Rania Major,Brian Mclaughlin,David Conroy,Mark J Moore,Vincent Furlong,Shanese Johnson,Vincent Melchiorre,Terri M Booker,Crystal B Powell,Jon Marshall,Mark B Cohen,Danyl S Patterson,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Rebecca Rhynhart,8,0,0,46,45,37,38,41,32,33,24,26,19,22,18,17,15,15,11,8,13,11,11,7,4,4,5,3,4,1,0,0,0,0,3
Alan L Butkovitz,,4,0,12,10,10,8,5,9,5,5,2,7,2,6,5,3,3,4,4,1,2,3,4,6,3,2,3,0,2,0,0,0,0,3
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Stella Tsai,,,,0,43,37,31,35,29,30,16,17,17,19,13,17,10,11,8,7,11,7,11,4,7,4,3,3,1,0,0,0,0,0,3
Vikki Kristiansson,,,,,0,36,32,38,34,28,18,21,13,19,17,16,11,11,9,5,8,6,7,6,3,4,5,3,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,0,23,32,28,29,12,15,16,14,7,14,10,12,3,9,8,5,7,4,8,6,3,2,2,2,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,1,27,23,15,18,17,6,16,16,13,6,6,9,4,7,6,5,3,3,2,2,2,2,1,0,0,0,0,3
Wendi Barish,,,,,,,,0,25,26,14,17,11,20,12,16,12,10,7,6,8,5,8,4,2,3,2,2,0,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,1,26,10,20,3,11,11,12,11,3,5,7,10,5,2,3,4,3,3,4,2,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,0,9,18,10,9,5,9,14,8,4,5,10,6,7,1,7,6,4,2,2,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,3,8,8,6,14,5,6,4,8,5,0,8,4,6,2,1,3,3,2,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,0,2,12,8,9,9,3,4,3,11,4,2,4,2,0,1,2,2,2,0,0,0,0,3
Deborah Cianfrani,,,,,,,,,,,,,0,3,9,4,3,10,6,4,1,4,9,6,6,5,2,3,3,2,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,0,5,13,8,3,3,5,5,5,2,3,1,1,1,1,0,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,0,2,4,4,9,2,0,5,3,6,1,0,2,1,2,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,0,6,4,1,7,5,0,2,5,2,3,3,1,0,1,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,0,2,6,3,6,3,2,5,2,1,3,1,1,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,0,4,2,1,3,9,2,4,3,1,0,0,1,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,0,3,3,5,2,4,1,1,4,1,2,2,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,3,4,1,1,3,2,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,2,2,0,2,2,0,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,0,1,1,1,2,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,0,1,1,0,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,1,2,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,5,1,2,1,2,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,3
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,86,24,0,60,57,48,47,47,44,41,34,32,27,25,24,24,20,18,16,15,15,15,14,13,11,10,7,7,5,4,0,0,0,0,3
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Stella Tsai,Henry Mcgregor Sias,Vikki Kristiansson,Deborah Canty,Jennifer Schultz,Wendi Barish,Lawrence J Bozzelli,Lucretia C Clemons,Deborah Cianfrani,Rania Major,John Macoretta,Daniel R Sulman,Zac Shaffer,Shanese Johnson,Brian Mclaughlin,Mark B Cohen,Leon Goodman,Vincent Furlong,Vincent Melchiorre,David Conroy,Leonard Deutchman,Mark J Moore,Crystal B Powell,Terri M Booker,Jon Marshall,Danyl S Patterson,Bill Rice,Christian Dicicco,Betsy Wahl,Dawn M Tancredi,Matthew C Monroe,4
Rebecca Rhynhart,10,0,0,64,56,59,46,43,43,26,34,34,26,24,18,23,25,20,18,12,15,9,11,10,11,10,10,7,7,4,1,0,0,0,4
Alan L Butkovitz,,1,0,11,11,12,9,10,8,14,6,6,9,8,13,7,5,7,8,10,7,7,5,5,3,2,0,2,1,0,0,0,0,0,4
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stella Tsai,,,,0,39,59,45,43,38,25,29,26,23,21,22,19,21,19,15,12,13,3,7,10,9,6,5,4,5,1,0,0,0,0,4
Henry Mcgregor Sias,,,,,2,43,23,21,25,19,28,15,13,19,16,15,12,14,11,12,9,4,7,5,4,2,3,4,5,1,1,0,0,0,4
Vikki Kristiansson,,,,,,0,39,39,35,24,29,26,20,23,19,14,23,19,17,15,11,5,7,8,9,8,6,2,5,1,0,0,0,0,4
Deborah Canty,,,,,,,0,40,36,18,24,24,19,14,16,13,23,11,9,9,8,7,4,7,8,8,4,4,3,1,0,0,0,0,4
Jennifer Schultz,,,,,,,,0,34,14,20,26,18,10,8,11,18,12,11,7,7,5,3,6,8,8,6,5,1,0,0,0,0,0,4
Wendi Barish,,,,,,,,,0,13,25,21,18,7,15,16,18,8,11,6,7,4,5,9,7,7,5,5,4,1,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,0,8,15,13,20,14,2,9,19,7,9,10,12,10,11,7,4,4,4,3,1,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,0,10,7,8,13,15,10,3,6,10,3,2,6,3,8,6,3,4,5,0,0,0,0,0,4
Deborah Cianfrani,,,,,,,,,,,,0,19,13,5,8,21,9,11,6,9,8,4,5,2,8,8,1,1,2,0,0,0,0,4
Rania Major,,,,,,,,,,,,,0,10,6,5,17,11,9,6,9,7,1,2,4,4,4,2,0,1,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,0,12,4,9,19,8,11,13,6,2,4,4,1,1,4,1,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,0,15,5,8,9,11,6,4,8,7,1,2,2,3,7,0,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,,,0,2,5,9,8,4,2,5,1,2,1,3,3,4,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,0,4,7,6,3,4,3,2,1,3,3,2,0,1,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,,,0,4,7,13,3,3,5,5,1,2,1,1,1,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,,,,,,,,,0,7,4,2,2,2,2,2,0,1,3,1,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,6,5,4,5,4,1,3,3,1,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,0,4,4,3,2,1,3,2,0,2,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,4,2,3,1,1,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,,,,0,6,2,1,3,3,2,2,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,2,2,2,1,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,0,1,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,118,29,0,79,75,74,56,53,53,44,43,42,37,34,33,32,31,28,26,25,22,19,17,16,15,12,10,9,8,4,1,0,0,0,4
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Stella Tsai,Vikki Kristiansson,Henry Mcgregor Sias,Wendi Barish,Jennifer Schultz,Lucretia C Clemons,Daniel R Sulman,Deborah Canty,Leon Goodman,Lawrence J Bozzelli,Zac Shaffer,Vincent Furlong,Deborah Cianfrani,John Macoretta,Mark B Cohen,Rania Major,Vincent Melchiorre,Brian Mclaughlin,Shanese Johnson,David Conroy,Mark J Moore,Leonard Deutchman,Crystal B Powell,Danyl S Patterson,Jon Marshall,Terri M Booker,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,5
Rebecca Rhynhart,7,0,0,66,62,47,45,39,35,27,31,30,27,22,22,23,26,19,18,10,19,17,10,9,8,5,3,3,4,2,0,0,0,0,5
Alan L Butkovitz,,4,0,16,14,9,8,10,11,10,8,8,7,8,10,7,5,6,7,8,7,4,4,2,2,0,1,0,0,1,0,0,0,0,5
Bobbie T Curry,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
