col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,All
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Ellen Ceisler,60,958,"1,176",460,455,34,"3,047",975,12,All
Joe Cosgrove,,10,84,247,19,14,"1,230",260,8,All
Todd Eagen,,,6,35,9,4,816,494,1,All
Timothy Barry,,,,6,12,19,664,190,10,All
Irene M Clark,,,,,1,2,430,67,1,All
Bryan Barbin,,,,,,0,55,19,1,All
Rebecca Rhynhart,,,,,,,492,0,0,All
Alan L Butkovitz,,,,,,,,154,0,All
Bobbie T Curry,,,,,,,,,2,All
Total,"4,143","1,528","1,346",892,506,76,"4,142","1,300",22,All
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,1
,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Timothy Barry,Irene M Clark,Bryan Barbin,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,1
Ellen Ceisler,1,70,47,28,21,0,143,66,1,1
Todd Eagen,,0,6,2,0,1,46,35,0,1
Joe Cosgrove,,,3,13,0,1,45,28,0,1
Timothy Barry,,,,2,0,0,26,18,1,1
Irene M Clark,,,,,0,0,20,0,0,1
Bryan Barbin,,,,,,0,2,0,0,1
Rebecca Rhynhart,,,,,,,29,0,0,1
Alan L Butkovitz,,,,,,,,12,0,1
Bobbie T Curry,,,,,,,,,0,1
Total,215,83,77,49,21,2,194,93,1,1
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Irene M Clark,Timothy Barry,Bryan Barbin,2
Rebecca Rhynhart,20,0,0,101,38,22,23,14,2,2
Alan L Butkovitz,,5,0,21,3,10,0,5,0,2
Bobbie T Curry,,,0,0,1,0,0,0,0,2
Ellen Ceisler,,,,0,24,28,19,12,0,2
Joe Cosgrove,,,,,0,4,2,5,1,2
Todd Eagen,,,,,,0,0,1,0,2
Irene M Clark,,,,,,,0,1,0,2
Timothy Barry,,,,,,,,0,1,2
Bryan Barbin,,,,,,,,,0,2
Total,140,28,1,122,43,33,23,21,2,2
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,3
,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Timothy Barry,Irene M Clark,Bryan Barbin,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,3
Ellen Ceisler,2,64,21,10,13,2,103,48,0,3
Todd Eagen,,0,1,1,0,1,30,36,0,3
Joe Cosgrove,,,1,11,0,0,32,6,0,3
Timothy Barry,,,,0,0,0,20,8,0,3
Irene M Clark,,,,,0,0,10,3,0,3
Bryan Barbin,,,,,,0,1,2,0,3
Rebecca Rhynhart,,,,,,,20,0,0,3
Alan L Butkovitz,,,,,,,,10,0,3
Bobbie T Curry,,,,,,,,,0,3
Total,157,68,42,29,13,3,142,68,0,3
,City Controller - Democrat,,,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,4
Rebecca Rhynhart,27,0,0,160,78,28,31,20,2,4
Alan L Butkovitz,,4,0,42,17,17,8,5,1,4
Bobbie T Curry,,,0,2,1,0,0,0,0,4
Ellen Ceisler,,,,0,62,37,20,25,3,4
Joe Cosgrove,,,,,0,6,15,1,0,4
Todd Eagen,,,,,,0,2,0,0,4
Timothy Barry,,,,,,,0,0,0,4
Irene M Clark,,,,,,,,0,0,4
Bryan Barbin,,,,,,,,,0,4
Total,217,55,2,205,97,45,40,26,3,4
,Judge Of The Commonwealth Court - Democrat,,,,,,City Controller - Democrat,,,5
