col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,All
Dwayne Woodruff,474,"2,463","2,271",719,250,242,39,All
Joe Cosgrove,,43,"1,256",218,36,36,10,All
Ellen Ceisler,,,146,287,174,154,22,All
Timothy Barry,,,,30,30,29,8,All
Irene M Clark,,,,,9,10,2,All
Todd Eagen,,,,,,14,0,All
Bryan Barbin,,,,,,,1,All
Total,"4,285","2,553","2,482",781,284,279,46,All
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,1
Dwayne Woodruff,23,66,52,18,7,6,0,1
Joe Cosgrove,,1,29,4,0,2,0,1
Ellen Ceisler,,,2,7,3,3,0,1
Timothy Barry,,,,3,2,0,0,1
Todd Eagen,,,,,0,1,0,1
Irene M Clark,,,,,,0,0,1
Bryan Barbin,,,,,,,0,1
Total,121,67,54,21,7,6,0,1
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,2
Dwayne Woodruff,14,101,81,26,14,12,3,2
Ellen Ceisler,,10,43,14,11,7,3,2
Joe Cosgrove,,,0,6,1,4,0,2
Timothy Barry,,,,2,2,1,0,2
Irene M Clark,,,,,0,0,0,2
Todd Eagen,,,,,,0,0,2
Bryan Barbin,,,,,,,0,2
Total,164,113,83,32,16,12,3,2
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,3
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,3
Dwayne Woodruff,18,88,76,29,6,4,1,3
Ellen Ceisler,,10,48,14,6,4,0,3
Joe Cosgrove,,,3,11,1,0,0,3
Timothy Barry,,,,3,0,0,0,3
Irene M Clark,,,,,2,0,1,3
Todd Eagen,,,,,,2,0,3
Bryan Barbin,,,,,,,0,3
Total,142,102,81,33,10,7,1,3
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,4
Dwayne Woodruff,12,73,71,21,15,5,2,4
Ellen Ceisler,,4,42,10,10,4,1,4
Joe Cosgrove,,,2,2,1,0,0,4
Timothy Barry,,,,1,3,2,0,4
Irene M Clark,,,,,0,0,1,4
Todd Eagen,,,,,,0,0,4
Bryan Barbin,,,,,,,0,4
Total,129,83,76,23,15,7,2,4
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,5
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,5
Dwayne Woodruff,19,84,76,19,12,9,2,5
Ellen Ceisler,,6,46,9,7,5,1,5
Joe Cosgrove,,,3,5,2,0,1,5
Timothy Barry,,,,0,2,1,0,5
Irene M Clark,,,,,0,1,0,5
Todd Eagen,,,,,,1,0,5
Bryan Barbin,,,,,,,0,5
Total,145,93,80,20,13,11,3,5
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,6
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,6
Dwayne Woodruff,13,72,68,20,7,5,0,6
Ellen Ceisler,,6,43,9,5,3,0,6
Joe Cosgrove,,,2,6,0,2,0,6
Timothy Barry,,,,3,1,0,0,6
Todd Eagen,,,,,0,0,0,6
Irene M Clark,,,,,,0,0,6
Bryan Barbin,,,,,,,0,6
Total,119,80,73,24,7,5,0,6
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,7
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,7
Dwayne Woodruff,27,98,82,20,13,6,2,7
Joe Cosgrove,,1,44,7,1,2,2,7
Ellen Ceisler,,,5,6,10,3,1,7
Timothy Barry,,,,1,3,0,0,7
Irene M Clark,,,,,0,0,0,7
Todd Eagen,,,,,,0,0,7
Bryan Barbin,,,,,,,0,7
Total,175,104,90,23,14,6,3,7
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,8
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,8
Dwayne Woodruff,23,95,73,25,6,3,2,8
Joe Cosgrove,,2,46,7,1,1,1,8
Ellen Ceisler,,,4,9,3,1,0,8
Timothy Barry,,,,0,1,1,1,8
Todd Eagen,,,,,0,0,0,8
Irene M Clark,,,,,,0,0,8
Bryan Barbin,,,,,,,0,8
Total,157,98,79,26,6,3,2,8
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,9
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,9
Dwayne Woodruff,18,108,110,46,19,8,1,9
Ellen Ceisler,,6,53,16,17,6,2,9
Joe Cosgrove,,,0,16,3,2,0,9
Timothy Barry,,,,1,0,1,0,9
Irene M Clark,,,,,0,1,0,9
Todd Eagen,,,,,,0,0,9
Bryan Barbin,,,,,,,0,9
Total,200,119,114,47,21,10,2,9
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,10
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,10
Dwayne Woodruff,9,65,52,22,8,5,2,10
Joe Cosgrove,,2,30,9,0,1,1,10
Ellen Ceisler,,,6,8,6,3,1,10
Timothy Barry,,,,2,0,2,0,10
Todd Eagen,,,,,0,0,0,10
Irene M Clark,,,,,,0,0,10
Bryan Barbin,,,,,,,0,10
Total,109,72,61,29,8,6,2,10
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,11
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,11
Dwayne Woodruff,12,61,59,23,8,7,0,11
Ellen Ceisler,,2,28,8,10,5,0,11
Joe Cosgrove,,,0,8,1,1,0,11
Timothy Barry,,,,2,0,1,0,11
Irene M Clark,,,,,0,1,0,11
Todd Eagen,,,,,,0,0,11
Bryan Barbin,,,,,,,0,11
Total,111,66,59,25,12,8,0,11
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,12
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,12
Dwayne Woodruff,12,95,74,25,13,10,2,12
Ellen Ceisler,,9,52,13,3,7,2,12
Joe Cosgrove,,,1,3,4,0,0,12
Timothy Barry,,,,0,2,0,0,12
Todd Eagen,,,,,0,1,0,12
Irene M Clark,,,,,,1,0,12
Bryan Barbin,,,,,,,0,12
Total,147,106,77,26,14,11,2,12
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,13
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Irene M Clark,Bryan Barbin,Todd Eagen,13
Dwayne Woodruff,7,77,67,23,9,0,0,13
Joe Cosgrove,,1,41,11,1,0,0,13
Ellen Ceisler,,,4,7,5,0,0,13
Timothy Barry,,,,1,2,0,0,13
Irene M Clark,,,,,0,0,0,13
Bryan Barbin,,,,,,0,0,13
Todd Eagen,,,,,,,0,13
Total,117,78,72,25,9,0,0,13
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,14
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,14
Dwayne Woodruff,9,78,54,22,10,4,0,14
Joe Cosgrove,,2,36,8,4,0,0,14
Ellen Ceisler,,,1,7,4,3,0,14
Timothy Barry,,,,0,2,1,0,14
Todd Eagen,,,,,1,1,0,14
Irene M Clark,,,,,,0,0,14
Bryan Barbin,,,,,,,0,14
Total,112,80,55,22,12,5,0,14
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,15
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,15
Dwayne Woodruff,16,90,68,16,8,6,0,15
Joe Cosgrove,,1,44,3,4,1,0,15
Ellen Ceisler,,,2,6,1,3,0,15
Timothy Barry,,,,0,1,2,0,15
Todd Eagen,,,,,1,0,0,15
Irene M Clark,,,,,,0,0,15
Bryan Barbin,,,,,,,0,15
Total,139,91,70,16,9,6,0,15
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,16
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,16
Dwayne Woodruff,23,68,62,22,12,9,3,16
Joe Cosgrove,,4,30,8,1,1,0,16
Ellen Ceisler,,,4,7,7,6,4,16
Timothy Barry,,,,0,2,0,0,16
Todd Eagen,,,,,1,0,0,16
Irene M Clark,,,,,,1,0,16
Bryan Barbin,,,,,,,0,16
Total,139,76,72,22,14,10,4,16
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,17
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,17
Dwayne Woodruff,18,74,65,27,10,7,3,17
Ellen Ceisler,,1,29,10,8,7,1,17
Joe Cosgrove,,,1,9,1,0,0,17
Timothy Barry,,,,0,1,0,2,17
Irene M Clark,,,,,1,1,0,17
Todd Eagen,,,,,,0,0,17
Bryan Barbin,,,,,,,0,17
Total,139,79,66,28,13,8,3,17
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,18
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,18
Dwayne Woodruff,10,69,65,25,13,6,1,18
Joe Cosgrove,,1,32,9,2,2,1,18
Ellen Ceisler,,,4,12,8,7,1,18
Timothy Barry,,,,0,1,0,1,18
Irene M Clark,,,,,0,0,0,18
Todd Eagen,,,,,,0,0,18
Bryan Barbin,,,,,,,0,18
Total,122,75,74,27,14,9,3,18
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,19
,Dwayne Woodruff,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,19
Dwayne Woodruff,17,119,92,36,13,13,3,19
Joe Cosgrove,,1,53,8,1,6,1,19
Ellen Ceisler,,,9,11,8,5,0,19
Timothy Barry,,,,1,5,0,1,19
Todd Eagen,,,,,2,1,0,19
Irene M Clark,,,,,,0,0,19
Bryan Barbin,,,,,,,0,19
Total,198,123,103,38,17,15,3,19
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,20
,Dwayne Woodruff,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,20
Dwayne Woodruff,19,77,75,19,8,8,1,20
Ellen Ceisler,,3,39,10,7,4,0,20
Joe Cosgrove,,,2,6,0,2,0,20
Timothy Barry,,,,0,0,1,1,20
Todd Eagen,,,,,0,0,0,20
Irene M Clark,,,,,,0,0,20
Bryan Barbin,,,,,,,0,20
Total,140,82,78,21,9,8,1,20
