col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
,Vikki Kristiansson,David Conroy,Zac Shaffer,Deborah Cianfrani,Stella Tsai,Vincent Furlong,Leon Goodman,John Macoretta,Lucretia C Clemons,Mark B Cohen,Deborah Canty,Vincent Melchiorre,Daniel R Sulman,Leonard Deutchman,Danyl S Patterson,Henry Mcgregor Sias,Lawrence J Bozzelli,Rania Major,Brian Mclaughlin,Shanese Johnson,Crystal B Powell,Mark J Moore,Jennifer Schultz,Terri M Booker,Wendi Barish,Jon Marshall,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Vikki Kristiansson,2,25,27,26,25,24,17,19,14,17,14,16,14,14,12,6,8,8,6,4,1,0,1,0,1,1,0,0,0,0,0,3
David Conroy,,0,26,13,14,15,15,11,15,12,13,12,13,12,12,1,1,0,0,2,1,2,2,1,0,1,0,0,0,0,0,3
Zac Shaffer,,,1,15,15,16,14,11,13,12,13,14,14,12,11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3
Deborah Cianfrani,,,,0,24,20,5,6,14,4,3,14,13,1,2,7,7,7,5,3,2,1,2,1,2,0,0,0,0,0,0,3
Stella Tsai,,,,,0,20,4,6,16,3,3,15,15,1,2,7,8,7,5,4,2,1,1,0,2,1,0,0,0,0,0,3
Vincent Furlong,,,,,,0,3,5,14,2,2,14,14,1,0,5,6,6,4,3,1,1,2,1,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,1,11,3,14,13,3,2,14,12,3,3,2,2,2,1,2,1,1,1,1,0,0,0,0,0,3
John Macoretta,,,,,,,,0,0,13,11,0,0,11,10,5,6,6,4,2,0,0,0,0,0,1,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,1,0,3,12,13,1,2,2,1,0,0,3,4,3,3,2,3,1,0,0,0,0,0,3
Mark B Cohen,,,,,,,,,,1,12,0,0,13,11,2,4,4,3,2,0,0,0,0,0,1,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,0,1,1,13,13,0,0,0,0,2,3,1,1,2,2,2,0,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,0,12,0,1,1,1,1,1,0,0,0,1,2,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,1,7,6,4,2,1,2,1,1,1,0,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,0,8,6,4,0,1,0,0,0,0,0,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,1,6,3,0,0,0,0,0,0,0,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,1,2,0,0,0,0,0,0,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,0,0,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,0,2,2,2,3,1,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,47,29,29,27,27,26,21,19,19,18,17,16,15,15,14,9,9,9,7,6,4,4,3,3,3,2,0,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Vikki Kristiansson,Deborah Cianfrani,Daniel R Sulman,Leon Goodman,Stella Tsai,Vincent Furlong,Zac Shaffer,David Conroy,John Macoretta,Mark B Cohen,Rania Major,Danyl S Patterson,Lucretia C Clemons,Deborah Canty,Shanese Johnson,Brian Mclaughlin,Henry Mcgregor Sias,Leonard Deutchman,Vincent Melchiorre,Lawrence J Bozzelli,Crystal B Powell,Jennifer Schultz,Terri M Booker,Bill Rice,Jon Marshall,Mark J Moore,Wendi Barish,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,4
Vikki Kristiansson,1,7,5,4,6,8,7,6,6,5,4,4,2,4,2,4,4,3,4,4,0,0,1,0,0,0,0,0,0,0,0,4
Deborah Cianfrani,,0,6,3,7,7,4,3,2,1,4,1,3,1,3,3,4,1,5,3,1,2,2,0,0,1,1,0,0,0,0,4
Daniel R Sulman,,,1,2,5,6,5,4,1,2,2,1,3,1,3,1,1,1,5,1,0,2,1,0,0,0,0,0,0,0,0,4
Leon Goodman,,,,0,1,0,4,4,4,6,2,6,2,5,3,0,1,5,1,0,2,2,2,1,1,1,1,0,0,0,0,4
Stella Tsai,,,,,0,7,4,4,3,1,3,0,4,1,3,3,3,0,4,3,1,1,1,0,0,0,0,0,0,0,0,4
Vincent Furlong,,,,,,0,5,4,3,1,4,0,3,0,2,4,4,0,4,4,0,1,1,0,0,0,0,0,0,0,0,4
Zac Shaffer,,,,,,,0,8,4,3,0,4,3,3,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,0,4
David Conroy,,,,,,,,0,4,3,0,4,3,3,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,0,4
John Macoretta,,,,,,,,,1,4,2,4,1,4,0,2,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,,1,2,4,1,5,3,1,1,3,1,1,1,0,1,1,1,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,1,1,2,1,4,4,4,1,0,4,1,1,1,1,1,0,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,1,0,4,1,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,0,1,2,0,1,0,2,0,3,2,2,1,1,1,1,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,0,2,2,1,1,2,2,1,1,1,1,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,0,4,1,1,1,0,0,1,1,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,1,1,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,13,10,9,9,9,9,9,8,8,8,8,7,7,6,6,5,5,5,5,4,3,3,3,1,1,1,1,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,John Macoretta,Vikki Kristiansson,Mark B Cohen,Shanese Johnson,Brian Mclaughlin,Stella Tsai,Deborah Canty,Vincent Furlong,Rania Major,Lawrence J Bozzelli,Terri M Booker,Deborah Cianfrani,Leon Goodman,Zac Shaffer,Crystal B Powell,Henry Mcgregor Sias,Leonard Deutchman,Lucretia C Clemons,Wendi Barish,Daniel R Sulman,Danyl S Patterson,David Conroy,Jon Marshall,Mark J Moore,Vincent Melchiorre,Bill Rice,Jennifer Schultz,Dawn M Tancredi,Matthew C Monroe,Betsy Wahl,Christian Dicicco,5
John Macoretta,1,10,3,5,8,6,6,8,6,5,2,4,4,4,1,4,3,0,1,2,2,2,1,1,1,0,2,0,0,0,0,5
Vikki Kristiansson,,1,4,5,7,8,7,7,6,3,2,4,3,3,3,4,4,2,2,3,2,2,1,0,2,0,1,0,0,0,0,5
Mark B Cohen,,,2,6,4,3,4,2,2,1,3,3,3,2,3,0,2,3,2,0,0,1,1,0,0,0,1,0,0,0,0,5
Shanese Johnson,,,,0,6,5,6,5,4,4,2,2,3,1,2,0,2,2,3,2,0,0,2,2,1,0,1,0,1,0,0,5
Brian Mclaughlin,,,,,0,7,3,7,7,6,2,5,1,1,2,4,2,1,1,2,1,0,3,2,1,1,1,0,0,0,0,5
Stella Tsai,,,,,,1,4,6,6,4,1,5,1,1,1,4,3,2,3,4,1,1,0,0,3,0,0,0,0,0,0,5
Deborah Canty,,,,,,,0,4,3,1,2,1,5,4,2,0,4,1,2,2,2,2,0,1,1,0,2,0,1,0,0,5
Vincent Furlong,,,,,,,,0,7,4,3,4,1,3,1,3,1,0,2,2,0,0,2,2,2,1,2,1,0,0,0,5
Rania Major,,,,,,,,,0,6,3,5,0,1,2,3,2,0,0,1,1,0,2,2,1,1,1,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,0,2,4,0,0,1,3,1,0,0,0,1,0,2,2,0,1,0,0,0,0,0,5
Terri M Booker,,,,,,,,,,,1,1,0,2,4,0,0,1,2,0,1,1,3,3,1,2,1,1,0,0,0,5
Deborah Cianfrani,,,,,,,,,,,,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,0,4,0,0,2,1,2,1,3,3,0,1,1,0,1,0,1,0,0,5
Zac Shaffer,,,,,,,,,,,,,,0,1,0,2,1,2,1,2,2,1,1,2,1,2,1,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,0,0,0,2,1,0,1,1,2,1,0,1,1,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,5
Lucretia C Clemons,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,0,1,0,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,0,2,1,1,1,1,2,1,0,1,0,0,0,5
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,3,0,0,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,0,3,1,2,0,1,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,14,14,12,12,11,11,10,10,9,8,8,7,7,6,5,5,5,5,5,4,4,4,4,4,4,2,2,1,1,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Leon Goodman,Deborah Canty,John Macoretta,Mark B Cohen,Shanese Johnson,Stella Tsai,Deborah Cianfrani,Leonard Deutchman,Terri M Booker,Vincent Melchiorre,Vikki Kristiansson,Zac Shaffer,Crystal B Powell,Danyl S Patterson,Lucretia C Clemons,Daniel R Sulman,Vincent Furlong,Brian Mclaughlin,Henry Mcgregor Sias,David Conroy,Jennifer Schultz,Wendi Barish,Mark J Moore,Rania Major,Jon Marshall,Lawrence J Bozzelli,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,6
Leon Goodman,1,11,7,7,6,2,3,10,5,8,6,8,4,6,3,6,3,3,2,5,5,6,4,2,1,2,1,0,0,0,0,6
