col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Rich Negrin,Michael W Untermeyer,Teresa Carr Deni,John O Neill,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,All
Lawrence S Krasner,554,0,0,0,0,0,0,"2,134",823,732,358,296,32,All
Joe Khan,,140,0,0,0,0,0,270,179,57,123,33,4,All
Tariq Karim El Shabazz,,,121,0,0,0,0,201,55,72,91,35,5,All
Rich Negrin,,,,39,0,0,0,100,94,43,81,14,5,All
Michael W Untermeyer,,,,,37,0,0,44,41,11,46,10,2,All
Teresa Carr Deni,,,,,,4,0,25,4,6,8,8,3,All
John O Neill,,,,,,,6,16,7,8,3,0,0,All
Ellen Ceisler,,,,,,,,8,748,781,307,311,19,All
Joe Cosgrove,,,,,,,,,1,84,192,22,17,All
Todd Eagen,,,,,,,,,,0,25,11,1,All
Timothy Barry,,,,,,,,,,,6,22,4,All
Irene M Clark,,,,,,,,,,,,4,9,All
Bryan Barbin,,,,,,,,,,,,,0,All
Total,"3,053",546,418,240,132,34,25,"2,814","1,213",939,722,401,51,All
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Lawrence S Krasner,Joe Khan,Rich Negrin,Teresa Carr Deni,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,1
Lawrence S Krasner,38,0,0,0,0,0,0,186,94,62,22,19,0,1
Joe Khan,,8,0,0,0,0,0,24,15,5,8,1,0,1
Rich Negrin,,,3,0,0,0,0,14,13,5,3,2,1,1
Teresa Carr Deni,,,,0,0,0,0,2,0,2,1,0,0,1
Tariq Karim El Shabazz,,,,,1,0,0,1,0,1,0,0,0,1
Michael W Untermeyer,,,,,,0,0,1,0,0,1,0,0,1
John O Neill,,,,,,,0,0,0,0,0,0,0,1
Ellen Ceisler,,,,,,,,0,91,67,19,19,0,1
Joe Cosgrove,,,,,,,,,1,6,11,2,0,1
Todd Eagen,,,,,,,,,,0,0,0,0,1
Timothy Barry,,,,,,,,,,,0,0,0,1
Irene M Clark,,,,,,,,,,,,0,1,1
Bryan Barbin,,,,,,,,,,,,,0,1
Total,250,39,23,3,2,1,0,229,124,75,35,22,1,1
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Irene M Clark,Timothy Barry,Bryan Barbin,2
Lawrence S Krasner,28,0,0,0,0,0,0,133,52,42,26,23,2,2
Joe Khan,,2,0,0,0,0,0,8,1,5,2,0,0,2
Tariq Karim El Shabazz,,,3,0,0,0,0,6,2,3,2,2,0,2
Rich Negrin,,,,3,0,0,0,0,3,4,1,1,0,2
Michael W Untermeyer,,,,,2,0,0,2,0,1,0,4,0,2
John O Neill,,,,,,0,0,0,0,0,0,0,0,2
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,0,2
Ellen Ceisler,,,,,,,,1,45,29,27,19,2,2
Todd Eagen,,,,,,,,,0,11,0,1,0,2
Joe Cosgrove,,,,,,,,,,0,1,6,0,2
Irene M Clark,,,,,,,,,,,0,1,0,2
Timothy Barry,,,,,,,,,,,,0,0,2
Bryan Barbin,,,,,,,,,,,,,0,2
Total,182,13,12,9,6,0,0,151,59,55,31,30,2,2
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,3
,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,Teresa Carr Deni,John O Neill,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,3
Lawrence S Krasner,27,0,0,0,0,0,0,91,27,28,26,12,2,3
Tariq Karim El Shabazz,,6,0,0,0,0,0,9,8,5,1,1,1,3
Joe Khan,,,4,0,0,0,0,8,10,8,1,0,0,3
Michael W Untermeyer,,,,4,0,0,0,3,7,5,0,0,0,3
Rich Negrin,,,,,0,0,0,2,3,3,1,0,0,3
Teresa Carr Deni,,,,,,0,0,1,0,1,0,0,0,3
John O Neill,,,,,,,0,0,0,0,0,0,0,3
Ellen Ceisler,,,,,,,,1,21,16,26,11,1,3
Joe Cosgrove,,,,,,,,,0,24,3,0,1,3
Timothy Barry,,,,,,,,,,0,0,1,1,3
Todd Eagen,,,,,,,,,,,0,0,0,3
Irene M Clark,,,,,,,,,,,,0,0,3
Bryan Barbin,,,,,,,,,,,,,0,3
Total,139,23,21,13,5,1,0,116,56,51,30,13,3,3
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,4
Lawrence S Krasner,12,0,0,0,0,0,0,39,10,5,10,2,0,4
Joe Khan,,5,0,0,0,0,0,3,3,3,3,0,0,4
Tariq Karim El Shabazz,,,3,0,0,0,0,4,1,3,1,0,0,4
Michael W Untermeyer,,,,0,0,0,0,2,1,3,0,0,0,4
Rich Negrin,,,,,1,0,0,1,1,2,0,0,0,4
John O Neill,,,,,,0,0,0,0,0,0,0,0,4
Teresa Carr Deni,,,,,,,0,0,0,0,0,0,0,4
Ellen Ceisler,,,,,,,,0,8,6,12,2,0,4
Joe Cosgrove,,,,,,,,,0,5,2,0,0,4
Timothy Barry,,,,,,,,,,0,0,0,0,4
Todd Eagen,,,,,,,,,,,0,0,0,4
Irene M Clark,,,,,,,,,,,,0,0,4
Bryan Barbin,,,,,,,,,,,,,0,4
