col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,All
Ellen Ceisler,123,571,594,255,277,19,"1,623","1,109",489,251,232,72,0,0,0,All
Joe Cosgrove,,30,48,181,13,14,678,518,188,135,69,15,0,0,0,All
Todd Eagen,,,3,34,7,5,533,379,142,48,67,16,1,0,0,All
Timothy Barry,,,,12,10,11,337,359,101,65,71,21,0,0,0,All
Irene M Clark,,,,,1,3,255,128,50,36,37,22,0,0,0,All
Bryan Barbin,,,,,,0,29,23,10,8,15,3,0,0,0,All
Marissa Brumbach,,,,,,,77,"1,053",273,195,135,26,0,0,0,All
Matt Wolf,,,,,,,,56,129,73,63,21,0,0,0,All
George Twardy,,,,,,,,,22,28,22,4,0,0,0,All
Jon Marshall,,,,,,,,,,5,11,5,1,0,0,All
Sherman Toppin,,,,,,,,,,,24,14,0,0,0,All
Bill Rice,,,,,,,,,,,,1,0,0,0,All
Betsy Wahl,,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,,0,0,All
Crystal B Powell,,,,,,,,,,,,,,,0,All
Total,"2,405",966,710,582,324,56,"2,106","1,559",642,341,313,88,1,0,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Ellen Ceisler,Todd Eagen,Joe Cosgrove,Timothy Barry,Irene M Clark,Bryan Barbin,1
Marissa Brumbach,4,97,16,8,6,2,0,0,0,108,49,36,23,12,5,1
Matt Wolf,,4,10,2,2,2,0,0,0,85,43,28,18,6,4,1
George Twardy,,,1,9,0,0,0,0,0,32,12,14,6,2,0,1
Jon Marshall,,,,1,0,0,0,0,0,11,3,11,4,2,2,1
Sherman Toppin,,,,,0,1,0,0,0,6,1,6,5,0,1,1
Bill Rice,,,,,,0,0,0,0,4,0,1,3,1,0,1
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,1
Ellen Ceisler,,,,,,,,,,3,51,29,14,10,2,1
Todd Eagen,,,,,,,,,,,0,4,3,1,1,1
Joe Cosgrove,,,,,,,,,,,,2,10,0,0,1
Timothy Barry,,,,,,,,,,,,,0,0,3,1
Irene M Clark,,,,,,,,,,,,,,0,1,1
Bryan Barbin,,,,,,,,,,,,,,,0,1
Total,149,124,44,22,10,5,0,0,0,145,60,54,34,14,7,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,2
Marissa Brumbach,4,89,16,17,8,3,0,0,0,122,51,44,30,14,3,2
