col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
,Mark B Cohen,Rania Major,Shanese Johnson,Vikki Kristiansson,Leon Goodman,Lucretia C Clemons,Stella Tsai,Deborah Canty,Deborah Cianfrani,Daniel R Sulman,John Macoretta,Lawrence J Bozzelli,Brian Mclaughlin,Terri M Booker,Zac Shaffer,Henry Mcgregor Sias,Jennifer Schultz,Vincent Furlong,Crystal B Powell,Danyl S Patterson,Vincent Melchiorre,Wendi Barish,David Conroy,Mark J Moore,Bill Rice,Leonard Deutchman,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,1
Mark B Cohen,1,12,8,8,6,7,10,8,6,3,5,5,3,3,6,2,4,1,4,5,2,3,4,2,0,1,1,0,0,0,0,1
Rania Major,,0,8,12,4,6,12,7,11,6,5,8,7,1,5,7,4,7,3,1,2,2,2,1,1,0,0,0,0,0,0,1
Shanese Johnson,,,3,6,6,5,7,7,6,5,4,4,4,1,3,3,3,2,2,2,2,2,0,2,1,0,0,0,0,0,0,1
Vikki Kristiansson,,,,2,5,5,9,6,8,5,7,6,6,1,6,6,4,6,2,2,2,0,3,1,1,1,0,0,0,0,0,1
Leon Goodman,,,,,1,6,2,8,2,6,2,2,2,5,3,2,3,2,2,3,3,3,2,3,0,2,1,0,0,0,0,1
Lucretia C Clemons,,,,,,1,4,7,4,4,1,1,1,7,5,1,4,1,6,5,3,1,2,2,1,0,0,0,0,0,0,1
Stella Tsai,,,,,,,0,3,10,4,6,7,5,2,5,5,3,4,2,2,3,3,1,1,2,0,0,0,0,0,0,1
Deborah Canty,,,,,,,,0,1,6,3,4,3,1,5,1,6,2,4,3,3,3,4,0,0,2,0,0,0,0,0,1
Deborah Cianfrani,,,,,,,,,0,4,5,7,5,1,3,7,1,5,3,1,2,2,1,2,1,0,0,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,0,1,3,2,1,4,1,3,2,2,1,4,1,2,1,1,1,0,0,0,0,0,1
John Macoretta,,,,,,,,,,,0,6,4,1,1,5,1,5,0,2,2,1,1,0,0,1,0,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,0,7,0,1,6,1,5,1,0,2,2,1,0,0,0,0,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,1,0,2,5,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,0,1,1,2,0,2,2,1,1,0,2,0,0,0,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,,,,0,0,4,0,3,3,3,2,3,0,1,2,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,0,1,3,0,2,3,1,1,0,1,0,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,3,1,1,2,1,0,0,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,1,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,20,19,18,17,16,16,16,15,13,10,10,10,9,9,9,8,8,8,7,6,6,5,4,3,2,2,1,0,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Shanese Johnson,Mark B Cohen,Deborah Cianfrani,Lucretia C Clemons,Stella Tsai,Vincent Furlong,Deborah Canty,Rania Major,Leon Goodman,Vikki Kristiansson,Jennifer Schultz,John Macoretta,Vincent Melchiorre,Zac Shaffer,Henry Mcgregor Sias,Brian Mclaughlin,Crystal B Powell,Lawrence J Bozzelli,Danyl S Patterson,Terri M Booker,Daniel R Sulman,Wendi Barish,David Conroy,Leonard Deutchman,Mark J Moore,Jon Marshall,Bill Rice,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,2
Shanese Johnson,3,11,15,11,13,11,7,12,6,11,5,10,7,6,7,4,8,6,7,4,2,1,3,3,3,3,4,0,0,0,0,2
Mark B Cohen,,9,12,6,10,10,8,9,6,7,9,7,4,3,6,6,6,4,0,5,4,4,2,3,2,4,3,0,0,0,0,2
Deborah Cianfrani,,,2,5,19,10,6,16,3,9,8,7,5,3,11,8,3,9,2,3,2,4,1,2,3,1,1,0,0,0,0,2
Lucretia C Clemons,,,,3,4,7,9,4,9,6,6,4,7,9,3,1,8,1,9,8,4,4,6,2,5,3,2,0,0,0,0,2
Stella Tsai,,,,,1,10,6,12,4,10,8,7,5,3,7,6,4,8,3,2,3,4,1,3,2,2,1,0,0,0,0,2
Vincent Furlong,,,,,,0,5,9,6,12,5,11,5,8,9,7,3,9,4,3,1,3,4,3,1,1,2,0,0,0,0,2
Deborah Canty,,,,,,,0,7,9,2,12,1,6,4,2,3,6,3,4,6,5,7,2,5,5,2,2,1,0,0,0,2
Rania Major,,,,,,,,0,5,9,7,8,3,1,10,8,3,9,2,2,2,4,0,4,4,0,1,1,0,0,0,2
Leon Goodman,,,,,,,,,2,1,6,3,5,6,5,1,4,2,5,6,6,5,2,6,4,4,2,1,0,0,0,2
Vikki Kristiansson,,,,,,,,,,0,4,12,3,6,7,5,4,6,4,1,1,1,3,2,2,0,1,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,0,3,4,5,3,3,5,2,0,6,4,7,1,4,3,1,1,1,0,0,0,2
John Macoretta,,,,,,,,,,,,0,4,5,9,7,4,8,3,1,1,0,4,1,1,3,2,1,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,0,11,1,2,4,2,6,1,5,3,4,4,1,1,2,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,0,2,1,4,1,6,2,4,3,4,4,1,0,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,7,1,10,0,1,0,1,1,3,2,1,0,1,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,2,2,8,0,1,2,2,1,1,0,2,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,1,1,5,3,2,1,3,1,3,3,2,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,2,1,1,0,1,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,0,3,3,1,4,1,3,2,1,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,2,3,2,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,4,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,33,31,27,25,25,22,20,20,19,19,17,17,15,15,14,13,13,13,11,11,10,9,8,8,7,6,4,1,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Mark B Cohen,Shanese Johnson,Lucretia C Clemons,Stella Tsai,John Macoretta,Rania Major,Brian Mclaughlin,Vikki Kristiansson,Vincent Furlong,Crystal B Powell,Danyl S Patterson,Deborah Canty,Deborah Cianfrani,Leon Goodman,Vincent Melchiorre,Zac Shaffer,Lawrence J Bozzelli,Henry Mcgregor Sias,Terri M Booker,David Conroy,Jennifer Schultz,Mark J Moore,Daniel R Sulman,Wendi Barish,Leonard Deutchman,Bill Rice,Dawn M Tancredi,Jon Marshall,Matthew C Monroe,Betsy Wahl,Christian Dicicco,3
Mark B Cohen,8,19,12,16,9,14,11,10,8,13,4,10,9,8,2,3,8,6,6,4,6,5,1,5,3,0,0,1,0,0,0,3
Shanese Johnson,,2,15,13,15,12,10,11,14,12,10,6,6,7,6,5,4,6,7,5,4,6,2,4,1,1,0,0,0,0,0,3
Lucretia C Clemons,,,3,8,10,4,4,6,8,10,11,7,2,9,9,9,0,1,4,7,2,6,4,5,2,0,0,0,0,0,0,3
Stella Tsai,,,,2,11,14,10,9,10,3,3,7,10,6,4,4,6,8,4,1,2,3,4,8,0,0,0,0,0,0,0,3
John Macoretta,,,,,1,10,9,11,15,3,6,3,8,5,8,9,8,9,2,4,4,2,2,2,2,1,0,0,0,0,0,3
Rania Major,,,,,,2,10,6,9,4,1,6,9,4,4,2,7,7,5,1,3,4,3,4,1,1,0,1,0,0,0,3
Brian Mclaughlin,,,,,,,0,6,6,3,1,2,9,4,4,2,8,7,5,1,5,3,2,1,2,1,0,1,0,0,0,3
Vikki Kristiansson,,,,,,,,1,8,5,5,5,5,2,5,5,5,6,2,4,3,0,2,3,2,0,0,0,0,0,0,3
Vincent Furlong,,,,,,,,,0,5,5,3,4,3,6,7,5,6,2,4,1,1,2,1,0,1,0,0,0,0,0,3
Crystal B Powell,,,,,,,,,,0,7,6,1,5,3,4,2,1,5,3,5,3,2,2,2,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,1,6,1,8,7,8,0,1,2,6,1,6,3,3,0,0,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,1,4,6,6,5,2,1,4,3,3,4,3,7,2,0,0,1,0,0,0,3
Deborah Cianfrani,,,,,,,,,,,,,2,1,3,2,6,5,2,0,3,1,0,2,1,0,0,1,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,0,4,6,2,2,2,4,2,8,5,4,3,0,0,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,0,10,2,1,1,4,2,3,5,4,1,1,0,1,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,0,1,1,0,6,2,1,4,3,2,1,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,1,7,1,0,3,1,1,0,2,0,0,1,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,1,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,1,1,3,1,2,4,1,0,0,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,1,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,1,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,1,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,40,33,27,25,24,21,20,19,18,17,16,16,15,15,14,13,12,11,11,10,10,10,9,9,4,1,1,1,1,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Vincent Furlong,Mark B Cohen,Shanese Johnson,Stella Tsai,Lucretia C Clemons,Deborah Cianfrani,John Macoretta,Vikki Kristiansson,Danyl S Patterson,Deborah Canty,Vincent Melchiorre,Leon Goodman,Crystal B Powell,Zac Shaffer,Brian Mclaughlin,Daniel R Sulman,Henry Mcgregor Sias,Rania Major,David Conroy,Jennifer Schultz,Lawrence J Bozzelli,Mark J Moore,Terri M Booker,Leonard Deutchman,Jon Marshall,Wendi Barish,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,4
Vincent Furlong,1,11,8,10,4,9,13,12,2,4,4,4,3,4,6,5,7,7,4,4,6,1,2,3,2,2,0,0,0,0,0,4
Mark B Cohen,,2,7,8,6,5,6,6,5,9,4,7,7,2,6,5,4,5,2,3,3,4,3,2,3,1,0,0,0,0,0,4
Shanese Johnson,,,0,9,11,6,7,6,9,6,6,7,7,6,2,5,2,3,4,2,1,5,2,0,1,1,0,0,0,0,0,4
Stella Tsai,,,,0,8,11,7,8,7,4,7,4,3,5,7,6,7,5,5,3,5,2,2,3,1,1,0,0,0,0,0,4
Lucretia C Clemons,,,,,2,5,2,3,10,8,8,8,9,7,2,4,1,1,5,2,1,5,5,1,2,2,0,0,0,0,0,4
Deborah Cianfrani,,,,,,0,7,4,4,2,6,3,2,4,4,5,7,5,3,5,4,2,2,1,0,1,0,0,0,0,0,4
John Macoretta,,,,,,,0,10,2,2,3,1,1,2,5,2,7,7,1,2,4,0,1,1,2,1,0,0,0,0,0,4
Vikki Kristiansson,,,,,,,,1,4,4,3,2,2,4,4,4,6,5,4,3,4,0,0,2,1,2,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,0,8,7,5,7,7,2,4,1,0,5,1,0,4,1,1,0,0,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,0,3,6,8,2,3,2,1,1,2,2,1,4,3,2,2,1,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,0,4,2,8,3,6,1,0,4,3,1,0,1,1,0,0,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,1,7,3,2,2,1,2,1,2,0,4,4,0,1,2,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,0,3,2,2,1,1,1,3,0,6,4,0,2,1,0,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,1,1,5,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,,,,1,2,5,2,1,2,3,0,1,0,1,0,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,0,1,2,4,4,0,1,0,1,1,1,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,5,1,3,4,1,1,0,0,1,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,1,0,1,3,0,1,1,2,1,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,1,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,1,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,21,20,19,19,18,15,15,15,13,13,13,12,11,11,10,10,9,9,7,7,6,6,5,4,3,3,0,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Stella Tsai,Lucretia C Clemons,Mark B Cohen,Shanese Johnson,Daniel R Sulman,Deborah Cianfrani,Zac Shaffer,Vincent Melchiorre,Danyl S Patterson,Deborah Canty,Crystal B Powell,Leon Goodman,Rania Major,Mark J Moore,Terri M Booker,David Conroy,Jennifer Schultz,Brian Mclaughlin,Vincent Furlong,John Macoretta,Jon Marshall,Wendi Barish,Lawrence J Bozzelli,Bill Rice,Henry Mcgregor Sias,Leonard Deutchman,Vikki Kristiansson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,5
Stella Tsai,5,10,6,13,8,14,7,8,10,4,5,3,3,3,6,7,2,1,2,2,2,2,1,0,0,2,0,0,0,0,0,5
Lucretia C Clemons,,0,10,13,11,12,11,11,8,6,7,6,2,2,3,6,1,2,3,1,0,0,0,1,1,0,0,0,0,0,0,5
Mark B Cohen,,,3,5,4,7,3,1,3,9,7,7,5,3,4,1,4,5,4,3,2,2,2,2,2,0,0,0,0,0,0,5
Shanese Johnson,,,,1,10,12,9,10,11,4,6,5,7,5,6,6,1,2,2,2,2,1,3,1,1,2,0,0,0,0,0,5
Daniel R Sulman,,,,,2,9,15,12,8,2,4,3,3,3,3,6,2,1,1,0,2,1,1,0,0,1,0,0,0,0,0,5
Deborah Cianfrani,,,,,,0,8,7,9,4,5,4,3,0,5,7,3,3,5,4,2,0,1,0,2,2,0,0,0,0,0,5
Zac Shaffer,,,,,,,1,12,6,1,2,3,2,2,2,6,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,5
Vincent Melchiorre,,,,,,,,0,7,2,2,3,2,3,1,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
Danyl S Patterson,,,,,,,,,0,3,4,3,3,3,3,6,2,1,0,1,4,2,0,0,0,2,0,0,0,0,0,5
Deborah Canty,,,,,,,,,,1,6,6,4,3,3,1,6,3,3,2,2,3,0,1,1,0,0,0,0,0,0,5
Crystal B Powell,,,,,,,,,,,0,5,4,4,5,0,2,2,3,0,2,1,0,1,0,1,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,0,4,4,3,0,3,3,3,1,1,2,2,1,1,0,1,0,0,0,0,5
Rania Major,,,,,,,,,,,,,0,4,3,0,3,3,2,2,3,1,3,1,1,1,0,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,0,3,0,1,0,0,0,1,2,2,0,0,0,1,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,0,1,2,1,2,1,1,1,1,0,0,1,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,,0,2,2,2,2,2,0,0,1,0,0,0,0,0,0,5
Brian Mclaughlin,,,,,,,,,,,,,,,,,,0,2,2,1,1,1,1,1,0,0,0,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,2,0,0,1,0,2,0,0,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,2,1,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Vikki Kristiansson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,23,21,21,21,19,17,16,14,13,13,11,11,9,8,8,7,6,5,5,4,4,4,3,2,2,2,1,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Lucretia C Clemons,Stella Tsai,Mark B Cohen,Deborah Canty,Shanese Johnson,Deborah Cianfrani,Leon Goodman,Vikki Kristiansson,Rania Major,Brian Mclaughlin,Crystal B Powell,Vincent Melchiorre,Jennifer Schultz,Wendi Barish,Zac Shaffer,Danyl S Patterson,Vincent Furlong,Lawrence J Bozzelli,David Conroy,Henry Mcgregor Sias,John Macoretta,Daniel R Sulman,Terri M Booker,Mark J Moore,Leonard Deutchman,Bill Rice,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,6
Lucretia C Clemons,6,38,26,38,40,28,22,18,18,9,30,24,20,22,20,22,9,8,19,5,7,18,13,10,3,5,5,0,0,0,0,6
