col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,All
Ellen Ceisler,10,296,254,376,226,19,750,347,318,95,71,20,16,All
Joe Cosgrove,,4,166,28,26,8,275,113,198,79,34,5,2,All
Timothy Barry,,,6,27,22,5,202,143,156,95,42,6,6,All
Todd Eagen,,,,1,5,2,237,108,89,20,13,3,1,All
Irene M Clark,,,,,2,4,147,61,51,12,18,7,11,All
Bryan Barbin,,,,,,0,22,5,6,2,3,1,1,All
Lawrence S Krasner,,,,,,,253,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,195,0,0,0,0,0,All
Joe Khan,,,,,,,,,125,0,0,0,0,All
Rich Negrin,,,,,,,,,,39,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,42,0,0,All
John O Neill,,,,,,,,,,,,7,0,All
Teresa Carr Deni,,,,,,,,,,,,,6,All
Total,"1,642",715,661,482,310,40,"1,237",693,636,227,159,32,28,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,1
Ellen Ceisler,1,5,8,5,3,2,14,12,7,4,1,1,0,1
Joe Cosgrove,,0,6,0,1,1,5,6,7,1,2,2,0,1
Timothy Barry,,,0,0,0,0,4,4,9,0,5,0,0,1
Irene M Clark,,,,1,0,0,4,0,0,1,0,0,0,1
Todd Eagen,,,,,0,0,4,1,0,0,0,0,0,1
Bryan Barbin,,,,,,0,2,0,1,0,0,0,0,1
Lawrence S Krasner,,,,,,,7,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,5,0,0,0,0,0,1
Joe Khan,,,,,,,,,2,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,2,0,0,0,1
Rich Negrin,,,,,,,,,,,1,0,0,1
John O Neill,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,0,1
Total,40,23,22,6,5,3,27,23,19,6,6,2,0,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,2
Ellen Ceisler,0,12,11,5,7,2,22,20,14,4,3,1,0,2
Todd Eagen,,0,1,4,0,0,13,6,3,1,0,0,0,2
Timothy Barry,,,0,3,0,0,8,7,4,2,1,0,0,2
Joe Cosgrove,,,,0,0,0,3,5,5,3,0,0,0,2
Irene M Clark,,,,,0,0,6,3,0,0,1,0,0,2
Bryan Barbin,,,,,,0,0,0,1,0,1,0,0,2
Lawrence S Krasner,,,,,,,9,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,6,0,0,0,0,0,2
Joe Khan,,,,,,,,,8,0,0,0,0,2
Rich Negrin,,,,,,,,,,1,0,0,0,2
Michael W Untermeyer,,,,,,,,,,,1,0,0,2
John O Neill,,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,,1,2
Total,64,23,22,16,10,2,42,37,25,7,5,1,1,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Tariq Karim El Shabazz,Joe Khan,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,3
Ellen Ceisler,0,8,1,7,4,1,17,7,5,3,4,0,0,3
Timothy Barry,,0,8,1,0,0,6,6,4,4,1,0,0,3
Joe Cosgrove,,,0,0,2,0,5,4,2,2,1,0,0,3
Todd Eagen,,,,0,0,0,5,1,1,1,0,0,0,3
Irene M Clark,,,,,0,0,3,2,0,1,1,0,0,3
Bryan Barbin,,,,,,0,0,0,1,0,0,0,0,3
