col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Deborah Cianfrani,,,,,,,,,,0,53,77,145,151,173,183,58,38,135,66,143,129,105,122,73,40,24,31,25,24,0,1,0,0,All
Daniel R Sulman,,,,,,,,,,,2,166,74,51,57,55,213,198,56,73,30,39,54,27,41,28,20,33,37,22,0,0,0,0,All
Crystal B Powell,,,,,,,,,,,,4,121,102,34,77,158,191,74,89,20,21,68,21,87,48,69,31,5,21,0,0,0,0,All
Deborah Canty,,,,,,,,,,,,,5,150,77,117,47,58,176,111,63,55,135,52,87,45,60,37,49,32,1,0,1,0,All
Shanese Johnson,,,,,,,,,,,,,,5,95,138,38,35,104,72,76,63,78,61,90,53,51,42,20,31,1,0,0,0,All
Brian Mclaughlin,,,,,,,,,,,,,,,1,139,59,46,74,66,147,137,49,116,37,33,23,30,31,29,1,0,0,0,All
Rania Major,,,,,,,,,,,,,,,,3,35,27,103,67,125,106,70,112,64,28,23,28,24,22,1,1,0,0,All
Vincent Melchiorre,,,,,,,,,,,,,,,,,0,199,52,62,36,35,42,21,29,29,21,21,30,21,2,0,1,0,All
David Conroy,,,,,,,,,,,,,,,,,,0,33,69,31,37,28,19,28,33,46,23,16,22,1,0,0,0,All
Jennifer Schultz,,,,,,,,,,,,,,,,,,,0,80,57,53,132,56,69,44,21,33,54,27,1,0,1,0,All
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,44,60,73,43,54,60,57,39,39,30,2,0,1,0,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,2,120,46,120,17,26,18,18,35,17,0,1,0,0,All
John Macoretta,,,,,,,,,,,,,,,,,,,,,,1,27,122,17,26,16,24,21,15,0,0,0,0,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,3,34,54,45,19,24,40,20,2,0,1,0,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,22,22,9,12,22,10,0,0,0,0,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,3,44,31,33,7,35,1,1,0,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,35,15,31,0,0,0,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,4,22,1,0,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,24,0,1,0,0,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,1,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,832,743,17,689,683,605,569,442,418,397,387,385,373,372,343,343,341,336,299,279,257,251,229,213,207,146,128,110,102,93,3,1,1,0,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Controller - Democrat,,,1
,Mark B Cohen,Stella Tsai,Brian Mclaughlin,Vikki Kristiansson,Deborah Cianfrani,Jennifer Schultz,Deborah Canty,Vincent Furlong,Rania Major,Zac Shaffer,John Macoretta,Lawrence J Bozzelli,Shanese Johnson,Wendi Barish,Henry Mcgregor Sias,Lucretia C Clemons,David Conroy,Leon Goodman,Terri M Booker,Crystal B Powell,Daniel R Sulman,Vincent Melchiorre,Danyl S Patterson,Bill Rice,Jon Marshall,Mark J Moore,Leonard Deutchman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,1
Mark B Cohen,3,12,14,13,10,10,11,11,8,12,5,7,4,6,5,6,5,7,6,6,6,4,6,2,3,2,1,0,0,0,0,16,15,0,1
Stella Tsai,,0,14,18,14,15,11,8,9,4,8,6,9,9,9,11,5,2,7,6,6,2,3,3,2,1,0,0,0,0,0,17,10,0,1
Brian Mclaughlin,,,0,9,15,10,9,10,11,5,9,12,7,8,7,5,4,6,6,4,1,6,1,3,1,0,2,0,0,0,0,14,13,0,1
Vikki Kristiansson,,,,0,14,13,11,10,10,8,7,6,7,7,10,7,8,5,5,6,7,4,5,1,1,2,0,0,0,0,0,13,12,0,1
Deborah Cianfrani,,,,,0,10,10,9,11,1,7,11,10,5,6,4,4,3,4,5,2,3,1,0,0,1,1,0,0,0,0,13,10,0,1
Jennifer Schultz,,,,,,0,11,5,7,6,6,3,7,9,3,6,5,3,6,5,5,2,2,1,3,2,2,0,0,0,0,13,9,0,1
Deborah Canty,,,,,,,0,4,6,5,6,5,5,6,3,5,5,5,3,5,3,2,2,1,1,0,1,0,0,0,0,10,9,0,1
Vincent Furlong,,,,,,,,0,7,5,4,6,4,2,5,1,5,7,2,6,2,2,4,0,1,1,1,0,0,0,0,10,9,0,1
Rania Major,,,,,,,,,0,5,6,8,6,4,6,1,2,5,2,3,3,3,1,0,0,1,1,0,0,0,0,10,8,0,1
Zac Shaffer,,,,,,,,,,0,1,3,0,4,1,2,5,5,2,4,6,5,3,1,1,1,2,0,0,0,0,4,10,0,1
John Macoretta,,,,,,,,,,,0,6,4,2,6,3,2,2,1,0,3,2,0,2,1,0,0,0,0,0,0,10,4,0,1
Lawrence J Bozzelli,,,,,,,,,,,,0,3,2,7,1,4,2,0,1,1,4,0,1,0,0,2,0,0,0,0,8,6,0,1
Shanese Johnson,,,,,,,,,,,,,0,4,3,3,1,0,4,2,1,0,1,1,0,1,0,0,0,0,0,10,3,0,1
Wendi Barish,,,,,,,,,,,,,,0,3,5,3,3,5,1,2,2,1,2,3,0,3,0,0,0,0,7,6,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,4,2,1,1,0,3,1,1,1,1,0,0,0,0,0,0,8,3,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,0,2,1,3,4,3,1,2,1,2,2,0,0,0,0,0,7,3,0,1
David Conroy,,,,,,,,,,,,,,,,,0,3,1,4,2,5,3,1,0,0,2,0,0,0,0,2,9,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,0,3,5,1,3,5,0,2,2,1,0,0,0,0,4,7,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,0,2,2,1,2,2,2,2,0,0,0,0,0,6,4,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,0,1,2,5,0,1,2,0,0,0,0,0,5,5,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,0,0,5,3,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,0,0,0,1,8,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,0,0,0,3,3,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,3,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,4,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,2,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Rebecca Rhynhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1
Alan L Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,36,28,27,26,23,22,19,19,18,15,14,14,13,13,12,12,11,11,11,10,10,9,7,4,4,4,3,0,0,0,0,36,30,0,1
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Mark B Cohen,Stella Tsai,Vikki Kristiansson,Deborah Canty,Vincent Furlong,Deborah Cianfrani,Jennifer Schultz,Brian Mclaughlin,Rania Major,Shanese Johnson,Wendi Barish,John Macoretta,Lawrence J Bozzelli,Lucretia C Clemons,Leon Goodman,Daniel R Sulman,Terri M Booker,Zac Shaffer,Henry Mcgregor Sias,Crystal B Powell,David Conroy,Leonard Deutchman,Mark J Moore,Vincent Melchiorre,Bill Rice,Danyl S Patterson,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Rebecca Rhynhart,1,0,0,11,12,12,11,6,11,7,8,7,9,9,5,6,8,7,4,4,2,2,2,4,2,5,1,2,2,2,0,0,0,0,2
Alan L Butkovitz,,0,0,13,11,9,8,10,3,7,5,6,3,4,7,6,3,4,6,1,6,5,4,2,3,0,4,1,1,1,0,0,0,0,2
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Mark B Cohen,,,,1,7,7,12,7,6,7,2,7,7,6,5,5,3,4,4,6,3,3,4,3,1,2,2,1,2,1,0,0,0,0,2
Stella Tsai,,,,,0,16,13,9,10,8,5,10,7,10,7,8,7,6,8,1,5,5,4,4,3,2,3,1,2,3,0,0,0,0,2
Vikki Kristiansson,,,,,,0,10,11,11,9,6,7,5,8,6,8,5,5,5,2,4,5,4,5,3,1,3,1,1,1,0,0,0,0,2
Deborah Canty,,,,,,,0,7,6,8,3,9,8,9,5,4,7,10,4,3,6,3,4,3,2,2,1,2,3,3,0,0,0,0,2
Vincent Furlong,,,,,,,,0,7,7,6,5,5,4,4,3,1,4,2,3,4,4,2,1,3,1,2,1,1,0,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,0,6,5,6,6,6,4,7,4,2,1,2,0,4,1,3,1,1,1,1,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,0,3,4,5,8,2,3,4,4,1,2,2,2,1,2,5,1,0,1,0,1,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,0,4,5,2,7,5,2,3,2,0,1,4,0,0,2,2,0,0,1,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,0,5,4,4,3,3,5,2,1,1,3,3,1,1,3,1,1,2,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,0,4,3,3,4,6,1,3,1,2,2,0,1,4,0,0,2,1,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,0,5,5,6,2,2,2,1,4,0,2,2,1,1,1,1,1,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,0,9,3,1,3,0,2,6,0,1,2,1,2,0,1,1,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,0,4,1,3,0,1,6,0,2,2,1,2,0,0,1,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,0,4,2,2,3,1,1,2,1,2,2,0,2,2,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,0,2,1,4,0,3,1,2,3,0,1,2,2,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,1,3,2,3,1,1,1,3,1,1,2,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,1,0,0,2,1,0,2,1,1,1,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,0,0,3,2,1,0,2,0,1,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1,2,0,1,0,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,29,23,0,27,23,21,20,16,14,14,13,13,13,13,12,12,12,11,10,8,8,7,6,6,5,5,5,4,4,3,0,0,0,0,2
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Mark B Cohen,Lawrence J Bozzelli,Stella Tsai,Vincent Furlong,Deborah Cianfrani,Brian Mclaughlin,Vikki Kristiansson,Rania Major,Jennifer Schultz,John Macoretta,Crystal B Powell,Deborah Canty,Shanese Johnson,Daniel R Sulman,Henry Mcgregor Sias,Vincent Melchiorre,Wendi Barish,David Conroy,Terri M Booker,Zac Shaffer,Leon Goodman,Lucretia C Clemons,Mark J Moore,Bill Rice,Danyl S Patterson,Leonard Deutchman,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Alan L Butkovitz,6,0,0,14,12,10,10,10,11,9,8,5,9,6,4,6,4,7,4,4,5,3,3,3,3,1,1,2,2,1,0,0,0,0,3
Rebecca Rhynhart,,4,0,5,2,5,5,4,2,3,3,4,1,3,4,3,2,0,2,2,1,2,2,0,1,1,1,1,0,1,0,0,0,0,3
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mark B Cohen,,,,2,8,3,6,4,5,3,3,6,5,4,5,3,3,3,1,2,4,3,3,3,4,3,2,2,2,1,0,0,0,0,3
Lawrence J Bozzelli,,,,,0,6,7,9,9,5,7,4,9,3,2,3,2,6,2,3,2,1,0,1,1,2,1,1,1,0,0,0,0,0,3
Stella Tsai,,,,,,0,7,8,5,9,7,4,6,3,3,4,3,4,3,4,2,1,4,0,2,1,1,0,0,2,0,0,0,0,3
Vincent Furlong,,,,,,,0,8,7,7,5,3,6,3,3,4,2,5,4,2,2,2,3,1,1,1,1,1,1,0,0,0,0,0,3
Deborah Cianfrani,,,,,,,,0,7,7,6,6,5,3,4,4,2,5,3,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,0,6,6,3,6,2,2,2,1,5,1,1,4,2,0,0,0,1,1,2,1,0,0,0,0,0,3
Vikki Kristiansson,,,,,,,,,,0,6,2,5,3,3,2,4,5,4,1,3,2,4,0,1,0,0,1,0,1,0,0,0,0,3
Rania Major,,,,,,,,,,,0,2,6,2,2,3,2,5,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,0,2,2,5,3,3,1,2,4,2,1,3,3,2,1,1,0,2,1,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,0,3,0,2,1,6,1,2,1,1,1,1,2,2,2,1,1,0,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,0,3,4,3,0,4,3,2,5,2,2,3,0,0,2,1,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,,,,0,3,2,1,2,4,2,3,2,3,1,0,0,2,2,1,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,0,1,2,1,3,0,3,1,3,2,0,0,1,1,1,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,0,0,5,1,1,2,5,1,1,0,0,0,2,1,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,0,2,2,2,4,1,1,0,0,1,1,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,2,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,2,1,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,0,1,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,1,2,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,34,17,0,23,15,15,15,14,13,12,11,10,10,9,9,9,7,7,7,7,6,6,6,4,4,4,3,3,3,2,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Controller - Democrat,,,4
,Mark B Cohen,Vincent Furlong,Daniel R Sulman,Vikki Kristiansson,Vincent Melchiorre,Stella Tsai,Crystal B Powell,David Conroy,Lucretia C Clemons,Brian Mclaughlin,Shanese Johnson,Zac Shaffer,Deborah Cianfrani,Leon Goodman,Mark J Moore,Deborah Canty,Jennifer Schultz,Lawrence J Bozzelli,Henry Mcgregor Sias,Rania Major,Terri M Booker,Bill Rice,Danyl S Patterson,John Macoretta,Jon Marshall,Leonard Deutchman,Wendi Barish,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,4
Mark B Cohen,1,5,5,3,4,4,3,3,0,5,2,2,5,7,3,3,6,1,1,1,5,2,0,1,2,2,1,0,0,0,0,8,8,0,4
Vincent Furlong,,0,9,9,6,6,5,5,6,7,3,5,5,4,2,2,3,4,3,4,2,2,1,3,2,1,0,0,0,0,0,7,5,0,4
Daniel R Sulman,,,0,7,7,3,7,6,7,3,4,8,3,3,3,4,3,1,0,3,3,2,2,1,1,0,0,0,0,0,0,5,7,0,4
Vikki Kristiansson,,,,0,6,7,5,6,6,5,1,5,5,1,0,2,3,3,3,2,1,0,0,3,0,0,1,0,0,0,0,5,6,0,4
Vincent Melchiorre,,,,,0,5,6,9,6,4,3,5,1,4,4,1,2,2,3,1,2,3,1,0,3,1,0,0,0,0,0,5,7,0,4
Stella Tsai,,,,,,0,3,3,3,4,2,4,4,3,1,2,3,3,2,2,1,0,1,3,1,0,1,0,0,0,0,6,5,0,4
Crystal B Powell,,,,,,,0,5,7,1,5,5,2,2,3,3,1,0,1,2,2,1,2,0,0,2,1,0,0,0,0,7,4,0,4
David Conroy,,,,,,,,0,6,2,3,5,1,4,3,1,0,2,3,0,2,1,1,0,1,1,0,0,0,0,0,4,6,0,4
Lucretia C Clemons,,,,,,,,,0,1,4,5,0,0,2,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,4,5,0,4
Brian Mclaughlin,,,,,,,,,,0,2,0,4,3,2,1,3,4,3,3,2,1,0,3,2,1,0,0,0,0,0,5,3,0,4
Shanese Johnson,,,,,,,,,,,0,4,0,2,4,4,0,1,0,2,1,1,3,1,0,1,1,0,0,0,0,5,4,0,4
Zac Shaffer,,,,,,,,,,,,0,1,2,3,3,1,1,0,1,1,1,2,1,0,0,0,0,0,0,0,3,5,0,4
Deborah Cianfrani,,,,,,,,,,,,,0,3,0,2,3,3,3,3,3,0,0,3,0,1,1,0,0,0,0,5,2,0,4
Leon Goodman,,,,,,,,,,,,,,0,4,1,2,2,2,1,3,1,0,0,2,2,0,0,0,0,0,6,2,0,4
Mark J Moore,,,,,,,,,,,,,,,0,2,1,1,1,1,1,2,2,0,2,1,0,0,0,0,0,5,2,0,4
Deborah Canty,,,,,,,,,,,,,,,,0,2,1,0,2,2,1,2,2,0,0,1,0,0,0,0,5,1,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,0,0,0,0,2,1,0,1,2,0,1,0,0,0,0,3,3,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,0,4,3,1,1,1,3,1,0,0,0,0,0,0,4,1,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,0,2,1,1,0,2,1,1,0,0,0,0,0,3,1,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,0,1,1,1,2,0,0,0,0,0,0,0,4,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,0,3,2,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,0,0,2,1,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,3,1,0,4
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2,1,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Rebecca Rhynhart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Alan L Butkovitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Bobbie T Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,18,14,13,13,13,12,11,11,10,9,9,9,8,8,7,6,6,6,5,5,5,4,4,4,3,2,2,0,0,0,0,18,17,0,4
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Vincent Furlong,Vikki Kristiansson,Stella Tsai,Mark B Cohen,Brian Mclaughlin,Daniel R Sulman,Zac Shaffer,Vincent Melchiorre,David Conroy,Lawrence J Bozzelli,Lucretia C Clemons,Crystal B Powell,Deborah Canty,Rania Major,Deborah Cianfrani,Leon Goodman,Jennifer Schultz,John Macoretta,Shanese Johnson,Wendi Barish,Henry Mcgregor Sias,Leonard Deutchman,Danyl S Patterson,Bill Rice,Mark J Moore,Terri M Booker,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,5
Rebecca Rhynhart,8,0,0,19,24,17,13,17,9,9,6,7,17,8,5,11,16,14,9,11,11,10,8,11,5,3,1,2,3,2,0,0,0,0,5
Alan L Butkovitz,,5,0,25,20,15,18,13,17,16,18,14,7,13,16,11,6,7,11,7,7,5,7,3,4,5,5,5,3,1,0,0,0,0,5
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Vincent Furlong,,,,1,33,25,15,20,19,22,21,19,16,15,15,8,12,10,13,6,12,5,4,10,4,5,1,3,2,2,0,0,0,0,5
