col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,All
Ellen Ceisler,6,112,107,133,69,8,156,128,118,88,57,45,20,All
Timothy Barry,,2,95,16,7,6,52,82,83,43,32,13,9,All
Joe Cosgrove,,,3,12,9,6,46,64,82,38,23,25,3,All
Todd Eagen,,,,0,3,0,40,29,35,49,13,10,2,All
Irene M Clark,,,,,0,2,24,19,16,9,10,8,8,All
Bryan Barbin,,,,,,0,2,11,3,1,3,2,2,All
Lawrence S Krasner,,,,,,,75,0,0,0,0,0,0,All
Joe Khan,,,,,,,,66,0,0,0,0,0,All
Rich Negrin,,,,,,,,,51,0,0,0,0,All
Michael W Untermeyer,,,,,,,,,,57,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,22,0,0,All
John O Neill,,,,,,,,,,,,28,0,All
Teresa Carr Deni,,,,,,,,,,,,,5,All
Total,624,317,285,181,97,24,275,271,260,191,112,92,28,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Tariq Karim El Shabazz,Rich Negrin,John O Neill,Teresa Carr Deni,1
Ellen Ceisler,1,5,5,6,2,0,7,5,3,3,4,3,3,1
Joe Cosgrove,,0,4,0,2,0,3,2,3,1,3,2,1,1
Timothy Barry,,,0,0,0,0,3,1,2,1,1,1,2,1
Todd Eagen,,,,0,0,0,3,0,2,2,0,0,0,1
Irene M Clark,,,,,0,0,0,1,0,0,0,1,2,1
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,4,0,0,0,0,0,0,1
Joe Khan,,,,,,,,4,0,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,3,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,,,2,0,0,0,1
Rich Negrin,,,,,,,,,,,1,0,0,1
John O Neill,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,0,1
Total,29,15,11,7,4,0,14,10,10,7,6,4,4,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,2
