col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,All
Lawrence S Krasner,311,0,0,0,0,0,0,"1,074","1,057",223,128,86,12,All
Tariq Karim El Shabazz,,174,0,0,0,0,0,263,352,143,56,56,10,All
Joe Khan,,,148,0,0,0,0,214,206,152,32,42,4,All
Rich Negrin,,,,38,0,0,0,104,69,137,12,12,2,All
Michael W Untermeyer,,,,,59,0,0,82,65,69,17,20,3,All
John O Neill,,,,,,7,0,13,15,2,2,5,4,All
Teresa Carr Deni,,,,,,,3,9,13,3,3,3,0,All
Joe Cosgrove,,,,,,,,36,983,251,58,21,4,All
Ellen Ceisler,,,,,,,,,15,203,106,153,11,All
Timothy Barry,,,,,,,,,,16,24,18,5,All
Todd Eagen,,,,,,,,,,,9,7,3,All
Irene M Clark,,,,,,,,,,,,4,9,All
Bryan Barbin,,,,,,,,,,,,,0,All
Total,"1,872",737,562,253,223,34,24,"1,833","1,832",755,261,232,35,All
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,Teresa Carr Deni,John O Neill,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,1
Lawrence S Krasner,9,0,0,0,0,0,0,36,37,7,5,2,0,1
Joe Khan,,5,0,0,0,0,0,7,8,8,1,2,0,1
Tariq Karim El Shabazz,,,5,0,0,0,0,4,6,5,2,0,1,1
Michael W Untermeyer,,,,3,0,0,0,5,3,4,1,1,1,1
Rich Negrin,,,,,0,0,0,5,1,2,0,0,0,1
Teresa Carr Deni,,,,,,0,0,1,2,0,0,0,0,1
John O Neill,,,,,,,1,0,0,0,0,0,0,1
Joe Cosgrove,,,,,,,,1,34,9,2,0,0,1
Ellen Ceisler,,,,,,,,,0,6,5,4,0,1
Timothy Barry,,,,,,,,,,1,0,1,0,1
Todd Eagen,,,,,,,,,,,0,0,1,1
Irene M Clark,,,,,,,,,,,,0,1,1
Bryan Barbin,,,,,,,,,,,,,0,1
Total,65,20,17,11,5,2,1,62,61,27,9,6,2,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,Teresa Carr Deni,John O Neill,2
Joe Cosgrove,3,52,9,0,1,1,60,9,6,5,5,1,0,2
Ellen Ceisler,,0,1,5,4,0,54,6,3,1,3,0,0,2
Timothy Barry,,,0,2,0,0,5,3,2,4,2,1,0,2
Todd Eagen,,,,0,2,1,5,3,1,1,1,0,0,2
Irene M Clark,,,,,1,0,5,0,2,1,0,0,0,2
Bryan Barbin,,,,,,0,1,1,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,14,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,4,0,0,0,0,0,2
Joe Khan,,,,,,,,,10,0,0,0,0,2
Rich Negrin,,,,,,,,,,2,0,0,0,2
Michael W Untermeyer,,,,,,,,,,,0,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,0,2
John O Neill,,,,,,,,,,,,,0,2
Total,94,73,17,12,9,2,94,19,18,10,7,1,0,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
