col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Attorney - Democrat,,,,,,,All
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,All
Lawrence S Krasner,"1,367",0,0,0,0,0,0,All
Joe Khan,,"1,328",0,0,0,0,0,All
Rich Negrin,,,369,0,0,0,0,All
Tariq Karim El Shabazz,,,,120,0,0,0,All
Michael W Untermeyer,,,,,91,0,0,All
John O Neill,,,,,,60,0,All
Teresa Carr Deni,,,,,,,34,All
Total,"1,367","1,328",369,120,91,60,34,All
,District Attorney - Democrat,,,,,,,1
,Joe Khan,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,John O Neill,1
Joe Khan,102,0,0,0,0,0,0,1
Lawrence S Krasner,,86,0,0,0,0,0,1
Rich Negrin,,,41,0,0,0,0,1
Michael W Untermeyer,,,,12,0,0,0,1
Tariq Karim El Shabazz,,,,,12,0,0,1
Teresa Carr Deni,,,,,,3,0,1
John O Neill,,,,,,,2,1
Total,102,86,41,12,12,3,2,1
,District Attorney - Democrat,,,,,,,2
,Joe Khan,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,2
Joe Khan,77,0,0,0,0,0,0,2
Lawrence S Krasner,,55,0,0,0,0,0,2
Tariq Karim El Shabazz,,,9,0,0,0,0,2
Michael W Untermeyer,,,,8,0,0,0,2
Rich Negrin,,,,,8,0,0,2
John O Neill,,,,,,3,0,2
Teresa Carr Deni,,,,,,,3,2
Total,77,55,9,8,8,3,3,2
,District Attorney - Democrat,,,,,,,3
,Joe Khan,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,3
Joe Khan,78,0,0,0,0,0,0,3
Lawrence S Krasner,,64,0,0,0,0,0,3
Rich Negrin,,,12,0,0,0,0,3
Michael W Untermeyer,,,,5,0,0,0,3
Tariq Karim El Shabazz,,,,,2,0,0,3
John O Neill,,,,,,1,0,3
Teresa Carr Deni,,,,,,,1,3
Total,78,64,12,5,2,1,1,3
,District Attorney - Democrat,,,,,,,4
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,John O Neill,Michael W Untermeyer,Teresa Carr Deni,4
Lawrence S Krasner,37,0,0,0,0,0,0,4
Joe Khan,,29,0,0,0,0,0,4
Rich Negrin,,,8,0,0,0,0,4
Tariq Karim El Shabazz,,,,7,0,0,0,4
John O Neill,,,,,1,0,0,4
Michael W Untermeyer,,,,,,1,0,4
Teresa Carr Deni,,,,,,,0,4
Total,37,29,8,7,1,1,0,4
,District Attorney - Democrat,,,,,,,5
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,5
Lawrence S Krasner,52,0,0,0,0,0,0,5
Joe Khan,,40,0,0,0,0,0,5
Rich Negrin,,,19,0,0,0,0,5
Tariq Karim El Shabazz,,,,9,0,0,0,5
Michael W Untermeyer,,,,,6,0,0,5
John O Neill,,,,,,4,0,5
Teresa Carr Deni,,,,,,,2,5
Total,52,40,19,9,6,4,2,5
,District Attorney - Democrat,,,,,,,6
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,John O Neill,Michael W Untermeyer,Teresa Carr Deni,6
Lawrence S Krasner,102,0,0,0,0,0,0,6
Joe Khan,,85,0,0,0,0,0,6
Rich Negrin,,,29,0,0,0,0,6
Tariq Karim El Shabazz,,,,13,0,0,0,6
John O Neill,,,,,5,0,0,6
Michael W Untermeyer,,,,,,4,0,6
Teresa Carr Deni,,,,,,,3,6
Total,102,85,29,13,5,4,3,6
,District Attorney - Democrat,,,,,,,7
,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,7
Lawrence S Krasner,161,0,0,0,0,0,0,7
Joe Khan,,125,0,0,0,0,0,7
Rich Negrin,,,34,0,0,0,0,7
Michael W Untermeyer,,,,5,0,0,0,7
Tariq Karim El Shabazz,,,,,5,0,0,7
John O Neill,,,,,,1,0,7
Teresa Carr Deni,,,,,,,1,7
Total,161,125,34,5,5,1,1,7
,District Attorney - Democrat,,,,,,,8
,Joe Khan,Lawrence S Krasner,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,8
Joe Khan,127,0,0,0,0,0,0,8
Lawrence S Krasner,,89,0,0,0,0,0,8
Rich Negrin,,,29,0,0,0,0,8
John O Neill,,,,4,0,0,0,8
Michael W Untermeyer,,,,,3,0,0,8
Tariq Karim El Shabazz,,,,,,2,0,8
Teresa Carr Deni,,,,,,,0,8
Total,127,89,29,4,3,2,0,8
,District Attorney - Democrat,,,,,,,9
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,Michael W Untermeyer,9
Lawrence S Krasner,100,0,0,0,0,0,0,9
Joe Khan,,86,0,0,0,0,0,9
Rich Negrin,,,18,0,0,0,0,9
Tariq Karim El Shabazz,,,,4,0,0,0,9
John O Neill,,,,,3,0,0,9
Teresa Carr Deni,,,,,,2,0,9
Michael W Untermeyer,,,,,,,1,9
Total,100,86,18,4,3,2,1,9
,District Attorney - Democrat,,,,,,,10
,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,10
Lawrence S Krasner,57,0,0,0,0,0,0,10
Joe Khan,,43,0,0,0,0,0,10
Rich Negrin,,,14,0,0,0,0,10
John O Neill,,,,6,0,0,0,10
Tariq Karim El Shabazz,,,,,5,0,0,10
Michael W Untermeyer,,,,,,3,0,10
Teresa Carr Deni,,,,,,,1,10
Total,57,43,14,6,5,3,1,10
,District Attorney - Democrat,,,,,,,11
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,Michael W Untermeyer,11
Lawrence S Krasner,68,0,0,0,0,0,0,11
Joe Khan,,53,0,0,0,0,0,11
Rich Negrin,,,15,0,0,0,0,11
Tariq Karim El Shabazz,,,,7,0,0,0,11
John O Neill,,,,,4,0,0,11
Teresa Carr Deni,,,,,,2,0,11
Michael W Untermeyer,,,,,,,1,11
Total,68,53,15,7,4,2,1,11
,District Attorney - Democrat,,,,,,,12
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,Teresa Carr Deni,John O Neill,12
Lawrence S Krasner,61,0,0,0,0,0,0,12
Joe Khan,,50,0,0,0,0,0,12
Rich Negrin,,,18,0,0,0,0,12
Tariq Karim El Shabazz,,,,6,0,0,0,12
Michael W Untermeyer,,,,,5,0,0,12
Teresa Carr Deni,,,,,,4,0,12
John O Neill,,,,,,,1,12
Total,61,50,18,6,5,4,1,12
,District Attorney - Democrat,,,,,,,13
,Lawrence S Krasner,Joe Khan,Rich Negrin,Tariq Karim El Shabazz,John O Neill,Michael W Untermeyer,Teresa Carr Deni,13
Lawrence S Krasner,93,0,0,0,0,0,0,13
Joe Khan,,63,0,0,0,0,0,13
Rich Negrin,,,15,0,0,0,0,13
Tariq Karim El Shabazz,,,,15,0,0,0,13
John O Neill,,,,,5,0,0,13
Michael W Untermeyer,,,,,,5,0,13
Teresa Carr Deni,,,,,,,1,13
Total,93,63,15,15,5,5,1,13
,District Attorney - Democrat,,,,,,,14
,Joe Khan,Lawrence S Krasner,Rich Negrin,Tariq Karim El Shabazz,Teresa Carr Deni,Michael W Untermeyer,John O Neill,14
Joe Khan,76,0,0,0,0,0,0,14
Lawrence S Krasner,,73,0,0,0,0,0,14
Rich Negrin,,,21,0,0,0,0,14
Tariq Karim El Shabazz,,,,6,0,0,0,14
Teresa Carr Deni,,,,,6,0,0,14
Michael W Untermeyer,,,,,,3,0,14
John O Neill,,,,,,,2,14
Total,76,73,21,6,6,3,2,14
,District Attorney - Democrat,,,,,,,15
,Joe Khan,Lawrence S Krasner,Rich Negrin,Tariq Karim El Shabazz,Michael W Untermeyer,John O Neill,Teresa Carr Deni,15
Joe Khan,86,0,0,0,0,0,0,15
Lawrence S Krasner,,86,0,0,0,0,0,15
Rich Negrin,,,18,0,0,0,0,15
Tariq Karim El Shabazz,,,,8,0,0,0,15
Michael W Untermeyer,,,,,6,0,0,15
John O Neill,,,,,,4,0,15
Teresa Carr Deni,,,,,,,0,15
Total,86,86,18,8,6,4,0,15
,District Attorney - Democrat,,,,,,,16
,Joe Khan,Lawrence S Krasner,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,16
Joe Khan,110,0,0,0,0,0,0,16
Lawrence S Krasner,,85,0,0,0,0,0,16
Rich Negrin,,,33,0,0,0,0,16
John O Neill,,,,10,0,0,0,16
Michael W Untermeyer,,,,,6,0,0,16
Tariq Karim El Shabazz,,,,,,5,0,16
Teresa Carr Deni,,,,,,,1,16
Total,110,85,33,10,6,5,1,16
,District Attorney - Democrat,,,,,,,17
,Joe Khan,Lawrence S Krasner,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,17
Joe Khan,98,0,0,0,0,0,0,17
Lawrence S Krasner,,98,0,0,0,0,0,17
Rich Negrin,,,37,0,0,0,0,17
Michael W Untermeyer,,,,17,0,0,0,17
Tariq Karim El Shabazz,,,,,5,0,0,17
John O Neill,,,,,,4,0,17
Teresa Carr Deni,,,,,,,4,17
Total,98,98,37,17,5,4,4,17
