col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,All
Carolyn H Nichols,30,"1,123",880,536,263,748,227,205,198,124,24,21,All
Maria Mclaughlin,,7,875,540,248,629,202,189,162,94,22,19,All
Geoff Moulton,,,7,421,175,436,131,155,113,73,10,14,All
Debbie Kunselman,,,,3,128,354,100,49,69,32,8,19,All
Bill Caye,,,,,2,131,70,28,39,22,4,3,All
Lawrence S Krasner,,,,,,206,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,113,0,0,0,0,0,All
Michael W Untermeyer,,,,,,,,70,0,0,0,0,All
Joe Khan,,,,,,,,,57,0,0,0,All
Rich Negrin,,,,,,,,,,26,0,0,All
John O Neill,,,,,,,,,,,8,0,All
Teresa Carr Deni,,,,,,,,,,,,3,All
Total,"1,611","1,350",965,640,305,"1,087",411,316,300,172,36,28,All
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Lawrence S Krasner,Michael W Untermeyer,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,1
Carolyn H Nichols,1,53,46,12,8,22,23,9,7,4,2,1,1
Maria Mclaughlin,,0,45,11,9,15,19,9,7,5,2,1,1
Geoff Moulton,,,1,10,7,10,16,7,5,4,1,1,1
Bill Caye,,,,0,1,6,2,1,2,0,0,0,1
Debbie Kunselman,,,,,0,4,2,2,1,0,1,1,1
Lawrence S Krasner,,,,,,4,0,0,0,0,0,0,1
Michael W Untermeyer,,,,,,,5,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,0,0,0,0,0,1
Joe Khan,,,,,,,,,0,0,0,0,1
Rich Negrin,,,,,,,,,,1,0,0,1
John O Neill,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,0,1
Total,72,61,47,12,11,30,29,12,8,6,2,1,1
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Teresa Carr Deni,2
Carolyn H Nichols,0,42,31,21,11,34,9,5,3,2,1,0,2
Maria Mclaughlin,,0,29,18,9,29,9,4,3,2,1,0,2
Geoff Moulton,,,0,15,7,20,4,3,3,2,1,0,2
Debbie Kunselman,,,,0,8,17,7,1,1,1,0,0,2
Bill Caye,,,,,0,8,4,1,0,1,0,0,2
Lawrence S Krasner,,,,,,5,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,2,0,0,0,0,0,2
Joe Khan,,,,,,,,1,0,0,0,0,2
Rich Negrin,,,,,,,,,1,0,0,0,2
John O Neill,,,,,,,,,,1,0,0,2
Michael W Untermeyer,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,0,2
Total,55,49,33,27,14,50,13,6,4,3,1,0,2
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,3
Carolyn H Nichols,2,24,16,3,4,13,6,2,6,3,3,1,3
Maria Mclaughlin,,0,16,4,3,10,5,2,6,3,2,0,3
Geoff Moulton,,,2,5,3,8,2,2,6,1,0,0,3
Debbie Kunselman,,,,1,1,4,2,0,1,1,0,0,3
Bill Caye,,,,,0,1,1,0,2,0,0,0,3
Lawrence S Krasner,,,,,,1,0,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,2,0,0,0,0,0,3
Joe Khan,,,,,,,,2,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,0,0,0,0,3
Rich Negrin,,,,,,,,,,0,0,0,3
John O Neill,,,,,,,,,,,0,0,3
Teresa Carr Deni,,,,,,,,,,,,0,3
Total,38,29,22,9,5,16,10,8,7,5,3,1,3
,Judge Of The Superior Court - Democrat,,,,,District Attorney - Democrat,,,,,,,4
