col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Justice Of The Supreme Court - Republican,Judge Of The Superior Court - Republican,,,,,All
,Sallie Mundy,Paula A Patrick,Emil Giordano,Craig Stedman,Wade A Kagarise,Mary Murray,All
Sallie Mundy,1,14,13,12,8,7,All
Paula A Patrick,,0,9,9,4,6,All
Emil Giordano,,,0,10,7,7,All
Craig Stedman,,,,0,5,6,All
Wade A Kagarise,,,,,0,2,All
Mary Murray,,,,,,0,All
Total,20,14,13,12,8,7,All
,Justice Of The Supreme Court - Republican,Judge Of The Superior Court - Republican,,,,,1
,Sallie Mundy,Emil Giordano,Wade A Kagarise,Craig Stedman,Paula A Patrick,Mary Murray,1
Sallie Mundy,1,2,2,1,1,0,1
Emil Giordano,,0,2,1,1,0,1
Wade A Kagarise,,,0,1,1,0,1
Craig Stedman,,,,0,0,0,1
Paula A Patrick,,,,,0,0,1
Mary Murray,,,,,,0,1
Total,3,2,2,1,1,0,1
,Judge Of The Superior Court - Republican,,,,,Justice Of The Supreme Court - Republican,5
,Emil Giordano,Mary Murray,Paula A Patrick,Wade A Kagarise,Craig Stedman,Sallie Mundy,5
Emil Giordano,0,1,1,1,0,1,5
Mary Murray,,0,1,1,0,1,5
Paula A Patrick,,,0,1,0,1,5
Wade A Kagarise,,,,0,0,1,5
Craig Stedman,,,,,0,0,5
Sallie Mundy,,,,,,0,5
Total,1,1,1,1,0,1,5
,Judge Of The Superior Court - Republican,,,,,Justice Of The Supreme Court - Republican,8
,Craig Stedman,Emil Giordano,Mary Murray,Paula A Patrick,Wade A Kagarise,Sallie Mundy,8
Craig Stedman,0,1,1,1,0,1,8
Emil Giordano,,0,1,1,0,1,8
Mary Murray,,,0,1,0,1,8
Paula A Patrick,,,,0,0,1,8
Wade A Kagarise,,,,,0,0,8
Sallie Mundy,,,,,,0,8
Total,1,1,1,1,0,1,8
,Judge Of The Superior Court - Republican,,,,,Justice Of The Supreme Court - Republican,9
,Craig Stedman,Emil Giordano,Paula A Patrick,Wade A Kagarise,Mary Murray,Sallie Mundy,9
Craig Stedman,0,1,1,1,0,1,9
Emil Giordano,,0,1,1,0,1,9
Paula A Patrick,,,0,1,0,1,9
Wade A Kagarise,,,,0,0,1,9
Mary Murray,,,,,0,0,9
Sallie Mundy,,,,,,0,9
Total,1,1,1,1,0,1,9
,Justice Of The Supreme Court - Republican,Judge Of The Superior Court - Republican,,,,,11
,Sallie Mundy,Wade A Kagarise,Craig Stedman,Emil Giordano,Mary Murray,Paula A Patrick,11
Sallie Mundy,0,1,0,0,0,0,11
Wade A Kagarise,,0,0,0,0,0,11
Craig Stedman,,,0,0,0,0,11
Emil Giordano,,,,0,0,0,11
Mary Murray,,,,,0,0,11
Paula A Patrick,,,,,,0,11
Total,1,1,0,0,0,0,11
,Judge Of The Superior Court - Republican,,,,,Justice Of The Supreme Court - Republican,12
,Craig Stedman,Emil Giordano,Mary Murray,Paula A Patrick,Wade A Kagarise,Sallie Mundy,12
Craig Stedman,0,3,2,2,2,4,12
Emil Giordano,,0,2,1,2,3,12
Mary Murray,,,0,1,1,2,12
Paula A Patrick,,,,0,0,2,12
Wade A Kagarise,,,,,0,2,12
Sallie Mundy,,,,,,0,12
Total,4,3,2,2,2,4,12
