col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,City Controller - Republican,Judge Of The Superior Court - Republican,,,,,All
,Michael Tomlinson,Emil Giordano,Craig Stedman,Wade A Kagarise,Paula A Patrick,Mary Murray,All
Michael Tomlinson,8,117,112,89,77,52,All
Emil Giordano,,3,94,77,54,36,All
Craig Stedman,,,1,79,57,39,All
Wade A Kagarise,,,,1,41,25,All
Paula A Patrick,,,,,4,34,All
Mary Murray,,,,,,1,All
Total,164,122,114,91,85,59,All
,Judge Of The Superior Court - Republican,,,,,City Controller - Republican,1
,Emil Giordano,Mary Murray,Paula A Patrick,Craig Stedman,Wade A Kagarise,Michael Tomlinson,1
Emil Giordano,0,2,2,1,1,2,1
Mary Murray,,0,2,1,1,2,1
Paula A Patrick,,,0,1,1,2,1
Craig Stedman,,,,0,0,1,1
Wade A Kagarise,,,,,0,1,1
Michael Tomlinson,,,,,,0,1
Total,2,2,2,1,1,2,1
,Judge Of The Superior Court - Republican,,,,,City Controller - Republican,2
,Emil Giordano,Mary Murray,Craig Stedman,Wade A Kagarise,Paula A Patrick,Michael Tomlinson,2
Emil Giordano,1,2,1,1,0,2,2
Mary Murray,,0,2,2,1,3,2
Craig Stedman,,,0,2,1,2,2
Wade A Kagarise,,,,0,1,2,2
Paula A Patrick,,,,,0,1,2
Michael Tomlinson,,,,,,0,2
Total,3,3,2,2,1,3,2
,City Controller - Republican,Judge Of The Superior Court - Republican,,,,,3
,Michael Tomlinson,Craig Stedman,Paula A Patrick,Emil Giordano,Mary Murray,Wade A Kagarise,3
Michael Tomlinson,0,5,4,3,2,1,3
Craig Stedman,,0,3,3,2,1,3
Paula A Patrick,,,0,3,2,1,3
Emil Giordano,,,,0,2,1,3
Mary Murray,,,,,0,0,3
Wade A Kagarise,,,,,,0,3
Total,6,5,4,3,2,1,3
,City Controller - Republican,Judge Of The Superior Court - Republican,,,,,4
,Michael Tomlinson,Emil Giordano,Mary Murray,Paula A Patrick,Wade A Kagarise,Craig Stedman,4
Michael Tomlinson,1,5,4,4,3,3,4
