col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,division
Stella Tsai,,,,,0,9,1,2,6,8,4,5,5,3,5,5,4,5,6,4,4,3,3,4,3,2,3,1,2,0,0,0,0,0,1
Vikki Kristiansson,,,,,,0,4,3,8,6,4,5,5,6,0,5,4,4,2,4,1,2,3,3,3,3,2,1,1,0,0,0,0,0,1
Mark B Cohen,,,,,,,0,5,2,4,6,4,4,7,6,3,2,1,0,2,2,2,2,0,1,1,1,3,1,1,0,0,0,0,1
David Conroy,,,,,,,,0,2,1,1,4,2,3,3,2,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1
Deborah Canty,,,,,,,,,0,3,3,3,4,2,0,4,3,3,2,2,1,0,2,2,4,2,1,1,1,0,0,0,0,0,1
Deborah Cianfrani,,,,,,,,,,0,2,2,2,4,4,2,1,4,2,3,3,1,2,1,2,2,1,1,1,0,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,0,4,4,3,3,3,1,4,4,2,0,4,3,1,1,2,1,3,1,1,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,0,5,4,4,6,3,3,3,2,1,2,3,3,1,1,0,2,1,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,0,2,4,8,4,2,2,3,1,2,1,2,1,1,2,3,2,1,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,0,3,2,1,2,1,1,1,3,2,1,1,2,0,1,0,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,0,4,2,1,1,2,3,1,1,1,0,0,1,2,2,1,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,0,3,2,1,4,0,1,1,2,1,1,0,2,3,0,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,0,2,2,2,1,1,1,2,1,1,2,0,1,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,0,4,2,0,2,1,1,2,4,0,1,0,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,0,1,1,3,2,2,2,1,1,1,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,1,0,1,3,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,1,0,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,0,1,0,0,0,0,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,24,20,0,22,18,15,14,11,11,11,11,11,10,10,10,9,7,7,6,6,5,5,5,5,4,4,4,4,3,1,0,0,0,0,1
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Brian Mclaughlin,Deborah Cianfrani,Stella Tsai,David Conroy,Vikki Kristiansson,Deborah Canty,Vincent Furlong,Jennifer Schultz,Mark B Cohen,Vincent Melchiorre,Rania Major,John Macoretta,Lawrence J Bozzelli,Zac Shaffer,Shanese Johnson,Wendi Barish,Leon Goodman,Lucretia C Clemons,Crystal B Powell,Daniel R Sulman,Terri M Booker,Henry Mcgregor Sias,Jon Marshall,Leonard Deutchman,Bill Rice,Danyl S Patterson,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Alan L Butkovitz,7,0,0,10,8,10,17,10,7,9,9,9,9,4,5,4,9,5,5,4,6,4,4,3,2,5,3,5,4,3,0,0,0,0,2
Rebecca Rhynhart,,3,0,11,15,12,4,10,12,9,8,7,5,8,7,8,4,6,6,4,3,3,3,4,4,1,2,0,1,1,0,0,0,0,2
Bobbie T Curry,,,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Brian Mclaughlin,,,,1,9,7,8,9,8,8,6,7,5,5,8,8,2,5,3,5,4,2,3,2,4,3,2,3,2,2,0,0,0,0,2
Deborah Cianfrani,,,,,0,12,3,13,10,7,11,4,5,12,9,9,5,8,4,2,3,5,2,5,5,1,2,0,0,0,0,0,0,0,2
Stella Tsai,,,,,,1,7,13,6,7,7,6,6,10,7,7,7,7,6,3,4,4,3,3,6,1,1,1,1,0,0,0,0,0,2
David Conroy,,,,,,,0,4,4,4,5,5,8,0,3,2,8,2,5,3,4,3,4,1,0,4,2,5,4,2,0,0,0,0,2
Vikki Kristiansson,,,,,,,,0,9,8,8,4,6,9,9,8,6,6,6,3,6,2,1,4,5,2,1,1,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,1,4,12,7,2,5,3,1,4,5,7,4,5,4,3,5,2,3,2,1,2,1,0,0,0,0,2
Vincent Furlong,,,,,,,,,,0,2,6,5,5,5,6,3,4,1,3,1,2,1,1,3,2,3,1,2,1,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,1,5,2,6,3,0,3,6,6,2,5,6,5,6,2,2,2,2,2,1,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,0,3,2,4,3,3,3,2,5,1,2,4,1,3,3,2,1,2,2,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,0,1,4,3,7,1,3,2,3,1,3,1,0,2,1,3,1,2,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,0,5,5,2,6,2,1,3,3,1,4,4,0,0,0,0,0,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,0,9,2,4,2,1,0,0,1,0,6,1,1,2,1,1,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,0,3,3,1,3,0,0,1,0,4,1,1,1,1,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,,,,0,1,4,4,3,0,3,1,0,2,0,2,1,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,0,1,1,4,3,1,3,3,0,0,1,1,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,0,3,1,2,2,2,1,2,0,2,1,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,0,1,0,0,0,1,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,0,2,2,4,0,2,0,2,2,1,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,1,5,0,2,2,1,2,1,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,2,2,1,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,1,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,2,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,39,38,1,26,25,24,22,21,20,20,18,16,15,14,13,13,13,12,11,9,9,7,7,7,6,6,6,5,5,4,0,0,0,0,2
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Deborah Cianfrani,Brian Mclaughlin,Vincent Furlong,Vikki Kristiansson,Jennifer Schultz,Lawrence J Bozzelli,Mark B Cohen,Wendi Barish,David Conroy,Leon Goodman,Stella Tsai,Deborah Canty,Leonard Deutchman,Lucretia C Clemons,Shanese Johnson,John Macoretta,Jon Marshall,Mark J Moore,Rania Major,Vincent Melchiorre,Daniel R Sulman,Zac Shaffer,Crystal B Powell,Henry Mcgregor Sias,Terri M Booker,Bill Rice,Danyl S Patterson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Alan L Butkovitz,3,0,0,9,10,9,7,4,7,6,6,5,5,5,4,3,4,3,3,3,4,2,4,2,2,0,2,1,1,1,0,0,0,0,3
Rebecca Rhynhart,,3,0,4,2,2,2,3,0,1,1,1,1,1,1,2,1,2,1,1,0,2,0,1,1,2,0,1,0,0,0,0,0,0,3
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Deborah Cianfrani,,,,0,5,3,6,5,4,5,4,1,3,3,4,1,1,3,3,1,2,3,2,1,2,2,1,0,1,0,0,0,0,0,3
Brian Mclaughlin,,,,,0,6,5,3,3,4,3,4,1,3,2,2,1,1,4,2,1,1,3,1,0,0,0,1,1,0,0,0,0,0,3
Vincent Furlong,,,,,,0,6,2,2,4,4,4,2,3,1,2,3,2,3,3,3,2,2,2,2,0,1,2,0,1,0,0,0,0,3
Vikki Kristiansson,,,,,,,0,4,2,4,6,3,1,5,3,1,3,3,2,1,2,3,2,1,3,2,1,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,0,2,1,4,1,1,3,5,3,2,3,2,2,1,2,0,2,1,2,1,1,0,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,0,3,2,3,2,2,2,3,1,1,2,2,2,1,1,1,0,0,1,0,1,0,0,0,0,0,3
Mark B Cohen,,,,,,,,,,0,2,2,2,2,1,0,1,1,3,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,0,2,2,3,4,2,2,1,1,1,2,1,1,1,2,1,2,0,0,0,0,0,0,0,3
David Conroy,,,,,,,,,,,,0,1,2,0,2,2,1,2,2,1,0,3,2,1,0,0,1,1,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,0,1,1,2,2,1,1,1,2,1,1,0,1,0,2,1,1,1,0,0,0,0,3
Stella Tsai,,,,,,,,,,,,,,0,2,1,4,2,1,0,0,2,2,1,2,1,1,0,0,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,,,,0,2,1,2,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,0,1,1,1,3,2,0,0,2,0,0,1,1,0,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,,,,,,,,,0,3,0,1,1,2,2,1,2,1,1,1,0,1,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,0,0,2,2,3,1,1,1,2,0,1,0,1,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,0,3,1,0,2,0,0,0,2,0,1,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,1,0,1,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,22,12,0,13,12,11,9,7,7,7,7,6,6,6,5,5,5,5,4,4,4,4,4,3,3,2,2,2,1,1,0,0,0,0,3
,City Controller - Democrat,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Alan L Butkovitz,Rebecca Rhynhart,Bobbie T Curry,Stella Tsai,John Macoretta,Deborah Cianfrani,Mark B Cohen,Vikki Kristiansson,Brian Mclaughlin,Deborah Canty,Vincent Furlong,Daniel R Sulman,Wendi Barish,Jennifer Schultz,Lawrence J Bozzelli,Leon Goodman,David Conroy,Henry Mcgregor Sias,Jon Marshall,Rania Major,Shanese Johnson,Zac Shaffer,Crystal B Powell,Mark J Moore,Vincent Melchiorre,Bill Rice,Terri M Booker,Danyl S Patterson,Leonard Deutchman,Lucretia C Clemons,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,4
Alan L Butkovitz,3,0,0,8,7,5,8,6,6,7,7,5,2,2,1,3,3,1,5,1,1,3,1,2,3,2,1,1,1,0,0,0,0,0,4
Rebecca Rhynhart,,3,0,9,6,8,5,7,6,5,5,5,6,5,5,3,2,4,0,4,3,1,2,1,0,0,1,0,0,1,0,0,0,0,4
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stella Tsai,,,,0,9,10,6,9,6,7,5,5,6,5,5,5,0,4,4,5,3,3,2,2,2,1,1,0,0,1,0,0,0,0,4
John Macoretta,,,,,1,9,5,7,7,9,9,6,2,3,4,6,3,4,4,3,2,1,1,3,2,2,1,1,1,0,0,0,0,0,4
Deborah Cianfrani,,,,,,0,6,8,5,6,5,6,4,4,6,3,2,3,3,4,1,1,1,3,2,1,2,0,1,0,0,0,0,0,4
Mark B Cohen,,,,,,,0,6,7,6,5,5,4,3,3,3,2,1,3,2,1,1,2,1,1,1,1,0,1,1,0,0,0,0,4
Vikki Kristiansson,,,,,,,,0,7,4,5,4,6,3,5,4,0,3,2,4,1,2,2,1,1,0,1,0,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,0,5,4,4,3,2,3,4,2,3,3,2,0,1,1,0,1,2,0,1,0,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,0,7,5,3,4,1,4,4,2,4,1,2,2,3,3,2,2,2,1,1,1,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,0,4,2,2,3,4,4,4,2,2,2,1,1,2,1,1,1,1,1,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,0,2,4,4,2,3,3,2,1,1,0,0,2,1,1,1,1,1,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,0,4,2,2,0,1,1,3,1,1,2,0,0,0,1,0,0,1,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,0,2,2,1,1,1,3,2,1,2,1,0,0,1,0,0,1,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,0,1,1,3,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,1,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,20,19,0,17,14,13,13,13,12,12,12,10,8,7,6,6,5,5,5,5,4,4,3,3,3,2,2,1,1,1,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,City Controller - Democrat,,,5
,Brian Mclaughlin,Mark B Cohen,Vincent Furlong,Jennifer Schultz,Vikki Kristiansson,Stella Tsai,Lawrence J Bozzelli,David Conroy,Deborah Cianfrani,Wendi Barish,Vincent Melchiorre,Zac Shaffer,Daniel R Sulman,Deborah Canty,John Macoretta,Lucretia C Clemons,Mark J Moore,Crystal B Powell,Leon Goodman,Rania Major,Henry Mcgregor Sias,Bill Rice,Danyl S Patterson,Leonard Deutchman,Terri M Booker,Shanese Johnson,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,5
Brian Mclaughlin,0,12,12,8,10,10,11,9,9,6,7,6,7,5,7,3,6,4,5,3,4,4,2,2,2,2,1,0,0,0,0,14,11,1,5
Mark B Cohen,,0,9,10,6,4,3,4,5,6,5,4,4,4,4,3,1,5,2,4,2,3,2,1,1,0,0,0,0,0,0,10,10,0,5
Vincent Furlong,,,0,6,10,6,6,5,4,2,4,4,3,2,5,2,4,1,5,3,4,0,1,1,0,2,0,0,0,0,0,10,7,1,5
Jennifer Schultz,,,,0,4,4,4,3,4,4,1,1,1,5,3,3,3,3,3,3,1,2,1,2,2,0,0,0,0,0,0,12,4,0,5
