col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,All
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,John O Neill,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,All
Dwayne Woodruff,45,"1,350",373,225,231,97,32,29,All
Lawrence S Krasner,,208,0,0,0,0,0,0,All
Joe Khan,,,79,0,0,0,0,0,All
John O Neill,,,,144,0,0,0,0,All
Rich Negrin,,,,,86,0,0,0,All
Michael W Untermeyer,,,,,,32,0,0,All
Tariq Karim El Shabazz,,,,,,,7,0,All
Teresa Carr Deni,,,,,,,,5,All
Total,"2,382","1,558",452,369,317,129,39,34,All
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,1
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,John O Neill,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,1
Dwayne Woodruff,1,62,21,8,12,1,1,0,1
Lawrence S Krasner,,11,0,0,0,0,0,0,1
Joe Khan,,,3,0,0,0,0,0,1
John O Neill,,,,9,0,0,0,0,1
Rich Negrin,,,,,3,0,0,0,1
Michael W Untermeyer,,,,,,1,0,0,1
Tariq Karim El Shabazz,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,0,1
Total,106,73,24,17,15,2,1,0,1
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,2
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,John O Neill,Rich Negrin,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,2
Dwayne Woodruff,3,90,24,10,9,6,0,0,2
Lawrence S Krasner,,13,0,0,0,0,0,0,2
Joe Khan,,,6,0,0,0,0,0,2
John O Neill,,,,4,0,0,0,0,2
Rich Negrin,,,,,3,0,0,0,2
Michael W Untermeyer,,,,,,2,0,0,2
Tariq Karim El Shabazz,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,0,2
Total,142,103,30,14,12,8,0,0,2
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,3
,Dwayne Woodruff,Lawrence S Krasner,John O Neill,Rich Negrin,Joe Khan,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,3
Dwayne Woodruff,5,103,23,19,15,1,2,0,3
Lawrence S Krasner,,13,0,0,0,0,0,0,3
John O Neill,,,3,0,0,0,0,0,3
Rich Negrin,,,,7,0,0,0,0,3
Joe Khan,,,,,6,0,0,0,3
Michael W Untermeyer,,,,,,2,0,0,3
Teresa Carr Deni,,,,,,,1,0,3
Tariq Karim El Shabazz,,,,,,,,0,3
Total,168,116,26,26,21,3,3,0,3
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,4
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,4
Dwayne Woodruff,3,70,21,11,4,2,4,3,4
Lawrence S Krasner,,5,0,0,0,0,0,0,4
Joe Khan,,,2,0,0,0,0,0,4
Rich Negrin,,,,4,0,0,0,0,4
John O Neill,,,,,2,0,0,0,4
Michael W Untermeyer,,,,,,3,0,0,4
Tariq Karim El Shabazz,,,,,,,0,0,4
Teresa Carr Deni,,,,,,,,1,4
Total,118,75,23,15,6,5,4,4,4
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,5
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,5
Dwayne Woodruff,0,29,10,5,3,1,1,1,5
Lawrence S Krasner,,4,0,0,0,0,0,0,5
Joe Khan,,,0,0,0,0,0,0,5
Rich Negrin,,,,3,0,0,0,0,5
John O Neill,,,,,1,0,0,0,5
Michael W Untermeyer,,,,,,0,0,0,5
Tariq Karim El Shabazz,,,,,,,0,0,5
Teresa Carr Deni,,,,,,,,0,5
Total,50,33,10,8,4,1,1,1,5
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,6
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,6
Dwayne Woodruff,1,45,13,7,5,4,1,0,6
Lawrence S Krasner,,5,0,0,0,0,0,0,6
Joe Khan,,,3,0,0,0,0,0,6
Rich Negrin,,,,2,0,0,0,0,6
John O Neill,,,,,2,0,0,0,6
Michael W Untermeyer,,,,,,1,0,0,6
Tariq Karim El Shabazz,,,,,,,0,0,6
Teresa Carr Deni,,,,,,,,0,6
Total,76,50,16,9,7,5,1,0,6
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,7
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Tariq Karim El Shabazz,Rich Negrin,John O Neill,Teresa Carr Deni,7
Dwayne Woodruff,0,34,7,8,5,2,1,0,7
Lawrence S Krasner,,5,0,0,0,0,0,0,7
Joe Khan,,,1,0,0,0,0,0,7
Michael W Untermeyer,,,,0,0,0,0,0,7
Tariq Karim El Shabazz,,,,,2,0,0,0,7
Rich Negrin,,,,,,2,0,0,7
John O Neill,,,,,,,2,0,7
Teresa Carr Deni,,,,,,,,0,7
Total,57,39,8,8,7,4,3,0,7
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,8
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,8
Dwayne Woodruff,2,67,15,6,1,7,2,0,8
Lawrence S Krasner,,6,0,0,0,0,0,0,8
Joe Khan,,,5,0,0,0,0,0,8
Rich Negrin,,,,2,0,0,0,0,8
John O Neill,,,,,6,0,0,0,8
Michael W Untermeyer,,,,,,0,0,0,8
Teresa Carr Deni,,,,,,,0,0,8
Tariq Karim El Shabazz,,,,,,,,0,8
Total,100,73,20,8,7,7,2,0,8
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,9
,Dwayne Woodruff,Lawrence S Krasner,John O Neill,Joe Khan,Rich Negrin,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,9
Dwayne Woodruff,3,76,18,11,8,5,0,0,9
Lawrence S Krasner,,7,0,0,0,0,0,0,9
John O Neill,,,4,0,0,0,0,0,9
Joe Khan,,,,5,0,0,0,0,9
Rich Negrin,,,,,2,0,0,0,9
Michael W Untermeyer,,,,,,1,0,0,9
Teresa Carr Deni,,,,,,,1,0,9
Tariq Karim El Shabazz,,,,,,,,0,9
Total,121,83,22,16,10,6,1,0,9
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,10
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Teresa Carr Deni,Tariq Karim El Shabazz,10
Dwayne Woodruff,0,103,16,5,5,5,1,0,10
Lawrence S Krasner,,12,0,0,0,0,0,0,10
Joe Khan,,,4,0,0,0,0,0,10
Rich Negrin,,,,2,0,0,0,0,10
John O Neill,,,,,1,0,0,0,10
Michael W Untermeyer,,,,,,1,0,0,10
Teresa Carr Deni,,,,,,,0,0,10
Tariq Karim El Shabazz,,,,,,,,0,10
Total,135,115,20,7,6,6,1,0,10
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,11
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,Michael W Untermeyer,Tariq Karim El Shabazz,11
Dwayne Woodruff,1,103,41,21,14,3,2,0,11
Lawrence S Krasner,,24,0,0,0,0,0,0,11
Joe Khan,,,10,0,0,0,0,0,11
Rich Negrin,,,,8,0,0,0,0,11
John O Neill,,,,,2,0,0,0,11
Teresa Carr Deni,,,,,,0,0,0,11
Michael W Untermeyer,,,,,,,0,0,11
Tariq Karim El Shabazz,,,,,,,,0,11
Total,185,127,51,29,16,3,2,0,11
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,12
,Dwayne Woodruff,Lawrence S Krasner,Rich Negrin,Joe Khan,Michael W Untermeyer,Tariq Karim El Shabazz,John O Neill,Teresa Carr Deni,12
Dwayne Woodruff,0,52,8,6,2,4,2,0,12
Lawrence S Krasner,,5,0,0,0,0,0,0,12
Rich Negrin,,,0,0,0,0,0,0,12
Joe Khan,,,,0,0,0,0,0,12
Michael W Untermeyer,,,,,3,0,0,0,12
Tariq Karim El Shabazz,,,,,,0,0,0,12
John O Neill,,,,,,,1,0,12
Teresa Carr Deni,,,,,,,,0,12
Total,74,57,8,6,5,4,3,0,12
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,13
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Tariq Karim El Shabazz,Teresa Carr Deni,13
Dwayne Woodruff,3,63,16,7,4,2,2,1,13
Lawrence S Krasner,,13,0,0,0,0,0,0,13
Joe Khan,,,5,0,0,0,0,0,13
Rich Negrin,,,,3,0,0,0,0,13
John O Neill,,,,,4,0,0,0,13
Michael W Untermeyer,,,,,,3,0,0,13
Tariq Karim El Shabazz,,,,,,,0,0,13
Teresa Carr Deni,,,,,,,,1,13
Total,98,76,21,10,8,5,2,2,13
,Justice Of The Supreme Court - Democrat,District Attorney - Democrat,,,,,,,14
,Dwayne Woodruff,Lawrence S Krasner,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Tariq Karim El Shabazz,Teresa Carr Deni,14
