col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,All
Carolyn H Nichols,101,"1,332","1,008",811,361,"1,192",509,437,411,210,22,All
Maria Mclaughlin,,51,995,810,355,"1,123",401,433,407,202,21,All
Geoff Moulton,,,12,657,245,787,328,347,377,127,17,All
Debbie Kunselman,,,,10,185,720,208,250,329,149,20,All
Bill Caye,,,,,2,314,159,112,80,92,18,All
Ellen Ceisler,,,,,,24,183,210,372,174,14,All
Timothy Barry,,,,,,,8,153,27,22,5,All
Joe Cosgrove,,,,,,,,10,29,11,2,All
Todd Eagen,,,,,,,,,3,8,1,All
Irene M Clark,,,,,,,,,,7,3,All
Bryan Barbin,,,,,,,,,,,1,All
Total,"1,836","1,607","1,118",927,420,"1,374",610,544,462,248,28,All
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,1
Carolyn H Nichols,7,45,39,30,10,44,22,17,12,3,1,1
Maria Mclaughlin,,1,37,30,11,40,22,13,14,2,1,1
Geoff Moulton,,,1,25,8,33,22,12,10,2,0,1
Debbie Kunselman,,,,1,6,32,20,5,3,2,1,1
Bill Caye,,,,,0,11,6,4,5,0,1,1
Ellen Ceisler,,,,,,0,24,5,6,2,1,1
Todd Eagen,,,,,,,1,0,1,0,0,1
Timothy Barry,,,,,,,,1,5,1,0,1
Joe Cosgrove,,,,,,,,,1,0,0,1
Irene M Clark,,,,,,,,,,0,0,1
Bryan Barbin,,,,,,,,,,,0,1
Total,68,56,47,36,15,53,30,23,19,3,1,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,2
Carolyn H Nichols,4,57,48,29,16,35,30,33,17,4,0,2
Maria Mclaughlin,,2,47,28,15,34,31,23,16,4,0,2
Geoff Moulton,,,0,26,15,27,23,22,17,3,0,2
Debbie Kunselman,,,,0,6,12,18,13,13,2,0,2
Bill Caye,,,,,0,8,13,9,4,2,0,2
Joe Cosgrove,,,,,,0,9,16,4,1,0,2
Ellen Ceisler,,,,,,,1,8,10,2,0,2
Timothy Barry,,,,,,,,0,2,0,0,2
Todd Eagen,,,,,,,,,0,1,0,2
Irene M Clark,,,,,,,,,,0,0,2
Bryan Barbin,,,,,,,,,,,0,2
Total,77,65,51,32,19,41,35,34,18,4,0,2
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,3
Carolyn H Nichols,3,25,22,21,4,24,18,12,7,3,0,3
Maria Mclaughlin,,1,21,21,5,23,9,10,7,4,0,3
Debbie Kunselman,,,0,17,4,21,6,12,4,5,0,3
Geoff Moulton,,,,0,4,16,9,11,6,1,0,3
Bill Caye,,,,,0,4,5,1,0,1,0,3
Ellen Ceisler,,,,,,0,5,11,3,5,0,3
Timothy Barry,,,,,,,1,1,4,0,0,3
Todd Eagen,,,,,,,,0,0,0,0,3
Joe Cosgrove,,,,,,,,,0,0,0,3
Irene M Clark,,,,,,,,,,0,0,3
Bryan Barbin,,,,,,,,,,,0,3
Total,42,31,25,23,6,27,22,12,8,5,0,3
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,4
Carolyn H Nichols,1,19,10,8,7,14,8,8,5,3,0,4
Maria Mclaughlin,,2,8,6,5,14,6,7,5,1,0,4
Geoff Moulton,,,1,4,4,6,3,4,4,1,0,4
Debbie Kunselman,,,,1,3,4,2,4,2,2,0,4
Bill Caye,,,,,0,4,2,2,2,1,0,4
Ellen Ceisler,,,,,,0,1,2,5,1,0,4
Timothy Barry,,,,,,,1,4,0,0,0,4
Joe Cosgrove,,,,,,,,0,0,1,0,4
Irene M Clark,,,,,,,,,0,0,0,4
Todd Eagen,,,,,,,,,,0,0,4
Bryan Barbin,,,,,,,,,,,0,4
Total,27,23,12,10,7,15,10,9,5,4,0,4
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,5
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,5
Carolyn H Nichols,5,75,60,47,20,55,36,28,21,12,3,5
Maria Mclaughlin,,2,62,46,20,53,31,29,20,12,2,5
Geoff Moulton,,,1,39,15,40,29,24,17,5,3,5
Debbie Kunselman,,,,1,12,38,19,12,15,12,3,5
Bill Caye,,,,,2,13,7,6,6,9,2,5
Ellen Ceisler,,,,,,0,13,10,15,10,1,5
Timothy Barry,,,,,,,0,14,3,0,1,5
Joe Cosgrove,,,,,,,,1,1,0,0,5
Todd Eagen,,,,,,,,,0,2,0,5
Irene M Clark,,,,,,,,,,0,1,5
Bryan Barbin,,,,,,,,,,,0,5
Total,103,90,67,58,25,67,39,32,24,15,4,5
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,6
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,6
Carolyn H Nichols,2,36,29,20,8,36,17,14,6,5,1,6
Maria Mclaughlin,,0,29,22,10,31,13,13,6,7,2,6
Geoff Moulton,,,0,20,8,20,12,14,3,7,1,6
Debbie Kunselman,,,,1,7,19,8,6,6,7,2,6
Bill Caye,,,,,0,9,5,3,2,3,2,6
Ellen Ceisler,,,,,,1,8,8,4,4,1,6
Timothy Barry,,,,,,,1,3,1,3,0,6
Joe Cosgrove,,,,,,,,0,0,1,0,6
Irene M Clark,,,,,,,,,1,0,1,6
Todd Eagen,,,,,,,,,,0,0,6
Bryan Barbin,,,,,,,,,,,0,6
Total,54,44,35,28,12,40,21,19,9,9,2,6
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,7
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,7
Carolyn H Nichols,5,48,36,23,22,41,27,16,14,8,2,7
Maria Mclaughlin,,1,37,28,24,40,24,16,14,10,3,7
Geoff Moulton,,,3,17,19,26,18,13,10,6,3,7
Debbie Kunselman,,,,0,8,20,10,9,8,6,2,7
Bill Caye,,,,,0,19,9,7,6,5,2,7
Ellen Ceisler,,,,,,1,10,7,10,6,2,7
Timothy Barry,,,,,,,0,6,2,3,0,7
Joe Cosgrove,,,,,,,,0,1,1,1,7
Irene M Clark,,,,,,,,,0,0,0,7
Todd Eagen,,,,,,,,,,1,0,7
Bryan Barbin,,,,,,,,,,,0,7
Total,74,63,45,30,25,50,33,22,16,12,3,7
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,8
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Todd Eagen,Irene M Clark,Timothy Barry,Joe Cosgrove,Bryan Barbin,8
Carolyn H Nichols,6,76,59,42,26,74,36,17,14,13,0,8
Maria Mclaughlin,,1,60,45,27,74,33,17,16,13,0,8
Geoff Moulton,,,0,34,18,53,28,12,11,11,0,8
Debbie Kunselman,,,,0,11,46,20,10,8,8,0,8
Bill Caye,,,,,0,27,15,8,7,0,0,8
Ellen Ceisler,,,,,,1,34,14,9,10,0,8
Todd Eagen,,,,,,,0,1,1,1,0,8
Irene M Clark,,,,,,,,0,2,0,0,8
Timothy Barry,,,,,,,,,0,2,0,8
Joe Cosgrove,,,,,,,,,,0,0,8
Bryan Barbin,,,,,,,,,,,0,8
Total,91,86,60,47,29,84,37,17,17,14,0,8
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,9
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,9
Carolyn H Nichols,4,55,47,40,8,49,27,20,18,6,0,9
Maria Mclaughlin,,1,45,39,6,47,19,19,16,5,0,9
Geoff Moulton,,,0,34,5,36,17,18,16,5,0,9
Debbie Kunselman,,,,0,4,36,9,21,11,4,0,9
Bill Caye,,,,,0,7,8,0,2,1,0,9
Ellen Ceisler,,,,,,2,10,19,7,5,0,9
Timothy Barry,,,,,,,0,1,7,1,0,9
Todd Eagen,,,,,,,,0,0,0,0,9
Joe Cosgrove,,,,,,,,,0,0,0,9
Irene M Clark,,,,,,,,,,0,0,9
Bryan Barbin,,,,,,,,,,,0,9
Total,76,65,49,44,10,56,32,22,19,6,0,9
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,10
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,10
Carolyn H Nichols,3,45,44,29,5,36,21,20,19,3,0,10
Maria Mclaughlin,,4,41,27,4,30,19,20,19,1,0,10
Geoff Moulton,,,0,26,3,30,19,18,18,0,0,10
Debbie Kunselman,,,,0,2,24,9,9,15,1,0,10
Bill Caye,,,,,0,4,2,2,1,1,0,10
Ellen Ceisler,,,,,,0,6,5,18,1,0,10
Timothy Barry,,,,,,,1,11,0,0,0,10
Joe Cosgrove,,,,,,,,0,1,1,0,10
Todd Eagen,,,,,,,,,0,0,0,10
Irene M Clark,,,,,,,,,,0,0,10
Bryan Barbin,,,,,,,,,,,0,10
Total,63,58,48,30,5,37,27,24,20,3,0,10
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,11
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,11
Carolyn H Nichols,3,91,70,62,22,82,35,23,20,14,0,11
Maria Mclaughlin,,1,74,65,23,83,37,16,20,15,0,11
Geoff Moulton,,,0,52,15,62,36,12,16,7,0,11
Debbie Kunselman,,,,2,10,62,33,8,13,11,0,11
Bill Caye,,,,,0,21,4,8,5,4,0,11
Ellen Ceisler,,,,,,1,35,9,11,13,0,11
Todd Eagen,,,,,,,1,1,1,0,0,11
Timothy Barry,,,,,,,,0,4,1,0,11
Joe Cosgrove,,,,,,,,,0,2,0,11
Irene M Clark,,,,,,,,,,1,0,11
Bryan Barbin,,,,,,,,,,,0,11
Total,113,106,77,73,25,93,38,30,23,18,0,11
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,12
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,12
Carolyn H Nichols,4,45,34,31,26,44,26,23,10,6,0,12
Maria Mclaughlin,,1,30,26,21,36,22,17,9,7,0,12
Geoff Moulton,,,2,22,15,26,14,15,7,5,0,12
Debbie Kunselman,,,,0,16,27,12,13,7,3,0,12
Bill Caye,,,,,0,18,15,14,6,1,0,12
Ellen Ceisler,,,,,,1,11,9,8,6,0,12
Joe Cosgrove,,,,,,,1,8,0,0,0,12
Timothy Barry,,,,,,,,1,2,1,0,12
Irene M Clark,,,,,,,,,0,0,0,12
Todd Eagen,,,,,,,,,,0,0,12
Bryan Barbin,,,,,,,,,,,0,12
Total,74,55,39,34,30,50,30,29,13,8,0,12
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,13
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,13
Carolyn H Nichols,6,21,19,13,6,19,18,6,6,2,2,13
Maria Mclaughlin,,4,17,13,7,20,11,6,5,2,1,13
Geoff Moulton,,,0,11,4,13,10,7,4,0,1,13
Debbie Kunselman,,,,0,5,11,6,5,3,2,2,13
Bill Caye,,,,,0,4,6,1,2,1,2,13
Ellen Ceisler,,,,,,0,4,6,0,1,1,13
Timothy Barry,,,,,,,0,2,4,0,1,13
Todd Eagen,,,,,,,,0,0,0,0,13
Joe Cosgrove,,,,,,,,,0,0,0,13
Irene M Clark,,,,,,,,,,0,0,13
Bryan Barbin,,,,,,,,,,,0,13
Total,44,34,21,17,8,25,21,8,7,4,2,13
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,14
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,14
Carolyn H Nichols,3,45,27,23,13,40,19,20,14,1,0,14
Maria Mclaughlin,,2,28,24,13,40,17,19,14,2,0,14
Debbie Kunselman,,,0,15,8,26,5,16,7,2,0,14
Geoff Moulton,,,,1,4,18,9,13,8,0,0,14
Bill Caye,,,,,0,13,3,5,3,1,0,14
Ellen Ceisler,,,,,,0,6,20,4,1,0,14
Timothy Barry,,,,,,,0,0,8,0,0,14
Todd Eagen,,,,,,,,0,0,0,0,14
Joe Cosgrove,,,,,,,,,2,1,0,14
Irene M Clark,,,,,,,,,,0,0,14
Bryan Barbin,,,,,,,,,,,0,14
Total,59,55,30,26,13,44,24,20,19,2,0,14
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,15
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,15
Carolyn H Nichols,9,62,48,41,22,62,26,24,20,9,1,15
Maria Mclaughlin,,5,46,38,21,53,24,21,18,11,1,15
Geoff Moulton,,,0,32,15,38,24,17,16,5,1,15
Debbie Kunselman,,,,2,12,32,19,10,17,8,0,15
Bill Caye,,,,,0,17,7,10,6,6,1,15
Ellen Ceisler,,,,,,1,16,10,12,8,0,15
Joe Cosgrove,,,,,,,1,7,3,0,0,15
Timothy Barry,,,,,,,,0,1,0,0,15
Todd Eagen,,,,,,,,,0,3,0,15
Irene M Clark,,,,,,,,,,2,1,15
Bryan Barbin,,,,,,,,,,,0,15
Total,101,83,54,50,26,74,37,31,23,15,1,15
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,16
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,16
Carolyn H Nichols,4,102,66,67,22,83,31,29,25,21,3,16
Maria Mclaughlin,,2,72,71,24,84,33,29,27,20,3,16
Debbie Kunselman,,,0,54,11,56,25,12,24,16,2,16
Geoff Moulton,,,,0,11,50,29,23,23,10,2,16
Bill Caye,,,,,0,18,5,10,3,8,1,16
Ellen Ceisler,,,,,,2,13,10,21,20,2,16
Joe Cosgrove,,,,,,,1,14,5,0,0,16
Timothy Barry,,,,,,,,0,1,1,1,16
Todd Eagen,,,,,,,,,0,0,0,16
Irene M Clark,,,,,,,,,,1,0,16
Bryan Barbin,,,,,,,,,,,0,16
Total,117,116,76,75,24,94,38,35,27,23,3,16
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,17
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,17
Carolyn H Nichols,7,58,35,24,18,53,23,15,10,5,2,17
Maria Mclaughlin,,2,35,24,18,48,17,18,11,5,2,17
Geoff Moulton,,,0,19,15,26,13,13,8,6,2,17
Debbie Kunselman,,,,0,5,17,9,10,6,3,0,17
Bill Caye,,,,,0,17,5,7,5,3,2,17
Ellen Ceisler,,,,,,2,9,12,8,4,2,17
Timothy Barry,,,,,,,0,3,2,1,0,17
Joe Cosgrove,,,,,,,,1,1,1,0,17
Irene M Clark,,,,,,,,,1,0,0,17
Todd Eagen,,,,,,,,,,0,0,17
Bryan Barbin,,,,,,,,,,,0,17
Total,81,71,38,26,20,61,24,21,14,7,2,17
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,18
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Todd Eagen,Timothy Barry,Joe Cosgrove,Irene M Clark,Bryan Barbin,18
Carolyn H Nichols,3,38,27,21,11,40,17,11,5,4,1,18
Maria Mclaughlin,,3,28,22,12,40,17,7,7,4,1,18
Geoff Moulton,,,0,17,7,28,18,3,4,3,0,18
Debbie Kunselman,,,,0,6,22,11,6,2,2,1,18
Bill Caye,,,,,0,12,4,2,1,3,2,18
Ellen Ceisler,,,,,,1,19,4,3,4,0,18
Todd Eagen,,,,,,,0,0,0,0,0,18
Timothy Barry,,,,,,,,0,2,0,1,18
Joe Cosgrove,,,,,,,,,0,0,0,18
Irene M Clark,,,,,,,,,,1,0,18
Bryan Barbin,,,,,,,,,,,0,18
Total,50,49,30,24,14,48,20,13,8,5,2,18
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,19
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Irene M Clark,Todd Eagen,Bryan Barbin,19
Maria Mclaughlin,2,44,32,22,10,34,12,13,11,7,2,19
Carolyn H Nichols,,1,30,22,10,37,12,12,10,6,2,19
Geoff Moulton,,,1,19,8,27,11,8,11,6,1,19
Debbie Kunselman,,,,0,2,18,7,5,6,3,2,19
Bill Caye,,,,,0,6,6,2,3,2,1,19
Ellen Ceisler,,,,,,0,7,7,9,5,2,19
Timothy Barry,,,,,,,0,3,2,2,0,19
Joe Cosgrove,,,,,,,,0,1,0,0,19
Irene M Clark,,,,,,,,,0,0,0,19
