col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,All
Lawrence S Krasner,452,0,0,0,0,0,0,"1,648","1,457",274,128,156,16,All
Tariq Karim El Shabazz,,214,0,0,0,0,0,337,475,155,59,55,7,All
Joe Khan,,,166,0,0,0,0,285,312,153,51,35,8,All
Rich Negrin,,,,65,0,0,0,118,91,109,19,17,1,All
Michael W Untermeyer,,,,,71,0,0,93,87,56,19,7,6,All
John O Neill,,,,,,4,0,18,21,6,0,4,3,All
Teresa Carr Deni,,,,,,,4,6,13,9,5,1,2,All
Joe Cosgrove,,,,,,,,29,"1,256",218,36,36,10,All
Ellen Ceisler,,,,,,,,,10,287,174,154,22,All
Timothy Barry,,,,,,,,,,10,30,29,8,All
Irene M Clark,,,,,,,,,,,1,10,2,All
Todd Eagen,,,,,,,,,,,,1,0,All
Bryan Barbin,,,,,,,,,,,,,0,All
Total,"2,827",912,709,295,244,38,27,"2,553","2,482",781,284,279,46,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Joe Cosgrove,Ellen Ceisler,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,1
Joe Cosgrove,1,29,4,0,2,0,36,15,11,3,1,0,0,1
Ellen Ceisler,,0,7,3,3,0,27,13,9,2,3,0,0,1
Timothy Barry,,,0,2,0,0,6,8,3,0,4,0,0,1
Todd Eagen,,,,0,1,0,3,2,1,0,1,0,0,1
Irene M Clark,,,,,0,0,4,1,1,0,0,0,0,1
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,15,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,11,0,0,0,0,0,1
Joe Khan,,,,,,,,,6,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,5,0,0,0,1
Rich Negrin,,,,,,,,,,,4,0,0,1
John O Neill,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,0,1
Total,67,54,21,7,6,0,64,36,25,10,9,0,0,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,Michael W Untermeyer,John O Neill,Teresa Carr Deni,2
Ellen Ceisler,0,43,14,11,7,3,44,34,20,4,4,4,2,2
Joe Cosgrove,,0,6,1,4,0,45,21,7,4,4,2,0,2
Timothy Barry,,,0,2,1,0,9,7,6,3,4,0,2,2
Irene M Clark,,,,0,0,0,4,5,4,1,1,0,0,2
Todd Eagen,,,,,0,0,3,4,3,0,0,1,0,2
Bryan Barbin,,,,,,0,1,0,0,1,0,1,0,2
Lawrence S Krasner,,,,,,,13,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,10,0,0,0,0,0,2
Joe Khan,,,,,,,,,7,0,0,0,0,2
Rich Negrin,,,,,,,,,,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,,,0,0,0,2
John O Neill,,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,,0,2
Total,113,83,32,16,12,3,84,56,31,9,8,4,3,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Joe Khan,Tariq Karim El Shabazz,Michael W Untermeyer,Rich Negrin,Teresa Carr Deni,John O Neill,3
Ellen Ceisler,1,48,14,6,4,0,54,17,26,1,2,1,0,3
Joe Cosgrove,,1,11,1,0,0,49,15,10,3,3,0,0,3
Timothy Barry,,,1,0,0,0,16,6,3,3,2,2,0,3
Irene M Clark,,,,0,0,1,2,4,3,1,0,0,0,3
Todd Eagen,,,,,0,0,4,2,1,0,0,0,0,3
Bryan Barbin,,,,,,0,1,0,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,16,0,0,0,0,0,0,3
Joe Khan,,,,,,,,7,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,,,5,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,,6,0,0,0,3
Rich Negrin,,,,,,,,,,,3,0,0,3
Teresa Carr Deni,,,,,,,,,,,,0,0,3
John O Neill,,,,,,,,,,,,,1,3
Total,102,81,33,10,7,1,93,36,34,10,8,2,1,3
,District Attorney - Democrat,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,4
,Lawrence S Krasner,Tariq Karim El Shabazz,Rich Negrin,Joe Khan,Michael W Untermeyer,John O Neill,Teresa Carr Deni,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,4
Lawrence S Krasner,15,0,0,0,0,0,0,51,46,7,8,2,1,4
Tariq Karim El Shabazz,,3,0,0,0,0,0,25,13,5,4,1,0,4
Rich Negrin,,,4,0,0,0,0,1,4,5,0,3,0,4
Joe Khan,,,,1,0,0,0,5,6,3,1,1,0,4
