col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Commonwealth Court - Democrat,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,All
Ellen Ceisler,53,159,108,173,90,9,476,233,139,150,126,41,0,0,0,All
Joe Cosgrove,,15,106,22,5,7,227,172,74,73,64,17,1,0,0,All
Timothy Barry,,,15,9,5,4,160,164,67,47,56,19,1,0,0,All
Todd Eagen,,,,4,2,0,156,66,82,36,26,6,2,0,0,All
Irene M Clark,,,,,6,2,78,36,16,30,29,21,0,0,0,All
Bryan Barbin,,,,,,3,10,10,7,5,5,3,1,0,0,All
Marissa Brumbach,,,,,,,24,210,129,95,75,20,0,0,0,All
Matt Wolf,,,,,,,,32,34,32,49,15,2,0,0,All
George Twardy,,,,,,,,,10,20,13,4,0,0,0,All
Sherman Toppin,,,,,,,,,,16,15,7,0,0,0,All
Jon Marshall,,,,,,,,,,,3,10,0,0,0,All
Bill Rice,,,,,,,,,,,,5,0,0,0,All
Betsy Wahl,,,,,,,,,,,,,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,,0,0,All
Crystal B Powell,,,,,,,,,,,,,,,0,All
Total,742,379,328,220,124,26,688,470,231,225,182,69,3,0,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Timothy Barry,Irene M Clark,Bryan Barbin,1
Marissa Brumbach,1,21,10,5,10,2,0,0,0,41,23,13,12,7,1,1
Matt Wolf,,1,1,4,0,1,0,0,0,24,10,10,6,4,1,1
George Twardy,,,0,4,2,0,0,0,0,10,10,4,4,2,0,1
Jon Marshall,,,,0,0,0,0,0,0,6,6,2,4,1,0,1
Sherman Toppin,,,,,0,1,0,0,0,9,8,3,0,3,0,1
Bill Rice,,,,,,0,0,0,0,2,2,0,1,2,0,1
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,1
Ellen Ceisler,,,,,,,,,,2,19,10,7,7,0,1
Joe Cosgrove,,,,,,,,,,,1,4,6,0,0,1
