col_1,col_2,col_3,division
,Justice Of The Supreme Court - Republican,District Attorney - Republican,All
,Sallie Mundy,Beth Grossman,All
Sallie Mundy,1,5,All
Beth Grossman,,0,All
Total,6,5,All
,Justice Of The Supreme Court - Republican,District Attorney - Republican,1
,Sallie Mundy,Beth Grossman,1
Sallie Mundy,1,1,1
Beth Grossman,,0,1
Total,2,1,1
,District Attorney - Republican,Justice Of The Supreme Court - Republican,4
,Beth Grossman,Sallie Mundy,4
Beth Grossman,0,1,4
Sallie Mundy,,0,4
Total,1,1,4
,District Attorney - Republican,Justice Of The Supreme Court - Republican,10
,Beth Grossman,Sallie Mundy,10
Beth Grossman,0,3,10
Sallie Mundy,,0,10
Total,3,3,10
