col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,division
Vikki Kristiansson,,,,,,,,,0,144,92,76,111,225,119,175,227,139,103,187,129,185,64,55,77,20,15,3,3,1,0,166,88,145,96,26,28,10,All
Crystal B Powell,,,,,,,,,,2,151,141,235,93,166,135,48,73,146,33,106,30,173,102,23,50,48,0,1,1,1,216,137,99,36,23,14,12,All
Daniel R Sulman,,,,,,,,,,,0,324,206,58,92,86,44,49,202,45,74,46,51,51,35,31,20,4,3,2,0,161,214,94,24,23,8,4,All
Vincent Melchiorre,,,,,,,,,,,,1,220,70,78,41,62,48,202,29,55,20,37,38,29,28,16,0,2,1,0,131,195,77,37,27,19,3,All
Danyl S Patterson,,,,,,,,,,,,,1,81,139,45,56,36,249,15,43,20,69,64,22,34,21,1,3,1,0,149,166,71,35,17,18,1,All
Vincent Furlong,,,,,,,,,,,,,,0,118,68,212,159,86,160,52,165,52,42,28,20,32,1,0,1,0,135,68,101,68,37,24,2,All
Leon Goodman,,,,,,,,,,,,,,,1,102,72,90,71,61,95,72,115,113,57,47,44,3,0,4,0,168,111,84,41,18,7,5,All
Jennifer Schultz,,,,,,,,,,,,,,,,0,60,75,42,62,181,99,101,68,69,40,30,2,2,4,0,145,67,108,54,17,7,10,All
John Macoretta,,,,,,,,,,,,,,,,,2,145,60,182,46,174,34,29,49,32,16,6,1,2,0,92,56,110,64,35,22,3,All
Brian Mclaughlin,,,,,,,,,,,,,,,,,,0,30,152,50,132,59,47,28,36,28,0,0,2,0,108,52,102,82,30,10,4,All
David Conroy,,,,,,,,,,,,,,,,,,,0,33,28,16,26,35,26,20,19,0,2,0,0,132,118,55,27,11,25,0,All
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,1,47,179,30,22,62,20,11,2,1,1,0,75,38,99,76,27,6,2,All
Wendi Barish,,,,,,,,,,,,,,,,,,,,,1,65,81,61,35,24,15,2,1,2,0,116,56,86,22,16,6,13,All
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,0,32,38,53,20,10,3,1,1,0,86,45,70,80,22,6,3,All
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,2,84,15,43,40,1,0,1,0,126,78,60,23,15,1,5,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,18,39,28,2,2,1,0,104,56,51,26,11,4,5,All
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,19,8,1,1,2,0,35,34,41,31,10,4,2,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,21,1,0,0,1,41,26,35,12,7,4,2,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,0,41,20,21,14,7,3,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,5,1,1,1,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,2,0,1,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,0,0,0,0,1,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,All
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,0,0,0,0,0,All
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,0,0,0,0,All
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,0,0,All
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,0,All
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,All
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,975,958,943,805,796,672,605,588,575,550,540,499,471,443,440,418,392,390,385,330,322,320,313,266,160,127,108,9,8,7,1,824,614,558,284,151,51,27,All
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,1
,Mark B Cohen,Rania Major,Shanese Johnson,Vikki Kristiansson,Leon Goodman,Lucretia C Clemons,Stella Tsai,Deborah Canty,Deborah Cianfrani,Daniel R Sulman,John Macoretta,Lawrence J Bozzelli,Brian Mclaughlin,Terri M Booker,Zac Shaffer,Henry Mcgregor Sias,Jennifer Schultz,Vincent Furlong,Crystal B Powell,Danyl S Patterson,Vincent Melchiorre,Wendi Barish,David Conroy,Mark J Moore,Bill Rice,Leonard Deutchman,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Tariq Karim El Shabazz,Lawrence S Krasner,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,1
Mark B Cohen,0,12,8,8,6,7,10,8,6,3,5,5,3,3,6,2,4,1,4,5,2,3,4,2,0,1,1,0,0,0,0,7,7,2,3,0,0,0,1
Rania Major,,0,8,12,4,6,12,7,11,6,5,8,7,1,5,7,4,7,3,1,2,2,2,1,1,0,0,0,0,0,0,6,5,3,2,2,0,0,1
Shanese Johnson,,,0,6,6,5,7,7,6,5,4,4,4,1,3,3,3,2,2,2,2,2,0,2,1,0,0,0,0,0,0,8,3,2,4,1,0,0,1
Vikki Kristiansson,,,,0,5,5,9,6,8,5,7,6,6,1,6,6,4,6,2,2,2,0,3,1,1,1,0,0,0,0,0,6,5,0,3,2,1,0,1
Leon Goodman,,,,,0,6,2,8,2,6,2,2,2,5,3,2,3,2,2,3,3,3,2,3,0,2,1,0,0,0,0,8,5,1,2,0,0,0,1
Lucretia C Clemons,,,,,,0,4,7,4,4,1,1,1,7,5,1,4,1,6,5,3,1,2,2,1,0,0,0,0,0,0,6,8,1,1,0,0,0,1
Stella Tsai,,,,,,,0,3,10,4,6,7,5,2,5,5,3,4,2,2,3,3,1,1,2,0,0,0,0,0,0,6,5,1,1,2,0,0,1
Deborah Canty,,,,,,,,0,1,6,3,4,3,1,5,1,6,2,4,3,3,3,4,0,0,2,0,0,0,0,0,7,5,2,1,0,0,0,1
Deborah Cianfrani,,,,,,,,,0,4,5,7,5,1,3,7,1,5,3,1,2,2,1,2,1,0,0,0,0,0,0,4,3,2,2,2,0,0,1
Daniel R Sulman,,,,,,,,,,0,1,3,2,1,4,1,3,2,2,1,4,1,2,1,1,1,0,0,0,0,0,6,1,2,1,0,0,0,1
John Macoretta,,,,,,,,,,,0,6,4,1,1,5,1,5,0,2,2,1,1,0,0,1,0,0,0,0,0,2,2,0,4,2,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,0,7,0,1,6,1,5,1,0,2,2,1,0,0,0,0,0,0,0,0,2,2,2,2,2,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,0,0,2,5,1,4,0,0,2,1,0,0,0,0,0,0,0,0,0,2,3,1,1,2,0,0,1
Terri M Booker,,,,,,,,,,,,,,0,1,1,2,0,2,2,1,1,0,2,0,0,0,0,0,0,0,1,7,0,1,0,0,0,1
Zac Shaffer,,,,,,,,,,,,,,,0,0,4,0,3,3,3,2,3,0,1,2,0,0,0,0,0,4,5,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,1,6,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,2,2,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,0,1,3,0,2,3,1,1,0,1,0,0,0,0,0,3,5,0,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,3,1,1,2,1,0,0,0,0,0,0,0,2,4,1,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,0,2,0,2,1,0,1,0,0,0,0,0,3,2,0,1,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,3,2,0,1,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,20,19,18,17,16,16,16,15,13,10,10,10,9,9,9,8,8,8,7,6,6,5,4,3,2,2,1,0,0,0,0,20,17,5,5,3,1,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,2
,Shanese Johnson,Mark B Cohen,Deborah Cianfrani,Lucretia C Clemons,Stella Tsai,Vincent Furlong,Deborah Canty,Rania Major,Leon Goodman,Vikki Kristiansson,Jennifer Schultz,John Macoretta,Vincent Melchiorre,Zac Shaffer,Henry Mcgregor Sias,Brian Mclaughlin,Crystal B Powell,Lawrence J Bozzelli,Danyl S Patterson,Terri M Booker,Daniel R Sulman,Wendi Barish,David Conroy,Leonard Deutchman,Mark J Moore,Jon Marshall,Bill Rice,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Rich Negrin,John O Neill,Michael W Untermeyer,Teresa Carr Deni,2
Shanese Johnson,1,11,15,11,13,11,7,12,6,11,5,10,7,6,7,4,8,6,7,4,2,1,3,3,3,3,4,0,0,0,0,11,9,4,3,3,1,0,2
Mark B Cohen,,0,12,6,10,10,8,9,6,7,9,7,4,3,6,6,6,4,0,5,4,4,2,3,2,4,3,0,0,0,0,11,9,7,1,1,2,0,2
Deborah Cianfrani,,,0,5,19,10,6,16,3,9,8,7,5,3,11,8,3,9,2,3,2,4,1,2,3,1,1,0,0,0,0,8,4,8,5,1,1,0,2
Lucretia C Clemons,,,,0,4,7,9,4,9,6,6,4,7,9,3,1,8,1,9,8,4,4,6,2,5,3,2,0,0,0,0,9,9,2,0,3,1,0,2
Stella Tsai,,,,,0,10,6,12,4,10,8,7,5,3,7,6,4,8,3,2,3,4,1,3,2,2,1,0,0,0,0,6,4,6,7,1,1,0,2
Vincent Furlong,,,,,,0,5,9,6,12,5,11,5,8,9,7,3,9,4,3,1,3,4,3,1,1,2,0,0,0,0,8,2,2,5,3,2,0,2
Deborah Canty,,,,,,,0,7,9,2,12,1,6,4,2,3,6,3,4,6,5,7,2,5,5,2,2,1,0,0,0,8,6,3,2,0,1,0,2
Rania Major,,,,,,,,0,5,9,7,8,3,1,10,8,3,9,2,2,2,4,0,4,4,0,1,1,0,0,0,8,3,4,4,1,0,0,2
Leon Goodman,,,,,,,,,0,1,6,3,5,6,5,1,4,2,5,6,6,5,2,6,4,4,2,1,0,0,0,9,7,1,1,0,1,0,2
Vikki Kristiansson,,,,,,,,,,0,4,12,3,6,7,5,4,6,4,1,1,1,3,2,2,0,1,0,0,0,0,5,2,2,4,4,0,0,2
Jennifer Schultz,,,,,,,,,,,0,3,4,5,3,3,5,2,0,6,4,7,1,4,3,1,1,1,0,0,0,6,5,3,2,1,0,0,2
John Macoretta,,,,,,,,,,,,0,4,5,9,7,4,8,3,1,1,0,4,1,1,3,2,1,0,0,0,4,2,1,5,4,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,0,11,1,2,4,2,6,1,5,3,4,4,1,1,2,0,0,0,0,4,3,4,2,2,0,0,2
Zac Shaffer,,,,,,,,,,,,,,0,2,1,4,1,6,2,4,3,4,4,1,0,1,0,0,0,0,5,3,1,2,3,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,7,1,10,0,1,0,1,1,3,2,1,0,1,0,0,0,4,2,1,4,1,2,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,0,2,8,0,1,2,2,1,1,0,2,0,0,0,0,0,2,1,3,4,2,1,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,0,1,5,3,2,1,3,1,3,3,2,0,0,0,0,7,2,2,1,1,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,0,0,0,1,1,2,2,1,1,0,1,0,0,0,1,1,3,5,1,2,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,0,3,3,1,4,1,3,2,1,0,0,0,0,4,3,1,1,2,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,2,3,2,0,0,0,0,7,3,1,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,4,2,3,1,4,0,0,0,0,0,3,6,1,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,0,0,0,0,0,4,2,2,0,0,1,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,0,1,1,2,0,0,0,0,0,1,1,2,0,3,1,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,3,3,0,1,0,1,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,5,1,0,1,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3,2,1,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,1,0,1,0,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,2
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,33,31,27,25,25,22,20,20,19,19,17,17,15,15,14,13,13,13,11,11,10,9,8,8,7,6,4,1,0,0,0,30,27,12,10,5,4,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,3
,Mark B Cohen,Shanese Johnson,Lucretia C Clemons,Stella Tsai,John Macoretta,Rania Major,Brian Mclaughlin,Vikki Kristiansson,Vincent Furlong,Crystal B Powell,Danyl S Patterson,Deborah Canty,Deborah Cianfrani,Leon Goodman,Vincent Melchiorre,Zac Shaffer,Lawrence J Bozzelli,Henry Mcgregor Sias,Terri M Booker,David Conroy,Jennifer Schultz,Mark J Moore,Daniel R Sulman,Wendi Barish,Leonard Deutchman,Bill Rice,Dawn M Tancredi,Jon Marshall,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,3
Mark B Cohen,0,19,12,16,9,14,11,10,8,13,4,10,9,8,2,3,8,6,6,4,6,5,1,5,3,0,0,1,0,0,0,7,7,11,5,5,2,0,3
Shanese Johnson,,0,15,13,15,12,10,11,14,12,10,6,6,7,6,5,4,6,7,5,4,6,2,4,1,1,0,0,0,0,0,9,9,7,4,4,0,0,3
Lucretia C Clemons,,,0,8,10,4,4,6,8,10,11,7,2,9,9,9,0,1,4,7,2,6,4,5,2,0,0,0,0,0,0,9,10,2,1,3,1,0,3
Stella Tsai,,,,0,11,14,10,9,10,3,3,7,10,6,4,4,6,8,4,1,2,3,4,8,0,0,0,0,0,0,0,8,3,4,4,5,0,0,3
John Macoretta,,,,,0,10,9,11,15,3,6,3,8,5,8,9,8,9,2,4,4,2,2,2,2,1,0,0,0,0,0,8,4,3,4,2,1,1,3
Rania Major,,,,,,0,10,6,9,4,1,6,9,4,4,2,7,7,5,1,3,4,3,4,1,1,0,1,0,0,0,7,2,6,4,2,0,0,3
Brian Mclaughlin,,,,,,,0,6,6,3,1,2,9,4,4,2,8,7,5,1,5,3,2,1,2,1,0,1,0,0,0,8,0,5,3,3,0,0,3
Vikki Kristiansson,,,,,,,,0,8,5,5,5,5,2,5,5,5,6,2,4,3,0,2,3,2,0,0,0,0,0,0,4,4,5,1,2,2,0,3
Vincent Furlong,,,,,,,,,0,5,5,3,4,3,6,7,5,6,2,4,1,1,2,1,0,1,0,0,0,0,0,7,3,2,2,3,0,0,3
Crystal B Powell,,,,,,,,,,0,7,6,1,5,3,4,2,1,5,3,5,3,2,2,2,0,0,0,0,0,0,3,7,2,1,2,1,0,3
Danyl S Patterson,,,,,,,,,,,0,6,1,8,7,8,0,1,2,6,1,6,3,3,0,0,0,0,0,0,0,5,7,2,0,1,0,0,3
Deborah Canty,,,,,,,,,,,,0,4,6,6,5,2,1,4,3,3,4,3,7,2,0,0,1,0,0,0,4,4,3,0,3,1,0,3
Deborah Cianfrani,,,,,,,,,,,,,0,1,3,2,6,5,2,0,3,1,0,2,1,0,0,1,0,0,0,3,0,5,4,3,0,0,3
Leon Goodman,,,,,,,,,,,,,,0,4,6,2,2,2,4,2,8,5,4,3,0,0,0,0,0,0,6,5,2,0,0,1,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,0,10,2,1,1,4,2,3,5,4,1,1,0,1,0,0,0,5,6,2,0,1,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,0,1,1,0,6,2,1,4,3,2,1,0,0,0,0,0,4,5,1,0,1,1,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,0,7,1,0,3,1,1,0,2,0,0,1,0,0,0,3,1,2,4,1,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,0,0,1,2,1,1,1,0,0,0,0,0,0,4,1,2,3,1,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,0,1,3,1,2,4,1,0,0,0,0,0,0,3,2,3,1,2,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,,,0,0,1,3,1,1,0,0,0,0,0,0,2,2,2,1,0,2,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,0,0,2,3,1,0,0,0,0,0,4,0,2,1,2,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,0,0,1,0,0,0,5,3,2,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,1,0,0,2,6,1,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3,3,1,0,2,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,2,0,0,1,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,3
Joe Khan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Rich Negrin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
John O Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Teresa Carr Deni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,40,33,27,25,24,21,20,19,18,17,16,16,15,15,14,13,12,11,11,10,10,10,9,9,4,1,1,1,1,0,0,27,19,16,8,8,2,1,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,District Attorney - Democrat,,,,,,,4
,Vincent Furlong,Mark B Cohen,Shanese Johnson,Stella Tsai,Lucretia C Clemons,Deborah Cianfrani,John Macoretta,Vikki Kristiansson,Danyl S Patterson,Deborah Canty,Vincent Melchiorre,Leon Goodman,Crystal B Powell,Zac Shaffer,Brian Mclaughlin,Daniel R Sulman,Henry Mcgregor Sias,Rania Major,David Conroy,Jennifer Schultz,Lawrence J Bozzelli,Mark J Moore,Terri M Booker,Leonard Deutchman,Jon Marshall,Wendi Barish,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,4
Vincent Furlong,0,11,8,10,4,9,13,12,2,4,4,4,3,4,6,5,7,7,4,4,6,1,2,3,2,2,0,0,0,0,0,5,3,6,3,2,1,0,4
Mark B Cohen,,0,7,8,6,5,6,6,5,9,4,7,7,2,6,5,4,5,2,3,3,4,3,2,3,1,0,0,0,0,0,5,7,4,2,1,1,0,4
Shanese Johnson,,,0,9,11,6,7,6,9,6,6,7,7,6,2,5,2,3,4,2,1,5,2,0,1,1,0,0,0,0,0,6,8,2,0,1,0,0,4
Stella Tsai,,,,0,8,11,7,8,7,4,7,4,3,5,7,6,7,5,5,3,5,2,2,3,1,1,0,0,0,0,0,3,5,4,3,2,1,0,4
Lucretia C Clemons,,,,,0,5,2,3,10,8,8,8,9,7,2,4,1,1,5,2,1,5,5,1,2,2,0,0,0,0,0,7,7,2,1,0,0,0,4
Deborah Cianfrani,,,,,,0,7,4,4,2,6,3,2,4,4,5,7,5,3,5,4,2,2,1,0,1,0,0,0,0,0,3,3,5,1,1,1,0,4
John Macoretta,,,,,,,0,10,2,2,3,1,1,2,5,2,7,7,1,2,4,0,1,1,2,1,0,0,0,0,0,3,3,4,1,1,2,0,4
Vikki Kristiansson,,,,,,,,0,4,4,3,2,2,4,4,4,6,5,4,3,4,0,0,2,1,2,0,0,0,0,0,4,3,2,3,2,1,0,4
