col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,All
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,All
Maria Mclaughlin,23,"3,802","3,418","2,816",596,"3,356","1,047",16,All
Carolyn H Nichols,,32,"3,143","2,729",575,"3,052","1,010",15,All
Geoff Moulton,,,5,"2,537",439,"2,675",886,14,All
Debbie Kunselman,,,,13,295,"2,271",675,11,All
Bill Caye,,,,,1,481,156,4,All
Rebecca Rhynhart,,,,,,384,0,0,All
Alan L Butkovitz,,,,,,,110,0,All
Bobbie T Curry,,,,,,,,2,All
Total,"4,538","4,199","3,649","3,019",658,"4,142","1,300",22,All
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,1
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,1
Maria Mclaughlin,2,205,184,147,21,152,78,1,1
Carolyn H Nichols,,2,176,149,23,142,72,1,1
Geoff Moulton,,,1,137,19,122,68,1,1
Debbie Kunselman,,,,0,10,102,53,1,1
Bill Caye,,,,,0,16,8,0,1
Rebecca Rhynhart,,,,,,21,0,0,1
Alan L Butkovitz,,,,,,,8,0,1
Bobbie T Curry,,,,,,,,0,1
Total,242,225,198,160,25,194,93,1,1
,City Controller - Democrat,,,Judge Of The Superior Court - Democrat,,,,,2
,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,2
Rebecca Rhynhart,19,0,0,103,90,82,66,16,2
Alan L Butkovitz,,4,0,22,19,17,13,3,2
Bobbie T Curry,,,0,1,0,1,1,1,2
Maria Mclaughlin,,,,0,103,94,74,18,2
Carolyn H Nichols,,,,,0,79,69,16,2
Geoff Moulton,,,,,,0,65,13,2
Debbie Kunselman,,,,,,,0,10,2
Bill Caye,,,,,,,,0,2
Total,140,28,1,129,112,103,81,21,2
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,3
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,3
Maria Mclaughlin,2,146,137,96,12,117,57,0,3
Carolyn H Nichols,,1,123,92,11,100,50,0,3
Geoff Moulton,,,0,88,9,97,41,0,3
Debbie Kunselman,,,,1,3,65,30,0,3
Bill Caye,,,,,0,5,7,0,3
Rebecca Rhynhart,,,,,,14,0,0,3
Alan L Butkovitz,,,,,,,8,0,3
Bobbie T Curry,,,,,,,,0,3
Total,181,155,143,100,12,142,68,0,3
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,4
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,4
Maria Mclaughlin,1,182,152,121,39,175,44,2,4
Carolyn H Nichols,,0,138,116,35,160,39,2,4
Geoff Moulton,,,0,105,29,126,35,1,4
Debbie Kunselman,,,,2,19,111,23,1,4
Bill Caye,,,,,0,34,6,0,4
Rebecca Rhynhart,,,,,,18,0,0,4
Alan L Butkovitz,,,,,,,4,0,4
Bobbie T Curry,,,,,,,,0,4
Total,225,204,164,138,41,217,55,2,4
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,5
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,5
Maria Mclaughlin,0,166,160,125,27,157,36,0,5
Carolyn H Nichols,,0,137,116,23,133,33,0,5
Geoff Moulton,,,0,115,18,137,26,0,5
Debbie Kunselman,,,,1,12,108,21,0,5
Bill Caye,,,,,0,17,9,0,5
Rebecca Rhynhart,,,,,,11,0,0,5
Alan L Butkovitz,,,,,,,4,0,5
Bobbie T Curry,,,,,,,,0,5
Total,200,172,169,133,27,182,42,0,5
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,6
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,6
Maria Mclaughlin,2,176,168,135,23,169,39,1,6
Carolyn H Nichols,,2,152,127,19,147,33,1,6
Geoff Moulton,,,1,126,15,137,35,1,6
Debbie Kunselman,,,,0,13,107,28,1,6
Bill Caye,,,,,0,18,4,0,6
Rebecca Rhynhart,,,,,,16,0,0,6
Alan L Butkovitz,,,,,,,3,0,6
Bobbie T Curry,,,,,,,,0,6
Total,215,186,177,140,24,195,45,1,6
,Judge Of The Superior Court - Democrat,,,,,City Controller - Democrat,,,7
,Maria Mclaughlin,Carolyn H Nichols,Geoff Moulton,Debbie Kunselman,Bill Caye,Rebecca Rhynhart,Alan L Butkovitz,Bobbie T Curry,7
