col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,division
Debbie Kunselman,,,,0,0,5,6,6,4,4,4,1,1,5,4,3,1,1,1,2,1,4,3,1,4,2,2,1,0,1,0,0,0,0,0,0,1
Bill Caye,,,,,0,0,0,1,1,2,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,0,10,9,4,5,4,6,5,5,3,2,5,5,5,2,4,4,2,2,3,2,2,0,0,0,0,0,0,0,0,0,1
Deborah Cianfrani,,,,,,,0,10,7,7,4,5,6,4,3,2,6,5,6,2,4,3,2,2,3,3,2,1,1,2,0,0,0,0,0,0,1
Shanese Johnson,,,,,,,,0,6,6,4,4,3,3,4,2,3,2,3,3,2,3,2,2,3,3,2,2,1,1,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,1,3,4,1,1,4,2,3,0,1,0,1,0,4,2,1,3,3,2,2,2,2,0,0,0,0,0,0,1
Rania Major,,,,,,,,,,0,4,3,4,1,4,3,4,3,4,2,2,0,2,0,0,3,0,2,1,1,0,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,0,1,2,4,3,3,1,0,1,3,0,3,1,0,2,2,1,0,0,0,0,0,0,0,0,0,1
Vikki Kristiansson,,,,,,,,,,,,0,6,2,2,2,5,5,5,3,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,0,2,1,2,6,4,6,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,0,2,3,1,1,1,2,0,5,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1
Deborah Canty,,,,,,,,,,,,,,,0,3,0,1,0,2,0,2,3,2,0,2,0,1,0,1,0,0,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,0,1,2,1,4,0,2,3,2,0,2,0,1,2,1,0,0,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,0,4,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,0,4,0,3,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,0,2,0,0,0,0,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,2,0,3,0,1,1,2,0,0,0,0,0,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,2,0,0,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,30,22,22,9,3,19,16,13,11,10,8,8,8,7,7,7,6,6,6,6,5,5,4,4,4,4,2,2,2,2,0,0,0,0,0,0,1
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Debbie Kunselman,Bill Caye,Shanese Johnson,Stella Tsai,Deborah Cianfrani,Lucretia C Clemons,Mark B Cohen,Daniel R Sulman,Rania Major,Zac Shaffer,Crystal B Powell,Terri M Booker,Henry Mcgregor Sias,Danyl S Patterson,Deborah Canty,Leon Goodman,Vincent Furlong,Vincent Melchiorre,Brian Mclaughlin,Lawrence J Bozzelli,Vikki Kristiansson,Wendi Barish,David Conroy,Jennifer Schultz,John Macoretta,Bill Rice,Leonard Deutchman,Jon Marshall,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Carolyn H Nichols,3,22,13,12,3,17,17,12,11,9,8,8,8,8,4,6,5,5,5,3,6,4,5,4,4,4,4,3,2,2,2,1,0,0,0,0,2
Maria Mclaughlin,,1,14,13,3,15,15,10,7,7,8,8,8,7,4,6,5,5,6,4,5,4,4,5,2,4,3,1,1,3,1,2,0,0,0,0,2
Geoff Moulton,,,1,9,2,10,10,7,5,4,6,4,6,4,2,4,5,3,5,4,4,4,4,4,1,3,2,1,1,2,1,1,0,0,0,0,2
Debbie Kunselman,,,,0,1,8,11,6,6,1,7,3,8,6,3,3,5,3,3,2,5,1,2,3,0,4,2,0,0,3,1,1,0,0,0,0,2
Bill Caye,,,,,0,2,1,2,0,2,2,1,1,1,0,2,0,1,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2
Shanese Johnson,,,,,,0,10,8,7,3,5,6,6,7,5,4,5,4,4,1,4,3,3,2,1,4,1,1,1,1,0,1,0,0,0,0,2
Stella Tsai,,,,,,,0,8,6,3,7,5,8,6,3,5,5,3,3,3,5,3,3,5,0,4,2,1,0,3,1,1,0,0,0,0,2
Deborah Cianfrani,,,,,,,,0,3,2,6,5,5,4,1,3,3,2,2,2,4,3,1,2,2,4,2,1,0,1,0,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,0,2,2,1,5,5,5,2,4,5,3,0,2,1,2,1,3,2,3,1,1,0,1,2,0,0,0,0,2
Mark B Cohen,,,,,,,,,,0,5,3,1,0,1,3,0,1,2,4,1,3,2,2,2,0,2,0,0,1,1,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,0,1,5,3,1,1,3,1,2,3,5,2,1,1,1,4,1,0,0,2,1,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,0,2,1,1,4,0,1,2,2,1,2,2,3,0,0,1,1,0,2,0,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,0,4,1,4,4,1,2,1,4,0,1,2,1,4,2,0,0,2,0,1,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,0,4,1,4,3,1,0,2,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,1,0,3,4,2,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,0,1,2,2,1,2,2,4,1,1,2,1,0,1,0,1,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,0,1,1,0,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,,,,,0,4,1,0,2,0,1,2,0,3,0,0,0,0,2,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,,0,1,1,2,1,1,2,0,2,0,0,1,0,2,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,1,0,1,0,0,2,1,0,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,3,0,1,1,2,2,0,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,2,1,1,2,0,0,0,0,0,2
Vikki Kristiansson,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,2,1,1,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,1,1,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,41,27,17,14,3,19,18,12,12,12,11,9,9,8,8,7,6,6,6,6,6,5,5,5,5,4,4,4,3,3,2,2,0,0,0,0,2
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Carolyn H Nichols,Maria Mclaughlin,Geoff Moulton,Bill Caye,Debbie Kunselman,Stella Tsai,Deborah Cianfrani,Mark B Cohen,Rania Major,Vincent Furlong,John Macoretta,Shanese Johnson,Vikki Kristiansson,Brian Mclaughlin,Crystal B Powell,Henry Mcgregor Sias,Lawrence J Bozzelli,David Conroy,Deborah Canty,Mark J Moore,Daniel R Sulman,Jennifer Schultz,Leon Goodman,Terri M Booker,Zac Shaffer,Bill Rice,Danyl S Patterson,Jon Marshall,Betsy Wahl,Lucretia C Clemons,Wendi Barish,Christian Dicicco,Dawn M Tancredi,Leonard Deutchman,Matthew C Monroe,Vincent Melchiorre,3
Carolyn H Nichols,2,20,14,5,4,13,15,10,12,11,9,9,9,8,5,8,8,5,5,3,4,3,2,3,2,2,1,2,1,1,1,0,0,0,0,0,3
Maria Mclaughlin,,0,14,5,5,14,15,10,12,11,9,7,8,8,7,8,8,4,5,4,3,4,2,3,2,2,2,2,1,1,1,0,0,0,0,0,3
Geoff Moulton,,,0,5,2,11,12,6,10,8,8,5,7,7,3,7,7,3,3,3,2,2,2,3,3,2,1,1,1,0,1,0,0,0,0,0,3
Bill Caye,,,,0,1,4,4,4,2,1,2,2,1,1,2,1,1,2,3,2,1,2,1,2,2,2,0,2,0,1,1,0,0,0,0,0,3
Debbie Kunselman,,,,,0,2,4,4,2,2,1,3,1,0,5,0,0,0,3,2,1,2,2,1,0,0,1,1,0,1,0,0,0,0,0,0,3
Stella Tsai,,,,,,0,11,4,9,7,8,2,8,7,4,7,7,1,2,3,3,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,3
Deborah Cianfrani,,,,,,,0,7,12,10,9,5,9,8,4,8,8,1,5,2,1,3,2,3,1,1,1,2,0,1,1,0,0,0,0,0,3
Mark B Cohen,,,,,,,,2,3,3,2,6,0,1,5,1,1,3,4,2,3,3,2,3,2,2,1,2,0,1,1,0,0,0,0,0,3
Rania Major,,,,,,,,,0,9,8,3,9,8,2,8,8,0,3,1,1,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,3
Vincent Furlong,,,,,,,,,,0,8,3,8,8,2,8,8,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,0,1,7,8,1,8,8,0,1,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,0,1,1,4,1,1,2,3,3,2,2,1,2,1,1,1,0,0,0,1,0,0,0,0,0,3
Vikki Kristiansson,,,,,,,,,,,,,0,7,1,7,7,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,1,0,0,1,3,4,2,2,2,1,1,1,1,1,0,1,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,,0,1,1,2,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,,,,,,,,0,1,1,3,1,2,1,1,1,2,0,1,1,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,1,0,1,0,0,1,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,1,0,1,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,28,25,17,6,5,17,16,13,13,12,10,10,10,8,8,8,8,6,5,5,4,4,3,3,3,2,2,2,1,1,1,0,0,0,0,0,3
,Judge Of The Superior Court - Democrat,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Carolyn H Nichols,Maria Mclaughlin,Debbie Kunselman,Geoff Moulton,Bill Caye,Shanese Johnson,Deborah Cianfrani,Stella Tsai,Vikki Kristiansson,Rania Major,Mark B Cohen,Brian Mclaughlin,Lawrence J Bozzelli,Vincent Furlong,John Macoretta,Henry Mcgregor Sias,Wendi Barish,Daniel R Sulman,Deborah Canty,Jennifer Schultz,Terri M Booker,Zac Shaffer,Crystal B Powell,Danyl S Patterson,David Conroy,Leon Goodman,Lucretia C Clemons,Vincent Melchiorre,Jon Marshall,Leonard Deutchman,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Mark J Moore,Matthew C Monroe,4
Carolyn H Nichols,0,16,12,11,1,12,11,13,11,7,6,6,6,6,5,4,5,5,4,5,1,4,3,3,3,3,3,3,1,0,0,0,0,0,0,0,4
Maria Mclaughlin,,0,12,10,1,9,11,11,9,8,6,6,6,5,4,4,4,4,3,3,0,3,3,3,2,3,2,3,1,0,0,0,0,0,0,0,4
Debbie Kunselman,,,0,8,2,6,9,8,7,5,3,5,4,2,4,5,4,3,3,3,1,4,3,2,2,1,1,2,1,1,0,0,0,0,0,0,4
Geoff Moulton,,,,0,0,6,8,8,7,6,2,5,5,5,4,2,3,3,2,3,1,2,3,2,2,1,1,2,1,0,0,0,0,0,0,0,4
Bill Caye,,,,,0,1,1,0,0,1,1,1,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
Shanese Johnson,,,,,,1,8,7,5,4,3,4,2,2,2,1,4,2,3,3,1,3,3,3,2,2,3,3,1,0,0,0,0,0,0,0,4
Deborah Cianfrani,,,,,,,0,10,9,7,4,7,5,4,5,4,4,2,3,3,1,2,3,2,2,2,2,3,1,0,0,0,0,0,0,0,4
Stella Tsai,,,,,,,,0,7,5,4,5,4,4,4,3,3,2,2,4,1,3,3,2,2,1,2,3,1,0,0,0,0,0,0,0,4
Vikki Kristiansson,,,,,,,,,0,7,4,5,6,6,7,3,4,2,3,4,2,0,1,0,1,2,2,1,0,0,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,0,4,7,6,5,5,4,3,1,2,2,2,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,,,0,3,2,3,3,1,1,1,1,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,,,,,,,,0,6,4,4,4,2,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,0,5,4,3,2,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Vincent Furlong,,,,,,,,,,,,,,0,4,3,1,1,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,0,3,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,0,1,5,4,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,4
Daniel R Sulman,,,,,,,,,,,,,,,,,,0,1,1,0,2,2,2,1,1,0,2,1,0,0,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,,,,0,3,0,1,1,0,0,2,2,0,0,1,0,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,0,2,3,1,0,1,2,1,1,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,1,2,1,0,0,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,0,0,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,4
