col_1,col_2,col_3,col_4,division
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,All
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,All
Michael Tomlinson,28,219,190,All
Christine Fizzano Cannon,,7,170,All
Paul Lalley,,,6,All
Total,273,232,202,All
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,1
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,1
Michael Tomlinson,0,5,4,1
Christine Fizzano Cannon,,0,3,1
Paul Lalley,,,0,1
Total,6,5,4,1
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,2
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,2
Christine Fizzano Cannon,1,4,4,2
Paul Lalley,,0,4,2
Michael Tomlinson,,,0,2
Total,5,4,4,2
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,3
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,3
Michael Tomlinson,2,6,5,3
Christine Fizzano Cannon,,0,4,3
Paul Lalley,,,0,3
Total,9,6,5,3
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,4
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,4
Michael Tomlinson,1,6,5,4
Christine Fizzano Cannon,,0,5,4
Paul Lalley,,,0,4
Total,7,6,5,4
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,5
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,5
Michael Tomlinson,0,2,0,5
Paul Lalley,,0,0,5
Christine Fizzano Cannon,,,0,5
Total,2,2,0,5
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,6
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,6
Michael Tomlinson,0,5,5,6
Christine Fizzano Cannon,,0,4,6
Paul Lalley,,,0,6
Total,6,5,5,6
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,7
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,7
Michael Tomlinson,0,8,6,7
Christine Fizzano Cannon,,0,4,7
Paul Lalley,,,1,7
Total,10,8,7,7
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,8
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,8
Michael Tomlinson,1,5,5,8
Christine Fizzano Cannon,,0,4,8
Paul Lalley,,,0,8
Total,7,5,5,8
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,10
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,10
Christine Fizzano Cannon,0,3,3,10
Paul Lalley,,0,3,10
Michael Tomlinson,,,0,10
Total,3,3,3,10
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,12
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,12
Christine Fizzano Cannon,0,6,7,12
Paul Lalley,,0,6,12
Michael Tomlinson,,,0,12
Total,7,6,7,12
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,13
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,13
Michael Tomlinson,0,1,0,13
Paul Lalley,,0,0,13
Christine Fizzano Cannon,,,0,13
Total,1,1,0,13
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,14
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,14
Michael Tomlinson,1,6,6,14
Paul Lalley,,1,6,14
Christine Fizzano Cannon,,,0,14
Total,7,7,6,14
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,15
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,15
Michael Tomlinson,3,2,2,15
Christine Fizzano Cannon,,0,2,15
Paul Lalley,,,0,15
Total,5,2,2,15
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,16
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,16
Christine Fizzano Cannon,0,4,4,16
Paul Lalley,,0,4,16
Michael Tomlinson,,,0,16
Total,4,4,4,16
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,17
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,17
Christine Fizzano Cannon,0,4,6,17
Paul Lalley,,0,4,17
Michael Tomlinson,,,0,17
Total,6,4,6,17
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,18
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,18
Michael Tomlinson,1,4,1,18
Christine Fizzano Cannon,,0,1,18
Paul Lalley,,,0,18
Total,5,4,1,18
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,19
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,19
Michael Tomlinson,1,1,0,19
Paul Lalley,,0,0,19
Christine Fizzano Cannon,,,0,19
Total,2,1,0,19
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,20
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,20
Christine Fizzano Cannon,1,1,1,20
Paul Lalley,,0,1,20
Michael Tomlinson,,,0,20
Total,2,1,1,20
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,21
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,21
Michael Tomlinson,0,1,1,21
Christine Fizzano Cannon,,0,0,21
Paul Lalley,,,0,21
Total,2,1,1,21
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,22
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,22
Michael Tomlinson,0,4,3,22
Paul Lalley,,0,3,22
Christine Fizzano Cannon,,,0,22
Total,4,4,3,22
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,23
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,23
Christine Fizzano Cannon,0,5,5,23
Paul Lalley,,0,5,23
Michael Tomlinson,,,0,23
Total,5,5,5,23
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,24
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,24
Christine Fizzano Cannon,0,3,4,24
Paul Lalley,,1,3,24
Michael Tomlinson,,,0,24
Total,4,4,4,24
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,25
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,25
Michael Tomlinson,3,4,2,25
Paul Lalley,,0,2,25
Christine Fizzano Cannon,,,0,25
Total,7,4,2,25
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,26
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,26
Michael Tomlinson,2,5,5,26
Christine Fizzano Cannon,,0,6,26
Paul Lalley,,,0,26
Total,7,6,6,26
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,27
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,27
Michael Tomlinson,0,5,5,27
Christine Fizzano Cannon,,0,3,27
Paul Lalley,,,0,27
Total,7,5,5,27
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,28
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,28
Christine Fizzano Cannon,0,0,1,28
Paul Lalley,,0,0,28
Michael Tomlinson,,,0,28
Total,1,0,1,28
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,29
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,29
Christine Fizzano Cannon,1,8,8,29
Paul Lalley,,0,7,29
Michael Tomlinson,,,0,29
Total,10,8,8,29
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,30
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,30
Christine Fizzano Cannon,1,1,3,30
Paul Lalley,,1,1,30
Michael Tomlinson,,,0,30
Total,4,2,3,30
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,31
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,31
Christine Fizzano Cannon,0,12,14,31
Paul Lalley,,0,12,31
Michael Tomlinson,,,0,31
Total,15,13,15,31
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,32
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,32
Christine Fizzano Cannon,0,2,3,32
Paul Lalley,,0,2,32
Michael Tomlinson,,,0,32
Total,3,2,3,32
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,33
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,33
Michael Tomlinson,2,4,2,33
Christine Fizzano Cannon,,0,2,33
Paul Lalley,,,0,33
Total,6,4,2,33
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,34
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,34
Michael Tomlinson,1,2,1,34
Christine Fizzano Cannon,,0,1,34
Paul Lalley,,,0,34
Total,3,2,1,34
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,35
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,35
Christine Fizzano Cannon,0,5,6,35
Paul Lalley,,0,5,35
Michael Tomlinson,,,0,35
Total,6,5,6,35
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,36
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,36
Michael Tomlinson,2,7,6,36
Paul Lalley,,0,6,36
Christine Fizzano Cannon,,,0,36
Total,9,7,6,36
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,37
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,37
Christine Fizzano Cannon,1,6,11,37
Paul Lalley,,1,6,37
Michael Tomlinson,,,0,37
Total,12,7,11,37
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,38
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,38
Christine Fizzano Cannon,0,8,9,38
Paul Lalley,,0,8,38
Michael Tomlinson,,,0,38
Total,9,8,9,38
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,39
,Michael Tomlinson,Paul Lalley,Christine Fizzano Cannon,39
Michael Tomlinson,2,8,4,39
Paul Lalley,,0,4,39
Christine Fizzano Cannon,,,0,39
Total,10,8,4,39
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,40
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,40
Christine Fizzano Cannon,0,1,0,40
Paul Lalley,,0,0,40
Michael Tomlinson,,,1,40
Total,1,1,1,40
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,41
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,41
Michael Tomlinson,1,12,7,41
Christine Fizzano Cannon,,0,7,41
Paul Lalley,,,0,41
Total,13,12,7,41
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,42
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,42
Christine Fizzano Cannon,1,5,10,42
Paul Lalley,,0,5,42
Michael Tomlinson,,,0,42
Total,11,5,10,42
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,43
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,43
Michael Tomlinson,1,9,9,43
Christine Fizzano Cannon,,0,9,43
Paul Lalley,,,0,43
Total,12,11,11,43
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,44
,Paul Lalley,Christine Fizzano Cannon,Michael Tomlinson,44
Paul Lalley,1,4,4,44
Christine Fizzano Cannon,,0,4,44
Michael Tomlinson,,,0,44
Total,5,4,4,44
,City Controller - Republican,Judge Of The Commonwealth Court - Republican,,45
,Michael Tomlinson,Christine Fizzano Cannon,Paul Lalley,45
Michael Tomlinson,3,5,5,45
Christine Fizzano Cannon,,0,4,45
Paul Lalley,,,0,45
Total,9,5,5,45
,Judge Of The Commonwealth Court - Republican,,City Controller - Republican,46
,Christine Fizzano Cannon,Paul Lalley,Michael Tomlinson,46
Christine Fizzano Cannon,1,8,11,46
Paul Lalley,,0,9,46
Michael Tomlinson,,,0,46
Total,12,9,12,46
