col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,division
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,All
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Todd Eagen,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,All
Ellen Ceisler,11,319,211,271,133,14,578,386,215,61,53,11,7,All
Joe Cosgrove,,22,200,18,16,4,280,170,141,65,88,1,0,All
Timothy Barry,,,14,33,23,3,147,185,166,65,111,4,3,All
Todd Eagen,,,,1,11,2,173,93,52,21,12,3,2,All
Irene M Clark,,,,,1,6,74,66,44,19,7,2,6,All
Bryan Barbin,,,,,,0,7,11,5,4,2,1,2,All
Lawrence S Krasner,,,,,,,233,0,0,0,0,0,0,All
Tariq Karim El Shabazz,,,,,,,,304,0,0,0,0,0,All
Joe Khan,,,,,,,,,138,0,0,0,0,All
Michael W Untermeyer,,,,,,,,,,67,0,0,0,All
Rich Negrin,,,,,,,,,,,34,0,0,All
John O Neill,,,,,,,,,,,,6,0,All
Teresa Carr Deni,,,,,,,,,,,,,3,All
Total,"1,330",778,701,364,223,32,998,888,539,219,201,20,17,All
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,1
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,John O Neill,Teresa Carr Deni,1
Ellen Ceisler,0,18,7,9,7,0,26,13,8,4,0,0,0,1
Joe Cosgrove,,1,8,0,0,0,16,8,5,4,2,0,0,1
Timothy Barry,,,0,1,0,0,4,4,3,5,2,1,0,1
Irene M Clark,,,,0,0,0,3,5,2,1,0,0,0,1
Todd Eagen,,,,,0,0,3,0,2,1,0,0,0,1
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,1
Lawrence S Krasner,,,,,,,12,0,0,0,0,0,0,1
Tariq Karim El Shabazz,,,,,,,,4,0,0,0,0,0,1
Joe Khan,,,,,,,,,3,0,0,0,0,1
Michael W Untermeyer,,,,,,,,,,5,0,0,0,1
Rich Negrin,,,,,,,,,,,2,0,0,1
John O Neill,,,,,,,,,,,,0,0,1
Teresa Carr Deni,,,,,,,,,,,,,0,1
Total,52,36,19,11,7,0,42,23,15,14,4,1,0,1
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,2
,Ellen Ceisler,Joe Cosgrove,Timothy Barry,Irene M Clark,Todd Eagen,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Michael W Untermeyer,Joe Khan,Rich Negrin,John O Neill,Teresa Carr Deni,2
Ellen Ceisler,1,18,7,5,4,0,22,14,6,9,1,1,1,2
Joe Cosgrove,,0,7,1,2,0,16,3,8,11,1,0,0,2
Timothy Barry,,,0,3,0,0,5,5,5,5,1,0,0,2
Irene M Clark,,,,0,0,0,3,2,2,1,1,0,0,2
Todd Eagen,,,,,1,0,2,1,2,0,0,1,0,2
Bryan Barbin,,,,,,0,0,0,0,0,0,0,0,2
Lawrence S Krasner,,,,,,,10,0,0,0,0,0,0,2
Tariq Karim El Shabazz,,,,,,,,4,0,0,0,0,0,2
Michael W Untermeyer,,,,,,,,,6,0,0,0,0,2
Joe Khan,,,,,,,,,,3,0,0,0,2
Rich Negrin,,,,,,,,,,,1,0,0,2
John O Neill,,,,,,,,,,,,1,0,2
Teresa Carr Deni,,,,,,,,,,,,,0,2
Total,56,39,21,9,8,0,42,21,20,19,3,2,1,2
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,3
,Ellen Ceisler,Timothy Barry,Todd Eagen,Joe Cosgrove,Irene M Clark,Bryan Barbin,Lawrence S Krasner,Tariq Karim El Shabazz,Joe Khan,Michael W Untermeyer,Rich Negrin,Teresa Carr Deni,John O Neill,3
Ellen Ceisler,2,9,17,7,8,1,22,17,11,2,3,1,0,3
Timothy Barry,,0,2,8,1,0,6,7,6,1,3,0,0,3
Todd Eagen,,,0,0,0,0,9,6,3,2,1,0,0,3
Joe Cosgrove,,,,0,0,0,6,5,6,1,2,0,0,3
Irene M Clark,,,,,0,0,4,3,5,0,0,1,0,3
Bryan Barbin,,,,,,0,1,0,0,0,0,0,0,3
Lawrence S Krasner,,,,,,,5,0,0,0,0,0,0,3
Tariq Karim El Shabazz,,,,,,,,9,0,0,0,0,0,3
Joe Khan,,,,,,,,,5,0,0,0,0,3
Michael W Untermeyer,,,,,,,,,,4,0,0,0,3
Rich Negrin,,,,,,,,,,,0,0,0,3
Teresa Carr Deni,,,,,,,,,,,,0,0,3
John O Neill,,,,,,,,,,,,,0,3
Total,59,23,22,20,13,1,33,33,26,7,5,1,0,3
,Judge Of The Commonwealth Court - Democrat,,,,,,District Attorney - Democrat,,,,,,,4
