col_1,col_2,col_3,division
,Justice Of The Supreme Court - Republican,City Controller - Republican,All
,Sallie Mundy,Michael Tomlinson,All
Sallie Mundy,5,27,All
Michael Tomlinson,,4,All
Total,32,31,All
,City Controller - Republican,Justice Of The Supreme Court - Republican,1
,Michael Tomlinson,Sallie Mundy,1
Michael Tomlinson,1,6,1
Sallie Mundy,,1,1
Total,7,7,1
,City Controller - Republican,Justice Of The Supreme Court - Republican,2
,Michael Tomlinson,Sallie Mundy,2
Michael Tomlinson,0,3,2
Sallie Mundy,,0,2
Total,3,3,2
,City Controller - Republican,Justice Of The Supreme Court - Republican,5
,Michael Tomlinson,Sallie Mundy,5
Michael Tomlinson,0,2,5
Sallie Mundy,,0,5
Total,2,2,5
,Justice Of The Supreme Court - Republican,City Controller - Republican,6
,Sallie Mundy,Michael Tomlinson,6
Sallie Mundy,3,1,6
Michael Tomlinson,,1,6
Total,4,2,6
,City Controller - Republican,Justice Of The Supreme Court - Republican,7
,Michael Tomlinson,Sallie Mundy,7
Michael Tomlinson,0,1,7
Sallie Mundy,,0,7
Total,1,1,7
,City Controller - Republican,Justice Of The Supreme Court - Republican,8
,Michael Tomlinson,Sallie Mundy,8
Michael Tomlinson,0,1,8
Sallie Mundy,,0,8
Total,1,1,8
,Justice Of The Supreme Court - Republican,City Controller - Republican,9
,Sallie Mundy,Michael Tomlinson,9
Sallie Mundy,1,1,9
Michael Tomlinson,,0,9
Total,2,1,9
,City Controller - Republican,Justice Of The Supreme Court - Republican,10
,Michael Tomlinson,Sallie Mundy,10
Michael Tomlinson,0,2,10
Sallie Mundy,,0,10
Total,2,2,10
,City Controller - Republican,Justice Of The Supreme Court - Republican,11
,Michael Tomlinson,Sallie Mundy,11
Michael Tomlinson,0,2,11
Sallie Mundy,,0,11
Total,2,2,11
,City Controller - Republican,Justice Of The Supreme Court - Republican,12
,Michael Tomlinson,Sallie Mundy,12
Michael Tomlinson,1,1,12
Sallie Mundy,,0,12
Total,2,1,12
,City Controller - Republican,Justice Of The Supreme Court - Republican,13
,Michael Tomlinson,Sallie Mundy,13
Michael Tomlinson,0,2,13
Sallie Mundy,,0,13
Total,2,2,13
,City Controller - Republican,Justice Of The Supreme Court - Republican,14
,Michael Tomlinson,Sallie Mundy,14
Michael Tomlinson,0,1,14
Sallie Mundy,,0,14
Total,1,1,14
,City Controller - Republican,Justice Of The Supreme Court - Republican,17
,Michael Tomlinson,Sallie Mundy,17
Michael Tomlinson,1,1,17
Sallie Mundy,,0,17
Total,2,1,17
,City Controller - Republican,Justice Of The Supreme Court - Republican,18
,Michael Tomlinson,Sallie Mundy,18
Michael Tomlinson,0,1,18
Sallie Mundy,,0,18
Total,1,1,18
,City Controller - Republican,Justice Of The Supreme Court - Republican,19
,Michael Tomlinson,Sallie Mundy,19
Michael Tomlinson,0,2,19
Sallie Mundy,,0,19
Total,2,2,19
