col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,All
,Dwayne Woodruff,Ellen Ceisler,Timothy Barry,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,All
Dwayne Woodruff,225,656,422,361,248,106,11,All
Ellen Ceisler,,56,104,120,211,69,5,All
Timothy Barry,,,21,117,18,14,2,All
Joe Cosgrove,,,,22,13,14,0,All
Todd Eagen,,,,,9,7,2,All
Irene M Clark,,,,,,11,2,All
Bryan Barbin,,,,,,,1,All
Total,"1,374",743,453,395,276,130,13,All
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,1
,Dwayne Woodruff,Timothy Barry,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,1
Dwayne Woodruff,4,16,12,8,4,2,0,1
Timothy Barry,,2,4,7,0,0,0,1
Ellen Ceisler,,,4,1,4,2,0,1
Joe Cosgrove,,,,0,0,0,0,1
Todd Eagen,,,,,0,0,0,1
Irene M Clark,,,,,,0,0,1
Bryan Barbin,,,,,,,0,1
Total,30,19,18,8,4,3,0,1
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,2
,Dwayne Woodruff,Ellen Ceisler,Timothy Barry,Irene M Clark,Joe Cosgrove,Todd Eagen,Bryan Barbin,2
Dwayne Woodruff,6,13,11,6,8,2,0,2
Ellen Ceisler,,1,1,3,5,3,0,2
Timothy Barry,,,1,1,2,0,0,2
Irene M Clark,,,,0,1,2,0,2
Joe Cosgrove,,,,,0,0,0,2
Todd Eagen,,,,,,0,0,2
Bryan Barbin,,,,,,,0,2
Total,33,17,12,9,9,5,0,2
,Justice Of The Supreme Court - Democrat,Judge Of The Commonwealth Court - Democrat,,,,,,3
,Dwayne Woodruff,Timothy Barry,Ellen Ceisler,Joe Cosgrove,Todd Eagen,Irene M Clark,Bryan Barbin,3
Dwayne Woodruff,9,16,12,10,7,3,0,3
Timothy Barry,,3,3,5,1,2,0,3
Ellen Ceisler,,,2,1,6,2,0,3
Joe Cosgrove,,,,0,0,0,0,3
Todd Eagen,,,,,0,0,0,3
