col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,division
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,41,34,40,39,1,0,0,0,All
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,30,30,0,0,0,0,All
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,28,1,0,0,0,All
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,1,1,1,0,All
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,All
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,All
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,All
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,All
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"3,669","2,438","1,063",480,367,140,3,1,0,"3,503","3,343","2,572","2,012","1,991","1,784","1,614","1,518","1,495","1,219","1,158","1,114","1,091",901,899,860,809,805,725,719,511,397,337,320,259,248,122,5,3,3,0,All
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Stella Tsai,Vikki Kristiansson,Lucretia C Clemons,Zac Shaffer,Henry Mcgregor Sias,Jennifer Schultz,Leon Goodman,Deborah Canty,Wendi Barish,Daniel R Sulman,Deborah Cianfrani,Rania Major,John Macoretta,Lawrence J Bozzelli,David Conroy,Vincent Furlong,Mark B Cohen,Shanese Johnson,Vincent Melchiorre,Brian Mclaughlin,Crystal B Powell,Leonard Deutchman,Mark J Moore,Jon Marshall,Terri M Booker,Danyl S Patterson,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,1
Marissa Brumbach,1,62,21,13,12,4,0,0,0,105,104,73,69,56,54,45,45,42,40,38,37,29,26,27,21,19,22,21,19,14,12,9,5,10,5,2,0,0,0,0,1
Matt Wolf,,0,5,0,0,3,0,0,0,58,59,45,47,34,20,32,19,13,23,15,18,16,13,23,17,13,8,14,10,2,7,5,4,3,2,1,0,0,0,0,1
George Twardy,,,0,2,0,1,0,0,0,24,28,25,12,25,15,20,16,16,7,11,10,13,10,6,5,8,6,2,8,7,5,5,3,3,2,2,0,0,0,0,1
Jon Marshall,,,,0,1,0,0,0,0,11,7,7,4,6,12,3,11,10,6,7,6,4,6,3,5,3,5,2,4,3,2,4,4,1,1,1,0,0,0,0,1
Sherman Toppin,,,,,0,0,0,0,0,7,6,5,5,6,5,3,5,7,6,2,4,3,1,1,0,2,3,4,0,5,4,2,0,2,3,1,0,0,0,0,1
Bill Rice,,,,,,0,0,0,0,6,4,2,3,2,3,1,1,2,1,5,5,2,3,1,2,1,3,1,3,1,1,3,1,1,1,1,0,0,0,0,1
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Stella Tsai,,,,,,,,,,2,99,72,64,59,46,40,43,41,39,34,35,28,24,24,23,18,17,19,20,13,7,10,7,8,6,4,0,0,0,0,1
Vikki Kristiansson,,,,,,,,,,,2,75,62,61,46,49,39,35,39,31,34,31,21,22,17,18,16,14,14,10,11,3,3,7,4,2,0,0,0,0,1
Lucretia C Clemons,,,,,,,,,,,,0,58,48,27,39,24,26,27,10,7,22,9,22,5,6,8,14,5,10,5,8,4,3,4,2,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,,1,40,20,37,17,20,30,9,9,14,9,25,10,9,6,20,8,2,8,8,4,1,1,1,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,0,22,37,18,22,30,12,15,29,17,15,12,6,4,12,11,5,6,8,2,0,1,2,0,0,0,0,1
Jennifer Schultz,,,,,,,,,,,,,,,0,14,32,32,19,26,25,15,11,10,6,13,19,1,7,12,8,7,4,7,1,2,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,1,14,14,24,4,7,18,10,23,11,9,3,16,7,2,10,6,4,1,0,1,0,0,0,0,1
Deborah Canty,,,,,,,,,,,,,,,,,0,34,11,21,21,13,15,8,12,10,13,3,10,10,11,4,6,7,4,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,0,13,17,16,11,10,4,8,6,14,4,10,9,8,6,6,5,3,2,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,8,10,9,9,19,7,8,5,16,4,4,3,3,1,1,3,1,0,0,0,0,1
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,,0,32,10,13,1,9,12,18,3,12,10,2,2,0,7,3,0,0,0,0,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,0,10,16,3,13,14,17,4,12,10,5,1,2,7,3,0,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,,,,,,,,0,15,6,12,3,0,2,12,1,5,5,3,0,0,1,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,,1,6,11,7,2,2,15,2,7,5,5,1,1,1,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,0,6,2,2,17,4,2,3,7,5,1,1,2,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,0,7,5,5,13,0,5,2,4,0,1,1,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,7,2,3,1,1,1,3,0,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,6,1,1,2,5,1,1,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,1,2,1,3,2,1,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,5,3,0,2,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,5,2,1,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,2,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,144,74,39,17,14,8,0,0,0,130,128,94,83,75,63,61,54,54,48,46,44,40,34,33,30,28,26,26,25,17,17,14,10,10,7,4,0,0,0,0,1
,Judge Of The Municipal Court - Democrat,,,,,,,,,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Marissa Brumbach,Matt Wolf,George Twardy,Jon Marshall,Sherman Toppin,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Henry Mcgregor Sias,Zac Shaffer,Wendi Barish,Jennifer Schultz,Leon Goodman,Deborah Canty,Daniel R Sulman,Mark B Cohen,John Macoretta,Lawrence J Bozzelli,Rania Major,Leonard Deutchman,Deborah Cianfrani,Vincent Furlong,Brian Mclaughlin,David Conroy,Shanese Johnson,Vincent Melchiorre,Mark J Moore,Crystal B Powell,Jon Marshall,Terri M Booker,Bill Rice,Danyl S Patterson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Marissa Brumbach,1,54,15,18,9,3,0,0,0,104,97,74,55,55,57,53,42,47,39,26,21,22,26,26,21,20,19,21,15,14,9,7,7,6,2,2,0,0,0,0,2
Matt Wolf,,1,1,3,3,0,0,0,0,48,55,34,31,31,26,23,26,23,32,14,14,16,11,14,11,9,12,17,7,9,5,4,6,2,1,2,0,0,0,0,2
George Twardy,,,0,0,0,0,0,0,0,22,12,15,16,4,7,5,14,4,5,4,14,2,7,1,6,4,1,2,2,3,1,0,0,1,1,0,0,0,0,0,2
Jon Marshall,,,,1,1,0,0,0,0,10,11,11,5,10,14,17,9,11,9,8,4,8,3,8,2,5,5,7,1,0,5,1,3,2,0,0,0,0,0,0,2
Sherman Toppin,,,,,0,0,0,0,0,11,6,3,7,2,3,10,1,6,3,10,1,3,8,4,3,6,4,0,4,1,0,3,0,2,0,0,0,0,0,0,2
Bill Rice,,,,,,0,0,0,0,2,1,2,0,2,2,1,1,1,1,2,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Betsy Wahl,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Christian Dicicco,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Vikki Kristiansson,,,,,,,,,,4,94,81,62,49,48,41,46,42,33,19,30,18,24,19,22,19,13,18,13,12,8,5,5,4,0,1,0,0,0,0,2
Stella Tsai,,,,,,,,,,,2,73,51,52,49,46,34,41,35,19,19,16,19,17,21,16,10,18,14,11,9,4,6,4,2,1,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,0,49,44,37,30,36,28,25,7,20,9,9,13,7,3,5,15,7,9,9,4,3,5,1,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,1,30,20,28,31,16,25,12,22,15,13,12,6,8,6,12,2,10,4,0,1,1,0,1,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,0,24,23,27,10,25,12,9,12,6,6,2,6,7,14,2,10,3,3,3,1,0,1,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,0,37,19,40,20,12,8,12,11,18,13,7,9,9,11,2,7,7,6,3,0,2,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,0,15,35,22,20,8,13,17,17,14,10,11,5,10,2,8,4,5,6,1,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,0,12,25,12,19,8,4,12,4,6,5,17,2,8,4,2,6,1,0,1,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,,,,,0,13,12,6,13,15,18,14,9,9,8,13,0,8,6,5,5,1,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,0,13,9,11,5,11,4,8,7,16,2,12,2,1,5,2,0,1,0,0,0,0,2
Mark B Cohen,,,,,,,,,,,,,,,,,,,,0,10,11,18,12,11,10,9,2,8,2,0,4,0,3,2,0,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,11,10,6,7,10,8,4,3,2,1,0,0,0,1,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,0,11,14,4,10,10,6,3,1,2,1,1,0,0,1,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,0,11,15,9,5,1,10,3,0,3,0,5,2,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,7,5,1,0,2,1,4,0,0,1,0,0,0,0,2
Deborah Cianfrani,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,9,1,1,4,1,5,2,0,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,4,4,3,1,0,1,0,1,0,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,1,2,2,2,0,0,1,0,0,0,0,2
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,3,1,3,0,1,1,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,7,0,3,0,0,0,0,0,0,2
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,0,0,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,136,68,28,24,14,3,0,0,0,131,124,95,74,68,64,63,57,52,48,41,35,30,30,29,27,27,24,24,19,17,10,9,8,7,2,2,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Municipal Court - Democrat,,,,,,,,,3
,Vikki Kristiansson,Stella Tsai,Lucretia C Clemons,Henry Mcgregor Sias,Leon Goodman,Zac Shaffer,Mark B Cohen,Jennifer Schultz,Daniel R Sulman,Deborah Canty,Wendi Barish,Lawrence J Bozzelli,John Macoretta,Rania Major,Deborah Cianfrani,Leonard Deutchman,David Conroy,Vincent Furlong,Shanese Johnson,Brian Mclaughlin,Vincent Melchiorre,Crystal B Powell,Terri M Booker,Jon Marshall,Mark J Moore,Danyl S Patterson,Bill Rice,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Marissa Brumbach,Matt Wolf,George Twardy,Sherman Toppin,Jon Marshall,Bill Rice,Betsy Wahl,Christian Dicicco,Crystal B Powell,3
Vikki Kristiansson,0,115,97,90,65,68,56,59,50,45,44,39,45,34,26,26,22,20,21,21,19,9,10,7,8,5,2,0,0,0,0,136,73,35,16,13,4,0,0,0,3
Stella Tsai,,2,83,76,50,64,43,52,50,36,41,32,32,25,27,16,20,17,19,17,18,9,9,6,4,3,0,0,0,0,0,116,67,26,8,9,4,0,0,0,3
Lucretia C Clemons,,,0,60,51,58,35,34,36,27,27,14,25,8,9,12,21,9,11,6,17,9,10,10,10,5,4,0,0,0,0,93,45,30,8,6,3,0,0,0,3
Henry Mcgregor Sias,,,,0,49,43,37,35,37,26,23,30,36,18,17,17,15,14,9,17,16,1,4,4,4,4,1,0,0,0,0,87,45,33,13,5,3,0,0,0,3
Leon Goodman,,,,,1,40,31,21,38,20,18,17,34,11,13,19,20,10,7,5,14,5,5,6,6,1,2,0,0,0,0,64,34,28,8,5,2,0,0,0,3
Zac Shaffer,,,,,,0,42,15,37,7,12,16,16,4,5,12,15,5,4,6,17,2,0,2,3,4,2,0,0,0,0,68,42,18,4,4,1,0,0,0,3
Mark B Cohen,,,,,,,0,18,27,13,7,24,14,21,11,13,8,14,10,12,10,7,3,0,1,5,3,0,0,0,0,59,36,17,9,1,1,0,0,0,3
Jennifer Schultz,,,,,,,,0,16,42,34,21,14,24,20,17,7,4,17,7,2,10,7,6,5,2,1,0,0,0,0,55,29,11,9,7,5,0,0,0,3
Daniel R Sulman,,,,,,,,,0,13,13,9,14,3,4,6,15,8,5,4,13,3,1,2,5,4,1,0,0,0,0,51,29,14,4,6,1,0,0,0,3
Deborah Canty,,,,,,,,,,0,29,20,12,21,14,19,11,11,13,7,1,9,7,6,4,2,1,0,0,0,0,48,19,8,10,9,3,0,0,0,3
Wendi Barish,,,,,,,,,,,1,15,10,14,20,10,9,6,11,7,2,8,7,3,4,0,1,0,0,0,0,43,19,9,6,9,3,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,0,22,21,13,22,11,16,3,17,2,2,0,2,0,0,1,0,0,0,0,42,18,14,7,8,1,0,0,0,3
John Macoretta,,,,,,,,,,,,,0,11,10,17,7,10,5,10,3,0,2,3,2,1,0,0,0,0,0,40,18,22,2,4,1,0,0,0,3
Rania Major,,,,,,,,,,,,,,0,22,11,4,12,19,11,0,9,8,0,0,1,3,0,0,0,0,34,17,6,10,3,1,0,0,0,3
Deborah Cianfrani,,,,,,,,,,,,,,,0,4,4,10,14,11,3,6,6,1,1,1,1,0,0,0,0,23,22,7,5,2,3,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,1,10,5,3,3,1,0,1,5,1,1,0,0,0,0,0,30,12,6,6,3,1,0,0,0,3
David Conroy,,,,,,,,,,,,,,,,,0,7,2,1,5,4,3,4,5,3,3,0,0,0,0,26,17,6,2,5,2,0,0,0,3
Vincent Furlong,,,,,,,,,,,,,,,,,,0,8,13,2,3,4,4,0,0,2,0,0,0,0,24,17,7,1,6,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,0,5,3,10,9,1,2,1,3,0,0,0,0,26,15,1,5,1,2,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,,,,,,,0,5,0,2,0,0,0,0,0,0,0,0,20,15,3,3,4,1,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,2,3,1,1,1,1,0,0,0,0,17,15,4,3,0,2,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,0,8,2,2,3,5,0,0,0,0,13,5,3,5,0,4,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,4,0,0,0,0,11,5,2,7,1,2,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,0,0,0,0,8,5,3,2,0,2,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,0,0,0,6,1,1,4,2,2,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,5,2,4,2,0,3,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,3,1,3,0,2,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,30,15,13,2,0,0,0,3
Matt Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,2,0,0,0,3
George Twardy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
